00:01:23.523,,267,-254,1010,-350,-3150,-2380,312,-775,-439
00:01:23.541,,260,-263,1011,-1260,-1890,-2310,300,-769,-441
00:01:23.560,,252,-253,975,-4270,-210,-1610,310,-772,-447
00:01:23.578,,235,-251,951,-3640,-70,-1680,306,-769,-441
00:01:23.597,,254,-263,989,-1190,-2310,-2030,304,-769,-448
00:01:23.615,,265,-275,1009,-1120,-2520,-1890,307,-763,-439
00:01:23.634,,255,-247,978,-1820,-1260,-1050,300,-762,-445
00:01:23.652,,241,-249,975,-2730,-700,-1330,292,-768,-439
00:01:23.671,,241,-253,978,-2100,-2030,-2030,300,-762,-442
00:01:23.689,,258,-267,997,-1470,-1750,-2380,303,-780,-438
00:01:23.708,,254,-262,989,-2310,-1050,-1960,300,-777,-438
00:01:23.726,,244,-259,968,-3220,-560,-1750,309,-777,-444
00:01:23.745,,251,-266,980,-2520,-1260,-1820,318,-781,-439
00:01:23.763,,248,-253,989,-1610,-2240,-1470,318,-781,-439
00:01:23.782,,247,-270,995,-2450,-1260,-1400,315,-772,-445
00:01:23.800,,251,-257,977,-3010,-1400,-1470,318,-769,-463
00:01:23.819,,248,-266,985,-2380,-1120,-1890,316,-763,-447
00:01:23.837,,254,-263,992,-2030,-2170,-1960,316,-768,-457
00:01:23.856,,255,-272,993,-2660,-1540,-1750,313,-765,-448
00:01:23.874,,246,-258,984,-2520,-1400,-1400,321,-765,-444
00:01:23.893,,246,-257,973,-3010,-1120,-1400,324,-762,-442
00:01:23.911,,251,-257,991,-2450,-1820,-1680,331,-772,-447
00:01:23.930,,251,-262,991,-2450,-1820,-1680,319,-759,-445
00:01:23.948,,265,-271,1011,-1050,-2800,-1540,316,-769,-444
00:01:23.967,,258,-266,1006,-1400,-1750,-1050,316,-760,-451
00:01:23.985,,249,-232,974,-2870,-1050,-770,309,-757,-448
00:01:24.004,,267,-264,993,-2800,-1470,-1400,319,-766,-450
00:01:24.022,,256,-250,997,-1470,-2450,-2240,313,-765,-445
00:01:24.041,,266,-277,1004,-2940,-1190,-2100,328,-766,-451
00:01:24.059,,263,-265,994,-3010,-840,-1610,309,-768,-444
00:01:24.078,,266,-256,990,-1330,-1540,-1190,318,-763,-451
00:01:24.096,,254,-263,1008,-1820,-1750,-1610,307,-765,-439
00:01:24.115,,265,-257,1000,-2310,-1960,-1960,313,-756,-445
00:01:24.133,,245,-250,984,-2380,-350,-2240,306,-763,-453
00:01:24.152,,264,-248,988,-2450,-1330,-2170,303,-766,-450
00:01:24.170,,269,-289,1008,-1820,-2100,-2240,313,-766,-448
00:01:24.189,,240,-254,995,-1330,-1680,-1890,310,-769,-447
00:01:24.207,,256,-252,978,-2800,-490,-1610,310,-769,-447
00:01:24.226,,249,-248,978,-2520,-980,-1750,318,-754,-436
00:01:24.244,,278,-268,1006,-910,-2170,-2310,307,-763,-433
00:01:24.263,,245,-259,984,-2380,-1050,-2310,301,-768,-429
00:01:24.281,,264,-273,997,-2660,-1260,-1470,307,-759,-430
00:01:24.300,,250,-253,980,-700,-1470,-1610,295,-763,-432
00:01:24.318,,260,-243,991,-1050,-1610,-1890,301,-769,-426
00:01:24.337,,257,-257,999,-2100,-1470,-2310,300,-766,-432
00:01:24.355,,250,-254,999,-1330,-1400,-2590,301,-771,-432
00:01:24.374,,260,-262,1001,-1680,-1400,-2380,307,-777,-439
00:01:24.392,,249,-254,970,-3080,-630,-1820,310,-775,-444
00:01:24.411,,249,-258,961,-2870,-560,-2170,319,-780,-444
00:01:24.429,,249,-274,997,-1540,-2380,-2520,313,-772,-429
00:01:24.448,,263,-263,1002,-280,-2870,-2100,322,-763,-438
00:01:24.466,,252,-256,990,-1960,-700,-1260,306,-760,-442
00:01:24.485,,258,-242,988,-2170,-1680,-1120,313,-771,-435
00:01:24.503,,246,-257,991,-1610,-1890,-2380,319,-766,-441
00:01:24.522,,265,-280,1014,-2100,-1960,-2660,310,-772,-438
00:01:24.540,,258,-266,989,-1890,-1260,-1820,322,-768,-444
00:01:24.559,,238,-251,965,-2660,-280,-1400,309,-769,-439
00:01:24.571,>gest1_still,,,,,,,,,
00:01:24.577,,268,-271,993,-2730,-1960,-1890,307,-754,-445
00:01:24.595,,245,-263,989,-1400,-1960,-1960,310,-771,-445
00:01:24.614,,256,-240,988,-1400,-1330,-1400,312,-763,-448
00:01:24.632,,240,-254,961,-3710,-560,-1540,312,-763,-448
00:01:24.651,,251,-255,976,-1540,-2100,-2380,315,-763,-441
00:01:24.669,,263,-270,1002,-350,-2450,-2520,310,-762,-444
00:01:24.688,,249,-253,969,-2380,-840,-1470,309,-753,-439
00:01:24.706,,261,-253,976,-2590,-770,-1400,307,-762,-441
00:01:24.725,,253,-263,996,-770,-2660,-1960,310,-754,-435
00:01:24.743,,260,-262,1007,-840,-2520,-2380,316,-765,-429
00:01:24.762,,238,-255,975,-3220,-280,-2100,315,-763,-436
00:01:24.780,,245,-246,959,-2730,-420,-2100,319,-784,-439
00:01:24.799,,260,-263,990,-1750,-1820,-2660,312,-777,-441
00:01:24.817,,265,-277,990,-1960,-2170,-2380,321,-769,-441
00:01:24.836,,234,-258,976,-3080,-490,-1750,316,-772,-447
00:01:24.854,,247,-257,968,-2730,-1470,-1470,306,-768,-435
00:01:24.873,,262,-265,1008,-210,-2730,-1470,307,-771,-442
00:01:24.891,,253,-241,993,-490,-1960,-910,309,-766,-441
00:01:24.910,,261,-264,998,-2940,-1050,-1260,313,-777,-442
00:01:24.928,,254,-258,989,-2170,-1680,-2310,316,-775,-454
00:01:24.947,,254,-265,997,-1470,-1540,-2310,310,-772,-438
00:01:24.965,,256,-263,982,-3080,-700,-1750,312,-760,-447
00:01:24.984,,265,-264,997,-1820,-1610,-1540,315,-762,-445
00:01:25.002,,255,-274,1015,-420,-2590,-1960,309,-768,-441
00:01:25.021,,258,-258,1004,-1540,-1820,-1890,309,-766,-444
00:01:25.039,,262,-241,985,-2240,-700,-1750,310,-771,-445
00:01:25.058,,254,-256,993,-1960,-1610,-2380,309,-780,-445
00:01:25.132,,249,-258,981,-2660,-1120,-980,325,-762,-444
00:01:25.132,,249,-258,981,-2660,-1120,-980,325,-762,-444
00:01:25.133,,249,-258,981,-2660,-1120,-980,325,-762,-444
00:01:25.133,,249,-258,981,-2660,-1120,-980,325,-762,-444
00:01:25.150,,282,-278,1044,-490,-3850,-1820,319,-763,-445
00:01:25.169,,261,-261,1027,490,-2450,-1610,313,-766,-444
00:01:25.187,,253,-223,973,-2940,280,-840,306,-772,-448
00:01:25.206,,254,-244,983,-3990,-630,-1680,318,-763,-442
00:01:25.224,,271,-261,1017,350,-3290,-2940,310,-765,-433
00:01:25.243,,271,-261,1017,350,-3290,-2940,319,-762,-447
00:01:25.261,,265,-271,1018,-1050,-1820,-2870,306,-769,-444
00:01:25.280,,261,-257,975,-4130,280,-1400,295,-762,-445
00:01:25.298,,272,-247,995,-700,-1610,-1120,300,-766,-438
00:01:25.317,,265,-261,1019,630,-2870,-1890,312,-762,-435
00:01:25.335,,275,-250,1033,-1680,-2310,-2100,307,-760,-442
00:01:25.354,,255,-234,991,-2380,-350,-1960,301,-757,-435
00:01:25.372,,259,-235,988,-2240,-700,-2520,316,-766,-433
00:01:25.391,,261,-268,995,-3290,-1190,-3080,306,-771,-432
00:01:25.409,,269,-276,1004,-1680,-1610,-2660,319,-775,-441
00:01:25.428,,252,-250,990,-1330,-1190,-1470,319,-777,-447
00:01:25.446,,246,-235,975,-2590,-910,-840,312,-775,-441
00:01:25.465,,279,-252,1015,-1260,-2310,-1610,310,-766,-444
00:01:25.483,,262,-244,1015,-70,-2590,-2170,309,-780,-447
00:01:25.502,,266,-247,1006,-2450,-1120,-2030,309,-780,-447
00:01:25.520,,256,-257,980,-3360,-420,-1890,312,-769,-447
00:01:25.539,,270,-253,1008,-420,-2100,-1890,307,-781,-447
00:01:25.557,,270,-260,1011,-1190,-1680,-2030,306,-777,-436
00:01:25.576,,252,-237,990,-3080,-770,-1610,312,-774,-438
00:01:25.594,,250,-237,988,-2380,-700,-1960,301,-769,-442
00:01:25.613,,262,-249,1009,-1680,-1750,-2170,304,-771,-432
00:01:25.631,,278,-260,1006,-1890,-1400,-2100,306,-780,-436
00:01:25.650,,250,-246,976,-2660,-630,-1890,306,-789,-439
00:01:25.668,,245,-242,976,-2730,-1330,-2450,319,-787,-436
00:01:25.687,,256,-263,995,-1610,-1890,-2940,316,-790,-451
00:01:25.705,,284,-252,1013,70,-2520,-1890,318,-792,-444
00:01:25.724,,252,-230,968,-1890,-770,-980,325,-784,-456
00:01:25.742,,254,-244,977,-3570,-1120,-1610,325,-784,-466
00:01:25.761,,273,-269,1026,-630,-3290,-2100,315,-787,-460
00:01:25.779,,270,-247,1021,70,-2380,-1190,315,-795,-456
00:01:25.798,,261,-219,980,-3780,140,-770,319,-789,-462
00:01:25.816,,237,-231,961,-4060,-490,-1750,321,-801,-466
00:01:25.835,,281,-244,1024,700,-3850,-3080,321,-789,-465
00:01:25.853,,290,-252,1014,-70,-2450,-2380,321,-792,-477
00:01:25.872,,257,-218,962,-3850,490,-1190,316,-784,-466
00:01:25.890,,257,-247,974,-3290,-840,-2030,312,-786,-465
00:01:25.909,,269,-247,1021,1050,-4200,-2660,312,-780,-463
00:01:25.927,,288,-256,1042,-490,-2380,-1750,300,-775,-469
00:01:25.946,,267,-213,977,-3150,140,-910,300,-775,-469
00:01:25.964,,257,-223,975,-2590,-420,-1680,304,-774,-471
00:01:25.983,,274,-260,1048,-770,-3780,-3220,295,-781,-471
00:01:26.001,,284,-248,1029,-840,-2310,-2800,304,-781,-465
00:01:26.020,,248,-218,958,-4130,1820,-1470,298,-780,-463
00:01:26.038,,256,-235,969,-4410,-280,-1960,300,-777,-465
00:01:26.057,,273,-278,1034,-1050,-3570,-3290,294,-783,-465
00:01:26.075,,263,-270,1015,-2520,-630,-2940,295,-781,-468
00:01:26.094,,244,-239,950,-6160,2100,-1470,292,-784,-459
00:01:26.112,,243,-231,938,-3220,-280,-1680,285,-783,-465
00:01:26.131,,285,-274,1037,1400,-4480,-2730,292,-787,-466
00:01:26.149,,265,-262,1026,350,-3220,-1890,298,-778,-472
00:01:26.168,,260,-230,1001,-3010,-210,-70,291,-789,-469
00:01:26.186,,223,-227,941,-4410,700,-1330,285,-796,-475
00:01:26.205,,270,-267,1009,-2310,-1960,-3010,294,-798,-465
00:01:26.223,,261,-267,988,-1960,-1400,-2590,295,-802,-468
00:01:26.242,,267,-250,990,-2660,-420,-770,294,-811,-469
00:01:26.260,,251,-239,963,-2310,-1610,-420,303,-822,-468
