00:14:44.649,,-204,28,1012,840,1750,-210
00:14:44.668,,-211,20,1010,-700,1540,-560
00:14:44.687,,-210,16,1004,-630,1190,-700
00:14:44.706,,-208,17,999,490,770,-770
00:14:44.725,,-200,25,997,770,910,-980
00:14:44.744,,-203,23,997,0,1470,-1330
00:14:44.762,,-208,19,994,-420,1890,-1610
00:14:44.781,,-206,22,993,140,1960,-1680
00:14:44.800,,-205,27,997,350,2240,-1820
00:14:44.819,,-207,32,1005,70,2870,-2100
00:14:44.838,,-213,33,1011,-490,3220,-2380
00:14:44.857,,-217,35,1011,-490,2730,-2450
00:14:44.876,,-211,42,1007,-280,1680,-2100
00:14:44.895,,-205,41,1004,-490,1260,-1610
00:14:44.914,,-201,43,1008,-70,1820,-1120
00:14:44.932,,-208,42,1011,560,2380,-770
00:14:44.951,,-216,41,1011,910,2240,-280
00:14:44.970,,-210,41,1008,770,1610,210
00:14:44.989,,-205,38,1006,350,1190,490
00:14:45.008,,-205,34,1005,420,1260,560
00:14:45.027,,-212,35,1004,490,1190,420
00:14:45.046,,-211,31,998,-210,770,210
00:14:45.065,,-202,29,995,-560,700,-70
00:14:45.084,,-201,34,998,0,1260,-560
00:14:45.102,,-207,38,1001,280,1820,-770
00:14:45.121,,-208,38,1002,0,1820,-630
00:14:45.140,,-202,41,1003,-140,1540,-350
00:14:45.159,,-200,45,1009,-420,1470,-140
00:14:45.178,,-207,41,1011,-700,1400,140
00:14:45.197,,-207,37,1011,0,1050,490
00:14:45.216,,-199,45,1018,770,700,490
00:14:45.235,,-206,47,1024,210,770,420
00:14:45.254,,-211,40,1022,-840,140,630
00:14:45.273,,-209,32,1012,-840,-1050,1120
00:14:45.291,,-199,38,1005,70,-2030,1330
00:14:45.310,,-192,45,1001,-350,-2100,910
00:14:45.329,,-200,40,999,-2170,-1680,350
00:14:45.348,,-202,30,993,-2660,-1400,70
00:14:45.367,,-189,37,989,-770,-1400,140
00:14:45.386,,-185,49,988,770,-1120,280
00:14:45.405,,-188,55,992,210,-210,560
00:14:45.424,,-197,43,990,-1400,350,1120
00:14:45.443,,-192,37,992,-1330,420,1750
00:14:45.462,,-186,40,993,-70,560,2030
00:14:45.480,,-190,46,997,280,770,2030
00:14:45.499,,-193,42,995,-840,700,1960
00:14:45.518,,-188,31,990,-1960,350,1960
00:14:45.537,,-179,26,985,-1540,490,1680
00:14:45.556,,-178,31,986,-350,1400,1330
00:14:45.575,,-184,34,989,-350,2660,1120
00:14:45.594,,-185,31,996,-1190,3570,910
00:14:45.613,,-182,27,1004,-1400,3710,420
00:14:45.632,,-187,32,1011,-490,3640,-350
00:14:45.650,,-192,41,1013,-140,3290,-770
00:14:45.669,,-189,41,1010,-840,2730,-700
00:14:45.688,,-184,43,1008,-1400,2170,-490
00:14:45.707,,-177,42,1010,-1750,2100,-350
00:14:45.726,,-186,39,1012,-1470,2380,-420
00:14:45.745,,-189,41,1013,-560,2450,-280
00:14:45.764,,-192,45,1012,-140,2170,140
00:14:45.783,,-187,44,1010,-770,1610,420
00:14:45.802,,-185,41,1013,-1400,1400,210
00:14:45.821,,-187,40,1017,-1120,1610,-280
00:14:45.839,,-192,42,1020,-280,1610,-560
00:14:45.858,,-192,50,1020,-70,1190,-420
00:14:45.877,,-188,53,1021,-1260,490,70
00:14:45.896,,-190,42,1022,-2240,-70,350
00:14:45.915,,-194,40,1016,-1120,-630,490
00:14:45.934,,-189,49,1008,-70,-1330,630
00:14:45.953,,-178,54,1003,-1190,-1540,700
00:14:45.965,>gest9_down,,,,,,
00:14:45.972,,-179,37,1002,-2520,-910,630
00:14:45.991,,-185,30,1002,-490,-140,490
00:14:46.010,,-184,45,1001,2450,140,630
00:14:46.028,,-177,57,1003,1820,70,770
00:14:46.047,,-168,46,1012,-770,420,630
00:14:46.066,,-177,36,1025,-210,1050,210
00:14:46.085,,-193,46,1034,3010,770,210
00:14:46.104,,-199,63,1030,3430,-910,980
00:14:46.123,,-182,56,1015,-560,-3290,1750
00:14:46.142,,-162,30,995,-3080,-4200,1680
00:14:46.161,,-165,29,985,-700,-3430,1050
00:14:46.180,,-165,45,983,1260,-1680,420
00:14:46.198,,-171,44,981,-210,-280,-70
00:14:46.217,,-166,32,984,0,280,-770
00:14:46.236,,-168,53,990,770,840,-1120
00:14:46.255,,-170,52,991,-910,1260,-1050
00:14:46.274,,-172,45,991,-2730,1260,-910
00:14:46.293,,-165,39,989,-2310,1470,-770
00:14:46.312,,-166,46,991,-210,2100,-700
00:14:46.331,,-166,57,997,280,3010,-700
00:14:46.350,,-168,55,1004,-1610,3780,-700
00:14:46.369,,-169,43,1010,-2450,4060,-770
00:14:46.387,,-176,46,1011,-420,3780,-630
00:14:46.406,,-172,59,1011,770,3220,-140
00:14:46.425,,-164,60,1015,-840,2940,70
00:14:46.444,,-170,43,1014,-2310,3150,-210
00:14:46.463,,-175,45,1015,-700,3150,-280
00:14:46.482,,-175,57,1014,630,2800,70
00:14:46.501,,-163,58,1018,-770,2590,280
00:14:46.520,,-170,43,1020,-1750,2730,70
00:14:46.539,,-180,41,1016,0,2450,140
00:14:46.558,,-179,52,1008,1330,1680,560
00:14:46.576,,-172,56,1004,-280,1190,770
00:14:46.595,,-165,42,1000,-2170,1470,210
00:14:46.614,,-172,39,996,-1330,1820,-420
00:14:46.633,,-169,55,997,-140,2170,-560
00:14:46.652,,-164,55,1005,-1400,2730,-560
00:14:46.671,,-174,43,1009,-1540,3150,-770
00:14:46.690,,-179,51,1007,490,2660,-630
00:14:46.709,,-174,65,1004,350,1960,70
00:14:46.728,,-161,47,1007,-2450,2030,560
00:14:46.747,,-169,39,1013,-1470,3010,0
00:14:46.765,,-186,50,1016,1190,3220,-350
00:14:46.784,,-184,56,1006,1120,2380,-140
00:14:46.803,,-179,42,981,-770,980,140
00:14:46.822,,-170,32,942,-1400,0,280
00:14:46.841,,-178,14,890,-1750,-70,420
00:14:46.860,,-203,-9,825,-1330,840,490
00:14:46.879,,-224,-20,746,-490,2870,490
00:14:46.898,,-263,-76,633,-3080,5320,1120
00:14:46.917,,-286,-157,513,-3850,8680,2240
00:14:46.936,,-234,-59,502,-560,15260,420
00:14:46.954,,-149,111,590,-23170,27370,-9310
00:14:46.973,,-128,3,640,-71400,45290,-25060
00:14:46.992,,-158,-143,716,-90510,66430,-38640
00:14:47.011,,-245,-182,841,-69300,84420,-44730
00:14:47.030,,-330,-59,1047,-34860,93660,-42280
00:14:47.049,,-335,43,1243,-16730,93100,-34580
00:14:47.068,,-396,30,1341,-11830,83160,-22680
00:14:47.087,,-417,76,1417,-6300,68180,-8820
00:14:47.106,,-392,85,1498,-10570,54110,840
00:14:47.125,,-449,-36,1521,-17080,40880,4550
00:14:47.143,,-491,-65,1504,-6930,26250,5110
00:14:47.162,,-452,7,1494,2590,10920,4620
00:14:47.181,,-420,-37,1475,-1750,-1750,3640
00:14:47.200,,-418,-116,1446,1470,-12530,3150
00:14:47.219,,-412,-68,1412,19110,-22610,3290
00:14:47.238,,-427,31,1376,26390,-33110,4830
00:14:47.257,,-438,-5,1302,14140,-44800,8260
00:14:47.276,,-405,-120,1205,8890,-56420,11270
00:14:47.295,,-364,-122,1112,25760,-64470,11270
00:14:47.313,,-359,-21,1042,40670,-68460,10360
00:14:47.332,,-344,43,978,31500,-69860,9800
00:14:47.351,,-331,-47,890,9450,-70700,9590
00:14:47.370,,-278,-132,806,4550,-70210,8820
00:14:47.389,,-222,-96,756,17150,-67270,6510
00:14:47.408,,-183,5,735,22820,-61530,3360
00:14:47.427,,-160,48,723,9660,-53200,490
00:14:47.446,,-155,-15,705,-10080,-43890,-630
00:14:47.465,,-126,-89,697,-14980,-34650,-630
00:14:47.484,,-109,-55,713,-3570,-25830,-1470
00:14:47.502,,-124,30,739,2380,-18410,-2380
00:14:47.521,,-108,34,769,-7980,-11690,-1890
00:14:47.540,,-65,-60,793,-15750,-3290,-1540
00:14:47.559,,-77,-83,836,-1890,5740,-3010
00:14:47.578,,-118,48,908,15890,12530,-5110
00:14:47.597,,-158,134,975,8260,15050,-5320
00:14:47.616,,-149,28,1007,-13790,14630,-2940
00:14:47.635,,-129,-69,1019,-12460,13440,0
00:14:47.654,,-139,0,1040,8260,10990,1960
00:14:47.673,,-145,113,1060,12320,8470,3570
00:14:47.691,,-145,50,1053,-7420,6230,5040
00:14:47.710,,-122,-74,1030,-15470,5390,5320
00:14:47.729,,-134,-64,1021,490,5320,4480
00:14:47.748,,-143,28,1028,11760,5460,3500
00:14:47.767,,-135,33,1039,2940,5880,2310
00:14:47.786,,-126,-36,1037,-6580,6300,490
00:14:47.805,,-152,-46,1033,-980,5740,-980
00:14:47.824,,-150,15,1032,7000,3780,-1050
00:14:47.843,,-138,49,1031,2380,1820,-420
