00:01:56.866,,-190,-266,545,-53830,-20440,-13860,144,-1026,-408
00:01:56.884,,-195,-283,579,-39620,-37590,-16170,142,-1035,-399
00:01:56.903,,-195,-283,579,-39620,-37590,-16170,144,-1042,-396
00:01:56.921,,-148,-273,650,-25340,-54180,-18270,145,-1041,-381
00:01:56.940,,-20,-275,713,-19110,-67970,-22120,132,-1054,-379
00:01:56.958,,73,-257,677,-18060,-74060,-28560,138,-1050,-358
00:01:56.977,,47,-229,650,-27370,-74760,-34440,130,-1053,-348
00:01:56.995,,32,-217,705,-43400,-79030,-39270,120,-1053,-343
00:01:57.014,,108,-259,796,-52010,-87150,-44590,124,-1060,-328
00:01:57.032,,199,-292,850,-52990,-91560,-48370,117,-1065,-316
00:01:57.051,,274,-285,812,-52710,-90090,-52080,111,-1069,-298
00:01:57.070,,230,-315,767,-51800,-84980,-53340,106,-1077,-276
00:01:57.088,,192,-351,805,-48160,-83440,-54530,85,-1080,-268
00:01:57.107,,210,-390,892,-48090,-84840,-54950,87,-1086,-256
00:01:57.125,,271,-423,1024,-51170,-84630,-52010,73,-1084,-240
00:01:57.144,,321,-476,1130,-60340,-78190,-45570,66,-1077,-220
00:01:57.162,,303,-562,1130,-74410,-66850,-37240,69,-1077,-211
00:01:57.181,,212,-644,1146,-86590,-56070,-28210,64,-1072,-190
00:01:57.199,,120,-733,1182,-95200,-48650,-19110,58,-1077,-202
00:01:57.218,,24,-886,1297,-89670,-43470,-8260,54,-1072,-195
00:01:57.236,,-39,-973,1395,-72940,-39060,490,52,-1081,-178
00:01:57.255,,-98,-1017,1406,-56280,-31640,7980,55,-1069,-178
00:01:57.273,,-126,-1012,1376,-35000,-26390,10500,55,-1075,-174
00:01:57.292,,-132,-1022,1329,-8890,-22680,13720,55,-1075,-174
00:01:57.311,,-86,-968,1386,19460,-19670,20090,64,-1068,-168
00:01:57.329,,-66,-818,1419,32690,-14770,29330,69,-1071,-172
00:01:57.348,,-60,-745,1395,31360,-12180,41370,82,-1069,-168
00:01:57.366,,-21,-733,1353,33600,-13020,53970,90,-1062,-166
00:01:57.385,,58,-739,1284,48300,-10500,62090,93,-1063,-168
00:01:57.403,,107,-712,1190,68110,-2870,63700,111,-1060,-171
00:01:57.422,,173,-674,1113,85820,5880,60760,118,-1065,-177
00:01:57.440,,244,-700,1061,97720,13510,54600,123,-1060,-199
00:01:57.459,,294,-745,1011,108430,19250,45640,145,-1062,-201
00:01:57.477,,319,-757,979,116060,24780,32690,145,-1062,-211
00:01:57.496,,391,-727,978,114170,26040,18060,153,-1056,-229
00:01:57.514,,520,-786,1015,101850,23380,4970,156,-1056,-240
00:01:57.533,,590,-744,920,90720,24570,-5600,151,-1062,-237
00:01:57.552,,464,-590,772,75740,34580,-8540,154,-1054,-253
00:01:57.570,,334,-505,657,49910,40740,-6160,156,-1063,-258
00:01:57.589,,221,-446,567,27440,42840,-1820,150,-1065,-273
00:01:57.607,,134,-430,557,17640,41300,2800,153,-1060,-277
00:01:57.626,,158,-467,666,20510,32340,5040,153,-1062,-283
00:01:57.644,,272,-488,795,29610,23310,4620,159,-1056,-286
00:01:57.663,,326,-442,789,37800,21000,4830,163,-1057,-295
00:01:57.681,,319,-360,654,35980,24920,9590,154,-1059,-300
00:01:57.700,,265,-352,592,22260,31570,18690,162,-1056,-304
00:01:57.718,,211,-369,642,8470,35000,29750,168,-1054,-307
00:01:57.737,,120,-345,708,8190,37590,38290,177,-1053,-319
00:01:57.756,,11,-301,759,17780,35280,42420,175,-1044,-316
00:01:57.774,,-107,-270,795,25970,24850,43890,192,-1044,-328
00:01:57.793,,-179,-265,866,34300,6230,44660,192,-1044,-328
00:01:57.811,,-164,-247,1025,44660,-14910,45290,189,-1042,-322
00:01:57.830,,-49,-203,1181,53690,-32060,44660,192,-1035,-322
00:01:57.848,,31,-193,1231,55790,-38850,41160,201,-1035,-322
00:01:57.867,,64,-210,1230,47950,-39620,34510,204,-1033,-322
00:01:57.885,,57,-179,1258,34510,-36400,25620,213,-1026,-324
00:01:57.904,,0,-156,1278,22120,-29120,16170,211,-1030,-318
00:01:57.922,,-72,-147,1266,15750,-22260,6650,214,-1029,-324
00:01:57.941,,-137,-101,1248,13650,-18340,-2450,211,-1027,-321
00:01:57.959,,-98,-121,1262,9590,-19250,-11200,201,-1030,-318
00:01:57.978,,-16,-157,1241,7560,-20160,-19810,204,-1039,-304
00:01:57.997,,7,-121,1137,9030,-15890,-25340,199,-1032,-307
00:01:58.015,,44,-110,1032,5740,-9450,-26110,205,-1032,-313
00:01:58.034,,91,-173,995,350,-1820,-23940,187,-1029,-306
00:01:58.052,,152,-265,988,-490,4550,-22680,184,-1042,-307
00:01:58.071,,169,-304,968,4200,10640,-21560,192,-1036,-312
00:01:58.089,,160,-281,900,7630,14700,-17780,183,-1036,-322
00:01:58.108,,132,-234,840,6370,17850,-8960,180,-1041,-324
00:01:58.126,,144,-214,821,2170,20230,2380,189,-1036,-328
00:01:58.145,,116,-184,779,-3360,23310,10430,183,-1039,-330
00:01:58.163,,60,-123,736,-10150,24500,14490,186,-1042,-327
00:01:58.182,,26,-30,690,-16380,23660,15680,190,-1039,-331
00:01:58.200,,-33,-50,703,-19530,19600,17500,199,-1035,-330
00:01:58.219,,-74,-71,763,-18060,12950,15120,204,-1032,-340
00:01:58.238,,-74,-71,753,-14910,5250,12110,199,-1030,-331
00:01:58.256,,-74,-105,753,-14910,5250,12110,198,-1023,-334
00:01:58.275,,-134,-37,787,-6790,-140,11760,198,-1023,-334
00:01:58.293,,-173,-58,815,-10430,-6720,8540,202,-1030,-331
00:01:58.312,,-160,-91,869,-19530,-17850,4480,202,-1021,-324
00:01:58.330,,-149,-134,1008,-23310,-29050,1540,207,-1029,-316
00:01:58.349,,-147,-155,1111,-21910,-37730,-1820,202,-1027,-319
00:01:58.367,,-121,-156,1171,-18900,-44380,-5110,204,-1030,-307
00:01:58.386,,-49,-166,1222,-18200,-48860,-7420,195,-1024,-297
00:01:58.404,,28,-184,1248,-18900,-47600,-7700,210,-1036,-289
00:01:58.423,,79,-210,1259,-19250,-40250,-6650,201,-1042,-289
00:01:58.441,,116,-230,1266,-19950,-31080,-5460,202,-1032,-288
00:01:58.460,,117,-250,1245,-20300,-21630,-4620,196,-1030,-283
00:01:58.479,,98,-278,1195,-18130,-14560,-3360,202,-1035,-276
00:01:58.497,,85,-299,1129,-14140,-10430,-1960,195,-1033,-274
00:01:58.516,,65,-281,1079,-9660,-8540,210,207,-1032,-276
00:01:58.534,,40,-285,1029,-7070,-7980,2590,204,-1035,-274
00:01:58.553,,35,-299,991,-6160,-9100,4480,204,-1042,-276
00:01:58.571,,46,-295,973,-5670,-10920,5390,214,-1035,-274
00:01:58.590,,62,-289,964,-6440,-11900,5670,202,-1036,-268
00:01:58.608,,90,-299,955,-9100,-12670,5670,208,-1041,-264
00:01:58.627,,125,-324,953,-12110,-12950,5670,220,-1033,-261
00:01:58.645,,144,-326,950,-14770,-12460,6090,210,-1029,-261
00:01:58.664,,145,-329,963,-16870,-12040,7210,210,-1027,-259
00:01:58.683,,148,-325,989,-18480,-12530,8400,220,-1027,-249
00:01:58.701,,145,-322,1023,-18970,-13440,9170,219,-1030,-249
00:01:58.720,,155,-323,1045,-18130,-14350,9170,220,-1027,-253
00:01:58.738,,169,-312,1055,-16100,-13790,8190,219,-1027,-252
00:01:58.757,,173,-290,1061,-15050,-11340,7140,219,-1027,-252
00:01:58.775,,171,-281,1072,-15330,-8260,6580,226,-1023,-256
00:01:58.794,,166,-279,1088,-15470,-5460,5810,216,-1026,-249
00:01:58.812,,152,-283,1089,-13930,-2380,4060,217,-1024,-240
00:01:58.831,,131,-283,1086,-11480,0,1750,219,-1027,-247
00:01:58.849,,125,-292,1091,-9590,1190,-490,219,-1033,-249
00:01:58.868,,114,-310,1083,-7350,1960,-2240,219,-1029,-246
00:01:58.886,,104,-325,1083,-4690,2800,-3360,226,-1029,-249
00:01:58.905,,95,-328,1080,-3150,3360,-3920,216,-1029,-249
00:01:58.924,,94,-344,1065,-2310,3430,-3990,223,-1026,-243
00:01:58.942,,93,-356,1046,-420,3640,-4060,217,-1027,-250
00:01:58.961,,86,-359,1018,1890,3850,-3850,219,-1030,-244
00:01:58.979,,84,-358,1007,3360,3430,-2940,220,-1026,-246
00:01:58.998,,77,-351,1002,3360,2520,-2100,214,-1032,-243
00:01:59.016,,84,-352,995,2940,980,-1610,220,-1023,-253
00:01:59.035,,101,-340,984,3150,-210,-1050,228,-1023,-258
00:01:59.053,,115,-329,983,3150,-770,-210,216,-1032,-255
00:01:59.072,,120,-315,983,2100,-1050,560,223,-1023,-252
00:01:59.090,,125,-305,989,1400,-840,910,219,-1023,-255
00:01:59.109,,130,-292,995,1260,-490,630,226,-1030,-252
00:01:59.127,,126,-281,994,910,-70,-210,226,-1030,-246
00:01:59.146,,124,-275,992,420,70,-1190,226,-1033,-253
00:01:59.165,,115,-272,986,-490,420,-1960,217,-1035,-255
00:01:59.183,,107,-275,989,-1540,70,-2660,214,-1032,-253
00:01:59.202,,102,-285,985,-1540,-630,-3570,217,-1027,-258
00:01:59.220,,98,-296,985,-630,-1260,-4480,220,-1026,-253
00:01:59.239,,92,-301,994,0,-2170,-4900,220,-1026,-253
00:01:59.257,,92,-307,1008,-350,-3290,-4830,220,-1036,-252
00:01:59.276,,94,-313,1015,-1120,-3780,-4760,220,-1024,-256
00:01:59.294,,99,-319,1011,-1890,-3570,-4760,216,-1026,-255
00:01:59.313,,99,-325,1013,-2660,-2660,-4200,219,-1035,-259
00:01:59.331,,99,-333,1023,-3290,-2030,-3290,219,-1032,-261
00:01:59.350,,101,-337,1028,-3080,-1470,-2450,217,-1027,-253
00:01:59.368,,99,-334,1024,-2170,-700,-2030,222,-1029,-252
00:01:59.387,,94,-326,1026,-1750,-210,-1540,223,-1032,-256
00:01:59.406,,95,-323,1030,-2100,70,-910,226,-1029,-250
00:01:59.424,,99,-324,1032,-2170,490,-350,220,-1029,-256
00:01:59.443,,99,-312,1030,-1680,1190,140,223,-1023,-258
00:01:59.461,,100,-305,1028,-2030,1820,700,225,-1033,-252
00:01:59.480,,99,-305,1028,-2170,2730,980,225,-1035,-264
00:01:59.498,,94,-302,1026,-2100,3430,630,222,-1026,-255
00:01:59.517,,96,-302,1020,-2030,3500,350,217,-1029,-258
00:01:59.535,,100,-302,1017,-1680,3640,280,217,-1027,-259
00:01:59.554,,95,-296,1005,-1610,3850,210,225,-1026,-256
00:01:59.572,,93,-300,1001,-2100,3920,210,223,-1026,-262
00:01:59.591,,93,-300,1001,-2100,3920,210,222,-1038,-261
00:01:59.609,,91,-303,1002,-1960,3780,70,228,-1029,-264
00:01:59.628,,86,-297,997,-1680,3500,0,222,-1023,-261
00:01:59.647,,76,-294,993,-2240,2800,-420,222,-1027,-252
00:01:59.665,,68,-296,994,-2730,1540,-840,216,-1033,-259
00:01:59.684,,69,-299,991,-2170,210,-1400,225,-1029,-258
00:01:59.702,,75,-297,1001,-1050,-770,-2030,220,-1027,-259
00:01:59.721,,75,-297,1005,-1260,-1890,-2590,216,-1027,-261
00:01:59.739,,81,-304,1008,-1610,-2520,-3150,216,-1027,-261
00:01:59.758,,84,-302,1012,-1470,-2590,-3290,217,-1023,-258
00:01:59.776,,86,-302,1014,-1750,-2380,-3080,219,-1024,-262
00:01:59.795,,88,-310,1022,-2240,-2100,-2940,217,-1024,-258
00:01:59.813,,86,-311,1022,-1820,-1750,-3010,214,-1032,-259
00:01:59.832,,82,-308,1019,-1400,-1470,-2870,216,-1026,-270
00:01:59.850,,80,-308,1020,-1680,-1120,-2590,220,-1030,-268
00:01:59.869,,80,-307,1021,-2380,-770,-2310,223,-1032,-262
00:01:59.888,,82,-307,1021,-2800,-280,-2100,222,-1032,-265
00:01:59.906,,80,-315,1023,-2660,140,-1890,220,-1023,-264
00:01:59.925,,78,-314,1021,-1960,280,-1890,216,-1030,-262
00:01:59.943,,76,-307,1021,-1750,490,-1610,219,-1026,-259
00:01:59.962,,78,-311,1015,-2660,700,-1330,219,-1032,-259
00:01:59.980,,77,-317,1016,-3150,1120,-1050,216,-1024,-268
00:01:59.999,,77,-314,1016,-2800,1400,-770,222,-1021,-265
00:02:00.017,,84,-311,1015,-2590,1260,-490,225,-1026,-259
00:02:00.036,,84,-307,1007,-2800,1190,-420,214,-1032,-267
00:02:00.054,,82,-304,999,-2450,980,-350,213,-1023,-273
00:02:00.073,,83,-291,994,-2240,840,-490,222,-1023,-261
00:02:00.091,,80,-291,984,-3290,490,-700,217,-1029,-271
00:02:00.110,,83,-295,975,-4060,-350,-1260,222,-1026,-270
00:02:00.129,,82,-292,960,-4550,-1260,-1960,222,-1023,-262
00:02:00.147,,78,-303,951,-5810,-2450,-2730,216,-1027,-262
00:02:00.166,,71,-324,942,-6160,-4200,-3780,223,-1032,-258
00:02:00.184,,69,-334,943,-5460,-6300,-4480,220,-1029,-265
00:02:00.203,,65,-336,940,-5810,-8470,-4550,214,-1032,-259
00:02:00.221,,74,-340,950,-6790,-10640,-3990,214,-1032,-259
00:02:00.240,,97,-349,977,-7350,-12460,-3150,223,-1021,-255
00:02:00.258,,132,-350,1001,-7770,-13930,-3010,214,-1023,-261
00:02:00.277,,158,-347,1015,-8050,-13930,-3150,219,-1023,-252
00:02:00.295,,172,-333,1034,-7420,-12810,-2800,217,-1024,-247
00:02:00.314,,180,-309,1053,-7070,-10850,-1820,219,-1027,-250
00:02:00.332,,172,-285,1060,-7070,-8330,-1330,220,-1030,-246
00:02:00.351,,159,-269,1065,-7070,-6020,-1960,222,-1033,-256
00:02:00.370,,150,-257,1066,-5880,-4760,-3150,216,-1036,-247
00:02:00.388,,138,-242,1060,-4130,-3290,-4830,225,-1032,-246
00:02:00.407,,117,-233,1049,-3640,-1890,-6650,217,-1029,-247
00:02:00.425,,107,-246,1054,-4410,-1470,-8470,210,-1030,-240
00:02:00.444,,97,-264,1052,-4270,-1330,-10500,216,-1029,-247
00:02:00.462,,88,-277,1048,-3080,-840,-12600,210,-1035,-244
00:02:00.481,,77,-295,1034,-3150,-420,-14350,211,-1027,-247
00:02:00.499,,65,-331,1027,-3990,210,-15190,205,-1026,-256
00:02:00.518,,64,-363,1023,-3990,280,-14980,204,-1027,-241
00:02:00.536,,66,-392,1022,-3570,560,-14420,210,-1038,-244
00:02:00.555,,81,-416,1019,-3780,350,-13580,202,-1032,-241
00:02:00.573,,93,-423,1017,-3640,840,-12040,205,-1036,-249
00:02:00.592,,107,-421,1007,-3010,1610,-9450,198,-1032,-249
00:02:00.611,,112,-407,1008,-560,1820,-6440,199,-1038,-249
00:02:00.629,,106,-380,1009,4060,1610,-3570,201,-1036,-255
00:02:00.648,,87,-338,997,9310,1120,-2100,207,-1030,-252
00:02:00.666,,86,-301,997,11410,-420,-1960,202,-1039,-258
00:02:00.685,,102,-287,1007,10360,-2800,-3220,201,-1039,-255
00:02:00.703,,131,-283,1007,9380,-4970,-5460,201,-1039,-255
00:02:00.722,,161,-276,999,9240,-5950,-7630,202,-1041,-256
00:02:00.740,,190,-274,990,9520,-6090,-8680,198,-1035,-243
00:02:00.759,,213,-269,980,10010,-5530,-9170,193,-1039,-246
00:02:00.777,,248,-286,978,10360,-5390,-9940,196,-1042,-249
00:02:00.796,,301,-312,942,12250,-5810,-10710,196,-1042,-258
00:02:00.814,,350,-326,900,16590,-5460,-10220,201,-1042,-256
00:02:00.833,,369,-325,838,21420,-5670,-8260,195,-1047,-252
00:02:00.852,,352,-329,816,23240,-7840,-7140,187,-1042,-253
00:02:00.870,,329,-270,848,20650,-10920,-7910,192,-1048,-252
00:02:00.889,,262,-247,865,13720,-11830,-9870,196,-1039,-253
00:02:00.907,,247,-240,916,5950,-14280,-12530,186,-1047,-252
00:02:00.926,,247,-240,916,5950,-14770,-15890,187,-1044,-252
00:02:00.944,,268,-202,960,490,-14770,-15890,192,-1041,-247
00:02:00.963,,292,-186,996,-3780,-12180,-19460,177,-1050,-246
00:02:00.981,,349,-183,1032,-8050,-9030,-23590,187,-1042,-246
00:02:01.000,,345,-184,1014,-11410,-2800,-27440,174,-1048,-243
00:02:01.018,,315,-221,1083,-13720,1960,-30940,166,-1051,-243
00:02:01.037,,302,-278,1152,-19530,2660,-35280,168,-1053,-246
00:02:01.055,,325,-363,1199,-21560,3360,-38360,162,-1053,-246
00:02:01.074,,345,-375,1148,-17570,6300,-38290,157,-1060,-244
00:02:01.092,,327,-345,1086,-12880,11900,-35210,154,-1050,-249
00:02:01.111,,325,-334,1052,-14770,13580,-31080,142,-1056,-250
00:02:01.130,,287,-331,1028,-23450,12950,-29330,142,-1057,-244
00:02:01.148,,260,-366,1018,-31080,6160,-32620,135,-1056,-240
00:02:01.167,,288,-444,1040,-29540,-4900,-41020,129,-1063,-240
00:02:01.185,,323,-429,1012,-21700,-13440,-53620,129,-1063,-240
00:02:01.204,,353,-388,1003,-19460,-18830,-68110,126,-1068,-235
00:02:01.222,,350,-310,915,-36960,-18480,-85960,112,-1068,-228
00:02:01.241,,333,-322,863,-71610,-17290,-106610,91,-1069,-229
00:02:01.259,,288,-349,824,-108710,-16380,-130340,61,-1077,-214
00:02:01.278,,290,-419,774,-128660,-16170,-152810,33,-1078,-214
00:02:01.296,,264,-481,743,-118720,-11200,-171220,12,-1080,-213
00:02:01.315,,223,-319,611,-97790,-700,-184100,-22,-1071,-211
00:02:01.333,,178,-250,561,-94710,11410,-190120,-55,-1071,-208
00:02:01.352,,257,-284,596,-109620,15610,-190960,-79,-1072,-214
00:02:01.371,,322,-427,640,-128590,24570,-189490,-117,-1059,-229
00:02:01.389,,320,-442,656,-134400,39410,-188720,-144,-1050,-231
00:02:01.408,,307,-434,645,-135170,52430,-187110,-169,-1041,-244
00:02:01.426,,263,-412,577,-138110,60550,-184730,-192,-1033,-264
00:02:01.445,,252,-377,528,-134050,60970,-184940,-219,-1021,-279
00:02:01.463,,230,-437,520,-121590,54810,-189350,-243,-1003,-289
00:02:01.482,,249,-515,561,-87360,32550,-197820,-267,-988,-291
00:02:01.500,,283,-526,615,-52990,2730,-209370,-291,-967,-292
00:02:01.519,,298,-478,554,-43680,-26740,-213990,-310,-942,-294
00:02:01.537,,339,-465,502,-56000,-53200,-208320,-334,-928,-283
00:02:01.556,,403,-565,572,-72240,-75530,-197470,-352,-912,-282
00:02:01.574,,550,-735,697,-82460,-97300,-181650,-360,-880,-283
00:02:01.593,,613,-858,818,-81200,-108430,-169050,-378,-868,-280
00:02:01.612,,715,-732,832,-79870,-119420,-149520,-391,-852,-286
00:02:01.630,,779,-663,841,-91910,-124810,-119910,-399,-844,-286
00:02:01.649,,928,-723,976,-99120,-130200,-91210,-405,-829,-285
00:02:01.667,,1024,-837,1148,-90440,-135730,-66220,-406,-823,-294
00:02:01.686,,1117,-877,1218,-62650,-139090,-46900,-406,-823,-294
00:02:01.704,,1122,-791,1094,-33110,-134610,-24710,-400,-825,-285
00:02:01.723,,1049,-643,785,-12670,-126070,70,-396,-820,-274
00:02:01.741,,1089,-296,567,-11200,-116410,21770,-400,-826,-271
00:02:01.760,,949,-283,342,-45500,-87990,30730,-402,-840,-271
00:02:01.778,,1013,-253,257,-62090,-69650,32760,-391,-840,-267
00:02:01.797,,980,-248,310,-64120,-53200,36400,-393,-841,-280
00:02:01.815,,961,-364,392,-72240,-51380,37940,-379,-850,-279
00:02:01.834,,881,-493,397,-74130,-61320,33390,-382,-856,-289
00:02:01.853,,754,-388,330,-56280,-78330,15330,-376,-856,-282
00:02:01.871,,744,-514,135,-41020,-96530,-9800,-382,-855,-279
00:02:01.890,,708,-432,-68,3850,-110600,-36190,-378,-859,-274
00:02:01.908,,803,-120,-67,45080,-116060,-62090,-388,-853,-261
00:02:01.927,,836,-235,16,47810,-105840,-79590,-391,-841,-238
00:02:01.945,,772,-312,-32,61320,-96950,-85470,-403,-829,-229
00:02:01.964,,736,-362,-264,91840,-99610,-90300,-411,-811,-207
00:02:01.982,,828,-271,-127,85400,-108920,-102060,-414,-792,-196
00:02:02.001,,901,-260,-117,50890,-109690,-93450,-430,-787,-183
00:02:02.019,,989,-246,-138,13160,-100870,-79170,-426,-766,-177
00:02:02.038,,1120,-340,-8,-31150,-80920,-66850,-433,-762,-190
00:02:02.056,,1131,-192,179,-48650,-55440,-62300,-432,-747,-187
00:02:02.075,,1204,107,243,-51170,-35840,-65100,-435,-739,-199
00:02:02.093,,1184,142,16,-56210,-21420,-66080,-436,-727,-196
00:02:02.112,,1237,-13,-376,-71330,-13300,-62720,-450,-723,-202
00:02:02.131,,1330,-200,-582,-84700,-8610,-59360,-441,-717,-216
00:02:02.149,,1320,-133,-473,-89180,-5250,-52220,-450,-709,-235
00:02:02.168,,1147,61,-283,-99750,1470,-40460,-450,-709,-235
00:02:02.186,,913,117,-263,-117390,11270,-29610,-451,-712,-243
00:02:02.205,,729,88,-253,-133630,22400,-18690,-447,-712,-273
00:02:02.223,,702,47,-159,-144900,22260,-12600,-454,-706,-289
00:02:02.242,,720,31,-232,-147770,21980,-7280,-444,-700,-307
00:02:02.260,,823,-111,-347,-146860,17710,-1540,-439,-700,-328
00:02:02.279,,823,-111,-347,-146860,17710,-1540,-426,-702,-342
00:02:02.297,,929,-101,-278,-136920,11270,6860,-426,-709,-361
00:02:02.316,,876,-7,-341,-131110,8400,19810,-420,-709,-379
00:02:02.335,,818,45,-376,-129920,2030,30520,-411,-715,-387
00:02:02.353,,959,232,-532,-127330,-2520,31360,-402,-726,-408
00:02:02.372,,1030,357,-758,-139370,-2800,28070,-391,-733,-430
00:02:02.390,,909,315,-651,-160440,-2310,28280,-381,-738,-439
00:02:02.409,,841,35,-353,-166390,-5740,28210,-366,-735,-463
00:02:02.427,,959,-29,-235,-154350,-12460,26460,-355,-744,-481
00:02:02.446,,1097,74,-277,-152740,-15330,26810,-330,-747,-502
00:02:02.464,,982,43,-247,-161280,-14980,33250,-324,-756,-516
00:02:02.483,,916,-137,23,-157080,-15750,38850,-301,-765,-529
00:02:02.501,,585,41,-125,-133910,-18410,36260,-297,-774,-531
00:02:02.520,,400,-210,-297,-128590,-34160,31920,-280,-784,-550
00:02:02.538,,606,50,-407,-109550,-48160,22260,-265,-787,-547
00:02:02.557,,1013,-162,-162,-114870,-54880,21350,-250,-796,-562
00:02:02.576,,899,-467,-62,-124530,-46970,39130,-228,-813,-570
00:02:02.594,,682,-405,10,-104020,-47110,54600,-232,-826,-570
00:02:02.613,,1154,-397,585,-61600,-48020,52920,-225,-834,-568
00:02:02.631,,1369,226,685,-7210,-31850,47250,-217,-840,-565
00:02:02.650,,1202,-209,298,-28070,-17150,55720,-217,-840,-565
00:02:02.668,,1089,-765,382,-32270,3500,74270,-210,-841,-574
