00:11:38.174,,-178,-7,1006,-1680,560,350
00:11:38.193,,-180,-12,1006,-1400,1050,350
00:11:38.212,,-186,-9,1004,-910,1470,210
00:11:38.231,,-182,-10,1000,-1120,1400,70
00:11:38.250,,-176,-12,999,-1260,1470,-140
00:11:38.269,,-175,-11,1003,-980,2170,-490
00:11:38.288,,-178,-6,1009,-630,2940,-840
00:11:38.307,,-182,-4,1011,-630,3080,-1050
00:11:38.326,,-180,-1,1013,-840,2660,-910
00:11:38.344,,-176,-1,1012,-980,2170,-490
00:11:38.363,,-180,-2,1014,-1190,1890,-70
00:11:38.382,,-178,-3,1014,-1330,1890,140
00:11:38.401,,-177,-7,1012,-980,1890,140
00:11:38.420,,-175,-6,1010,-350,1890,210
00:11:38.439,,-176,-7,1010,-280,2030,280
00:11:38.458,,-181,-8,1011,-560,2100,280
00:11:38.477,,-185,-12,1010,-910,1890,0
00:11:38.495,,-180,-12,1006,-840,1470,-350
00:11:38.514,,-177,-9,1002,-560,1330,-700
00:11:38.533,,-177,-7,1000,-630,1680,-910
00:11:38.552,,-177,-3,1001,-980,2170,-1120
00:11:38.571,,-181,-4,1001,-1330,2380,-1190
00:11:38.590,,-177,-3,998,-1120,2310,-980
00:11:38.609,,-172,-1,999,-700,2590,-560
00:11:38.628,,-177,0,1003,-560,3220,-350
00:11:38.647,,-185,0,1008,-840,3710,-210
00:11:38.665,,-182,-2,1013,-1190,3570,-210
00:11:38.684,,-177,-3,1016,-1050,3220,-210
00:11:38.703,,-179,-2,1019,-560,3010,-210
00:11:38.722,,-182,-1,1020,-420,2800,0
00:11:38.741,,-179,-5,1021,-840,2450,280
00:11:38.760,,-181,-8,1019,-770,2030,350
00:11:38.779,,-181,-8,1014,-210,1540,280
00:11:38.798,,-178,-5,1011,-70,1330,0
00:11:38.817,,-177,-7,1009,-700,1400,-350
00:11:38.835,,-182,-11,1006,-1050,1470,-700
00:11:38.854,,-183,-10,1001,-770,1470,-910
00:11:38.873,,-177,-4,996,-420,1470,-1120
00:11:38.892,,-170,0,997,-700,1820,-1330
00:11:38.911,,-177,-1,998,-1120,2590,-1470
00:11:38.930,,-186,-1,999,-910,3080,-1260
00:11:38.949,,-187,2,1000,-630,3010,-980
00:11:38.968,,-185,3,1002,-1050,2870,-630
00:11:38.986,,-180,3,1006,-1400,2940,-490
00:11:39.005,,-190,2,1010,-1540,3010,-350
00:11:39.024,,-191,1,1010,-1680,2870,0
00:11:39.043,,-185,1,1010,-1610,2520,490
00:11:39.062,,-184,-1,1009,-1470,2380,910
00:11:39.081,,-183,0,1011,-980,2660,1050
00:11:39.100,,-187,1,1013,-980,2940,980
00:11:39.119,,-186,-3,1013,-1400,2870,1050
00:11:39.138,,-181,-7,1012,-1190,2520,1260
00:11:39.156,,-178,-2,1013,-420,2380,1260
00:11:39.175,,-182,-2,1014,-490,2380,1260
00:11:39.194,,-184,-7,1011,-770,2170,1190
00:11:39.213,,-181,-9,1008,-770,1750,1260
00:11:39.232,,-177,-11,1007,-910,1680,1050
00:11:39.251,,-179,-10,1006,-980,1890,560
00:11:39.270,,-180,-12,1005,-980,2170,-70
00:11:39.289,,-178,-11,1006,-560,2240,-350
00:11:39.307,,-180,-8,1007,-350,2240,-420
00:11:39.326,,-183,-9,1007,-630,2030,-630
00:11:39.345,,-184,-7,1004,-840,1820,-980
00:11:39.364,,-180,-5,1002,-1050,1680,-1120
00:11:39.383,,-177,-4,1001,-1330,1890,-1260
00:11:39.402,,-179,-4,1003,-1260,2240,-1330
00:11:39.421,,-183,-2,1006,-980,2520,-1260
00:11:39.440,,-186,-5,1005,-1050,2590,-1050
00:11:39.459,,-185,-3,1006,-1050,2310,-840
00:11:39.477,,-185,-1,1008,-1120,2240,-840
00:11:39.496,,-186,-2,1009,-1330,2310,-1120
00:11:39.515,,-189,0,1009,-1120,2380,-1330
00:11:39.534,,-187,0,1007,-980,2240,-1120
00:11:39.553,,-182,3,1009,-1050,2170,-700
00:11:39.572,,-184,3,1013,-1260,2310,-490
00:11:39.591,,-185,1,1015,-1190,2310,-280
00:11:39.610,,-183,-1,1013,-630,1960,140
00:11:39.629,,-181,0,1009,-280,1540,700
00:11:39.647,,-182,-2,1007,-700,1330,980
00:11:39.666,,-184,-7,1008,-1190,1540,770
00:11:39.685,,-184,-8,1006,-1120,1610,280
00:11:39.704,,-182,-9,999,-770,1190,-210
00:11:39.723,,-174,-7,993,-490,1190,-280
00:11:39.742,,-174,-5,996,-560,1960,-490
00:11:39.761,,-183,-5,1004,-1050,3010,-560
00:11:39.780,,-187,-6,1014,-1470,2450,-770
00:11:39.798,,-183,-2,1017,-1190,1680,-840
00:11:39.817,,-186,1,1016,-1400,1120,-840
00:11:39.836,,-185,-4,1009,-2380,700,-630
00:11:39.855,,-179,-10,1004,-2450,420,-210
00:11:39.874,,-175,-6,1001,-1190,840,-70
00:11:39.893,,-183,-1,1005,-560,1610,-280
00:11:39.912,,-182,-3,1005,-1190,2100,-350
00:11:39.931,,-183,-9,1004,-1470,2030,-420
00:11:39.950,,-181,-4,1004,-840,1820,-350
00:11:39.968,,-179,0,1002,-840,1750,-490
00:11:39.987,,-176,-1,1000,-1400,1890,-560
00:11:40.006,,-175,-1,1002,-1540,2240,-350
00:11:40.025,,-179,-1,1006,-1400,2590,-140
00:11:40.044,,-180,0,1009,-1120,2800,70
00:11:40.063,,-181,-1,1012,-910,2800,280
00:11:40.082,,-179,-4,1013,-910,2590,700
00:11:40.101,,-181,-8,1015,-910,2310,910
00:11:40.119,,-183,-8,1017,-700,2240,700
00:11:40.138,,-186,-9,1016,-700,1890,140
00:11:40.149,>gest3_circle_cw,,,,,,
00:11:40.157,,-183,-10,1008,-980,1330,-140
00:11:40.176,,-175,-11,1005,-1120,1120,-280
00:11:40.195,,-176,-8,1003,-840,1400,-630
00:11:40.214,,-182,-3,1003,-840,1750,-1050
00:11:40.233,,-183,-3,1002,-1330,1750,-1120
00:11:40.252,,-178,-6,1000,-1470,1540,-770
00:11:40.271,,-176,-2,999,-770,1680,-560
00:11:40.289,,-180,3,1002,-560,2170,-560
00:11:40.308,,-182,-1,1003,-1470,2590,-560
00:11:40.327,,-179,-7,1005,-1540,2660,-210
00:11:40.346,,-179,-4,1008,-490,2660,0
00:11:40.365,,-183,0,1010,-280,2660,0
00:11:40.384,,-183,-5,1010,-1120,2590,0
00:11:40.403,,-180,-11,1009,-1260,2520,0
00:11:40.422,,-182,-7,1010,-420,2310,0
00:11:40.441,,-184,-1,1012,-630,2240,-210
00:11:40.459,,-184,-6,1010,-1540,2240,-630
00:11:40.478,,-180,-8,1007,-1120,2030,-770
00:11:40.497,,-174,-2,1006,-280,1890,-700
00:11:40.516,,-178,3,1006,-280,2100,-630
00:11:40.535,,-187,-3,1004,-1190,2380,-490
00:11:40.554,,-185,-6,1005,-840,2380,-210
00:11:40.573,,-182,0,1009,-70,2240,-140
00:11:40.592,,-184,3,1011,-420,2170,-420
00:11:40.610,,-190,0,1006,-1400,1820,-420
00:11:40.629,,-186,-8,996,-1680,1400,70
00:11:40.648,,-175,-5,994,-700,1610,700
00:11:40.667,,-175,3,999,-420,2450,630
00:11:40.686,,-187,-4,1000,-1470,3150,350
00:11:40.705,,-182,-11,1001,-1330,3430,210
00:11:40.724,,-177,-7,1006,350,3640,210
00:11:40.743,,-183,1,1011,1400,3990,0
00:11:40.762,,-188,1,1010,630,3920,-70
00:11:40.780,,-189,-8,998,-350,3220,0
00:11:40.799,,-194,-11,978,420,2660,210
00:11:40.818,,-205,-1,955,1120,2660,420
00:11:40.837,,-238,13,934,70,3220,-70
00:11:40.856,,-273,28,918,-910,4900,-1610
00:11:40.875,,-276,131,901,-280,7910,-4130
00:11:40.894,,-306,246,855,-9100,9870,-5180
00:11:40.913,,-319,252,788,-23240,11060,-2030
00:11:40.932,,-322,261,745,-23240,14630,5810
00:11:40.950,,-317,326,735,-12320,20440,16100
00:11:40.969,,-273,399,764,-5320,29680,28560
00:11:40.988,,-268,435,820,-6440,43190,43680
00:11:41.007,,-307,393,905,-8120,57540,62020
00:11:41.026,,-331,394,1038,-2240,69370,82670
00:11:41.045,,-369,374,1195,-280,75180,104090
00:11:41.064,,-406,192,1348,-1750,74410,124390
00:11:41.083,,-450,50,1544,11970,68600,140070
00:11:41.101,,-548,29,1773,24920,52850,145600
00:11:41.120,,-615,-168,1877,10710,22820,139510
00:11:41.139,,-515,-469,1835,560,-11480,126140
00:11:41.158,,-449,-505,1798,16310,-39690,108080
