00:03:04.166,,1,262,980,-980,2240,-700
00:03:04.185,,1,262,982,-1050,2240,-490
00:03:04.203,,3,260,982,-700,2380,-70
00:03:04.222,,0,256,983,-630,2520,-210
00:03:04.241,,1,255,982,-420,2310,-700
00:03:04.260,,5,262,980,70,2240,-700
00:03:04.279,,3,269,983,-70,2450,-490
00:03:04.298,,0,263,986,-910,2800,-350
00:03:04.317,,6,255,983,-910,3010,-70
00:03:04.336,,6,260,988,-490,3150,-70
00:03:04.355,,0,261,992,-1050,3220,-560
00:03:04.373,,-1,258,991,-1330,2940,-770
00:03:04.392,,0,258,989,-560,2520,-350
00:03:04.411,,-1,261,988,-210,2240,-210
00:03:04.430,,5,259,985,-630,2100,-490
00:03:04.449,,3,261,985,-1050,2380,-700
00:03:04.468,,0,262,987,-1400,2520,-840
00:03:04.487,,-1,260,985,-1260,2450,-700
00:03:04.506,,-1,265,985,-1050,2380,-490
00:03:04.524,,0,263,987,-1540,2310,-560
00:03:04.543,,0,261,986,-1750,2310,-840
00:03:04.562,,2,262,980,-1050,2240,-770
00:03:04.581,,-1,266,986,-770,2170,-420
00:03:04.600,,-2,258,983,-1190,2030,-280
00:03:04.619,,3,251,978,-1120,1820,-490
00:03:04.638,,3,256,976,-490,1890,-840
00:03:04.657,,0,265,978,-560,2310,-1260
00:03:04.676,,0,255,976,-910,2730,-1190
00:03:04.694,,0,263,977,-350,3220,-700
00:03:04.713,,0,268,983,-1050,3360,-840
00:03:04.732,,-1,260,987,-1820,3430,-1050
00:03:04.751,,-2,258,987,-1050,3290,-840
00:03:04.770,,-3,264,986,0,2940,-700
00:03:04.789,,-9,273,987,-280,2660,-770
00:03:04.808,,-5,267,982,-910,2450,-420
00:03:04.827,,0,260,978,-630,2590,140
00:03:04.845,,6,262,982,-280,3080,140
00:03:04.864,,-1,263,985,-560,3780,-70
00:03:04.883,,-10,261,985,-840,3710,-280
00:03:04.902,,-9,263,987,-490,2940,-350
00:03:04.921,,-8,268,987,280,2450,-280
00:03:04.940,,-4,247,982,1680,2800,280
00:03:04.959,,-7,290,980,3710,3360,840
00:03:04.978,,-9,274,993,-140,2800,0
00:03:04.997,,-8,246,987,-2380,2380,-560
00:03:05.015,,-8,259,984,-560,2310,-70
00:03:05.034,,-4,260,989,-350,1890,-630
00:03:05.053,,-3,265,986,-840,1890,-1470
00:03:05.072,,-13,274,985,-1050,2170,-1470
00:03:05.091,,-16,270,986,-1260,1750,-1120
00:03:05.110,,-5,271,982,-840,1190,-630
00:03:05.129,,0,275,982,-980,1400,-350
