00:13:58.954,,-256,13,1012,490,6370,-3290
00:13:58.973,,-254,18,1013,910,4550,-2660
00:13:58.991,,-240,17,1001,1330,2730,-1120
00:13:59.010,,-229,8,991,1750,2240,630
00:13:59.029,,-231,8,991,2520,3080,1610
00:13:59.048,,-253,-1,991,2030,3500,1960
00:13:59.067,,-263,-15,988,1050,2730,2170
00:13:59.086,,-254,-22,982,490,1750,2030
00:13:59.105,,-255,-22,983,-140,1680,1050
00:13:59.124,,-261,-21,987,-1750,2520,-630
00:13:59.143,,-264,-29,988,-3570,3080,-2380
00:13:59.161,,-261,-29,990,-3150,3150,-3780
00:13:59.180,,-256,-8,998,-1190,3430,-4690
00:13:59.199,,-260,11,1009,-1120,3780,-5390
00:13:59.218,,-271,11,1010,-2940,3290,-5460
00:13:59.237,,-273,9,1002,-3220,1890,-4760
00:13:59.256,,-256,19,997,-1750,910,-3500
00:13:59.275,,-253,33,1000,-1120,1190,-2380
00:13:59.294,,-260,26,1002,-2170,1750,-1330
00:13:59.313,,-263,15,998,-2100,1750,-70
00:13:59.331,,-258,13,993,-700,1260,1260
00:13:59.350,,-255,11,990,140,1190,2450
00:13:59.369,,-259,7,989,-140,1540,3080
00:13:59.388,,-262,-5,984,-1190,1680,3290
00:13:59.407,,-261,-15,977,-1400,1470,3150
00:13:59.426,,-254,-18,973,-910,1610,2660
00:13:59.445,,-248,-12,979,-700,2590,1750
00:13:59.464,,-261,-15,985,-1470,3920,700
00:13:59.483,,-261,-19,992,-1610,4270,-70
00:13:59.501,,-260,-11,998,-420,4200,-630
00:13:59.520,,-259,-2,1002,70,3710,-630
00:13:59.539,,-257,3,1005,-700,3290,-490
00:13:59.558,,-261,-1,1004,-1750,2730,-210
00:13:59.577,,-256,-2,1000,-1050,2310,0
00:13:59.596,,-254,3,1001,-70,2030,350
00:13:59.615,,-253,5,1001,-280,2170,840
00:13:59.634,,-258,-1,1000,-1050,2100,1260
00:13:59.653,,-263,-5,996,-910,1540,1470
00:13:59.672,,-255,-6,992,-420,1050,1610
00:13:59.690,,-245,-3,992,-280,1260,1330
00:13:59.709,,-250,-8,990,-630,1820,840
00:13:59.728,,-258,-14,985,-210,1960,700
00:13:59.747,,-255,-8,982,630,1960,700
00:13:59.766,,-246,-3,988,420,2380,210
00:13:59.785,,-256,-3,997,-210,3010,-770
00:13:59.804,,-264,-5,1000,-490,2800,-1190
00:13:59.823,,-261,0,998,-420,1820,-1050
00:13:59.842,,-255,1,993,-840,910,-840
00:13:59.860,,-246,0,991,-980,910,-770
00:13:59.879,,-252,0,991,-350,1610,-630
00:13:59.898,,-260,-2,992,-210,2030,-420
00:13:59.917,,-257,0,991,-210,1890,-280
00:13:59.936,,-253,0,991,-350,1750,-560
00:13:59.955,,-253,2,993,-210,2030,-1050
00:13:59.974,,-259,5,996,-140,2310,-1400
00:13:59.993,,-258,5,994,-420,1960,-1260
00:14:00.012,,-253,7,991,-630,1330,-1050
00:14:00.030,,-247,8,987,-490,1260,-1050
00:14:00.049,,-253,10,990,-350,1750,-840
00:14:00.068,,-255,9,993,-420,2310,-490
00:14:00.087,,-261,6,994,-490,2310,-140
00:14:00.106,,-257,7,990,-490,1680,70
00:14:00.125,,-248,6,989,-490,1470,-70
00:14:00.144,,-253,8,991,-140,1960,-350
00:14:00.163,,-254,6,993,-210,2310,-350
00:14:00.182,,-258,3,991,-420,2310,-140
00:14:00.200,,-257,2,989,-280,1960,70
00:14:00.219,,-250,8,989,-140,1820,0
00:14:00.238,,-254,8,991,-770,1960,-350
00:14:00.257,,-258,3,991,-1260,1820,-840
00:14:00.276,,-250,7,983,-770,1680,-840
00:14:00.295,,-249,12,984,-630,2100,-770
00:14:00.314,,-253,9,989,-1050,2800,-490
00:14:00.333,,-258,7,994,-1190,3010,-210
00:14:00.352,,-256,7,993,-980,2660,0
00:14:00.371,,-248,10,992,-840,2240,-140
00:14:00.389,,-257,9,990,-910,2100,-280
00:14:00.408,,-256,7,990,-1190,2240,0
00:14:00.427,,-255,2,990,-1540,2380,210
00:14:00.446,,-250,2,989,-1190,2450,280
00:14:00.465,,-252,5,991,-700,2590,70
00:14:00.484,,-256,6,997,-770,2870,-140
00:14:00.503,,-260,5,1000,-1190,2800,-490
00:14:00.522,,-265,2,998,-1400,2030,-700
00:14:00.541,,-257,7,995,-1050,1260,-770
00:14:00.559,,-255,14,992,-1330,1050,-770
00:14:00.578,,-258,6,987,-2590,1050,-420
00:14:00.597,,-257,0,981,-2590,1050,70
00:14:00.616,,-254,1,980,-1540,1330,420
00:14:00.635,,-251,4,984,-1050,2030,280
00:14:00.654,,-255,4,991,-1400,3010,-70
00:14:00.673,,-261,1,994,-1750,3360,-280
00:14:00.692,,-258,1,993,-1400,2800,-350
00:14:00.711,,-252,6,995,-1050,2240,-140
00:14:00.729,,-253,7,996,-1330,2100,70
00:14:00.748,,-259,0,995,-1960,2100,210
00:14:00.767,,-258,-4,991,-1820,1960,420
00:14:00.786,,-252,-1,992,-910,2030,280
00:14:00.805,,-251,6,997,-490,2520,-140
00:14:00.824,,-259,3,1003,-1120,2940,-560
00:14:00.843,,-263,0,1002,-1400,2660,-770
00:14:00.862,,-258,2,997,-490,1680,-560
00:14:00.881,,-251,8,993,-70,1050,-280
00:14:00.899,,-253,9,991,-770,1120,70
00:14:00.918,,-255,1,989,-1750,1470,280
00:14:00.937,,-254,-6,983,-1540,1470,350
00:14:00.956,,-250,-2,978,-280,1400,210
00:14:00.975,,-247,2,978,-140,2030,0
00:14:00.994,,-254,-1,981,-980,2940,-350
00:14:01.013,,-259,-4,987,-1190,3430,-700
00:14:01.032,,-260,-4,987,-700,3150,-980
00:14:01.051,,-253,4,989,-140,3010,-1190
00:14:01.069,,-252,11,993,-770,3290,-1470
00:14:01.088,,-255,5,998,-1680,3850,-1540
00:14:01.107,,-255,5,1004,-1120,3920,-1190
00:14:01.126,,-259,10,1009,-70,3430,-700
00:14:01.145,,-262,9,1006,-70,2520,-210
00:14:01.164,,-262,7,999,-490,1470,280
00:14:01.183,,-257,2,994,-980,1050,560
00:14:01.202,,-251,2,993,-840,1470,350
00:14:01.221,,-257,0,993,-560,1960,-210
00:14:01.239,,-259,0,989,-280,2030,-630
00:14:01.258,,-254,5,989,70,1960,-770
00:14:01.277,,-256,9,988,-210,1960,-980
00:14:01.296,,-260,7,985,-770,1820,-910
00:14:01.315,,-256,5,982,-1050,1540,-560
00:14:01.334,,-253,6,980,-770,1610,-420
00:14:01.353,,-254,11,984,-700,2100,-490
00:14:01.372,,-261,8,984,-1610,2520,-420
00:14:01.391,,-261,1,985,-1960,2520,-210
00:14:01.410,,-257,3,987,-1120,2590,-70
00:14:01.428,,-257,8,994,-700,2940,-210
00:14:01.447,,-258,8,999,-1190,3220,-420
00:14:01.466,,-258,7,1002,-1330,3150,-560
00:14:01.485,,-259,8,1001,-840,2590,-350
00:14:01.504,,-255,10,999,-560,1890,0
00:14:01.523,,-252,9,998,-770,1610,210
00:14:01.542,,-258,4,995,-980,1680,280
00:14:01.561,,-257,4,991,-910,1470,280
00:14:01.580,,-253,2,990,-1120,1400,280
00:14:01.598,,-254,0,991,-910,1820,-140
00:14:01.617,,-261,3,994,-420,2030,-560
00:14:01.636,,-259,4,992,-420,1960,-840
00:14:01.655,,-258,4,990,-770,1540,-840
00:14:01.674,,-253,4,987,-910,1260,-770
00:14:01.693,,-251,7,989,-1050,1540,-840
00:14:01.712,,-258,6,988,-1190,1960,-980
00:14:01.731,,-258,4,987,-1260,1890,-910
00:14:01.750,,-252,7,986,-1120,1750,-700
00:14:01.768,,-256,10,989,-1400,1890,-700
00:14:01.787,,-262,5,990,-1960,2030,-840
00:14:01.806,,-259,2,988,-1750,1750,-840
00:14:01.825,,-254,9,986,-1260,1540,-630
00:14:01.844,,-253,8,987,-1400,1960,-560
00:14:01.863,,-259,8,990,-1330,2660,-490
00:14:01.882,,-262,8,992,-1190,2730,-420
00:14:01.901,,-260,8,987,-1190,2170,-140
00:14:01.920,,-251,7,982,-1330,1750,70
00:14:01.938,,-248,6,982,-1120,2310,70
00:14:01.957,,-259,8,989,-840,3290,140
00:14:01.976,,-258,6,996,-1050,3780,350
00:14:01.995,,-258,1,997,-1190,3360,490
00:14:02.014,,-257,1,994,-630,2660,420
00:14:02.033,,-258,5,994,-490,2310,490
00:14:02.052,,-259,1,995,-1470,2450,490
00:14:02.071,,-259,-3,997,-1890,2520,210
00:14:02.090,,-259,-1,997,-1190,2310,-210
00:14:02.109,,-258,2,996,-910,1750,-420
00:14:02.127,,-258,2,994,-1470,1470,-350
00:14:02.146,,-260,0,994,-1750,1470,-420
00:14:02.165,,-262,2,992,-1540,1470,-490
00:14:02.184,,-260,2,987,-1610,1260,-490
00:14:02.203,,-253,2,984,-1820,1330,-490
00:14:02.222,,-254,5,987,-1540,1960,-630
00:14:02.241,,-258,7,988,-1190,2520,-770
00:14:02.260,,-258,6,990,-910,2660,-560
00:14:02.279,,-252,10,991,-560,2590,-210
00:14:02.297,,-255,10,992,-630,2520,70
00:14:02.316,,-260,7,992,-1120,2450,350
00:14:02.335,,-258,3,994,-1260,2450,560
00:14:02.354,,-257,0,995,-770,2520,700
00:14:02.373,,-256,1,998,-140,2590,490
00:14:02.392,,-258,3,1000,-280,2660,350
00:14:02.411,,-260,-1,1001,-980,2170,210
00:14:02.430,,-260,-4,997,-980,1610,0
00:14:02.449,,-256,-2,994,-490,1260,-210
00:14:02.467,,-253,2,992,-560,1330,-560
00:14:02.486,,-259,0,990,-1330,1470,-980
00:14:02.505,,-257,0,985,-1400,1400,-1190
00:14:02.524,,-253,1,981,-980,1260,-1260
00:14:02.543,,-249,8,981,-560,1680,-1400
00:14:02.548,>gest7_left,,,,,,
00:14:02.562,,-253,11,985,-700,2450,-1330
00:14:02.581,,-259,7,988,-1190,2730,-1050
00:14:02.600,,-259,4,987,-1190,2520,-560
00:14:02.619,,-252,7,989,-560,2450,-420
00:14:02.638,,-254,13,992,-350,2800,-560
00:14:02.656,,-262,8,993,-1190,2940,-630
00:14:02.675,,-259,2,990,-1400,2660,-280
00:14:02.694,,-256,1,990,-770,2450,0
00:14:02.713,,-256,7,993,0,2730,-280
00:14:02.732,,-260,9,995,-490,2940,-560
00:14:02.751,,-264,3,993,-1260,2730,-490
00:14:02.770,,-260,1,993,-1190,2310,-280
00:14:02.789,,-252,8,996,-490,2450,-490
00:14:02.808,,-258,9,999,-560,2730,-770
00:14:02.826,,-262,4,996,-980,2520,-560
00:14:02.845,,-260,3,995,-140,1820,-70
00:14:02.864,,-268,9,995,-560,1680,-490
00:14:02.883,,-267,7,993,-1330,1260,-630
00:14:02.902,,-260,7,991,-1960,840,-420
00:14:02.921,,-257,6,989,-1820,700,-490
00:14:02.940,,-257,9,987,-1330,840,-560
00:14:02.959,,-259,9,986,-1330,1260,-210
00:14:02.978,,-260,6,985,-1540,1540,350
00:14:02.996,,-258,5,985,-1260,1680,560
00:14:03.015,,-259,9,987,-770,1960,420
00:14:03.034,,-258,10,988,-1330,2100,210
00:14:03.053,,-255,3,985,-1960,2030,70
00:14:03.072,,-248,4,985,-1260,2170,280
00:14:03.091,,-252,9,991,-490,2730,350
00:14:03.110,,-261,9,996,-910,3010,490
00:14:03.129,,-272,5,1003,-1540,2730,700
00:14:03.148,,-302,14,1018,-1750,2450,700
00:14:03.166,,-363,81,1070,-3150,2310,-210
00:14:03.185,,-419,272,1171,-13930,770,-3220
00:14:03.204,,-441,327,1232,-42140,-4620,-6930
00:14:03.223,,-506,294,1227,-57470,-15680,-5320
00:14:03.242,,-522,339,1157,-45570,-33390,4200
00:14:03.261,,-481,416,1044,-26250,-49070,17850
00:14:03.280,,-424,495,934,-14140,-56210,32060
00:14:03.299,,-373,521,852,-10430,-53760,47180
00:14:03.318,,-304,462,789,-4620,-42770,65800
00:14:03.336,,-257,415,744,13720,-25130,88690
00:14:03.355,,-260,407,727,37030,-4060,114380
00:14:03.374,,-272,386,744,52780,18760,140280
00:14:03.393,,-310,316,789,57680,40530,164920
00:14:03.412,,-387,173,846,57540,58240,186620
00:14:03.431,,-433,3,940,60620,69860,202860
00:14:03.450,,-437,-128,1117,62720,73710,210210
00:14:03.469,,-478,-427,1305,49560,65800,206290
00:14:03.488,,-447,-751,1434,32690,46970,190120
00:14:03.507,,-332,-975,1470,20370,22890,155330
00:14:03.525,,-222,-1050,1418,8750,-560,102270
00:14:03.544,,-130,-1012,1310,-6860,-18200,42700
00:14:03.563,,-66,-929,1166,-21000,-28140,-11270
00:14:03.582,,-24,-809,1044,-19530,-30170,-53480
00:14:03.601,,-42,-603,987,-6930,-27790,-83160
00:14:03.620,,-75,-419,969,-5110,-24360,-102410
00:14:03.639,,-103,-367,964,-17220,-21420,-114240
00:14:03.658,,-191,-358,969,-26040,-18760,-121100
00:14:03.677,,-289,-307,977,-27860,-18340,-126700
00:14:03.695,,-340,-227,989,-32760,-20230,-134400
00:14:03.714,,-367,-202,976,-41160,-22120,-146230
00:14:03.733,,-402,-188,949,-38990,-21630,-160720
00:14:03.752,,-429,-88,945,-22750,-17570,-173320
