20:57:19.381,,-93,-82,1049,-560,-420,-280,279,-133,-372
20:57:19.400,,-93,-82,1052,-490,-490,-140,280,-135,-364
20:57:19.419,,-91,-78,1052,-210,-630,0,282,-135,-367
20:57:19.438,,-91,-78,1051,-280,-630,-70,276,-127,-369
20:57:19.456,,-91,-78,1051,-280,-630,-70,282,-135,-366
20:57:19.475,,-90,-80,1051,-210,-630,-280,279,-130,-370
20:57:19.494,,-89,-79,1051,-70,-770,-350,282,-127,-364
20:57:19.513,,-89,-84,1053,-210,-770,-350,283,-138,-370
20:57:19.531,,-87,-85,1052,-350,-700,-350,288,-136,-364
20:57:19.550,,-86,-82,1049,-350,-560,-280,282,-132,-366
20:57:19.569,,-86,-81,1047,-700,-350,-350,280,-139,-369
20:57:19.588,,-87,-85,1048,-980,-210,-350,282,-135,-370
20:57:19.607,,-87,-85,1047,-560,-490,-280,277,-126,-367
20:57:19.625,,-87,-81,1046,-140,-770,-280,282,-133,-370
20:57:19.644,,-89,-80,1047,-280,-910,-280,280,-135,-369
20:57:19.663,,-88,-80,1048,-560,-1120,-350,288,-132,-367
20:57:19.682,,-88,-77,1049,-280,-1400,-420,279,-135,-367
20:57:19.701,,-89,-76,1052,-350,-1470,-560,285,-127,-370
20:57:19.719,,-90,-79,1052,-770,-1400,-700,283,-133,-358
20:57:19.738,,-91,-78,1053,-700,-1400,-770,286,-127,-364
20:57:19.757,,-92,-78,1053,-700,-1470,-840,286,-133,-367
20:57:19.776,,-92,-78,1056,-630,-1540,-840,282,-142,-363
20:57:19.795,,-92,-77,1057,-490,-1470,-840,282,-129,-354
20:57:19.813,,-92,-78,1057,-560,-1260,-980,292,-132,-361
20:57:19.832,,-93,-80,1055,-700,-980,-1050,282,-130,-361
20:57:19.851,,-93,-82,1054,-630,-910,-910,282,-136,-360
20:57:19.870,,-92,-83,1056,-630,-980,-770,286,-132,-372
20:57:19.889,,-90,-81,1055,-490,-980,-630,277,-133,-370
20:57:19.907,,-87,-83,1053,-420,-910,-630,279,-127,-366
20:57:19.926,,-86,-80,1054,-420,-770,-630,288,-136,-349
20:57:19.945,,-87,-78,1049,-700,-630,-630,292,-138,-361
20:57:19.964,,-87,-80,1049,-910,-630,-700,292,-138,-361
20:57:19.982,,-87,-80,1048,-630,-840,-840,291,-138,-360
20:57:19.988,>gest8_up,,,,,,,,,
20:57:20.001,,-87,-77,1048,-420,-1050,-980,282,-133,-355
20:57:20.020,,-87,-79,1052,-420,-1330,-1120,279,-132,-358
20:57:20.039,,-86,-81,1052,-420,-1470,-1120,285,-136,-364
20:57:20.058,,-90,-82,1057,-70,-1680,-1050,285,-129,-361
20:57:20.076,,-90,-81,1062,420,-1890,-980,291,-132,-360
20:57:20.095,,-88,-77,1059,490,-1750,-910,286,-133,-358
