18:52:29.453,,-164,-27,1050,-1890,350,3710,-84,94,-433
18:52:29.472,,-163,-29,1038,-1190,1330,3990,-75,82,-417
18:52:29.491,,-164,-29,1029,-1050,2310,4410,-79,85,-429
18:52:29.509,,-168,-33,1025,-1400,3010,5040,-85,96,-432
18:52:29.528,,-172,-41,1022,-1750,2940,5600,-81,90,-433
18:52:29.547,,-169,-43,1015,-1610,2170,6090,-76,87,-427
18:52:29.566,,-162,-34,1008,-1190,1400,6720,-78,91,-433
18:52:29.585,,-158,-27,1015,-1260,980,7560,-79,88,-426
18:52:29.603,,-156,-20,1018,-1610,560,8260,-79,88,-429
18:52:29.622,,-155,-14,1014,-1050,140,8680,-66,85,-429
18:52:29.641,,-156,0,1019,-140,-140,8610,-76,94,-430
18:52:29.660,,-155,8,1018,70,-350,8190,-78,85,-438
18:52:29.679,,-151,14,1022,0,-420,7350,-70,85,-430
18:52:29.697,,-146,21,1020,-210,-560,6020,-73,84,-432
18:52:29.716,,-145,19,1021,-770,-490,4480,-66,82,-435
18:52:29.735,,-143,11,1024,-1540,-910,2730,-67,96,-427
18:52:29.754,,-144,3,1024,-1610,-1680,1260,-72,79,-433
18:52:29.772,,-143,-1,1032,-1400,-2660,350,-70,91,-430
18:52:29.791,,-144,-9,1037,-1400,-3220,-210,-75,96,-430
18:52:29.810,,-146,-12,1035,-980,-3360,-700,-63,84,-436
18:52:29.829,,-150,-15,1034,-280,-2800,-980,-70,81,-426
18:52:29.848,,-151,-19,1030,-350,-1960,-1120,-75,84,-433
18:52:29.866,,-152,-27,1025,-840,-980,-1120,-69,82,-436
18:52:29.885,,-154,-37,1025,-1050,-420,-1050,-69,90,-420
18:52:29.904,,-154,-39,1027,-980,-280,-630,-70,81,-435
18:52:29.923,,-153,-34,1030,-840,-420,280,-66,78,-433
18:52:29.942,,-152,-24,1034,-560,-490,1190,-66,93,-429
18:52:29.960,,-152,-10,1032,-70,-350,1680,-66,84,-420
18:52:29.979,,-156,2,1027,-70,140,1330,-73,76,-424
18:52:29.998,,-160,6,1025,-700,560,420,-72,96,-426
18:52:30.017,,-160,6,1025,-700,560,420,-67,85,-435
18:52:30.035,,-160,-3,1031,-1400,420,-630,-67,85,-435
18:52:30.054,,-159,-11,1039,-1260,-140,-1610,-67,87,-426
18:52:30.073,,-159,-17,1039,-770,-840,-1960,-67,85,-430
18:52:30.092,,-155,-19,1035,-560,-1260,-1820,-67,82,-432
18:52:30.111,,-152,-20,1036,-630,-980,-1400,-67,85,-433
18:52:30.129,,-151,-19,1036,-560,-280,-980,-70,85,-433
18:52:30.148,,-155,-22,1030,-280,560,-980,-69,88,-436
18:52:30.167,,-160,-25,1027,140,980,-980,-73,82,-430
18:52:30.186,,-157,-34,1022,630,770,-770,-63,78,-429
18:52:30.205,,-150,-31,1014,770,560,-490,-66,85,-423
18:52:30.223,,-147,-26,1016,0,630,140,-69,90,-432
18:52:30.242,,-149,-27,1020,-1260,420,420,-66,85,-427
18:52:30.261,,-150,-23,1019,-1470,-350,210,-64,82,-433
18:52:30.280,,-155,-17,1022,-980,-1260,-140,-64,84,-429
18:52:30.298,,-155,-13,1029,-630,-2030,-770,-76,87,-430
18:52:30.317,,-154,-10,1029,-350,-2100,-1260,-66,82,-436
18:52:30.336,,-154,-8,1035,-280,-1610,-1750,-67,91,-432
18:52:30.355,,-157,-17,1035,-770,-840,-2520,-73,81,-435
18:52:30.374,,-163,-33,1033,-1400,0,-3430,-69,87,-427
18:52:30.392,,-169,-46,1029,-1750,350,-3850,-66,79,-432
18:52:30.411,,-174,-56,1030,-2240,0,-3150,-70,87,-432
18:52:30.430,,-178,-59,1031,-2800,-980,-1680,-72,82,-432
18:52:30.449,,-179,-56,1034,-2800,-2100,140,-72,85,-424
18:52:30.462,>gest8_up,,,,,,,,,
18:52:30.468,,-178,-46,1039,-2730,-3010,1540,-75,85,-429
18:52:30.486,,-177,-39,1046,-3010,-3710,2660,-72,84,-430
18:52:30.505,,-175,-34,1053,-3360,-4480,3570,-60,81,-426
18:52:30.524,,-168,-31,1065,-3360,-5390,4340,-64,81,-430
18:52:30.543,,-157,-25,1077,-2730,-6090,4900,-61,81,-433
18:52:30.561,,-143,-18,1084,-1890,-6020,5250,-63,79,-426
18:52:30.580,,-134,-5,1088,-980,-4970,5390,-63,81,-420
18:52:30.599,,-129,2,1086,-140,-3290,5250,-61,72,-417
18:52:30.618,,-127,8,1081,910,-1120,4480,-61,76,-430
18:52:30.637,,-129,11,1064,1470,1400,3150,-69,81,-430
18:52:30.655,,-131,1,1043,910,3500,1610,-58,78,-423
18:52:30.674,,-134,-15,1026,70,4480,0,-60,73,-429
18:52:30.693,,-134,-30,1012,-350,4060,-840,-64,84,-436
18:52:30.712,,-136,-33,1000,-700,2660,-700,-55,82,-429
18:52:30.730,,-139,-33,996,-1190,560,-70,-66,82,-432
18:52:30.749,,-142,-25,992,-1330,-1680,350,-60,76,-429
18:52:30.768,,-149,-17,986,-1190,-3500,350,-61,72,-424
18:52:30.787,,-157,-12,981,-1680,-4900,70,-52,87,-423
18:52:30.806,,-158,-19,977,-3150,-6160,-140,-61,85,-429
18:52:30.824,,-156,-27,974,-4900,-7490,-70,-61,79,-427
18:52:30.843,,-154,-38,979,-7000,-9170,210,-61,79,-430
18:52:30.862,,-154,-50,986,-8400,-11620,490,-66,72,-420
18:52:30.881,,-153,-57,1004,-8890,-14910,1330,-58,85,-432
18:52:30.900,,-149,-60,1027,-8890,-18550,2380,-58,70,-421
18:52:30.918,,-143,-55,1054,-8190,-22050,3710,-52,69,-426
18:52:30.937,,-136,-45,1092,-7490,-24990,5040,-60,70,-417
18:52:30.956,,-143,-41,1121,-6650,-27090,7140,-49,61,-421
18:52:30.975,,-169,-47,1150,-5320,-29610,9940,-48,52,-417
18:52:30.993,,-186,-48,1236,-2590,-34160,13300,-43,48,-406
18:52:31.012,,-211,-54,1385,5600,-40460,19740,-45,43,-415
18:52:31.031,,-180,-13,1595,21350,-48160,28420,-52,36,-409
18:52:31.050,,-121,47,1793,40250,-51520,36540,-52,36,-409
18:52:31.069,,3,100,1946,56980,-46690,40110,-46,30,-397
18:52:31.087,,133,143,1998,68390,-27860,36960,-52,22,-390
18:52:31.106,,222,149,1998,73990,6860,30030,-55,22,-387
18:52:31.125,,246,115,1998,72240,52080,22260,-72,37,-394
18:52:31.144,,207,58,1998,70070,96250,16380,-64,42,-391
18:52:31.162,,152,-28,1947,79310,129990,14280,-81,49,-406
18:52:31.181,,131,-29,1788,100030,152670,12600,-85,72,-418
18:52:31.200,,122,11,1529,119210,171150,8890,-99,96,-432
18:52:31.219,,105,16,1222,125230,189560,2730,-111,111,-438
18:52:31.238,,56,-8,955,119070,206220,-1960,-139,133,-439
18:52:31.256,,1,-53,715,107660,215950,-2940,-154,169,-447
18:52:31.275,,-65,-114,509,99750,215180,-1540,-162,199,-447
18:52:31.294,,-123,-156,321,98770,203980,-140,-171,225,-441
18:52:31.313,,-158,-143,155,101990,184030,2030,-192,262,-444
18:52:31.332,,-201,-83,-4,104650,159320,5390,-208,271,-445
18:52:31.350,,-241,90,-129,100730,133280,8610,-217,297,-436
18:52:31.369,,-296,243,-183,84140,109690,13230,-232,310,-438
18:52:31.388,,-336,315,-222,59990,87850,16800,-241,316,-435
18:52:31.407,,-357,357,-233,36540,68040,16870,-247,327,-423
18:52:31.425,,-365,372,-238,19670,49280,14140,-241,336,-424
18:52:31.444,,-372,374,-239,8890,30590,8750,-238,337,-418
18:52:31.463,,-376,410,-234,-280,11760,2520,-255,331,-424
18:52:31.482,,-386,434,-245,-14630,-7350,-3360,-241,331,-423
18:52:31.501,,-390,427,-247,-35280,-26320,-8820,-235,337,-427
18:52:31.519,,-399,381,-224,-58030,-45010,-13790,-235,324,-427
18:52:31.538,,-409,351,-141,-77210,-63980,-18270,-225,325,-445
18:52:31.557,,-392,323,-22,-91490,-84000,-21070,-204,318,-436
18:52:31.576,,-377,310,95,-105140,-103320,-25130,-193,295,-445
18:52:31.595,,-373,296,216,-121170,-120610,-31150,-187,292,-462
18:52:31.613,,-367,231,323,-137970,-135380,-37730,-163,271,-460
18:52:31.632,,-386,117,492,-151410,-147000,-44940,-141,250,-475
18:52:31.651,,-378,-131,792,-151340,-160090,-52990,-120,229,-468
18:52:31.670,,-332,-254,1129,-127400,-173880,-60340,-106,202,-480
18:52:31.688,,-284,-239,1381,-89180,-180880,-59430,-96,180,-463
18:52:31.707,,-209,-102,1557,-62090,-177100,-52430,-87,165,-459
18:52:31.726,,-142,72,1704,-69020,-161140,-45080,-81,136,-456
18:52:31.745,,-93,59,1791,-100800,-135310,-39270,-69,118,-444
18:52:31.764,,-117,-131,1784,-122850,-107450,-38430,-60,108,-454
18:52:31.782,,-122,-284,1806,-109550,-88270,-40880,-51,96,-438
18:52:31.801,,-122,-284,1806,-69790,-76230,-38010,-48,91,-439
18:52:31.820,,-128,-285,1808,-69790,-76230,-38010,-43,84,-441
18:52:31.839,,-125,-176,1762,-30660,-67410,-29330,-37,78,-429
18:52:31.858,,-105,-50,1676,-11690,-56700,-19670,-40,69,-423
18:52:31.876,,-99,-8,1607,-13370,-40740,-11690,-33,72,-426
18:52:31.895,,-115,-45,1545,-22050,-23240,-7490,-36,73,-424
18:52:31.914,,-137,-84,1460,-20650,-7840,-5810,-39,61,-432
18:52:31.933,,-176,-70,1383,-10010,4970,-5180,-37,67,-412
18:52:31.951,,-205,-53,1279,-1470,14280,-5040,-36,73,-429
18:52:31.970,,-220,-65,1194,2450,20230,-4480,-30,75,-427
18:52:31.989,,-222,-104,1110,4550,23520,-3710,-37,75,-439
18:52:32.008,,-219,-125,1042,7980,24850,-2870,-43,82,-436
18:52:32.027,,-204,-128,984,10850,24360,-1470,-37,88,-436
18:52:32.045,,-194,-119,942,11480,23520,770,-46,94,-438
18:52:32.064,,-183,-106,928,9240,21770,2940,-46,94,-438
18:52:32.083,,-169,-104,922,5390,18900,4060,-49,97,-444
18:52:32.102,,-154,-95,918,3990,15260,4480,-45,99,-444
18:52:32.121,,-153,-72,919,4340,11550,4690,-43,97,-447
18:52:32.139,,-157,-43,929,3570,8260,4900,-49,91,-441
18:52:32.158,,-164,-29,946,1820,5250,4620,-43,99,-451
18:52:32.177,,-167,-19,962,1120,2380,3640,-46,94,-442
18:52:32.196,,-171,-10,982,1330,0,2380,-37,100,-444
18:52:32.214,,-169,-11,995,1470,-2170,1050,-46,90,-441
18:52:32.233,,-165,-17,1000,1260,-3920,-420,-46,87,-442
18:52:32.252,,-166,-29,1003,630,-5110,-1890,-46,90,-441
