epoch,loss,acc,val_loss,val_acc,test_loss,test_acc
0,3.1175283193588257,0.09545454467562112,3.203953742980957,0.17857143123235023,3.475606679916382,0.15714285522699356
1,2.035428746180101,0.31818182224577124,3.245711530957903,0.16071429210049765,3.3850060871669223,0.1428571417927742
2,1.7674542611295527,0.39090908657420764,2.84367196900504,0.16071429210049765,2.870891502925328,0.17142856972558157
3,1.3937126452272588,0.49545455249873077,2.200416931084224,0.23214285288538253,2.156127691268921,0.2714285658938544
4,1.2298140146515586,0.5681818181818182,2.2172487548419406,0.23214285288538253,1.8769290787833077,0.4142857108797346
5,0.9173075936057351,0.7000000043348833,2.6832853513104573,0.24999999201723508,1.9115078619548254,0.4714285731315613
6,0.7450066642327742,0.790909081697464,2.9960963811193193,0.21428571375352995,1.9630482367106847,0.4571428511823927
7,0.6226808645508506,0.8272727050564506,2.6424445509910583,0.321428582072258,1.6117291620799474,0.5714285629136222
8,0.465614606033672,0.9000000005418604,2.6369828964982713,0.3392857185431889,1.6401940754481725,0.47142857738903593
9,0.4159530360590328,0.9045454670082439,2.5948337699685777,0.3571428603359631,1.6735848528998238,0.49999999574252535
10,0.2982086796652187,0.9636363576758992,2.3917180938380107,0.3750000053218433,1.533522708075387,0.5142857134342194
11,0.22737319225614722,0.9772727354006334,2.3466357461043765,0.39285715775830404,1.5908915996551514,0.5285714183534894
12,0.22676317055117,0.9636363793503154,2.350251644849777,0.4107142835855484,1.713809847831726,0.5285714183534894
13,0.18938229233026505,0.9772727354006334,2.337006130388805,0.42857143602200914,1.7969025543757848,0.4857142780508314
14,0.15242844278162176,0.986363635821776,2.4162415776933943,0.4464285618492535,1.926992314202445,0.4857142780508314
15,0.13513155044479805,0.986363635821776,2.5412883375372206,0.4107142835855484,2.0974981784820557,0.44285713349069866
16,0.12209232524037361,0.9909090995788574,2.6328243017196655,0.3571428528853825,2.2117036070142473,0.4285714328289032
17,0.11014777760614049,0.9909090995788574,2.425231750522341,0.4107142835855484,1.9241961921964372,0.44285713349069866
18,0.0995481088757515,0.986363635821776,2.051678023168019,0.4464285618492535,1.4370285783495222,0.5571428452219281
19,0.06930119290270588,1.0,1.7888802332537515,0.46428570044892176,1.180588756288801,0.6857143129621234
20,0.0634068851782517,1.0,1.3746405329023088,0.5357142835855484,0.9378065466880798,0.7571428503308978
21,0.05790885503996502,1.0,1.1537014203412193,0.7142857015132904,0.8211559397833688,0.7571428673607963
22,0.06700887801972302,0.9909090995788574,0.9791111435209002,0.7500000063862119,0.7201600841113499,0.8142857296126229
23,0.06409112973646684,0.9954545497894287,0.7881533801555634,0.7678571322134563,0.615395826952798,0.842857130936214
24,0.04646477289497852,0.9954545497894287,0.7131509206124714,0.7678571322134563,0.595712423324585,0.842857130936214
25,0.0493854477324269,1.0,0.7253843694925308,0.7857142580407006,0.6151652676718575,0.7999999863760812
26,0.040441679852929985,0.9954545497894287,0.689852101462228,0.7857142580407006,0.6003383227757045,0.842857130936214
27,0.038581875576214356,1.0,0.6265652626752853,0.7857142580407006,0.562619285924094,0.842857130936214
28,0.03178717593916438,1.0,0.5488834998437336,0.8928571194410324,0.5230924742562431,0.842857130936214
29,0.036619816652753136,1.0,0.5301907616002219,0.8749999936137881,0.5166784014020648,0.842857130936214
