epoch,loss,acc,val_loss,val_acc,test_loss,test_acc
0,2.800215721130371,0.22580644488334656,3.2481794357299805,0.0,3.142408847808838,0.10000000149011612
1,2.0074682235717773,0.4516128897666931,3.2706236839294434,0.0,3.2142624855041504,0.20000000298023224
2,1.4138422012329102,0.4838709533214569,3.330888509750366,0.0,3.2938714027404785,0.20000000298023224
3,1.2668565511703491,0.5483871102333069,3.4848451614379883,0.0,3.5746607780456543,0.20000000298023224
4,0.7369663119316101,0.7419354915618896,3.977299451828003,0.0,3.6867051124572754,0.0
5,0.7185802459716797,0.7419354915618896,4.321591854095459,0.0,3.5839157104492188,0.0
6,0.5137037038803101,0.8387096524238586,4.487561225891113,0.0,3.5300686359405518,0.0
7,0.45015624165534973,0.8709677457809448,3.9832327365875244,0.0,2.9563326835632324,0.0
8,0.3054257333278656,0.9677419066429138,3.5095102787017822,0.125,2.5037310123443604,0.10000000149011612
9,0.22816558182239532,0.9354838728904724,2.876391887664795,0.375,1.8789293766021729,0.30000001192092896
10,0.19403555989265442,0.9677419066429138,2.3943700790405273,0.5,1.5022610425949097,0.6000000238418579
11,0.24584051966667175,0.9354838728904724,2.114079475402832,0.625,1.2805752754211426,0.6000000238418579
12,0.12439177930355072,1.0,1.9761087894439697,0.625,1.1702516078948975,0.699999988079071
13,0.14036940038204193,1.0,1.9230334758758545,0.625,1.098870038986206,0.699999988079071
14,0.11724864691495895,1.0,1.8793468475341797,0.625,1.031663417816162,0.699999988079071
15,0.08194620907306671,1.0,1.8479644060134888,0.625,0.9600540399551392,0.800000011920929
16,0.06729724258184433,1.0,1.8178627490997314,0.625,0.9016093015670776,0.800000011920929
17,0.12836001813411713,0.9677419066429138,1.7874115705490112,0.625,0.8724063038825989,0.800000011920929
18,0.046126022934913635,1.0,1.7540037631988525,0.625,0.8397191762924194,0.800000011920929
19,0.0501258410513401,1.0,1.7297452688217163,0.625,0.8150507807731628,0.800000011920929
20,0.042688142508268356,1.0,1.6983094215393066,0.625,0.8018510937690735,0.800000011920929
21,0.05005363002419472,1.0,1.6806330680847168,0.625,0.7956464290618896,0.800000011920929
22,0.025296935811638832,1.0,1.6618695259094238,0.75,0.792029857635498,0.800000011920929
23,0.04094183072447777,1.0,1.644871473312378,0.75,0.7903839945793152,0.800000011920929
24,0.02732015773653984,1.0,1.6265753507614136,0.75,0.7772906422615051,0.800000011920929
25,0.03872118890285492,1.0,1.5972719192504883,0.75,0.7643979787826538,0.800000011920929
26,0.03464026376605034,1.0,1.5811247825622559,0.75,0.752312421798706,0.800000011920929
27,0.04649382457137108,1.0,1.5581367015838623,0.75,0.7487897276878357,0.800000011920929
28,0.025851253420114517,1.0,1.532572627067566,0.75,0.73190838098526,0.800000011920929
29,0.023843826726078987,1.0,1.5116426944732666,0.75,0.711445689201355,0.800000011920929
30,0.024744104593992233,1.0,1.4881221055984497,0.75,0.6825933456420898,0.800000011920929
31,0.028329022228717804,1.0,1.4638142585754395,0.75,0.6463073492050171,0.800000011920929
32,0.016178887337446213,1.0,1.4412117004394531,0.75,0.6134344339370728,0.800000011920929
33,0.016135351732373238,1.0,1.426762580871582,0.75,0.5872904062271118,0.800000011920929
34,0.01669144257903099,1.0,1.4116907119750977,0.75,0.5639901757240295,0.800000011920929
35,0.01732097566127777,1.0,1.3921256065368652,0.75,0.5437132716178894,0.800000011920929
36,0.024723539128899574,1.0,1.375832438468933,0.75,0.5288505554199219,0.800000011920929
37,0.02246643230319023,1.0,1.3622052669525146,0.75,0.5158405303955078,0.800000011920929
38,0.013719851151108742,1.0,1.3458707332611084,0.75,0.4999949038028717,0.800000011920929
39,0.0185663141310215,1.0,1.3343358039855957,0.75,0.48469820618629456,0.800000011920929
40,0.017508821561932564,1.0,1.327970027923584,0.75,0.47671207785606384,0.800000011920929
41,0.015178443863987923,1.0,1.3258497714996338,0.75,0.4716985821723938,0.800000011920929
42,0.008156080730259418,1.0,1.318629264831543,0.75,0.4668388366699219,0.800000011920929
43,0.009643817320466042,1.0,1.3129031658172607,0.75,0.4618057608604431,0.800000011920929
44,0.012404286302626133,1.0,1.30647873878479,0.75,0.4580554962158203,0.800000011920929
45,0.018186822533607483,1.0,1.2947224378585815,0.75,0.45465144515037537,0.800000011920929
46,0.013027757406234741,1.0,1.2849578857421875,0.75,0.45075058937072754,0.800000011920929
47,0.009996592998504639,1.0,1.278062343597412,0.75,0.446848064661026,0.800000011920929
48,0.01042167004197836,1.0,1.2721400260925293,0.75,0.44324183464050293,0.800000011920929
49,0.009420854970812798,1.0,1.2690165042877197,0.75,0.44003891944885254,0.800000011920929
