epoch,loss,acc,val_loss,val_acc,test_loss,test_acc
0,3.167372703552246,0.09677419066429138,3.6428768634796143,0.0,4.116106986999512,0.10000000149011612
1,2.3906869888305664,0.09677419066429138,3.8724114894866943,0.0,4.457977294921875,0.10000000149011612
2,1.387355923652649,0.5161290168762207,3.8613038063049316,0.0,3.976346969604492,0.10000000149011612
3,0.9251185059547424,0.6451612710952759,3.467528820037842,0.0,3.3835411071777344,0.20000000298023224
4,0.5423533916473389,0.8709677457809448,3.1199865341186523,0.0,2.9082303047180176,0.20000000298023224
5,0.4007844626903534,0.9032257795333862,2.947643995285034,0.0,2.806417465209961,0.30000001192092896
6,0.2401919811964035,0.9354838728904724,2.7384817600250244,0.125,2.7036149501800537,0.30000001192092896
7,0.09195718169212341,1.0,2.6393563747406006,0.25,2.6509621143341064,0.30000001192092896
8,0.08429393172264099,1.0,2.5354456901550293,0.125,2.6165709495544434,0.30000001192092896
9,0.07903389632701874,1.0,2.4581456184387207,0.125,2.5958828926086426,0.30000001192092896
10,0.04872502386569977,1.0,2.3992185592651367,0.125,2.5935585498809814,0.30000001192092896
11,0.049586012959480286,1.0,2.3015599250793457,0.125,2.536877393722534,0.30000001192092896
12,0.07198400050401688,0.9677419066429138,2.285313367843628,0.125,2.5771610736846924,0.20000000298023224
13,0.02860979363322258,1.0,2.262917995452881,0.125,2.5950629711151123,0.20000000298023224
14,0.02259807102382183,1.0,2.2769665718078613,0.125,2.6411662101745605,0.20000000298023224
15,0.01682441122829914,1.0,2.2718546390533447,0.125,2.655773639678955,0.20000000298023224
16,0.024893898516893387,1.0,2.2632462978363037,0.125,2.6693828105926514,0.20000000298023224
17,0.013391121290624142,1.0,2.2508909702301025,0.125,2.671309232711792,0.20000000298023224
18,0.010557599365711212,1.0,2.232632637023926,0.125,2.6773617267608643,0.20000000298023224
19,0.015161395072937012,1.0,2.217777729034424,0.125,2.6764800548553467,0.30000001192092896
20,0.02102726511657238,1.0,2.17788028717041,0.125,2.661348819732666,0.30000001192092896
21,0.007258331403136253,1.0,2.1680335998535156,0.125,2.662656545639038,0.30000001192092896
22,0.016788311302661896,1.0,2.1524882316589355,0.125,2.655745267868042,0.30000001192092896
23,0.006269379053264856,1.0,2.1385085582733154,0.125,2.652679443359375,0.30000001192092896
24,0.007452164310961962,1.0,2.1311891078948975,0.125,2.6577799320220947,0.30000001192092896
25,0.004525197669863701,1.0,2.1176035404205322,0.125,2.6579463481903076,0.30000001192092896
26,0.0028536480385810137,1.0,2.10612154006958,0.125,2.6617109775543213,0.30000001192092896
27,0.0050025866366922855,1.0,2.0908682346343994,0.125,2.6625893115997314,0.30000001192092896
28,0.005286458879709244,1.0,2.079317331314087,0.25,2.6646416187286377,0.30000001192092896
29,0.004823046270757914,1.0,2.0667757987976074,0.25,2.6699957847595215,0.30000001192092896
30,0.005478058476001024,1.0,2.061243772506714,0.25,2.6731739044189453,0.30000001192092896
31,0.004620259162038565,1.0,2.0544910430908203,0.25,2.6760053634643555,0.30000001192092896
32,0.0038973342161625624,1.0,2.0501465797424316,0.25,2.677232265472412,0.30000001192092896
33,0.005409419536590576,1.0,2.0475692749023438,0.25,2.679831027984619,0.30000001192092896
34,0.002824759343639016,1.0,2.051847219467163,0.25,2.684967041015625,0.30000001192092896
35,0.002647512825205922,1.0,2.0513172149658203,0.25,2.685150623321533,0.30000001192092896
36,0.00299352640286088,1.0,2.056363105773926,0.25,2.685922622680664,0.30000001192092896
37,0.003227484878152609,1.0,2.0571203231811523,0.25,2.682244062423706,0.30000001192092896
38,0.0034803752787411213,1.0,2.0617401599884033,0.25,2.683223009109497,0.30000001192092896
39,0.0021821404807269573,1.0,2.063598155975342,0.25,2.6793999671936035,0.30000001192092896
40,0.005692457780241966,1.0,2.060147523880005,0.25,2.6666879653930664,0.30000001192092896
41,0.0017316130688413978,1.0,2.066915988922119,0.25,2.6617770195007324,0.4000000059604645
42,0.005499465391039848,1.0,2.08482027053833,0.25,2.6756622791290283,0.30000001192092896
43,0.0036504780873656273,1.0,2.0970730781555176,0.25,2.6805579662323,0.30000001192092896
44,0.00480867363512516,1.0,2.1068038940429688,0.25,2.688385486602783,0.30000001192092896
45,0.00209348788484931,1.0,2.1142239570617676,0.25,2.6909055709838867,0.30000001192092896
46,0.0033925711177289486,1.0,2.1290831565856934,0.25,2.7006163597106934,0.30000001192092896
47,0.003130677854642272,1.0,2.1390254497528076,0.25,2.7061610221862793,0.30000001192092896
48,0.0032191534992307425,1.0,2.1480956077575684,0.25,2.710131883621216,0.30000001192092896
49,0.0036363345570862293,1.0,2.157771587371826,0.25,2.713329553604126,0.30000001192092896
