epoch,loss,acc,val_loss,val_acc,test_loss,test_acc
0,3.7065768241882324,0.09677419066429138,3.082576274871826,0.0,2.1468892097473145,0.20000000298023224
1,2.6925747394561768,0.16129031777381897,3.0588910579681396,0.125,2.2804269790649414,0.4000000059604645
2,1.3190304040908813,0.5806451439857483,3.3355650901794434,0.125,2.5795962810516357,0.30000001192092896
3,1.0266656875610352,0.6129032373428345,3.519318103790283,0.125,2.8048503398895264,0.30000001192092896
4,0.7034289240837097,0.774193525314331,3.6081039905548096,0.125,2.6919145584106445,0.4000000059604645
5,0.46614256501197815,0.8709677457809448,3.7014875411987305,0.0,2.546058177947998,0.4000000059604645
6,0.3722171485424042,0.8709677457809448,3.7339234352111816,0.0,2.434924364089966,0.4000000059604645
7,0.16144998371601105,0.9677419066429138,3.7730023860931396,0.0,2.365750551223755,0.4000000059604645
8,0.12879402935504913,1.0,3.7919092178344727,0.0,2.2893614768981934,0.30000001192092896
9,0.11850187927484512,0.9677419066429138,3.8060553073883057,0.0,2.2601406574249268,0.30000001192092896
10,0.08475426584482193,1.0,3.8600473403930664,0.0,2.2394330501556396,0.30000001192092896
11,0.034106265753507614,1.0,3.9012722969055176,0.0,2.2399542331695557,0.30000001192092896
12,0.047582704573869705,1.0,3.9241654872894287,0.0,2.246990919113159,0.30000001192092896
13,0.08567890524864197,0.9677419066429138,3.9408702850341797,0.0,2.253843307495117,0.30000001192092896
14,0.037367574870586395,1.0,3.9443440437316895,0.0,2.272099018096924,0.30000001192092896
15,0.052245330065488815,1.0,3.9308595657348633,0.0,2.2916412353515625,0.30000001192092896
16,0.05462553724646568,1.0,3.899507999420166,0.0,2.321155548095703,0.20000000298023224
17,0.01724870316684246,1.0,3.8622241020202637,0.0,2.3596489429473877,0.20000000298023224
18,0.023147881031036377,1.0,3.8047902584075928,0.0,2.400871753692627,0.20000000298023224
19,0.017595145851373672,1.0,3.7668490409851074,0.0,2.4436697959899902,0.20000000298023224
20,0.015197996981441975,1.0,3.7208316326141357,0.0,2.4721102714538574,0.20000000298023224
21,0.01396208256483078,1.0,3.6682190895080566,0.0,2.4950451850891113,0.10000000149011612
22,0.01173603255301714,1.0,3.6172475814819336,0.0,2.517500400543213,0.10000000149011612
23,0.016106465831398964,1.0,3.573322057723999,0.0,2.5297465324401855,0.10000000149011612
24,0.007830854505300522,1.0,3.542928695678711,0.0,2.540158748626709,0.10000000149011612
25,0.013893826864659786,1.0,3.5098366737365723,0.0,2.5355372428894043,0.10000000149011612
26,0.006972991395741701,1.0,3.479281425476074,0.0,2.539273738861084,0.10000000149011612
27,0.0077045029029250145,1.0,3.45192813873291,0.0,2.5354819297790527,0.10000000149011612
28,0.006894806865602732,1.0,3.4286441802978516,0.0,2.5335612297058105,0.10000000149011612
29,0.0067642745561897755,1.0,3.4033641815185547,0.0,2.530158519744873,0.10000000149011612
30,0.004184233956038952,1.0,3.3887548446655273,0.0,2.530691623687744,0.10000000149011612
31,0.003801815677434206,1.0,3.3826422691345215,0.0,2.532278060913086,0.10000000149011612
32,0.004849655088037252,1.0,3.379547119140625,0.0,2.5312533378601074,0.10000000149011612
33,0.010354630649089813,1.0,3.3783798217773438,0.0,2.52545428276062,0.10000000149011612
34,0.0033515081740915775,1.0,3.3763928413391113,0.0,2.5165703296661377,0.10000000149011612
35,0.006563995499163866,1.0,3.3691821098327637,0.0,2.5056519508361816,0.10000000149011612
36,0.005625526886433363,1.0,3.3726730346679688,0.0,2.502859354019165,0.10000000149011612
37,0.0034217294305562973,1.0,3.3772644996643066,0.0,2.4963700771331787,0.10000000149011612
38,0.002803328214213252,1.0,3.3888819217681885,0.0,2.491110324859619,0.10000000149011612
39,0.006167883053421974,1.0,3.397235631942749,0.0,2.4888925552368164,0.10000000149011612
40,0.0077287545427680016,1.0,3.409987449645996,0.0,2.4853451251983643,0.10000000149011612
41,0.004296031780540943,1.0,3.4199883937835693,0.0,2.4817841053009033,0.10000000149011612
42,0.005124254617840052,1.0,3.437450647354126,0.0,2.4836955070495605,0.10000000149011612
43,0.0019011819968000054,1.0,3.4539666175842285,0.0,2.4876086711883545,0.10000000149011612
44,0.005384782329201698,1.0,3.481649875640869,0.0,2.4988300800323486,0.10000000149011612
45,0.007700016722083092,1.0,3.5042972564697266,0.0,2.500108003616333,0.10000000149011612
46,0.002288620453327894,1.0,3.530862331390381,0.0,2.5066559314727783,0.10000000149011612
47,0.002909642644226551,1.0,3.5538058280944824,0.0,2.50832462310791,0.10000000149011612
48,0.004802827723324299,1.0,3.5780272483825684,0.0,2.509523391723633,0.10000000149011612
49,0.003592290449887514,1.0,3.598175048828125,0.0,2.5063161849975586,0.10000000149011612
