epoch,loss,acc,val_loss,val_acc,test_loss,test_acc
0,2.9602608680725098,0.22580644488334656,2.9493722915649414,0.125,3.3988747596740723,0.0
1,2.829277515411377,0.06451612710952759,2.852724552154541,0.125,3.4419445991516113,0.0
2,1.713410496711731,0.4516128897666931,2.7302980422973633,0.0,3.0183792114257812,0.10000000149011612
3,1.2870745658874512,0.5483871102333069,2.7706446647644043,0.0,2.7793867588043213,0.4000000059604645
4,1.109252691268921,0.7096773982048035,2.867337703704834,0.0,2.6675567626953125,0.20000000298023224
5,0.7407475709915161,0.8064516186714172,3.021472454071045,0.0,2.717400074005127,0.20000000298023224
6,0.6616488099098206,0.7419354915618896,3.2451906204223633,0.0,2.785573959350586,0.20000000298023224
7,0.7117858529090881,0.7419354915618896,3.313075065612793,0.0,2.7603390216827393,0.30000001192092896
8,0.36934199929237366,0.9354838728904724,3.3583197593688965,0.0,2.7503411769866943,0.30000001192092896
9,0.36904045939445496,0.9032257795333862,3.319535732269287,0.0,2.6960322856903076,0.30000001192092896
10,0.358608603477478,0.9032257795333862,3.2383532524108887,0.0,2.691099166870117,0.30000001192092896
11,0.2835299074649811,0.9677419066429138,3.188133955001831,0.0,2.6963768005371094,0.30000001192092896
12,0.23361127078533173,1.0,3.1559643745422363,0.0,2.7152581214904785,0.4000000059604645
13,0.16738300025463104,1.0,3.1484813690185547,0.0,2.7423908710479736,0.4000000059604645
14,0.16770696640014648,1.0,3.1208419799804688,0.0,2.746936798095703,0.4000000059604645
15,0.20162968337535858,1.0,3.104051113128662,0.0,2.755645513534546,0.4000000059604645
16,0.13785305619239807,1.0,3.088543176651001,0.0,2.772440195083618,0.4000000059604645
17,0.17359228432178497,1.0,3.0732345581054688,0.0,2.8083202838897705,0.4000000059604645
18,0.09138549119234085,1.0,3.0714759826660156,0.125,2.852485418319702,0.30000001192092896
19,0.11207331717014313,1.0,3.044860601425171,0.125,2.8902251720428467,0.30000001192092896
20,0.10011539608240128,1.0,3.0566306114196777,0.125,2.925175428390503,0.30000001192092896
21,0.08927065134048462,1.0,3.06369686126709,0.125,2.9568285942077637,0.30000001192092896
22,0.0871332511305809,1.0,3.0664258003234863,0.125,2.987818956375122,0.20000000298023224
23,0.07007043063640594,1.0,3.0747599601745605,0.125,3.0237057209014893,0.20000000298023224
24,0.07809846848249435,1.0,3.078117609024048,0.125,3.046100378036499,0.20000000298023224
25,0.04593685269355774,1.0,3.0731825828552246,0.125,3.0673179626464844,0.20000000298023224
26,0.03638594597578049,1.0,3.0700056552886963,0.25,3.083728075027466,0.20000000298023224
27,0.05083244666457176,1.0,3.056307315826416,0.25,3.0977184772491455,0.20000000298023224
28,0.0366348996758461,1.0,3.0511550903320312,0.25,3.1090900897979736,0.20000000298023224
29,0.03395912051200867,1.0,3.042442798614502,0.25,3.1140639781951904,0.20000000298023224
30,0.04476058483123779,1.0,3.0386180877685547,0.25,3.1172022819519043,0.20000000298023224
31,0.034326352179050446,1.0,3.032247543334961,0.25,3.1093783378601074,0.20000000298023224
32,0.02457488514482975,1.0,3.0320324897766113,0.25,3.1004843711853027,0.20000000298023224
33,0.030763350427150726,1.0,3.0260231494903564,0.25,3.0874104499816895,0.20000000298023224
34,0.018782973289489746,1.0,3.023732900619507,0.25,3.078052520751953,0.20000000298023224
35,0.023419758304953575,1.0,3.0137338638305664,0.25,3.0577845573425293,0.20000000298023224
36,0.022599296644330025,1.0,3.007075548171997,0.25,3.039259433746338,0.20000000298023224
37,0.022507913410663605,1.0,3.0018081665039062,0.25,3.0172524452209473,0.20000000298023224
38,0.029802899807691574,1.0,2.9950034618377686,0.25,2.996093273162842,0.20000000298023224
39,0.02605496719479561,1.0,2.993546962738037,0.25,2.980400800704956,0.20000000298023224
40,0.023013807833194733,1.0,2.9875428676605225,0.25,2.962768077850342,0.20000000298023224
41,0.0403205007314682,1.0,2.984703779220581,0.25,2.941265821456909,0.20000000298023224
42,0.028409797698259354,1.0,2.9742484092712402,0.25,2.9161484241485596,0.20000000298023224
43,0.021176330745220184,1.0,2.969521999359131,0.25,2.8978233337402344,0.20000000298023224
44,0.01657843217253685,1.0,2.9602932929992676,0.25,2.8782107830047607,0.20000000298023224
45,0.01592605747282505,1.0,2.9527883529663086,0.25,2.8666062355041504,0.20000000298023224
46,0.013908138498663902,1.0,2.945521831512451,0.25,2.8508036136627197,0.20000000298023224
47,0.019623687490820885,1.0,2.938079833984375,0.25,2.8339645862579346,0.30000001192092896
48,0.019900985062122345,1.0,2.938469409942627,0.25,2.819744348526001,0.30000001192092896
49,0.02128426544368267,1.0,2.940725088119507,0.25,2.802098512649536,0.30000001192092896
