Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
13:24:43.409,,-23,-145,1040,-840,-1820,-210,381,36,-102
13:24:43.428,,-26,-146,1037,-840,-1680,70,384,34,-96
13:24:43.447,,-29,-144,1041,-980,-1890,350,384,30,-100
13:24:43.465,,-29,-143,1040,-910,-2240,420,388,27,-102
13:24:43.484,,-27,-139,1040,-770,-2520,140,381,34,-102
13:24:43.503,,-24,-145,1039,-1260,-2590,-70,382,27,-105
13:24:43.522,,-23,-153,1039,-1680,-2730,0,390,28,-100
13:24:43.541,,-27,-155,1036,-1330,-3220,0,388,30,-102
13:24:43.559,,-27,-152,1036,140,-4830,-700,390,25,-97
13:24:43.578,,-19,-151,1051,1400,-6790,-1260,375,28,-99
13:24:43.597,,-11,-135,1042,1260,-8050,-1470,384,39,-100
13:24:43.616,,-9,-127,1016,420,-7770,-560,382,31,-105
13:24:43.635,,7,-128,1058,0,-5740,490,387,31,-97
13:24:43.653,,2,-136,1078,-2100,-4200,1050,375,30,-99
13:24:43.672,,-2,-133,1072,-1890,-2730,1050,373,24,-96
13:24:43.691,,-5,-124,1076,-770,-1330,980,378,33,-93
13:24:43.710,,-6,-132,1080,-1050,-210,840,378,36,-100
13:24:43.729,,-7,-139,1080,-630,490,700,388,36,-99
13:24:43.747,,-7,-134,1065,560,1190,560,376,33,-100
13:24:43.766,,-7,-134,1057,840,1890,490,388,34,-97
13:24:43.785,,-5,-142,1050,490,2170,560,373,37,-100
13:24:43.804,,-7,-142,1038,630,2310,770,387,33,-96
13:24:43.823,,-11,-137,1030,980,2170,910,382,24,-100
13:24:43.841,,-15,-132,1026,910,1610,840,381,34,-102
13:24:43.860,,-18,-131,1025,350,910,280,385,28,-97
13:24:43.879,,-19,-138,1024,-70,70,-280,376,36,-108
13:24:43.898,,-17,-139,1031,210,-700,-630,379,33,-99
13:24:43.917,,-14,-140,1038,350,-1190,-630,394,33,-102
13:24:43.935,,-13,-136,1043,0,-1330,-490,379,30,-102
13:24:43.954,,-15,-135,1042,-700,-1190,-420,388,33,-100
13:24:43.973,,-15,-138,1050,-840,-910,-210,387,36,-96
13:24:43.992,,-16,-136,1056,-560,-770,-210,387,36,-96
13:24:44.011,,-18,-136,1050,-630,-630,-350,391,31,-100
13:24:44.029,,-18,-135,1047,-700,-630,-490,388,31,-99
13:24:44.048,,-19,-137,1049,-770,-560,-420,381,31,-108
13:24:44.067,,-19,-139,1050,-560,-700,-420,393,30,-102
13:24:44.086,,-18,-139,1054,0,-980,-560,378,36,-99
13:24:44.105,,-17,-135,1051,210,-1050,-700,376,39,-100
13:24:44.123,,-16,-135,1049,70,-770,-630,384,34,-106
13:24:44.142,,-16,-138,1051,-280,-280,-420,379,28,-106
13:24:44.161,,-18,-141,1047,-420,-70,-280,382,27,-97
