Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:03:35.501,,-45,98,1013,-140,2310,-1680
00:03:35.520,,-48,103,1011,-70,2380,-1330
00:03:35.539,,-42,105,1008,-700,2240,-770
00:03:35.558,,-39,101,1007,-1470,2310,-700
00:03:35.577,,-41,96,1009,-1260,2590,-910
00:03:35.596,,-46,101,1009,140,2870,-700
00:03:35.615,,-46,104,1010,560,2940,-140
00:03:35.633,,-38,100,1011,-420,2870,210
00:03:35.652,,-37,94,1014,-1260,3220,210
00:03:35.671,,-45,92,1018,-980,3500,-280
00:03:35.690,,-51,98,1020,140,3430,-280
00:03:35.709,,-52,103,1021,420,2940,210
00:03:35.728,,-43,100,1019,-490,2520,560
00:03:35.747,,-44,95,1022,-1190,2730,490
00:03:35.766,,-48,91,1020,-1050,2940,210
00:03:35.785,,-51,95,1023,-280,2870,350
00:03:35.803,,-48,94,1021,-280,2310,630
00:03:35.822,,-44,91,1019,-1190,1890,350
00:03:35.841,,-44,91,1017,-1540,2030,-140
00:03:35.860,,-49,96,1014,-1190,2520,-350
00:03:35.879,,-53,99,1014,-910,2800,0
00:03:35.898,,-54,97,1018,-1470,2590,350
00:03:35.917,,-50,87,1016,-2170,2170,210
00:03:35.936,,-49,83,1013,-1470,2030,-210
00:03:35.954,,-50,88,1012,-420,2030,-490
00:03:35.973,,-48,93,1011,-560,2100,-700
00:03:35.992,,-46,91,1011,-1260,2310,-980
00:03:36.011,,-48,90,1011,-1330,2590,-1190
00:03:36.030,,-51,96,1014,-700,2870,-1190
00:03:36.049,,-55,100,1015,-770,2940,-1050
00:03:36.068,,-52,95,1013,-1680,2660,-840
00:03:36.087,,-44,90,1014,-1680,2450,-770
00:03:36.105,,-43,89,1015,-1120,2590,-1050
00:03:36.124,,-47,93,1017,-630,2800,-1400
00:03:36.143,,-51,98,1019,-350,2730,-1260
00:03:36.162,,-49,100,1018,-630,2450,-840
00:03:36.181,,-46,98,1019,-1470,2240,-630
00:03:36.200,,-47,95,1018,-1540,2380,-630
00:03:36.219,,-49,95,1018,-1120,2380,-630
00:03:36.238,,-48,97,1018,-840,2170,-560
00:03:36.257,,-51,97,1018,-980,2100,-490
00:03:36.275,,-51,93,1015,-1120,2100,-350
00:03:36.294,,-46,94,1014,-980,1960,-280
00:03:36.313,,-47,91,1012,-1050,1960,-350
00:03:36.332,,-49,91,1011,-1050,2100,-490
00:03:36.351,,-51,89,1011,-840,2240,-630
00:03:36.370,,-51,90,1009,-630,2310,-770
00:03:36.389,,-48,92,1010,-840,2800,-1050
00:03:36.408,,-51,95,1015,-770,3290,-1050
00:03:36.426,,-54,94,1016,-840,3360,-1120
00:03:36.445,,-54,94,1017,-840,3080,-1050
00:03:36.464,,-54,97,1015,-770,2870,-910
00:03:36.483,,-51,96,1016,-840,2730,-840
00:03:36.502,,-50,95,1019,-910,2870,-980
00:03:36.521,,-56,95,1019,-700,3080,-980
00:03:36.540,,-54,97,1021,-490,2800,-910
00:03:36.559,,-51,100,1023,-700,2450,-700
00:03:36.578,,-49,94,1022,-1190,2310,-630
00:03:36.596,,-52,92,1020,-1120,2240,-700
00:03:36.615,,-53,93,1019,-840,2100,-770
00:03:36.634,,-52,98,1017,-700,2030,-770
00:03:36.653,,-52,98,1015,-1120,1960,-770
00:03:36.672,,-54,94,1015,-1540,2100,-770
00:03:36.687,>gest6_right,,,,,,
00:03:36.691,,-54,89,1017,-1470,2100,-560
00:03:36.710,,-53,85,1017,-1050,1750,-630
00:03:36.729,,-50,90,1012,-560,1400,-1120
00:03:36.747,,-47,101,1009,-560,1470,-1540
00:03:36.766,,-51,104,1009,-1050,2030,-1330
00:03:36.785,,-55,101,1009,-1330,2450,-770
00:03:36.804,,-54,96,1009,-1400,2380,-420
00:03:36.823,,-46,93,1007,-1190,2240,-560
00:03:36.842,,-44,101,1008,-840,2520,-700
00:03:36.861,,-46,103,1011,-1190,2940,-700
00:03:36.880,,-53,102,1015,-1330,3220,-280
00:03:36.898,,-56,100,1017,-980,3150,210
00:03:36.917,,-48,100,1018,-980,2730,630
00:03:36.936,,-44,97,1019,-1330,2590,560
00:03:36.955,,-49,97,1021,-1190,2730,350
00:03:36.974,,-53,101,1020,-560,2520,560
00:03:36.993,,-51,109,1019,-490,2170,980
00:03:37.012,,-50,105,1018,-1190,1890,1260
00:03:37.031,,-54,99,1016,-1120,1960,1400
00:03:37.049,,-59,99,1017,-490,2030,1750
00:03:37.068,,-52,98,1013,-490,1610,2170
00:03:37.087,,-49,90,1016,-1190,1400,2170
00:03:37.106,,-48,83,1012,-1260,1680,1470
00:03:37.125,,-61,86,1012,-140,1960,910
00:03:37.144,,-67,93,1013,420,1890,910
00:03:37.163,,-61,94,1010,-490,1610,1050
00:03:37.182,,-53,80,1011,-1470,1610,910
00:03:37.201,,-53,78,1015,-1050,2100,420
00:03:37.219,,-50,83,1019,-280,2380,-70
00:03:37.238,,-51,91,1021,-140,2380,-560
00:03:37.257,,-59,93,1021,-840,2030,-1050
00:03:37.276,,-59,89,1021,-840,1820,-980
00:03:37.295,,-59,91,1015,-490,1890,-770
00:03:37.314,,-50,92,1015,-1120,1820,-1050
00:03:37.333,,-50,94,1015,-1610,2170,-1820
00:03:37.352,,-58,96,1019,-1610,2520,-2170
00:03:37.370,,-61,88,1022,-1260,2240,-1470
00:03:37.389,,-57,66,1023,-1260,1540,-910
00:03:37.408,,-45,22,1032,-2310,910,-1680
00:03:37.427,,-35,-31,1050,-3150,1050,-3640
00:03:37.446,,-39,-94,1078,-4480,1260,-6860
00:03:37.465,,-53,-171,1092,-5600,420,-11690
00:03:37.484,,-64,-251,1097,-5390,-1050,-17430
00:03:37.503,,-56,-343,1106,-3710,-3290,-24430
00:03:37.521,,-12,-473,1091,12040,-2590,-32200
00:03:37.540,,-1,-413,1065,34790,1260,-42000
00:03:37.559,,2,-324,1070,36400,4270,-56560
00:03:37.578,,-79,-265,1076,19320,8050,-74550
00:03:37.597,,-133,-235,1058,-420,9380,-94010
00:03:37.616,,-164,-160,1028,-12670,9450,-112350
00:03:37.635,,-180,-79,1013,-11620,11060,-127050
00:03:37.654,,-195,45,971,2590,14000,-134890
00:03:37.673,,-255,307,937,16310,16100,-136780
00:03:37.691,,-328,655,911,11830,15540,-133840
00:03:37.710,,-361,840,920,-11760,11760,-124110
00:03:37.729,,-325,839,927,-23520,8120,-100660
00:03:37.748,,-307,848,938,-5390,6790,-65520
00:03:37.767,,-290,843,951,14350,1750,-29190
00:03:37.786,,-264,776,927,14980,-9170,-2940
00:03:37.805,,-210,666,863,9030,-19180,15680
00:03:37.824,,-180,690,822,7490,-21140,33670
00:03:37.842,,-215,675,860,-6440,-17290,50330
00:03:37.861,,-237,546,890,-27650,-14140,64260
00:03:37.880,,-213,367,899,-36540,-12320,76930
00:03:37.899,,-172,251,889,-26460,-12530,85890
00:03:37.918,,-86,250,877,-9660,-14210,90790
00:03:37.937,,-73,218,961,-1890,-11060,93170
00:03:37.956,,-52,99,1052,-3640,-7770,95270
00:03:37.975,,-36,40,1033,-3010,-4480,93170
00:03:37.993,,-26,11,1009,1610,-3010,87710
00:03:38.012,,-5,43,1026,6720,-2730,82880
00:03:38.031,,-54,-23,1122,7630,-210,80360
00:03:38.050,,-57,-107,1138,6440,630,79660
00:03:38.069,,-72,-226,1123,9940,280,77350
00:03:38.088,,-83,-291,1101,14280,-1960,73150
00:03:38.107,,-100,-377,1092,11690,-4620,64680
00:03:38.126,,-79,-468,1067,4410,-6860,50540
00:03:38.145,,-70,-482,1029,1750,-6370,32690
00:03:38.163,,-46,-405,990,3850,-3360,15680
00:03:38.182,,-34,-259,986,4200,1540,1960
00:03:38.201,,-30,-112,1004,210,6650,-8540
00:03:38.220,,-3,6,1011,-3500,10920,-16170
00:03:38.239,,-40,112,1045,-3710,14700,-20230
00:03:38.258,,-106,212,1077,-3920,15680,-21560
00:03:38.277,,-117,249,1060,-5110,11830,-16940
00:03:38.296,,-69,243,1036,-5670,5390,-9170
00:03:38.314,,-23,203,1032,-5740,1330,-3360
00:03:38.333,,1,162,1022,-4900,1050,-980
00:03:38.352,,9,137,1011,-3780,2240,-210
00:03:38.371,,-10,118,1013,-3570,3010,700
00:03:38.390,,-17,102,1009,-3710,2800,1540
00:03:38.409,,-13,97,1010,-3640,2520,1820
00:03:38.428,,-24,84,1019,-3220,2870,1540
00:03:38.447,,-41,76,1016,-1890,3010,1190
00:03:38.466,,-47,75,1011,-770,2100,770
00:03:38.484,,-35,89,1005,-980,910,-210
00:03:38.503,,-37,89,1004,-2030,980,-1400
00:03:38.522,,-45,87,1002,-1470,1890,-1610
00:03:38.541,,-40,92,1001,350,2240,-1050
00:03:38.560,,-29,96,1002,420,1960,-840
00:03:38.579,,-24,87,1006,-490,2310,-1330
00:03:38.598,,-26,83,1005,420,3220,-1960
00:03:38.617,,-32,99,1015,1330,3920,-2240
00:03:38.635,,-37,100,1017,420,3850,-2520
00:03:38.654,,-35,108,1020,-350,3360,-2310
00:03:38.673,,-37,102,1019,-840,2730,-2310
00:03:38.692,,-32,99,1019,-210,2310,-1960
00:03:38.711,,-31,113,1015,1260,2240,-2170
00:03:38.730,,-37,116,1013,840,1960,-2310
00:03:38.749,,-37,119,1010,350,1890,-1960
00:03:38.768,,-34,121,1006,-140,2310,-910
00:03:38.786,,-32,106,1008,-910,2870,-350
00:03:38.805,,-29,101,1007,-630,3430,-280
00:03:38.824,,-26,93,1012,0,3710,-490
00:03:38.843,,-26,94,1018,840,3500,-1120
00:03:38.862,,-36,112,1021,700,3010,-1960
00:03:38.881,,-42,115,1016,-350,2380,-2310
00:03:38.900,,-40,120,1015,0,2030,-1330
00:03:38.919,,-39,117,1014,420,2030,-280
00:03:38.938,,-33,107,1013,70,2030,-140
00:03:38.956,,-28,104,1010,490,2030,-420
00:03:38.975,,-25,108,1011,770,2310,-1050
00:03:38.994,,-41,119,1016,-700,2170,-770
00:03:39.013,,-39,111,1014,-1120,1960,0
00:03:39.032,,-36,107,1015,-560,1890,350
00:03:39.051,,-36,110,1016,-350,1960,0
00:03:39.070,,-33,107,1016,-700,1890,-280
00:03:39.089,,-32,104,1017,-490,1890,-280
00:03:39.107,,-36,114,1022,-140,1960,-280
00:03:39.126,,-45,111,1019,-1050,1610,-420
00:03:39.145,,-41,108,1015,-1330,1120,-210
00:03:39.162,<gest6_right,,,,,,
00:03:39.164,,-34,111,1014,-1190,980,70
00:03:39.183,,-28,110,1016,-1330,1330,-210
00:03:39.202,,-33,111,1018,-1400,1890,-420
00:03:39.221,,-41,108,1018,-1540,1820,-420
00:03:39.240,,-39,109,1015,-1190,1260,-70
00:03:39.259,,-34,105,1014,-700,910,70
00:03:39.277,,-31,107,1014,-490,1050,-70
00:03:39.296,,-26,100,1012,-700,1190,-210
00:03:39.315,,-22,94,1012,490,1540,-280
00:03:39.334,,-31,111,1009,3360,2380,-70
00:03:39.353,,-46,138,1014,1680,2100,-210
00:03:39.372,,-37,109,1012,-3150,910,-770
00:03:39.391,,-29,109,1006,-2170,700,0
00:03:39.410,,-25,121,1009,-770,980,140
00:03:39.428,,-24,115,1006,-1330,1400,-560
00:03:39.447,,-29,120,1006,-1330,1820,-350
00:03:39.466,,-28,117,1010,-1610,1680,490
00:03:39.485,,-33,101,1009,-1960,1610,770
00:03:39.504,,-31,102,1006,-1330,1400,280
00:03:39.523,,-26,107,1002,-770,1470,-420
00:03:39.542,,-27,110,1004,-700,2030,-490
00:03:39.561,,-29,108,1007,-1050,2800,-350
00:03:39.580,,-28,104,1010,-1260,3290,-350
00:03:39.598,,-32,102,1017,-1330,3150,-630
00:03:39.617,,-37,106,1022,-1400,2660,-1050
00:03:39.636,,-35,109,1019,-1120,2100,-1120
00:03:39.655,,-33,111,1014,-770,1680,-770
00:03:39.674,,-31,109,1012,-980,1890,-490
00:03:39.693,,-26,98,1010,-1400,2380,-630
00:03:39.712,,-30,97,1012,-1540,2870,-840
00:03:39.731,,-31,96,1012,-1680,2660,-1540
00:03:39.749,,-33,102,1009,-910,2450,-2170
00:03:39.768,,-34,116,1009,-350,2450,-2240
00:03:39.787,,-31,120,1009,-910,2730,-1750
00:03:39.806,,-33,113,1010,-1260,3010,-1190
00:03:39.825,,-32,108,1013,-980,2870,-1190
00:03:39.844,,-32,109,1015,-140,2800,-1400
00:03:39.863,,-32,114,1012,210,2590,-1260
00:03:39.882,,-33,111,1015,-560,2450,-980
00:03:39.900,,-30,108,1015,-910,2240,-910
00:03:39.919,,-31,109,1014,-630,2310,-1120
00:03:39.938,,-28,109,1017,-350,2240,-1330
00:03:39.957,,-30,113,1018,-140,2310,-1470
00:03:39.976,,-36,119,1020,-490,2170,-1120
00:03:39.995,,-36,113,1020,-1400,1820,-840
00:03:40.014,,-31,105,1015,-1400,1470,-700
00:03:40.033,,-29,107,1012,-560,1400,-910
00:03:40.052,,-33,115,1011,-210,1400,-1330
00:03:40.070,,-32,119,1010,-630,1330,-1330
00:03:40.089,,-32,117,1007,-560,1400,-1050
00:03:40.108,,-37,119,1005,-280,1750,-770
00:03:40.127,,-33,115,1005,-700,1680,-420
00:03:40.146,,-29,109,1005,-1050,1890,-350
00:03:40.165,,-32,107,1009,-1120,2380,-630
00:03:40.184,,-32,109,1008,-840,2520,-1120
00:03:40.203,,-34,110,1013,-490,2450,-1190
00:03:40.221,,-31,113,1012,-350,2380,-1050
00:03:40.240,,-33,113,1014,-700,2590,-1190
00:03:40.259,,-39,113,1018,-1120,2590,-1330
00:03:40.278,,-35,113,1017,-910,2310,-1330
00:03:40.297,,-29,114,1019,-490,2240,-1330
00:03:40.316,,-32,114,1021,-210,2590,-1400
00:03:40.335,,-37,118,1023,-560,2660,-1120
00:03:40.354,,-33,115,1020,-1260,2030,-840
00:03:40.373,,-27,110,1020,-1190,1470,-840
00:03:40.391,,-34,119,1017,-700,1540,-1120
00:03:40.410,,-41,122,1018,-1050,1470,-1050
00:03:40.429,,-37,121,1014,-980,1050,-420
00:03:40.448,,-35,117,1012,-1050,840,140
00:03:40.467,,-29,111,1011,-1400,1050,-70
00:03:40.486,,-26,109,1011,-1260,1540,-210
00:03:40.505,,-33,107,1010,-980,1750,-70
00:03:40.524,,-37,108,1009,-1050,1470,-210
00:03:40.542,,-34,110,1007,-1330,1260,-350
00:03:40.561,,-32,116,1007,-1260,1470,-420
00:03:40.580,,-28,112,1011,-1470,1750,-420
00:03:40.599,,-27,107,1013,-910,2030,-350
00:03:40.618,,-27,108,1013,-210,2100,-420
00:03:40.637,,-29,110,1014,-420,1960,-840
00:03:40.656,,-29,115,1015,-630,1890,-1050
00:03:40.675,,-29,117,1019,-630,1890,-910
00:03:40.694,,-33,120,1018,-490,1750,-560
00:03:40.712,,-33,112,1017,-210,1540,-280
00:03:40.731,,-27,78,1015,1610,1540,-140
00:03:40.750,,-29,139,1008,7980,2660,420
00:03:40.769,,-33,134,1017,4270,2030,70
00:03:40.788,,-22,113,1009,-980,1540,-420
