Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:57:47.534,,-280,73,1017,70,-1540,1330,-154,171,-438
18:57:47.553,,-276,72,1021,280,-1050,1050,-159,177,-447
18:57:47.572,,-273,69,1021,280,-210,560,-159,165,-441
18:57:47.591,,-271,59,1014,210,700,140,-157,174,-439
18:57:47.610,,-271,56,1010,490,1470,-140,-154,168,-436
18:57:47.628,,-271,56,1005,980,1960,0,-160,169,-448
18:57:47.647,,-275,56,996,1190,2520,350,-165,165,-444
18:57:47.666,,-276,54,998,1050,2940,420,-159,171,-442
18:57:47.685,,-276,53,990,490,3010,350,-165,165,-445
18:57:47.704,,-280,56,985,350,2940,420,-156,169,-438
18:57:47.722,,-287,63,982,0,2590,490,-166,163,-441
18:57:47.741,,-294,68,981,-420,1820,350,-159,172,-436
18:57:47.760,,-303,71,986,-140,840,-70,-163,169,-439
18:57:47.779,,-306,76,986,420,-280,-700,-162,174,-444
18:57:47.798,,-307,72,987,560,-910,-1190,-162,177,-442
18:57:47.816,,-297,64,993,420,-1260,-1610,-156,169,-444
18:57:47.835,,-290,54,991,560,-1120,-1680,-159,169,-430
18:57:47.854,,-282,48,996,420,-280,-1540,-162,163,-433
18:57:47.873,,-278,37,990,-490,700,-980,-163,174,-442
18:57:47.892,,-278,39,989,-910,1470,-210,-150,168,-430
18:57:47.910,,-283,46,989,-980,1610,560,-162,171,-427
18:57:47.929,,-290,58,986,-840,1120,980,-157,175,-435
18:57:47.948,,-296,74,987,-490,280,1330,-162,165,-438
18:57:47.967,,-300,83,990,-210,-490,1260,-156,168,-432
18:57:47.985,,-303,87,994,280,-910,630,-165,169,-426
18:57:48.004,,-298,87,999,630,-910,-280,-159,162,-438
18:57:48.023,,-290,73,990,350,-420,-1120,-154,168,-435
18:57:48.042,,-286,60,988,-280,280,-1750,-160,168,-435
18:57:48.061,,-284,48,985,-840,560,-1680,-165,169,-444
18:57:48.079,,-281,43,980,-630,350,-1050,-159,172,-436
18:57:48.098,,-277,50,979,-140,70,-350,-159,172,-436
