Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:52:37.453,,-185,-77,1040,-350,0,70,-31,96,-448
18:52:37.472,,-184,-83,1034,-140,350,-560,-22,90,-433
18:52:37.491,,-182,-86,1031,-420,560,-630,-27,90,-436
18:52:37.510,,-181,-90,1029,-770,560,-490,-28,82,-439
18:52:37.528,,-182,-89,1027,-490,280,-350,-28,96,-441
18:52:37.547,,-185,-84,1025,-140,-140,-280,-25,88,-447
18:52:37.566,,-184,-82,1021,-280,-350,-490,-25,94,-441
18:52:37.585,,-185,-82,1024,-490,-280,-910,-22,90,-453
18:52:37.603,,-185,-83,1023,-350,-210,-1330,-25,99,-445
18:52:37.622,,-185,-85,1020,-140,0,-1680,-24,91,-444
18:52:37.641,,-187,-89,1018,-280,280,-1890,-27,88,-439
18:52:37.660,,-189,-97,1018,-770,630,-2030,-28,96,-439
18:52:37.679,,-190,-102,1016,-980,560,-2030,-22,96,-438
18:52:37.697,,-192,-104,1015,-980,280,-1750,-25,88,-442
18:52:37.716,,-194,-103,1016,-1120,-70,-1120,-24,93,-445
18:52:37.735,,-196,-101,1018,-1400,-350,-490,-27,99,-444
18:52:37.754,,-194,-99,1021,-1680,-770,70,-25,88,-439
18:52:37.773,,-190,-95,1029,-1400,-1190,490,-24,87,-432
18:52:37.791,,-188,-87,1030,-1050,-1470,840,-22,91,-445
18:52:37.810,,-188,-80,1034,-1050,-1470,1120,-31,96,-442
18:52:37.829,,-186,-75,1038,-1260,-1330,1190,-19,90,-441
18:52:37.848,,-182,-75,1040,-1260,-1400,980,-22,85,-442
18:52:37.866,,-177,-74,1044,-910,-1540,350,-31,82,-436
18:52:37.885,,-175,-73,1044,-490,-1330,-210,-22,94,-441
18:52:37.904,,-174,-73,1048,-420,-910,-630,-27,93,-442
18:52:37.923,,-175,-76,1045,-210,-420,-910,-24,90,-439
18:52:37.942,,-175,-75,1036,350,280,-1400,-19,91,-447
18:52:37.960,,-180,-81,1024,420,1050,-1820,-22,94,-445
18:52:37.979,,-185,-91,1016,210,1680,-2100,-25,90,-432
18:52:37.998,,-187,-98,1010,-70,1680,-2100,-24,97,-438
18:52:38.017,,-186,-103,1008,-350,1190,-1750,-25,93,-447
18:52:38.036,,-181,-103,1009,-490,420,-1120,-25,93,-447
18:52:38.054,,-182,-98,1010,-350,-210,-490,-27,87,-439
