Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:01:06.247,,-160,293,1414,-10710,-20160,-69510
00:01:06.266,,-166,395,1419,-15120,-29680,-66780
00:01:06.285,,-170,481,1401,-17780,-39830,-60480
00:01:06.304,,-154,562,1352,-18550,-50470,-51100
00:01:06.323,,-156,616,1309,-19880,-61040,-39830
00:01:06.341,,-132,634,1253,-22470,-71820,-27300
00:01:06.360,,-104,631,1180,-27440,-80710,-12810
00:01:06.379,,-57,571,1095,-32620,-88340,140
00:01:06.398,,-40,548,1019,-31780,-92750,12040
00:01:06.417,,-14,478,951,-26880,-94150,24500
00:01:06.436,,12,471,859,-19180,-93590,36400
00:01:06.455,,35,489,791,-19110,-92120,45710
00:01:06.474,,56,421,734,-24570,-89040,53970
00:01:06.493,,83,367,645,-24220,-83510,61250
00:01:06.511,,97,312,547,-14560,-75740,67410
00:01:06.530,,90,325,465,-490,-66220,75180
00:01:06.549,,80,292,438,2310,-56000,85820
00:01:06.568,,105,205,443,-3710,-45290,93100
00:01:06.587,,135,49,447,-5180,-34510,95550
00:01:06.606,,148,-32,453,6300,-23730,94430
00:01:06.625,,143,-54,465,18970,-12250,93450
00:01:06.644,,133,-98,484,26530,-3360,90510
00:01:06.663,,140,-140,534,32900,3920,86870
00:01:06.681,,144,-165,576,40530,11690,81130
00:01:06.700,,190,-188,593,48720,20090,74830
00:01:06.719,,213,-202,642,56140,28910,65660
00:01:06.738,,193,-187,720,57820,38290,55650
00:01:06.757,,154,-220,757,53480,46970,42210
00:01:06.776,,150,-196,773,52990,54600,29890
00:01:06.795,,139,-157,865,53970,61390,20860
00:01:06.814,,98,-161,968,51310,68670,11550
00:01:06.833,,61,-175,1018,48160,75040,-350
00:01:06.851,,14,-163,1039,46270,79100,-10640
00:01:06.870,,-25,-144,1096,45640,79310,-17640
00:01:06.889,,-58,-106,1157,45850,76930,-24150
00:01:06.908,,-80,-72,1207,43120,74550,-32970
00:01:06.927,,-83,-43,1218,34720,71890,-41510
00:01:06.946,,-46,-20,1243,23660,67970,-48790
00:01:06.965,,-50,6,1292,13300,64680,-56840
00:01:06.984,,-88,3,1319,5810,62090,-63630
00:01:07.003,,-110,51,1302,3850,59500,-67690
00:01:07.021,,-110,126,1301,-70,54460,-70910
00:01:07.040,,-126,188,1311,-9170,48440,-75250
00:01:07.059,,-139,185,1309,-19880,42630,-77910
00:01:07.078,,-140,190,1291,-22260,37800,-77280
00:01:07.097,,-139,246,1283,-18760,32900,-73920
00:01:07.116,,-148,291,1285,-20020,27090,-70770
00:01:07.135,,-162,292,1275,-24640,19810,-69090
00:01:07.154,,-174,310,1243,-27230,11970,-65730
00:01:07.173,,-175,309,1179,-24570,3710,-58730
00:01:07.191,,-160,391,1109,-15610,-3290,-51310
00:01:07.210,,-173,430,1055,-10710,-7700,-44310
00:01:07.229,,-175,442,987,-11760,-11060,-36120
00:01:07.248,,-144,410,918,-11410,-12880,-25270
00:01:07.267,,-114,378,878,-8750,-13090,-14490
00:01:07.286,,-111,325,869,-8680,-11970,-7490
00:01:07.305,,-108,255,872,-9240,-9940,-3570
00:01:07.324,,-110,210,870,-5320,-7350,210
00:01:07.342,,-117,192,883,-210,-4900,4340
00:01:07.361,,-122,173,908,420,-2940,6580
00:01:07.380,,-125,136,936,-1680,-980,7700
00:01:07.399,,-121,100,957,-1400,910,8120
00:01:07.418,,-122,88,982,980,2240,7910
00:01:07.437,,-123,88,1010,2310,2730,6930
00:01:07.456,,-130,91,1029,1820,2520,4970
00:01:07.475,,-132,104,1041,-420,1750,3920
00:01:07.494,,-128,105,1044,-3570,350,2660
00:01:07.512,,-128,72,1047,-2100,-910,280
00:01:07.531,,-129,108,1039,3080,-560,210
00:01:07.550,,-132,127,1035,3290,-910,420
00:01:07.569,,-128,122,1032,1190,-1750,980
00:01:07.588,,-124,121,1021,1330,-2450,1190
00:01:07.607,,-117,122,1012,1190,-2520,1260
00:01:07.626,,-117,118,1011,0,-2240,1190
00:01:07.645,,-121,119,1007,-490,-1820,1260
00:01:07.664,,-120,118,1004,-630,-2030,1540
00:01:07.682,,-111,118,1002,0,-2240,1890
00:01:07.701,,-108,124,1002,420,-1890,2380
00:01:07.720,,-109,120,1003,-1120,-1540,2590
00:01:07.739,,-104,108,1003,-2240,-1330,2520
00:01:07.758,,-102,108,1000,-1540,-1190,1960
00:01:07.777,,-100,115,999,-840,-700,1400
00:01:07.796,,-99,119,1000,-1330,-140,1330
00:01:07.815,,-96,118,1002,-1960,420,1330
00:01:07.834,,-97,109,1007,-1680,770,1260
00:01:07.852,,-99,113,1008,-910,840,910
00:01:07.871,,-97,115,1008,-910,560,770
00:01:07.890,,-91,119,1009,-980,350,700
00:01:07.909,,-97,121,1007,-770,630,630
00:01:07.928,,-101,122,1003,-630,980,490
00:01:07.947,,-101,120,1004,-840,1190,840
00:01:07.966,,-94,118,1004,-840,1120,910
00:01:07.985,,-100,122,1003,-910,1120,770
00:01:08.004,,-107,119,1002,-1050,1190,770
00:01:08.022,,-107,119,1000,-490,1260,1120
00:01:08.041,,-104,116,998,-280,1400,1330
00:01:08.060,,-98,111,996,-350,1610,1120
00:01:08.079,,-98,110,999,-350,1820,700
00:01:08.098,,-100,108,1002,-490,2030,280
00:01:08.117,,-100,110,1004,-70,2170,70
00:01:08.136,,-99,120,1004,280,2240,-210
00:01:08.155,,-97,118,1001,-560,2380,-840
00:01:08.174,,-98,119,1003,-1120,2800,-1120
00:01:08.192,,-97,123,1006,-350,3150,-980
00:01:08.211,,-104,125,1013,-140,3220,-770
00:01:08.230,,-101,125,1010,-350,2940,-910
00:01:08.249,,-99,133,1010,-420,2800,-980
00:01:08.268,,-101,134,1016,-910,2870,-350
00:01:08.287,,-101,128,1019,-910,2800,280
00:01:08.306,,-99,126,1014,-700,2170,350
00:01:08.325,,-97,125,1016,-770,1540,420
00:01:08.344,,-97,125,1012,-630,1540,420
00:01:08.362,,-101,122,1008,-490,1890,770
00:01:08.381,,-100,119,1007,-560,1820,910
00:01:08.400,,-99,123,1003,-700,1680,630
00:01:08.419,,-102,122,1001,-1120,1610,280
00:01:08.438,,-104,125,1006,-770,1750,490
00:01:08.457,,-107,130,1002,-490,2170,630
00:01:08.476,,-101,129,1003,-1330,2170,700
00:01:08.495,,-103,121,1007,-1540,2170,910
00:01:08.513,,-105,121,1009,-980,2030,1050
00:01:08.532,,-105,117,1010,-490,1680,840
00:01:08.551,,-100,121,1007,140,1330,560
00:01:08.570,,-96,127,1006,-140,1540,140
00:01:08.589,,-99,118,1009,-1610,2590,280
00:01:08.608,,-99,119,1010,-1260,2520,350
00:01:08.627,,-97,115,1009,-1050,2100,-70
00:01:08.646,,-92,119,1008,-420,1820,-560
00:01:08.665,,-97,130,1007,-560,2170,-840
00:01:08.683,,-104,126,1007,-1540,2520,-840
00:01:08.702,,-107,126,1004,-1050,2730,-350
00:01:08.721,,-104,132,1004,-630,2520,210
00:01:08.740,,-98,128,1010,-1540,2310,350
00:01:08.759,,-96,121,1007,-1890,2380,210
00:01:08.778,,-97,121,1007,-1470,2380,140
00:01:08.797,,-98,120,1006,-1120,2310,-70
00:01:08.816,,-100,122,1002,-770,2450,-210
00:01:08.835,,-101,125,1004,-630,2450,70
00:01:08.853,,-102,122,1009,-490,2520,280
00:01:08.872,,-100,125,1011,-210,2520,140
00:01:08.891,,-99,121,1012,-770,2380,-140
00:01:08.910,,-98,114,1009,-700,2240,-350
00:01:08.929,,-103,122,1008,0,2240,-490
00:01:08.948,,-105,127,1009,-350,2030,-280
00:01:08.967,,-102,125,1013,-980,1960,70
00:01:08.967,<gest2_circle_ccw,,,,,,
00:01:08.986,,-100,122,1015,-1120,2170,0
00:01:09.004,,-100,118,1014,-1470,2170,-350
00:01:09.023,,-100,121,1010,-1190,1890,-700
00:01:09.042,,-105,129,1013,-770,1680,-490
00:01:09.061,,-104,133,1011,-1050,1610,-210
00:01:09.080,,-102,129,1009,-1470,1470,140
00:01:09.099,,-101,121,1008,-1750,1400,350
00:01:09.118,,-94,119,1005,-1540,1330,140
00:01:09.137,,-95,120,1004,-1190,1540,-140
00:01:09.156,,-97,121,1005,-840,1540,-140
00:01:09.174,,-102,125,1007,-560,1610,-70
00:01:09.193,,-99,124,1006,-560,1540,140
00:01:09.212,,-97,123,1006,-630,1610,70
00:01:09.231,,-96,122,1006,-1120,1820,0
00:01:09.250,,-99,123,1007,-1470,2030,-70
00:01:09.269,,-94,123,1011,-1400,1820,-70
00:01:09.288,,-98,120,1012,-1120,1820,0
00:01:09.307,,-100,119,1012,-700,1540,0
00:01:09.326,,-99,121,1007,210,1260,-420
00:01:09.344,,-96,124,1003,490,1120,-560
00:01:09.363,,-96,123,1003,210,1400,-490
00:01:09.382,,-98,123,1003,-140,1890,-420
00:01:09.401,,-95,125,1002,-350,2170,-490
00:01:09.420,,-94,125,1005,-980,2380,-560
00:01:09.439,,-95,120,1006,-1190,2520,-630
00:01:09.458,,-97,124,1006,-560,2590,-700
00:01:09.477,,-97,127,1010,-140,2520,-700
00:01:09.496,,-102,127,1010,-140,2450,-700
00:01:09.514,,-101,126,1007,-140,2240,-490
00:01:09.533,,-96,127,1008,140,2030,-560
00:01:09.552,,-95,131,1007,0,2100,-560
00:01:09.571,,-95,124,1011,-210,2170,-280
00:01:09.590,,-94,130,1011,420,2380,-490
00:01:09.609,,-96,130,1009,-210,2450,-700
00:01:09.628,,-94,123,1008,-1050,2590,-770
00:01:09.647,,-96,129,1011,-140,2730,-700
00:01:09.666,,-101,133,1012,-350,2590,-490
00:01:09.684,,-100,131,1012,-1190,2450,-630
00:01:09.703,,-96,131,1011,-980,2100,-490
00:01:09.722,,-96,127,1010,-490,1960,-210
00:01:09.741,,-95,125,1006,-420,1750,-210
00:01:09.760,,-93,126,1005,-140,1610,-560
00:01:09.779,,-97,134,1007,140,1820,-630
00:01:09.798,,-100,136,1006,-630,2100,-490
00:01:09.817,,-98,130,1002,-1050,2100,-350
00:01:09.835,,-96,130,1006,-630,2100,-210
00:01:09.854,,-94,130,1007,-700,2310,-280
00:01:09.873,,-96,130,1006,-840,2450,-350
00:01:09.892,,-95,129,1009,-910,2380,-420
00:01:09.911,,-98,128,1009,-770,2240,-490
00:01:09.930,,-99,131,1007,-420,2310,-280
00:01:09.949,,-97,132,1005,-350,2240,-140
00:01:09.968,,-94,131,1004,-560,2240,-70
00:01:09.987,,-93,128,1006,-910,2520,-350
00:01:10.005,,-99,129,1010,-1120,2940,-560
00:01:10.024,,-107,134,1011,-840,2940,-490
00:01:10.043,,-105,135,1013,-700,2450,-70
00:01:10.062,,-97,128,1012,-910,2030,70
00:01:10.081,,-94,126,1009,-910,1960,-140
00:01:10.100,,-97,125,1008,-770,2170,-490
00:01:10.119,,-100,129,1007,-560,2170,-630
00:01:10.138,,-101,131,1006,-560,2170,-560
00:01:10.156,,-98,127,1007,-910,2100,-490
00:01:10.175,,-97,127,1007,-840,2240,-700
