Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:00:28.321,,-458,-720,662,-3080,-4760,-2940,412,-510,-238
00:00:28.340,,-459,-722,659,-1890,-6300,-2590,411,-517,-240
00:00:28.358,,-424,-712,658,-1820,-6160,-1890,409,-519,-238
00:00:28.377,,-439,-710,670,-3080,-3850,-1470,405,-517,-237
00:00:28.395,,-441,-712,671,-3850,-2030,-1120,408,-511,-228
00:00:28.414,,-427,-704,681,-2870,-1540,-980,397,-508,-235
00:00:28.432,,-423,-692,639,-2520,-210,-910,400,-517,-241
00:00:28.451,,-448,-684,664,-2170,1050,-1120,396,-511,-240
00:00:28.469,,-470,-703,656,-2310,630,-1330,390,-516,-238
00:00:28.488,,-431,-697,641,-1750,-280,-1400,382,-522,-240
00:00:28.506,,-438,-702,632,-1260,420,-1330,393,-522,-225
00:00:28.525,,-456,-698,642,-2030,560,-1540,396,-520,-235
00:00:28.543,,-442,-700,632,-2310,-350,-1750,396,-520,-235
00:00:28.562,,-448,-676,612,-1820,-420,-1470,388,-526,-229
00:00:28.580,,-476,-675,627,-2870,-1190,-1050,397,-523,-226
00:00:28.599,,-457,-687,620,-4340,-3150,-1330,402,-520,-226
00:00:28.617,,-418,-680,610,-3500,-3990,-1540,399,-526,-231
00:00:28.636,,-467,-697,615,-3220,-4340,-1330,397,-519,-226
00:00:28.654,,-449,-697,645,-4410,-6650,-1680,391,-529,-226
00:00:28.672,,-458,-722,629,-4270,-7700,-1610,394,-525,-225
00:00:28.691,,-423,-713,642,-3640,-7070,-1540,394,-522,-222
00:00:28.709,,-437,-727,640,-4900,-5250,-280,390,-517,-222
00:00:28.728,,-449,-722,651,-4900,-4550,1470,391,-517,-223
00:00:28.747,,-455,-717,651,-4130,-5250,2380,387,-525,-222
00:00:28.765,,-435,-706,641,-3710,-5670,2520,387,-531,-213
00:00:28.783,,-436,-703,624,-3920,-4060,2520,397,-523,-211
00:00:28.802,,-474,-696,644,-3430,-3360,2520,409,-529,-223
00:00:28.820,,-455,-711,651,-3920,-5320,2380,409,-516,-226
00:00:28.839,,-428,-709,626,-3920,-5390,1680,405,-520,-232
00:00:28.857,,-437,-697,631,-3080,-3290,1750,405,-507,-234
00:00:28.876,,-452,-693,638,-3430,-2590,2590,396,-508,-231
00:00:28.894,,-448,-689,627,-3290,-3430,2940,408,-516,-231
00:00:28.913,,-442,-682,633,-1890,-4620,2520,403,-511,-228
00:00:28.931,,-453,-682,636,-1400,-5110,1470,412,-508,-234
00:00:28.950,,-445,-679,640,-980,-4970,280,402,-502,-238
00:00:28.968,,-454,-683,638,-350,-4410,-630,402,-513,-238
00:00:28.987,,-443,-695,645,-910,-4690,-770,402,-513,-238
00:00:29.005,,-421,-705,642,-1750,-4620,-770,397,-510,-234
00:00:29.024,,-452,-710,649,-1260,-3780,-700,388,-517,-238
00:00:29.042,,-438,-711,668,-770,-4690,-700,382,-511,-246
00:00:29.061,,-444,-702,652,-1050,-4340,-70,394,-514,-243
00:00:29.079,,-428,-684,663,-1260,-3290,910,400,-507,-246
00:00:29.098,,-462,-677,663,-1680,-2100,1400,400,-507,-241
00:00:29.116,,-435,-666,670,-2100,-2520,840,405,-507,-252
00:00:29.135,,-438,-658,645,-2100,-1750,-280,394,-513,-250
00:00:29.153,,-446,-652,655,-2380,-980,-1330,397,-513,-256
00:00:29.172,,-452,-667,668,-3290,-1540,-2590,393,-507,-243
00:00:29.190,,-440,-675,651,-3500,-1960,-3290,390,-511,-246
00:00:29.209,,-441,-676,657,-3500,-1260,-3640,393,-519,-246
00:00:29.227,,-444,-694,653,-4900,-280,-4060,388,-516,-252
00:00:29.246,,-440,-704,652,-4760,490,-3990,394,-513,-247
00:00:29.264,,-448,-705,655,-3570,1050,-3080,396,-508,-243
00:00:29.283,,-427,-703,656,-3640,980,-2800,393,-508,-237
00:00:29.301,,-447,-705,655,-3080,1680,-2940,393,-513,-246
00:00:29.320,,-438,-704,662,-2100,2030,-3710,397,-508,-238
00:00:29.338,,-431,-697,638,-2100,3360,-4480,387,-502,-238
00:00:29.357,,-444,-698,628,-2520,5180,-4130,390,-508,-235
00:00:29.375,,-472,-711,627,-2870,5670,-3990,385,-502,-229
00:00:29.394,,-468,-713,623,-2030,4060,-3850,391,-507,-225
