Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:12:48.023,,-287,-45,982,-980,1610,-630
00:12:48.042,,-279,-44,979,-630,1470,-420
00:12:48.061,,-288,-43,980,-420,1890,-420
00:12:48.080,,-294,-46,977,-770,2100,-350
00:12:48.099,,-287,-46,974,-840,2030,-420
00:12:48.118,,-279,-44,972,-700,1960,-700
00:12:48.137,,-281,-41,975,-560,2450,-910
00:12:48.156,,-288,-43,979,-840,3080,-700
00:12:48.174,,-292,-46,981,-910,3220,-490
00:12:48.193,,-291,-44,981,-630,2800,-420
00:12:48.212,,-288,-40,984,-700,2450,-490
00:12:48.231,,-289,-39,987,-1400,2240,-560
00:12:48.250,,-293,-43,986,-2240,1960,-630
00:12:48.269,,-291,-49,981,-2380,1470,-560
00:12:48.288,,-285,-47,981,-1610,1400,-420
00:12:48.307,,-288,-42,982,-1190,1820,-280
00:12:48.313,>gest5_cross_left,,,,,,
00:12:48.326,,-291,-46,982,-1750,2170,-70
00:12:48.344,,-290,-48,981,-1890,2100,0
00:12:48.363,,-288,-47,982,-1610,1960,-210
00:12:48.382,,-284,-45,984,-1330,2100,-560
00:12:48.401,,-289,-44,985,-1400,2240,-700
00:12:48.420,,-287,-43,982,-1330,2170,-560
00:12:48.439,,-286,-41,981,-1330,1890,-140
00:12:48.458,,-282,-41,982,-1190,1960,210
00:12:48.477,,-287,-42,985,-1330,2170,420
00:12:48.496,,-288,-50,983,-1750,2100,630
00:12:48.514,,-285,-53,981,-1330,1890,770
00:12:48.533,,-282,-52,979,-560,1960,630
00:12:48.552,,-285,-50,981,-140,2310,420
00:12:48.571,,-291,-49,985,-350,2590,280
00:12:48.590,,-293,-50,984,-1400,2170,140
00:12:48.609,,-287,-59,978,-2240,1540,-140
00:12:48.628,,-277,-55,976,-1120,1680,-560
00:12:48.647,,-284,-43,978,-210,2450,-840
00:12:48.666,,-287,-45,980,-1610,2800,-700
00:12:48.684,,-285,-56,980,-2590,2730,-560
00:12:48.703,,-285,-53,980,-1120,2520,-630
00:12:48.722,,-291,-42,981,-210,2380,-490
00:12:48.741,,-288,-44,979,-1680,2310,-280
00:12:48.760,,-282,-56,979,-2730,2520,-280
00:12:48.779,,-288,-55,981,-1120,3010,-700
00:12:48.798,,-295,-40,986,210,3150,-910
00:12:48.817,,-293,-37,984,-1120,2800,-700
00:12:48.836,,-285,-47,984,-2590,2450,-350
00:12:48.854,,-288,-49,985,-1610,2450,-140
00:12:48.873,,-294,-43,985,-210,2450,70
00:12:48.892,,-291,-39,983,-630,2240,490
00:12:48.911,,-290,-48,980,-2240,2030,770
00:12:48.930,,-293,-54,980,-2240,1960,700
00:12:48.949,,-297,-52,977,-1050,2100,490
00:12:48.968,,-288,-43,972,-840,2170,420
00:12:48.987,,-290,-41,969,-2730,2310,560
00:12:49.006,,-292,-58,966,-4760,2450,700
00:12:49.024,,-286,-61,969,-3080,3150,280
00:12:49.043,,-302,-43,978,-840,3710,-490
00:12:49.062,,-308,-32,987,-2310,3780,-490
00:12:49.081,,-302,-40,1005,-5670,3500,-70
00:12:49.100,,-291,-35,1078,-6440,4130,-490
00:12:49.119,,-301,-11,1316,-4970,8890,-1960
00:12:49.138,,-401,54,1747,-2030,18760,-4900
00:12:49.157,,-553,167,1998,490,20160,-8330
00:12:49.176,,-665,208,1998,9170,-4200,-5810
00:12:49.194,,-732,262,1998,34510,-54180,11970
00:12:49.213,,-693,299,1953,55090,-113050,38920
00:12:49.232,,-622,167,1526,54180,-158480,63070
00:12:49.251,,-513,48,1052,52290,-182560,80780
00:12:49.270,,-371,-52,682,52360,-187600,92960
00:12:49.289,,-226,-133,443,52150,-179270,97020
00:12:49.308,,-118,-211,283,52010,-164220,93450
00:12:49.327,,-48,-287,170,53340,-147630,85470
00:12:49.346,,33,-354,77,57960,-129570,74550
00:12:49.364,,118,-350,25,63560,-108430,60480
00:12:49.383,,213,-313,14,55230,-82040,42350
00:12:49.402,,297,-347,8,26670,-50120,20790
00:12:49.421,,327,-397,17,-3640,-15540,-2380
00:12:49.440,,317,-374,63,-23940,18620,-23800
00:12:49.459,,299,-357,137,-41720,48300,-39550
00:12:49.478,,295,-410,219,-58660,73850,-49490
00:12:49.497,,243,-449,300,-64470,97300,-57750
00:12:49.516,,108,-410,402,-62020,116690,-68250
00:12:49.534,,-22,-395,525,-66710,129710,-80360
00:12:49.553,,-56,-510,653,-73850,139160,-93310
00:12:49.572,,-136,-491,804,-61180,147700,-108710
00:12:49.591,,-331,-279,995,-50750,151060,-124250
00:12:49.610,,-474,-199,1194,-73710,145040,-134120
00:12:49.629,,-466,-311,1372,-97790,134680,-138390
00:12:49.648,,-554,-226,1559,-84000,122150,-139720
00:12:49.667,,-705,40,1724,-69650,102060,-135450
00:12:49.686,,-711,73,1803,-92470,76650,-121660
00:12:49.704,,-552,-183,1795,-110390,54110,-104440
00:12:49.723,,-547,-204,1794,-74270,36960,-94990
00:12:49.742,,-593,50,1816,-32200,21910,-90370
00:12:49.761,,-550,92,1817,-33740,8470,-82250
00:12:49.780,,-476,-137,1809,-32340,-3290,-69160
00:12:49.799,,-456,-66,1864,17010,-16450,-56910
00:12:49.818,,-501,183,1924,54670,-34370,-44100
00:12:49.837,,-447,41,1857,41580,-56280,-24360
00:12:49.856,,-370,-233,1698,36750,-76510,-420
00:12:49.874,,-397,-301,1541,62510,-94150,17290
00:12:49.893,,-411,-271,1378,80290,-111370,22890
00:12:49.912,,-368,-285,1170,76230,-125510,18340
00:12:49.931,,-317,-264,953,68250,-133210,9240
00:12:49.950,,-304,-187,784,59710,-136640,-1330
00:12:49.969,,-239,-131,648,44800,-137690,-12040
00:12:49.988,,-135,-82,501,31990,-135170,-21840
00:12:50.007,,-85,-28,374,25760,-129570,-27230
00:12:50.026,,12,35,293,22540,-119420,-26530
00:12:50.044,,110,82,231,19320,-103600,-22540
00:12:50.063,,175,134,186,16800,-83790,-18130
00:12:50.082,,197,205,156,14000,-61530,-13020
00:12:50.101,,187,277,145,7140,-37310,-5810
00:12:50.120,,174,307,163,-4200,-11760,5040
00:12:50.139,,186,286,204,-14210,15120,18550
00:12:50.158,,150,251,247,-13860,41930,32130
00:12:50.177,,26,303,296,-3010,64750,45010
00:12:50.195,,-33,385,391,-1120,80920,57750
00:12:50.214,,54,340,509,-17010,95900,71680
00:12:50.233,,51,219,602,-26670,114870,84420
00:12:50.252,,-157,178,688,-17290,130340,97580
00:12:50.271,,-402,171,812,-5880,135100,113750
00:12:50.290,,-263,5,1033,-7350,133210,131600
00:12:50.309,,-160,-116,1224,-8400,135240,147140
00:12:50.328,,-398,-240,1360,-19600,130620,156240
00:12:50.347,,-494,-447,1438,-44730,116760,157500
00:12:50.365,,-436,-748,1467,-58450,96320,142660
00:12:50.384,,-333,-909,1504,-45780,74130,114450
00:12:50.403,,-304,-861,1490,-29610,59500,83020
00:12:50.422,,-286,-764,1430,-35140,48090,56140
00:12:50.441,,-132,-848,1384,-45010,41790,35910
00:12:50.460,,-185,-866,1401,-22820,39200,20020
00:12:50.479,,-236,-634,1457,11200,29400,3780
00:12:50.498,,-269,-410,1436,10010,12670,-11550
00:12:50.517,,-276,-399,1296,-17500,-4970,-22750
00:12:50.535,,-252,-419,1127,-25970,-18410,-28910
00:12:50.554,,-228,-360,1001,-10500,-25480,-30800
00:12:50.573,,-177,-230,922,6160,-26040,-30590
00:12:50.592,,-180,-132,830,-7980,-13790,-27930
00:12:50.611,,-187,-202,805,-12810,-5040,-23030
00:12:50.630,,-202,-200,807,-490,2240,-18130
00:12:50.649,,-212,-98,843,11690,7630,-14420
00:12:50.668,,-223,-80,880,5950,11550,-11480
00:12:50.687,,-235,-141,901,-3430,14630,-8750
00:12:50.705,,-265,-184,915,-630,16380,-6020
00:12:50.724,,-272,-147,938,9030,16240,-3430
00:12:50.743,,-266,-112,966,9380,15120,-1750
00:12:50.762,,-258,-166,985,1470,14560,-840
00:12:50.781,,-274,-215,998,1610,14490,-630
00:12:50.800,,-291,-194,1012,8890,13090,-980
00:12:50.819,,-286,-153,1024,9660,10850,-1190
00:12:50.838,,-263,-175,1021,1610,8750,-630
00:12:50.857,,-252,-231,1010,-1680,8120,140
00:12:50.876,,-262,-224,1006,5880,8190,630
00:12:50.894,,-273,-163,1011,11270,7560,980
00:12:50.913,,-268,-153,1009,4200,6370,1540
00:12:50.932,,-254,-212,991,-4200,5670,2310
00:12:50.951,,-262,-233,977,-210,5880,2730
00:12:50.970,,-264,-175,985,7560,5670,2590
00:12:50.989,,-260,-154,1002,4130,4970,2170
00:12:51.008,,-254,-198,1001,-3780,4480,1400
00:12:51.027,,-273,-227,986,-2520,3710,840
00:12:51.045,,-274,-199,975,4550,2170,980
00:12:51.064,,-256,-166,981,5600,1120,1540
00:12:51.083,,-252,-188,978,-140,1190,1400
00:12:51.102,,-265,-220,964,-1890,1610,840
00:12:51.121,,-271,-214,949,2380,1610,280
00:12:51.140,,-261,-181,946,5040,1610,0
00:12:51.159,,-264,-194,951,1750,2380,-560
00:12:51.178,,-275,-225,953,350,2940,-2170
00:12:51.197,,-277,-213,954,4410,2800,-4480
00:12:51.215,,-264,-171,962,6510,2660,-6510
00:12:51.234,,-248,-149,969,1190,3360,-7490
00:12:51.253,,-253,-178,969,-5040,4760,-7140
00:12:51.272,,-268,-192,970,-3010,5530,-5880
00:12:51.291,,-264,-162,980,3290,5110,-4200
00:12:51.310,,-254,-131,993,3990,4900,-2590
00:12:51.329,,-264,-147,999,-630,4900,-1120
00:12:51.348,,-277,-175,995,-2240,4200,0
00:12:51.367,,-281,-176,989,840,2800,910
00:12:51.385,,-272,-161,989,3220,1820,1540
00:12:51.404,,-263,-153,991,1820,1960,1540
00:12:51.423,,-281,-174,988,-1330,1890,1330
00:12:51.442,,-281,-185,978,-1190,910,1260
00:12:51.461,,-267,-179,969,700,-70,1260
00:12:51.480,,-259,-176,962,1610,140,1190
00:12:51.499,,-270,-168,960,1470,980,980
00:12:51.518,,-279,-170,956,-490,1470,840
00:12:51.537,,-272,-181,947,-2170,1470,630
00:12:51.556,,-253,-187,943,-840,1890,280
00:12:51.574,,-256,-174,948,2310,3360,-70
00:12:51.593,,-270,-159,956,2870,4760,-140
00:12:51.612,,-276,-157,962,350,5320,-70
00:12:51.624,<gest5_cross_left,,,,,,
00:12:51.631,,-269,-177,965,-1680,5180,0
00:12:51.650,,-264,-172,975,210,5110,140
00:12:51.669,,-281,-165,980,1960,5040,560
00:12:51.688,,-283,-165,978,1330,4410,1120
00:12:51.707,,-274,-169,976,-350,3640,1190
00:12:51.726,,-269,-177,978,-1260,3570,630
00:12:51.744,,-278,-175,987,-700,4060,70
00:12:51.763,,-288,-174,988,-770,3990,-280
00:12:51.782,,-283,-178,985,-770,3150,-490
00:12:51.801,,-268,-171,983,210,2730,-770
00:12:51.820,,-274,-161,989,700,2940,-980
00:12:51.839,,-283,-161,991,-420,2940,-1050
00:12:51.858,,-282,-164,988,-1470,2100,-1120
00:12:51.877,,-273,-167,982,-1050,1050,-1050
00:12:51.896,,-269,-161,980,560,840,-840
00:12:51.914,,-278,-157,981,1260,1190,-350
00:12:51.933,,-282,-159,978,420,1190,140
00:12:51.952,,-279,-163,973,-700,770,350
00:12:51.971,,-268,-172,969,-980,560,210
00:12:51.990,,-272,-169,968,420,910,-210
00:12:52.009,,-284,-165,966,1050,1120,-420
00:12:52.028,,-280,-166,958,210,910,-560
00:12:52.047,,-267,-172,953,-280,1050,-910
00:12:52.066,,-264,-162,956,840,2240,-1260
00:12:52.084,,-273,-154,967,1050,3500,-1400
00:12:52.103,,-283,-159,970,-350,3780,-1400
00:12:52.122,,-283,-165,965,-840,2800,-1260
00:12:52.141,,-267,-159,965,140,2380,-1190
00:12:52.160,,-269,-150,971,630,3150,-980
00:12:52.179,,-282,-154,977,-350,3920,-700
00:12:52.198,,-287,-164,975,-910,3780,-700
00:12:52.217,,-282,-163,972,350,3080,-840
00:12:52.236,,-270,-147,976,1680,3010,-980
00:12:52.254,,-280,-145,981,700,3570,-840
00:12:52.273,,-286,-154,986,-630,3780,-490
00:12:52.292,,-291,-156,983,-350,2940,-210
00:12:52.311,,-281,-153,977,140,1750,70
00:12:52.330,,-270,-153,975,140,1400,140
00:12:52.349,,-284,-152,972,0,1820,140
00:12:52.368,,-284,-149,971,-630,2030,70
00:12:52.387,,-275,-141,972,-2030,1890,70
00:12:52.406,,-270,-147,973,-3990,1750,70
00:12:52.425,,-276,-162,973,-3500,2100,280
00:12:52.443,,-285,-157,976,-350,2170,980
00:12:52.462,,-282,-149,975,1050,1960,1750
00:12:52.481,,-277,-154,970,0,1680,2030
00:12:52.500,,-277,-165,967,-490,1680,1680
00:12:52.519,,-282,-162,968,560,2030,1120
00:12:52.538,,-284,-157,969,490,2240,560
00:12:52.557,,-279,-162,966,-700,2240,210
00:12:52.576,,-274,-164,967,-490,2520,0
00:12:52.595,,-276,-154,976,280,2940,-70
