Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:01:52.878,,-72,216,997,-1960,2030,-1120
00:01:52.897,,-69,214,994,-2030,1680,-840
00:01:52.916,,-66,214,992,-1750,1680,-490
00:01:52.935,,-65,206,990,-1820,1750,-490
00:01:52.954,,-65,208,989,-1400,1960,-770
00:01:52.973,,-67,212,993,-980,2170,-1050
00:01:52.992,,-73,218,996,-1120,2450,-1190
00:01:53.011,,-76,214,994,-1470,2310,-1050
00:01:53.030,,-74,214,992,-1330,1890,-560
00:01:53.048,,-68,217,990,-1470,1750,-420
00:01:53.067,,-65,212,990,-1820,1890,-490
00:01:53.086,,-65,207,993,-1680,2170,-700
00:01:53.105,,-69,203,993,-1260,2170,-1050
00:01:53.124,,-70,212,990,-910,1960,-1400
00:01:53.143,,-69,217,990,-1330,2100,-1470
00:01:53.162,,-67,213,994,-1820,2520,-1330
00:01:53.181,,-67,207,997,-1540,2800,-1330
00:01:53.199,,-66,209,997,-840,2520,-1400
00:01:53.218,,-68,214,998,-560,2310,-1330
