Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:00:44.618,,-128,-22,1032,-15820,-43260,-53200,180,-543,-741
00:00:44.636,,-128,-22,1032,-79310,-217980,-227220,165,-553,-741
00:00:44.655,,-127,-16,1050,-79310,-217980,-227220,172,-543,-742
00:00:44.673,,-134,-7,1049,-1960,-27720,-16380,169,-547,-738
00:00:44.692,,-134,-8,1051,-5670,-1260,-2940,180,-549,-753
00:00:44.710,,-131,-15,1059,-6230,-1260,-3430,171,-543,-750
00:00:44.729,,-130,-18,1059,-5600,-1050,-3640,163,-547,-759
00:00:44.747,,-128,-17,1062,-5110,-700,-3780,163,-547,-751
00:00:44.766,,-131,-17,1064,-5530,-210,-3640,156,-549,-735
00:00:44.784,,-132,-25,1064,-5600,-490,-3640,172,-541,-733
00:00:44.803,,-134,-19,1063,-5040,-1050,-3640,172,-541,-735
00:00:44.821,,-136,-15,1064,-4970,-1540,-3290,168,-546,-715
00:00:44.840,,-135,-13,1062,-5390,-2100,-2730,175,-552,-717
00:00:44.858,,-132,-7,1061,-4970,-2030,-2520,175,-552,-717
00:00:44.877,,-132,-5,1056,-4690,-1820,-2730,175,-559,-720
00:00:44.895,,-137,-8,1042,-5040,-2100,-2870,184,-562,-733
00:00:44.914,,-147,-12,1037,-4900,-3010,-2870,184,-568,-744
00:00:44.932,,-155,-13,1046,-4410,-4970,-2800,187,-570,-739
00:00:44.951,,-153,-21,1063,-3290,-7420,-3010,175,-564,-738
00:00:44.969,,-140,-10,1081,-1960,-8610,-3500,175,-556,-730
00:00:44.988,,-116,-10,1109,-3150,-7840,-3990,181,-559,-739
00:00:45.006,,-85,-31,1136,-4830,-5320,-4410,180,-559,-744
00:00:45.025,,-71,-32,1137,-4270,-1190,-4760,172,-561,-741
00:00:45.043,,-72,-27,1117,-4270,3080,-4620,181,-564,-733
00:00:45.062,,-85,-29,1094,-4760,6160,-3640,169,-559,-735
00:00:45.080,,-105,-16,1069,-3710,7420,-2800,166,-561,-735
00:00:45.099,,-119,4,1047,-2310,6650,-2240,174,-555,-751
00:00:45.117,,-126,15,1034,-2240,4620,-2100,180,-552,-747
00:00:45.136,,-126,20,1034,-2450,2800,-2870,168,-555,-744
00:00:45.154,,-127,26,1035,-2590,1820,-3990,169,-552,-727
00:00:45.173,,-126,21,1036,-4060,1120,-5320,168,-555,-735
00:00:45.191,,-129,0,1036,-4970,420,-6510,174,-558,-739
00:00:45.210,,-135,-5,1035,-4130,70,-7350,174,-550,-745
00:00:45.228,,-142,-11,1032,-4340,-490,-7770,165,-553,-732
00:00:45.247,,-143,-28,1034,-5670,-1260,-7840,166,-550,-729
00:00:45.265,,-145,-42,1042,-5600,-1960,-7630,163,-559,-733
00:00:45.284,,-146,-49,1051,-4830,-2170,-7280,168,-556,-732
00:00:45.302,,-144,-56,1058,-4690,-2240,-6790,168,-556,-732
00:00:45.321,,-140,-59,1060,-4760,-1750,-5950,180,-550,-741
00:00:45.339,,-142,-54,1058,-4340,-560,-4830,174,-561,-735
00:00:45.358,,-145,-47,1058,-4900,490,-4200,172,-561,-723
00:00:45.376,,-147,-46,1057,-6650,910,-3850,166,-571,-721
00:00:45.395,,-146,-49,1053,-7490,630,-3710,171,-552,-732
00:00:45.413,,-141,-47,1055,-7280,280,-3500,177,-559,-732
00:00:45.432,,-141,-49,1056,-6160,-210,-2870,178,-559,-732
00:00:45.450,,-146,-43,1051,-5040,-770,-2030,181,-553,-714
00:00:45.469,,-149,-40,1051,-4900,-1400,-1190,171,-558,-721
00:00:45.487,,-150,-37,1060,-4760,-1680,-210,174,-546,-709
00:00:45.506,,-149,-29,1061,-4410,-2170,420,186,-552,-729
00:00:45.524,,-141,-28,1067,-3430,-2730,420,189,-553,-720
00:00:45.543,,-137,-17,1069,-1680,-2660,-70,184,-550,-715
00:00:45.561,,-133,-11,1069,-1260,-2380,-630,180,-546,-712
00:00:45.580,,-132,-19,1070,-2030,-2310,-1120,186,-550,-723
00:00:45.598,,-128,-33,1073,-1960,-2450,-1470,187,-544,-718
00:00:45.617,,-125,-35,1072,-980,-2660,-1750,190,-538,-726
00:00:45.635,,-120,-31,1072,-910,-2730,-1680,192,-550,-723
00:00:45.654,,-120,-35,1068,-1610,-2240,-1120,178,-546,-730
00:00:45.672,,-124,-32,1070,-1470,-1400,-1050,184,-549,-723
00:00:45.691,,-124,-27,1067,-1750,-1050,-1750,181,-544,-726
00:00:45.709,,-126,-28,1058,-2310,-980,-2450,187,-553,-736
00:00:45.728,,-123,-31,1060,-3220,-1260,-3010,187,-549,-726
00:00:45.746,,-118,-40,1066,-3850,-1680,-3220,181,-561,-724
00:00:45.765,,-114,-38,1070,-3640,-1960,-2940,181,-561,-724
00:00:45.783,,-114,-30,1074,-3780,-2100,-2170,187,-555,-715
00:00:45.802,,-111,-25,1086,-4200,-2380,-1330,190,-568,-736
00:00:45.820,,-109,-11,1092,-3850,-2450,-1050,205,-559,-732
00:00:45.839,,-107,2,1089,-3150,-2030,-1260,202,-555,-739
00:00:45.857,,-108,12,1088,-3290,-1190,-1960,207,-550,-738
00:00:45.876,,-111,9,1086,-3500,-700,-2590,202,-555,-739
00:00:45.894,,-115,6,1078,-2520,-490,-3500,192,-561,-721
00:00:45.913,,-117,6,1071,-1680,-770,-4690,213,-564,-726
00:00:45.931,,-120,-2,1062,-2100,-1050,-5670,219,-553,-723
00:00:45.950,,-127,-16,1056,-2450,-1190,-6370,201,-552,-723
00:00:45.968,,-127,-16,1056,-2450,-1190,-6370,199,-543,-718
00:00:45.987,,-129,-33,1059,-2170,-1750,-7140,211,-547,-730
00:00:46.005,,-130,-42,1057,-1400,-2450,-7980,198,-549,-732
00:00:46.024,,-126,-49,1056,-910,-2800,-8260,204,-546,-733
00:00:46.042,,-117,-55,1064,-1400,-2450,-8190,196,-552,-724
00:00:46.061,,-113,-59,1067,-2380,-1540,-7840,210,-547,-715
00:00:46.079,,-113,-58,1064,-3360,-350,-7630,198,-558,-720
00:00:46.098,,-117,-55,1055,-4620,770,-7210,198,-549,-726
00:00:46.116,,-126,-52,1053,-6230,1330,-6370,201,-544,-727
00:00:46.135,,-130,-53,1045,-7350,630,-5320,199,-549,-726
00:00:46.153,,-132,-50,1046,-6090,-140,-4480,199,-547,-720
00:00:46.172,,-133,-36,1047,-4550,-840,-3920,205,-555,-729
00:00:46.190,,-133,-34,1048,-4760,-1680,-3430,205,-555,-729
00:00:46.209,,-137,-34,1058,-5180,-2660,-3220,208,-555,-748
00:00:46.227,,-134,-33,1068,-4550,-3640,-3080,202,-555,-747
00:00:46.246,,-129,-25,1077,-3220,-4060,-3010,201,-552,-760
00:00:46.264,,-123,-17,1083,-2450,-3640,-3150,189,-555,-745
00:00:46.283,,-123,-20,1078,-2380,-2450,-3640,180,-564,-739
00:00:46.301,,-130,-24,1074,-2030,-1050,-4270,186,-558,-732
00:00:46.320,,-136,-31,1070,-2100,-420,-4900,181,-564,-739
00:00:46.338,,-134,-43,1061,-2030,-490,-5040,184,-561,-744
00:00:46.357,,-127,-41,1058,-1120,-560,-4690,181,-558,-735
00:00:46.375,,-120,-38,1060,-1330,-350,-4130,171,-570,-723
00:00:46.394,,-119,-41,1056,-2240,0,-3640,177,-570,-729
00:00:46.412,,-122,-45,1055,-2380,0,-3570,180,-562,-732
00:00:46.431,,-126,-38,1052,-1820,-420,-3500,175,-561,-721
00:00:46.449,,-127,-37,1049,-2310,-1120,-3220,183,-562,-726
00:00:46.468,,-125,-38,1052,-3080,-1750,-3010,178,-559,-718
00:00:46.486,,-123,-39,1063,-3080,-2380,-2940,174,-567,-706
00:00:46.505,,-124,-36,1066,-3150,-3010,-2940,169,-561,-699
00:00:46.523,,-124,-36,1068,-3220,-3150,-2730,177,-552,-702
00:00:46.542,,-123,-35,1077,-3150,-2940,-2520,175,-562,-697
00:00:46.560,,-120,-32,1078,-3570,-2800,-2520,181,-561,-688
00:00:46.579,,-116,-34,1084,-3990,-2380,-2590,177,-556,-691
00:00:46.597,,-113,-37,1087,-3850,-1960,-2800,181,-561,-690
00:00:46.616,,-112,-32,1082,-2800,-1470,-3010,183,-556,-696
00:00:46.634,,-113,-29,1086,-2380,-1190,-3150,180,-562,-699
00:00:46.653,,-114,-33,1080,-2730,-1190,-3500,180,-562,-699
00:00:46.671,,-114,-36,1081,-2240,-1190,-3920,187,-568,-693
00:00:46.690,,-115,-39,1079,-1750,-910,-4410,181,-573,-699
00:00:46.708,,-116,-43,1073,-1960,-560,-4690,186,-574,-702
00:00:46.727,,-116,-48,1072,-2450,0,-4690,195,-571,-708
00:00:46.745,,-118,-54,1065,-3010,210,-4550,195,-574,-714
00:00:46.764,,-121,-53,1058,-2800,140,-4200,202,-571,-715
00:00:46.782,,-121,-47,1059,-2940,-210,-3640,187,-565,-709
00:00:46.801,,-119,-46,1060,-3220,-560,-2870,189,-573,-708
00:00:46.819,,-122,-39,1057,-2800,-560,-2310,195,-565,-711
00:00:46.838,,-123,-32,1059,-2870,-630,-2590,199,-565,-705
00:00:46.856,,-127,-38,1059,-3500,-840,-2870,199,-568,-703
00:00:46.875,,-130,-40,1061,-2940,-1400,-3080,198,-574,-697
00:00:46.894,,-125,-38,1064,-2520,-2100,-3080,192,-562,-700
00:00:46.912,,-119,-37,1065,-2380,-2310,-2800,198,-559,-706
00:00:46.931,,-115,-35,1065,-2170,-1960,-2590,204,-558,-703
00:00:46.949,,-117,-33,1066,-1890,-1260,-2520,193,-562,-708
