Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:53:52.467,,-161,-109,1052,1610,2240,280,-24,93,-433
18:53:52.486,,-162,-105,1040,2100,2520,1470,-15,79,-445
18:53:52.505,,-162,-92,1029,2590,2450,2520,-18,82,-444
18:53:52.524,,-163,-75,1017,3080,2310,3080,-25,82,-441
18:53:52.542,,-160,-65,1012,3220,2170,2730,-22,84,-444
18:53:52.561,,-159,-62,1006,3360,1890,1750,-22,84,-442
18:53:52.580,,-158,-56,1003,3150,1890,770,-15,84,-438
18:53:52.599,,-161,-63,1001,1820,1820,-280,-25,84,-439
18:53:52.617,,-163,-71,1003,910,1330,-1470,-27,84,-429
18:53:52.636,,-168,-76,1001,700,770,-2380,-25,81,-429
18:53:52.655,,-173,-84,1005,-210,70,-2800,-28,78,-433
18:53:52.674,,-174,-96,1013,-1120,-840,-2870,-25,82,-438
18:53:52.693,,-174,-99,1026,-1120,-1540,-2590,-21,82,-441
18:53:52.711,,-174,-98,1034,-980,-1820,-1890,-22,85,-441
18:53:52.730,,-174,-93,1037,-980,-1330,-980,-22,78,-433
18:53:52.749,,-176,-88,1036,-1050,-560,210,-28,84,-447
18:53:52.768,,-178,-83,1031,-1050,140,1120,-33,87,-435
18:53:52.787,,-175,-81,1029,-910,350,2030,-24,82,-432
18:53:52.805,,-168,-78,1030,-910,140,2660,-27,87,-439
18:53:52.824,,-160,-72,1036,-910,-420,2940,-27,85,-447
18:53:52.843,,-151,-64,1042,-490,-1120,3150,-25,82,-436
18:53:52.862,,-142,-49,1048,140,-1540,2940,-27,90,-445
18:53:52.880,,-139,-38,1049,490,-1120,2170,-24,88,-430
18:53:52.899,,-140,-34,1047,700,0,700,-28,82,-444
18:53:52.918,,-148,-37,1036,490,1330,-1400,-30,82,-442
18:53:52.937,,-158,-55,1025,140,2310,-3570,-30,84,-436
18:53:52.956,,-168,-75,1015,-70,2800,-5390,-25,85,-447
18:53:52.974,,-175,-96,1004,-490,2870,-6090,-28,91,-444
18:53:52.993,,-182,-112,1001,-1050,2730,-5670,-30,91,-445
18:53:53.012,,-189,-121,997,-1890,2100,-4480,-24,84,-439
18:53:53.031,,-196,-124,998,-2380,910,-2800,-31,85,-444
18:53:53.050,,-201,-118,1008,-2660,-770,-910,-31,85,-444
18:53:53.068,,-196,-109,1021,-2800,-2380,1050,-28,87,-445
18:53:53.087,,-186,-89,1038,-2660,-3500,2730,-34,82,-453
18:53:53.106,,-176,-69,1056,-2520,-3920,3850,-22,90,-430
18:53:53.125,,-165,-52,1067,-2380,-3710,3990,-19,79,-444
18:53:53.143,,-157,-43,1072,-2030,-2870,3080,-22,81,-444
18:53:53.162,,-154,-42,1073,-1610,-1540,1400,-21,88,-447
18:53:53.181,,-152,-52,1068,-1330,-70,-350,-25,90,-444
18:53:53.200,,-153,-67,1058,-910,1120,-1820,-22,85,-438
18:53:53.219,,-154,-81,1047,-560,2100,-2870,-24,78,-438
18:53:53.237,,-160,-92,1030,-280,2800,-3430,-27,85,-436
18:53:53.256,,-170,-98,1016,-210,3080,-3430,-15,87,-445
18:53:53.275,,-178,-100,1003,-420,2940,-3150,-22,84,-441
18:53:53.294,,-187,-103,995,-560,2100,-2660,-18,94,-448
18:53:53.313,,-188,-99,992,-420,840,-2170,-24,93,-447
18:53:53.331,,-186,-89,994,-700,-210,-1610,-22,84,-435
18:53:53.350,,-185,-88,1002,-2030,-980,-1050,-24,93,-447
18:53:53.369,,-183,-86,1014,-2870,-1890,-700,-22,93,-436
18:53:53.388,,-181,-79,1028,-2800,-2870,-490,-16,81,-450
18:53:53.407,,-173,-74,1039,-2660,-3570,-560,-18,87,-441
18:53:53.425,,-159,-74,1052,-2520,-3360,-770,-22,82,-448
18:53:53.444,,-153,-75,1060,-2240,-2380,-1120,-21,84,-447
18:53:53.463,,-152,-80,1058,-1960,-1120,-1610,-15,87,-441
18:53:53.482,,-153,-89,1054,-1330,-140,-2170,-22,81,-439
18:53:53.501,,-154,-94,1049,-560,490,-2660,-25,87,-448
18:53:53.519,,-154,-98,1044,-140,700,-2800,-21,96,-447
18:53:53.538,,-158,-97,1034,210,770,-2660,-25,84,-441
18:53:53.557,,-168,-92,1027,630,770,-2380,-27,90,-439
18:53:53.576,,-177,-87,1022,1120,420,-2030,-22,88,-436
18:53:53.594,,-183,-79,1017,1540,0,-2030,-16,90,-442
18:53:53.613,,-185,-74,1017,1470,-280,-2170,-21,79,-447
18:53:53.632,,-188,-78,1014,770,-420,-2310,-19,87,-447
18:53:53.651,,-188,-87,1016,350,-560,-2450,-27,85,-445
18:53:53.670,,-185,-97,1018,560,-980,-2520,-22,84,-445
18:53:53.688,,-182,-105,1021,840,-1050,-2240,-30,91,-439
18:53:53.707,,-180,-109,1023,560,-700,-1400,-31,87,-447
18:53:53.726,,-179,-113,1018,-490,-210,-420,-28,79,-439
18:53:53.745,,-180,-114,1020,-1050,0,630,-27,88,-439
18:53:53.764,,-176,-109,1020,-1330,-420,1400,-22,88,-444
18:53:53.782,,-172,-98,1025,-1190,-1050,2240,-24,88,-442
18:53:53.801,,-167,-84,1028,-1120,-1610,3010,-19,82,-436
18:53:53.820,,-160,-71,1033,-980,-1890,3360,-27,82,-447
18:53:53.839,,-156,-59,1034,-490,-1750,3010,-24,84,-445
18:53:53.857,,-154,-55,1031,-560,-1330,1960,-19,82,-445
18:53:53.876,,-153,-62,1035,-1050,-910,700,-19,82,-441
18:53:53.895,,-153,-73,1038,-1470,-1050,-280,-22,85,-444
18:53:53.914,,-152,-78,1041,-1330,-1540,-840,-19,87,-442
18:53:53.933,,-153,-79,1048,-910,-2030,-1120,-27,79,-445
18:53:53.951,,-153,-79,1048,-910,-2030,-1120,-21,88,-448
18:53:53.970,,-157,-77,1053,-560,-2030,-1400,-21,85,-444
18:53:53.989,,-162,-73,1052,0,-1400,-1610,-22,90,-439
18:53:54.008,,-169,-75,1051,280,-420,-1750,-24,84,-439
18:53:54.027,,-174,-80,1039,560,630,-1610,-19,88,-439
18:53:54.045,,-176,-85,1031,910,1680,-1190,-25,79,-441
18:53:54.064,,-175,-92,1026,980,2240,-420,-27,87,-438
18:53:54.083,,-172,-94,1017,1050,2240,490,-27,87,-438
18:53:54.102,,-168,-88,1017,700,1820,1260,-27,81,-439
18:53:54.115,>gest8_up,,,,,,,,,
18:53:54.121,,-165,-83,1018,0,910,1890,-27,85,-447
18:53:54.139,,-161,-75,1029,-140,-210,1890,-27,81,-442
18:53:54.158,,-157,-64,1037,210,-1190,1260,-24,91,-438
18:53:54.177,,-155,-56,1040,490,-1470,420,-27,82,-442
18:53:54.196,,-158,-53,1037,560,-770,-560,-22,85,-445
18:53:54.214,,-162,-62,1030,280,420,-1680,-27,84,-439
