Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:39:10.420,,-208,-65,1037,350,-1610,-1190,-114,127,-432
18:39:10.438,,-208,-64,1038,140,-1330,-630,-118,127,-430
18:39:10.457,,-209,-62,1041,-210,-1050,0,-117,124,-433
18:39:10.476,,-209,-59,1044,-280,-980,560,-126,126,-432
18:39:10.495,,-207,-51,1044,420,-1120,910,-123,124,-433
18:39:10.514,,-205,-42,1045,980,-980,1120,-124,121,-430
18:39:10.532,,-202,-37,1044,1260,-770,980,-124,129,-432
18:39:10.551,,-197,-35,1041,1540,-350,770,-114,126,-436
18:39:10.570,,-195,-35,1036,1470,140,420,-120,124,-435
18:39:10.589,,-193,-38,1035,1330,490,0,-124,129,-433
18:39:10.608,,-190,-37,1032,1470,560,-420,-121,124,-429
18:39:10.626,,-191,-33,1025,1610,490,-770,-118,127,-436
18:39:10.645,,-193,-30,1018,1330,280,-1190,-115,132,-433
18:39:10.664,,-197,-30,1014,1330,-140,-1820,-120,123,-430
18:39:10.683,,-203,-27,1010,1400,-630,-2590,-121,126,-430
18:39:10.702,,-204,-30,1010,910,-1260,-3360,-124,126,-432
18:39:10.720,,-203,-37,1010,420,-2100,-4060,-118,126,-435
18:39:10.739,,-200,-44,1014,630,-2660,-4480,-124,127,-430
18:39:10.758,,-196,-52,1022,840,-3080,-4690,-124,127,-429
18:39:10.777,,-192,-57,1028,1050,-3220,-4760,-118,123,-426
18:39:10.795,,-188,-58,1034,980,-2870,-4550,-118,118,-426
18:39:10.814,,-188,-59,1037,840,-2240,-4200,-129,127,-424
18:39:10.833,,-190,-50,1038,980,-1890,-3780,-124,120,-426
18:39:10.852,,-193,-46,1043,1260,-1750,-3500,-126,124,-433
18:39:10.871,,-194,-43,1043,1470,-1680,-3850,-127,118,-435
18:39:10.889,,-198,-42,1041,1680,-1330,-4200,-136,127,-424
18:39:10.908,,-199,-45,1043,1750,-910,-4410,-130,127,-433
18:39:10.927,,-203,-49,1040,1470,-560,-4130,-129,129,-433
18:39:10.946,,-205,-52,1038,1400,-350,-3570,-132,127,-430
18:39:10.965,,-205,-54,1038,1680,-70,-3010,-135,127,-424
18:39:10.983,,-206,-56,1036,1820,350,-2660,-135,127,-424
18:39:11.002,,-207,-61,1032,1470,910,-2100,-136,130,-429
18:39:11.021,,-211,-64,1026,1120,1540,-1190,-132,133,-430
18:39:11.040,,-211,-64,1025,910,1680,-210,-132,127,-426
18:39:11.058,,-208,-60,1022,700,1330,560,-133,118,-426
18:39:11.077,,-202,-54,1021,840,770,1260,-135,138,-426
18:39:11.096,,-198,-46,1021,840,420,1890,-129,127,-424
18:39:11.115,,-194,-40,1021,630,350,2100,-127,129,-435
18:39:11.134,,-193,-34,1021,490,560,1960,-136,127,-432
18:39:11.152,,-192,-33,1021,210,700,1820,-123,127,-427
18:39:11.171,,-191,-30,1019,140,630,1610,-129,129,-423
18:39:11.190,,-186,-27,1017,140,630,1330,-126,123,-421
18:39:11.209,,-186,-23,1017,-210,770,910,-129,124,-429
18:39:11.228,,-190,-26,1018,-1050,770,420,-126,138,-426
18:39:11.246,,-191,-29,1019,-1400,350,-210,-124,121,-421
18:39:11.265,,-192,-26,1021,-1120,-70,-560,-130,123,-421
18:39:11.284,,-197,-26,1021,-1120,-420,-700,-123,126,-427
18:39:11.303,,-199,-30,1026,-1120,-700,-840,-135,132,-438
18:39:11.322,,-200,-30,1027,-700,-910,-1260,-130,130,-426
18:39:11.340,,-201,-32,1025,-910,-910,-1680,-130,127,-429
