Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:05:39.122,,-164,-77,1055,-210,-2870,-6580,-354,-361,-303
00:05:39.140,,-160,-71,1056,140,-2800,-7210,-357,-370,-307
00:05:39.159,,-158,-70,1052,70,-2730,-7840,-357,-372,-306
00:05:39.177,,-164,-64,1052,70,-2660,-8540,-352,-367,-309
00:05:39.196,,-174,-57,1050,70,-2520,-9380,-352,-367,-303
00:05:39.214,,-179,-65,1042,-700,-2660,-10430,-354,-360,-301
00:05:39.233,,-182,-89,1031,-1190,-3080,-11200,-349,-360,-307
00:05:39.251,,-191,-114,1029,-490,-3570,-11270,-349,-361,-307
00:05:39.270,,-189,-137,1031,490,-4410,-10640,-351,-378,-303
00:05:39.288,,-187,-147,1031,1050,-4690,-9030,-349,-363,-306
00:05:39.307,,-188,-150,1027,420,-4200,-6860,-354,-363,-304
00:05:39.325,,-189,-149,1029,-1680,-3220,-4690,-346,-363,-313
00:05:39.344,,-186,-153,1029,-3500,-2240,-2800,-355,-366,-310
00:05:39.363,,-181,-141,1031,-3640,-1470,-1820,-348,-357,-310
00:05:39.381,,-181,-120,1031,-4200,-980,-1050,-348,-357,-310
00:05:39.400,,-176,-113,1035,-5600,-1190,0,-351,-370,-306
00:05:39.418,,-170,-104,1043,-5180,-1750,630,-351,-367,-304
00:05:39.437,,-171,-82,1053,-3990,-2170,770,-345,-364,-310
00:05:39.455,,-170,-75,1062,-3640,-2730,630,-345,-361,-304
00:05:39.474,,-168,-71,1070,-3080,-2800,140,-345,-364,-313
00:05:39.492,,-166,-70,1073,-2870,-2380,-560,-351,-367,-307
00:05:39.511,,-159,-84,1075,-3430,-1890,-1050,-354,-370,-306
00:05:39.529,,-158,-99,1067,-3500,-1260,-1330,-346,-364,-306
00:05:39.548,,-160,-105,1065,-2660,-980,-1330,-351,-364,-310
00:05:39.566,,-159,-107,1066,-1820,-1120,-1190,-355,-372,-309
00:05:39.585,,-155,-101,1061,-980,-1120,-910,-342,-364,-310
00:05:39.603,,-157,-90,1062,-910,-560,-980,-345,-361,-315
00:05:39.622,,-157,-90,1059,-1540,0,-1260,-349,-370,-306
00:05:39.640,,-157,-89,1054,-1540,560,-1960,-348,-364,-312
00:05:39.659,,-161,-86,1048,-1540,840,-2520,-345,-363,-319
00:05:39.677,,-163,-91,1047,-1680,630,-2590,-357,-370,-310
00:05:39.696,,-169,-90,1044,-1050,280,-2450,-360,-361,-312
00:05:39.715,,-171,-89,1047,-350,-210,-2450,-345,-360,-312
00:05:39.733,,-169,-89,1052,-280,-560,-2800,-352,-366,-300
00:05:39.752,,-168,-89,1050,-350,-490,-3290,-343,-364,-306
00:05:39.770,,-171,-92,1049,-560,-140,-3500,-354,-364,-304
00:05:39.789,,-172,-94,1050,-770,0,-3430,-346,-366,-301
00:05:39.807,,-175,-94,1051,-560,0,-3220,-352,-360,-304
00:05:39.826,,-176,-92,1046,70,-140,-3010,-348,-364,-300
00:05:39.844,,-181,-89,1043,490,0,-2940,-348,-364,-300
00:05:39.863,,-185,-88,1041,-70,0,-3080,-351,-372,-307
00:05:39.881,,-188,-91,1041,-350,-490,-3290,-348,-363,-307
00:05:39.900,,-186,-91,1039,210,-910,-3360,-349,-364,-307
00:05:39.918,,-182,-89,1043,420,-1190,-3640,-349,-361,-307
00:05:39.937,,-182,-87,1046,0,-1400,-3570,-345,-367,-301
00:05:39.955,,-181,-88,1048,-70,-1540,-3500,-349,-363,-307
00:05:39.974,,-180,-86,1045,280,-1610,-3500,-346,-360,-307
00:05:39.992,,-178,-85,1043,140,-1680,-3640,-352,-358,-306
00:05:40.011,,-178,-89,1035,-350,-1820,-3500,-351,-364,-304
00:05:40.029,,-182,-92,1032,-280,-1960,-3430,-343,-367,-306
00:05:40.048,,-187,-90,1033,-420,-2100,-3570,-349,-361,-307
00:05:40.067,,-187,-95,1032,-1190,-2310,-3500,-349,-364,-300
00:05:40.085,,-185,-102,1033,-1890,-2660,-3500,-345,-357,-304
00:05:40.104,,-181,-101,1038,-1820,-2870,-3150,-348,-357,-309
00:05:40.122,,-180,-98,1039,-1960,-3010,-2800,-351,-357,-303
00:05:40.141,,-180,-97,1043,-2380,-2940,-2380,-343,-360,-303
00:05:40.159,,-178,-91,1045,-2590,-2870,-1960,-346,-361,-307
00:05:40.178,,-177,-88,1050,-2870,-2730,-1750,-354,-361,-301
00:05:40.196,,-175,-87,1052,-3360,-2590,-1750,-345,-364,-312
00:05:40.215,,-173,-89,1055,-3150,-2450,-1750,-348,-361,-304
00:05:40.233,,-172,-88,1060,-2660,-2170,-1820,-346,-357,-301
00:05:40.252,,-171,-87,1060,-2730,-2030,-1750,-354,-358,-298
00:05:40.270,,-170,-86,1061,-2870,-1750,-1610,-351,-364,-307
00:05:40.289,,-168,-87,1061,-2730,-1470,-1540,-352,-358,-303
00:05:40.307,,-168,-87,1061,-2730,-1470,-1540,-352,-358,-303
00:05:40.326,,-166,-83,1053,-2100,-1120,-1820,-346,-358,-307
00:05:40.344,,-166,-80,1050,-2170,-770,-1960,-351,-361,-303
00:05:40.363,,-166,-87,1048,-3080,-770,-2100,-346,-360,-312
00:05:40.381,,-169,-90,1043,-3010,-1050,-1960,-349,-360,-309
00:05:40.400,,-170,-85,1044,-1960,-1540,-1960,-348,-358,-306
00:05:40.419,,-166,-82,1046,-1610,-1960,-2030,-343,-357,-307
00:05:40.437,,-164,-83,1043,-1960,-1890,-2170,-342,-357,-307
