Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
19:07:26.353,,-69,63,1059,280,-2520,-350,139,-78,-264
19:07:26.372,,-61,60,1066,210,-2450,-350,145,-81,-255
19:07:26.391,,-61,61,1065,210,-1750,-630,132,-87,-258
19:07:26.410,,-61,59,1066,210,-980,-980,135,-91,-262
19:07:26.428,,-61,58,1057,140,-140,-1190,135,-78,-267
19:07:26.447,,-61,53,1054,0,350,-1540,133,-81,-270
19:07:26.466,,-64,49,1047,-210,560,-1610,138,-85,-264
19:07:26.485,,-65,51,1042,-70,420,-1470,138,-81,-259
19:07:26.504,,-66,55,1037,-70,140,-1400,136,-82,-259
19:07:26.522,,-68,58,1032,-280,-140,-1260,139,-84,-259
19:07:26.541,,-70,58,1032,-770,-280,-1330,135,-84,-262
19:07:26.560,,-74,58,1034,-1050,-560,-1260,130,-88,-265
19:07:26.579,,-76,57,1034,-980,-1260,-1190,136,-84,-262
19:07:26.597,,-74,57,1040,-700,-1960,-980,136,-88,-258
19:07:26.616,,-75,59,1046,-770,-2310,-770,139,-82,-267
19:07:26.635,,-76,56,1052,-980,-2380,-490,135,-84,-265
19:07:26.654,,-75,58,1060,-840,-2380,-140,138,-85,-261
19:07:26.673,,-73,60,1063,-700,-2170,210,135,-78,-277
19:07:26.691,,-74,63,1068,-630,-1680,630,135,-87,-267
19:07:26.710,,-73,63,1072,-420,-1400,980,139,-88,-270
19:07:26.729,,-71,66,1071,210,-1120,1120,141,-84,-270
19:07:26.748,,-66,71,1072,560,-700,980,130,-81,-270
19:07:26.766,,-63,70,1068,210,-70,910,135,-82,-264
19:07:26.785,,-61,68,1066,70,630,770,135,-81,-273
19:07:26.804,,-64,72,1059,70,1120,630,144,-81,-277
19:07:26.823,,-69,69,1049,210,1120,630,141,-82,-271
19:07:26.842,,-68,70,1047,1050,700,560,141,-87,-270
19:07:26.860,,-64,74,1044,1680,280,420,135,-87,-271
19:07:26.879,,-63,74,1042,1260,70,140,139,-81,-262
19:07:26.898,,-64,71,1040,630,140,0,139,-81,-262
19:07:26.917,,-65,70,1039,210,140,-280,135,-76,-273
19:07:26.936,,-63,67,1035,70,0,-490,139,-75,-270
19:07:26.954,,-64,67,1032,0,-350,-840,136,-79,-265
19:07:26.973,,-65,65,1032,-420,-560,-910,138,-87,-261
19:07:26.992,,-65,65,1032,-420,-560,-770,139,-88,-258
19:07:27.011,,-66,60,1035,-770,-980,-770,133,-82,-268
19:07:27.029,,-66,65,1039,-490,-1330,-630,142,-90,-261
19:07:27.048,,-66,70,1041,-560,-1540,-490,135,-84,-267
19:07:27.067,,-68,71,1044,-1330,-1540,-490,133,-84,-259
19:07:27.086,,-70,68,1049,-1540,-1680,-560,141,-81,-270
19:07:27.105,,-70,69,1053,-1050,-1960,-770,132,-84,-271
19:07:27.123,,-69,71,1054,-280,-2240,-840,139,-84,-270
19:07:27.142,,-70,77,1057,-140,-2100,-910,138,-82,-270
19:07:27.161,,-69,73,1058,-840,-2030,-980,142,-84,-261
19:07:27.180,,-68,70,1057,-840,-1820,-1050,138,-81,-264
19:07:27.198,,-68,70,1058,-700,-1470,-980,136,-82,-270
19:07:27.217,,-70,62,1059,-910,-1260,-910,135,-85,-273
19:07:27.236,,-74,62,1057,-280,-1330,-770,136,-81,-267
19:07:27.255,,-78,65,1057,420,-1610,-420,136,-75,-270
19:07:27.274,,-75,62,1060,630,-1960,0,135,-90,-265
