Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:01:36.770,,-58,162,986,-70,2100,-1750
00:01:36.789,,-53,174,980,-560,2380,-2450
00:01:36.808,,-52,178,970,-630,3220,-3010
00:01:36.827,,-50,194,960,210,4340,-3220
00:01:36.846,,-43,212,953,490,5600,-3010
00:01:36.864,,-33,227,950,-210,7280,-1960
00:01:36.883,,-29,231,958,-910,9240,-490
00:01:36.902,,-33,223,971,-350,10640,840
00:01:36.921,,-39,215,987,1540,11130,1820
00:01:36.940,,-60,217,1011,3010,10080,3850
00:01:36.959,,-100,190,1054,1330,8400,4830
00:01:36.978,,-105,166,1063,910,6370,5460
00:01:36.997,,-97,157,1068,1680,4410,5250
00:01:37.015,,-90,154,1066,1260,2730,3990
00:01:37.034,,-89,147,1060,-280,1260,2380
00:01:37.053,,-91,148,1046,-980,70,1050
00:01:37.072,,-91,157,1034,-1820,-1050,-140
00:01:37.091,,-87,165,1019,-3080,-1750,-1400
00:01:37.110,,-85,166,1010,-3640,-1750,-2310
00:01:37.129,,-83,171,1001,-3220,-1540,-2940
00:01:37.148,,-79,178,1000,-3290,-1470,-3500
00:01:37.166,,-77,182,997,-3780,-1540,-3710
00:01:37.185,,-71,178,993,-4410,-1540,-3710
00:01:37.204,,-62,175,989,-4340,-1470,-3710
00:01:37.223,,-55,180,984,-3430,-1050,-3850
00:01:37.242,,-55,186,982,-2940,-630,-3780
00:01:37.261,,-56,187,984,-3150,0,-3640
00:01:37.280,,-55,183,983,-3220,350,-3290
00:01:37.299,,-52,185,985,-2800,560,-2940
00:01:37.318,,-54,196,987,-2240,980,-2730
00:01:37.336,,-55,200,988,-2520,1260,-2240
00:01:37.355,,-53,189,992,-2450,1470,-1260
00:01:37.374,,-51,183,995,-1680,1680,-630
00:01:37.393,,-50,185,1000,-1610,1680,-770
00:01:37.412,,-51,190,999,-1470,1610,-910
00:01:37.431,,-59,194,999,-840,1820,-420
00:01:37.450,,-61,187,1000,-490,1960,420
00:01:37.469,,-58,182,1000,-350,1890,1050
00:01:37.487,,-57,174,1000,-910,1610,1120
00:01:37.506,,-58,164,999,-980,1610,700
00:01:37.525,,-62,169,1002,-420,1960,350
00:01:37.544,,-61,171,1003,-700,1890,210
00:01:37.563,,-62,167,1006,-980,1750,140
00:01:37.582,,-66,165,1006,-770,1680,-280
00:01:37.601,,-68,162,1001,-210,1470,-840
00:01:37.620,,-61,168,999,280,1470,-1120
00:01:37.638,,-53,170,999,-420,1820,-1400
00:01:37.657,,-62,170,1002,-1400,2450,-1960
00:01:37.676,,-66,171,1003,-1750,2520,-2240
00:01:37.695,,-64,176,1002,-1050,2100,-2030
00:01:37.714,,-60,178,1002,-700,1820,-2030
00:01:37.733,,-61,176,998,-840,1890,-2380
00:01:37.752,,-62,181,997,-210,2100,-2380
00:01:37.771,,-62,185,997,-210,2170,-2030
00:01:37.790,,-58,186,999,-1260,2240,-1960
00:01:37.808,,-58,181,1002,-1610,2590,-2030
00:01:37.827,,-61,180,1004,-840,2730,-1680
00:01:37.846,,-63,178,1006,-560,2380,-1610
00:01:37.865,,-57,174,1003,-770,1890,-1750
00:01:37.884,,-58,175,1003,-630,1960,-1890
00:01:37.903,,-63,174,1003,-700,2240,-2170
00:01:37.922,,-70,178,1004,-420,2310,-2310
00:01:37.941,,-69,180,1006,-700,1890,-2030
00:01:37.959,,-61,174,1004,-1190,1330,-2030
00:01:37.978,,-57,173,1001,-770,1190,-2310
00:01:37.997,,-58,178,1000,-70,1470,-2730
00:01:38.016,,-63,189,1001,-70,1680,-2730
00:01:38.035,,-63,188,1000,-770,1540,-2450
00:01:38.054,,-59,183,1000,-980,1540,-2170
00:01:38.073,,-54,184,999,-700,1680,-2170
00:01:38.092,,-57,187,1002,-350,1890,-2240
00:01:38.111,,-63,192,1002,-350,2100,-2100
00:01:38.129,,-64,190,1004,-1050,1960,-1540
00:01:38.132,>gest3_circle_cw,,,,,,
00:01:38.148,,-58,182,1002,-1470,1610,-910
00:01:38.167,,-55,178,1004,-910,1610,-700
00:01:38.186,,-59,176,1003,-630,1680,-1190
00:01:38.205,,-61,178,1001,-420,1610,-1330
00:01:38.224,,-60,186,1000,-770,1400,-1050
00:01:38.243,,-57,180,1002,-1890,1400,-910
00:01:38.262,,-58,175,1002,-1680,1750,-1050
00:01:38.280,,-62,175,1003,-910,1890,-1120
00:01:38.299,,-60,178,999,-560,1610,-1330
00:01:38.318,,-58,183,998,-1120,1540,-1540
00:01:38.337,,-56,181,1000,-1820,1890,-1400
00:01:38.356,,-59,180,1001,-1680,2170,-1260
00:01:38.375,,-63,176,1002,-1190,1820,-1330
00:01:38.394,,-58,179,998,-350,1400,-1330
00:01:38.413,,-55,180,993,-350,1610,-1400
00:01:38.432,,-54,181,997,-980,2240,-1330
00:01:38.450,,-59,181,1001,-1610,2800,-1190
00:01:38.469,,-61,174,1005,-1750,2870,-1120
00:01:38.488,,-58,174,1005,-1050,2660,-1190
00:01:38.507,,-57,183,1006,-1050,2450,-1400
00:01:38.526,,-64,182,1006,-1820,2380,-1330
00:01:38.545,,-64,177,1006,-1820,2310,-980
00:01:38.564,,-60,172,1006,-1260,2030,-700
00:01:38.583,,-59,173,1002,-910,1890,-1120
00:01:38.601,,-59,179,1004,-1050,2030,-1540
00:01:38.620,,-62,181,1006,-1610,2170,-1400
00:01:38.639,,-64,173,1007,-2380,2100,-1120
00:01:38.658,,-63,162,1006,-2310,1820,-1260
00:01:38.677,,-64,162,1003,-1400,1680,-2030
00:01:38.696,,-65,174,997,-630,1610,-2590
00:01:38.715,,-65,175,994,-1470,1680,-2590
00:01:38.734,,-60,164,993,-2450,1750,-2590
00:01:38.753,,-61,161,997,-1820,2100,-3150
00:01:38.771,,-67,172,1001,-1120,2310,-3850
00:01:38.790,,-68,180,1000,-1470,2240,-4060
00:01:38.809,,-59,176,999,-2310,2170,-3710
00:01:38.828,,-56,169,994,-2170,2450,-3640
00:01:38.847,,-58,168,986,-1330,3010,-4200
00:01:38.866,,-56,176,974,-420,3360,-4480
00:01:38.885,,-50,192,959,-350,3640,-4200
00:01:38.904,,-25,205,935,-840,4480,-3920
00:01:38.922,,-12,234,917,-210,7210,-3430
00:01:38.941,,-18,276,904,490,10920,-2170
00:01:38.960,,-23,323,902,350,14140,840
00:01:38.979,,-14,373,908,280,16800,5040
00:01:38.998,,7,375,917,2240,20300,10290
00:01:39.017,,0,405,926,4060,24290,15400
00:01:39.036,,-25,401,994,2170,25200,22120
00:01:39.055,,-17,391,1030,2310,24430,28280
00:01:39.073,,22,412,1084,3430,23520,33250
00:01:39.092,,39,433,1164,2800,23450,38150
00:01:39.111,,-33,461,1252,-210,25200,44030
00:01:39.130,,-105,430,1310,-7490,22540,52290
00:01:39.149,,-164,368,1369,-16100,13860,62090
00:01:39.168,,-181,288,1404,-22190,1960,70910
00:01:39.187,,-187,198,1389,-22330,-8190,77140
00:01:39.206,,-183,91,1380,-14630,-16310,81620
00:01:39.225,,-200,64,1356,-3360,-22820,84140
00:01:39.243,,-191,24,1316,980,-30310,83230
00:01:39.262,,-187,-19,1269,350,-36960,78820
00:01:39.281,,-199,-41,1234,-3220,-42420,72660
00:01:39.300,,-202,-90,1205,-10220,-48300,65590
00:01:39.319,,-211,-141,1158,-14560,-53970,56560
00:01:39.338,,-214,-189,1095,-14840,-59010,46060
00:01:39.357,,-208,-229,1017,-12110,-63070,35210
00:01:39.376,,-167,-218,953,-6790,-66780,23380
00:01:39.394,,-129,-201,900,-6510,-66920,11690
00:01:39.413,,-116,-136,853,-13650,-64540,-1750
00:01:39.432,,-95,-115,798,-30800,-61810,-16380
00:01:39.451,,-79,-144,755,-48720,-59360,-30870
00:01:39.470,,-65,-201,714,-53970,-56070,-44100
00:01:39.489,,-35,-175,661,-42770,-51310,-55020
00:01:39.508,,22,-91,616,-31360,-45920,-65100
00:01:39.527,,41,-54,595,-28280,-38220,-75880
00:01:39.546,,78,79,537,-20720,-20790,-93380
00:01:39.564,,133,172,508,-17360,-12740,-97580
00:01:39.583,,153,235,509,-19320,-3220,-99750
00:01:39.602,,151,285,527,-24080,6580,-100380
00:01:39.621,,198,331,530,-25970,16030,-97930
00:01:39.640,,226,372,574,-20230,27650,-92120
00:01:39.659,,183,431,653,-11550,41790,-83020
00:01:39.678,,127,460,714,-9870,53340,-74550
00:01:39.697,,132,425,765,-12880,59500,-66220
00:01:39.715,,160,369,826,-10150,62790,-55230
00:01:39.734,,134,374,909,-4200,65940,-45010
00:01:39.753,,129,376,978,-1820,68600,-39550
00:01:39.772,,133,382,1039,1890,71750,-35000
00:01:39.791,,81,386,1086,7070,76860,-29330
00:01:39.810,,43,387,1124,10080,78960,-23240
00:01:39.829,,57,382,1167,10710,76510,-15120
00:01:39.848,,27,405,1208,14000,74690,-6860
00:01:39.866,,-21,401,1251,14350,72380,840
00:01:39.885,,-51,373,1286,11060,67200,7840
00:01:39.904,,-69,372,1301,8120,59500,14560
00:01:39.923,,-105,338,1326,7000,51870,21350
00:01:39.942,,-132,354,1331,10080,43960,28490
00:01:39.961,,-144,359,1314,10990,36050,35000
00:01:39.980,,-177,339,1284,7980,28420,41370
00:01:39.999,,-181,319,1248,3990,19950,47810
00:01:40.017,,-197,239,1235,350,11760,53130
00:01:40.036,,-215,146,1206,140,4480,56770
00:01:40.055,,-214,71,1172,1190,-2240,58660
00:01:40.074,,-201,6,1135,2170,-8330,56560
00:01:40.093,,-214,-32,1082,1960,-12040,51590
00:01:40.112,,-232,-60,1031,-490,-14490,46550
00:01:40.131,,-218,-114,970,-2660,-15540,41580
00:01:40.150,,-185,-128,913,-2240,-15330,33880
00:01:40.169,,-138,-136,886,-2520,-12460,24710
00:01:40.187,,-104,-106,876,-2380,-7350,14140
00:01:40.206,,-103,-34,905,-2730,-980,3640
00:01:40.225,,-122,45,943,-3920,4830,-4900
00:01:40.244,,-146,126,978,-3640,7910,-9240
00:01:40.263,,-177,180,1009,-3430,8400,-10080
00:01:40.282,,-172,212,1017,-4270,6230,-9030
00:01:40.301,,-130,224,1023,-4900,3010,-6930
00:01:40.320,,-110,213,1025,-4060,1260,-5740
00:01:40.338,,-99,203,1014,-2870,490,-5390
00:01:40.357,,-91,207,1010,-1540,-70,-4550
00:01:40.376,,-96,201,1005,-1540,-700,-3360
00:01:40.395,,-94,178,1000,-2660,-1610,-2450
00:01:40.414,,-74,167,990,-2100,-1960,-2310
00:01:40.433,,-66,170,986,-840,-1260,-3010
00:01:40.452,,-81,169,983,-1540,0,-4130
00:01:40.471,,-85,167,982,-2380,770,-4550
00:01:40.489,,-92,170,985,-1820,1260,-4340
00:01:40.508,,-98,174,980,-1050,1540,-4270
00:01:40.527,,-93,183,983,-700,1960,-4410
00:01:40.546,,-94,187,990,-1190,2380,-4200
00:01:40.565,,-103,186,997,-1330,2520,-3710
00:01:40.584,,-104,181,994,-770,2170,-3220
00:01:40.603,,-100,186,996,350,1680,-2660
00:01:40.622,,-96,186,990,700,1400,-2310
00:01:40.640,,-90,189,995,560,1680,-2100
00:01:40.659,,-99,185,994,140,2240,-2240
00:01:40.678,,-93,180,991,210,2310,-2100
00:01:40.697,,-92,189,995,1120,2450,-1750
00:01:40.716,,-90,194,1001,420,2520,-1680
00:01:40.735,,-93,189,1006,-770,2660,-1960
00:01:40.754,,-100,182,1007,-700,2800,-1750
00:01:40.773,,-98,178,1004,-560,2520,-1400
00:01:40.791,,-99,177,1002,-700,2380,-1330
00:01:40.810,,-100,178,1010,-1400,2170,-1260
00:01:40.829,,-89,170,1009,-2030,1960,-1330
00:01:40.848,,-89,167,1009,-1680,1820,-1470
00:01:40.867,,-87,170,1005,-1260,1680,-2030
00:01:40.886,,-88,182,1004,-1330,1540,-2730
00:01:40.905,,-99,186,1005,-1610,1680,-2800
00:01:40.924,,-104,189,1003,-1890,1540,-2310
00:01:40.942,,-103,187,1001,-1890,1260,-1540
00:01:40.961,,-95,186,1001,-2100,910,-980
00:01:40.980,,-88,188,997,-2380,980,-840
00:01:40.999,,-90,185,1002,-2730,1190,-700
00:01:41.018,,-95,182,1000,-2450,1260,-770
00:01:41.037,,-95,186,997,-1540,1120,-490
00:01:41.056,,-90,186,996,-1330,1120,70
00:01:41.075,,-91,184,997,-1470,1540,350
00:01:41.094,,-96,181,1000,-2030,1680,350
00:01:41.112,,-93,175,1000,-2310,1260,490
00:01:41.131,,-90,174,1001,-1820,1050,560
00:01:41.150,,-93,172,1002,-1890,980,420
00:01:41.169,,-91,169,1000,-1680,980,280
00:01:41.188,,-91,175,998,-1260,980,140
00:01:41.207,,-93,177,996,-1470,1120,140
00:01:41.226,,-88,175,998,-1890,1400,210
00:01:41.245,,-91,176,1001,-2100,1890,280
00:01:41.263,,-96,174,1005,-2660,1960,350
00:01:41.282,,-101,166,1004,-3010,1750,350
00:01:41.301,,-94,164,1001,-2520,1260,560
00:01:41.320,,-92,165,1001,-2170,1120,490
00:01:41.339,,-90,163,999,-2240,1330,140
00:01:41.358,,-91,163,997,-2030,1470,-210
00:01:41.377,,-93,164,1000,-2030,1610,-350
00:01:41.396,,-95,165,1001,-2380,1680,-560
00:01:41.414,,-97,166,1004,-2800,1750,-770
00:01:41.433,,-98,165,1003,-2660,1680,-840
00:01:41.452,,-96,165,1002,-2170,1400,-630
00:01:41.471,,-88,162,999,-1890,1120,-770
00:01:41.490,,-88,163,1000,-1820,1190,-1120
00:01:41.509,,-89,161,997,-1890,1330,-1190
00:01:41.528,,-87,160,998,-1540,1330,-1330
00:01:41.530,<gest3_circle_cw,,,,,,
00:01:41.547,,-91,159,998,-1120,1610,-1890
00:01:41.566,,-96,168,997,-910,1680,-2170
00:01:41.584,,-91,173,1001,-1540,1610,-1820
00:01:41.603,,-88,173,1004,-2310,1750,-1190
00:01:41.622,,-87,168,1006,-2730,1820,-770
00:01:41.641,,-85,161,1006,-2730,1540,-770
00:01:41.660,,-86,157,1003,-1820,1260,-910
00:01:41.679,,-84,165,1001,-490,1050,-910
00:01:41.698,,-82,174,998,-280,1190,-910
00:01:41.717,,-90,175,998,-1610,1470,-840
00:01:41.735,,-89,166,999,-2240,1680,-420
00:01:41.754,,-88,167,1001,-1190,1750,70
00:01:41.773,,-87,167,1001,-1120,1610,280
00:01:41.792,,-86,164,999,-1260,1470,210
00:01:41.811,,-87,164,996,-1190,1470,280
00:01:41.830,,-87,162,996,-1470,1540,420
00:01:41.849,,-90,160,1000,-1680,1820,490
00:01:41.868,,-88,155,1001,-1470,1960,350
00:01:41.887,,-84,151,1001,-770,1960,70
00:01:41.905,,-81,152,1001,-420,1960,-420
00:01:41.924,,-83,155,1001,-560,2100,-1050
00:01:41.943,,-85,159,1002,-630,2380,-1330
00:01:41.962,,-89,165,1004,-840,2520,-1400
00:01:41.981,,-93,165,1007,-1260,2450,-1330
00:01:42.000,,-91,160,1004,-1050,2240,-1050
00:01:42.019,,-88,163,1004,-630,2170,-1050
00:01:42.038,,-85,161,1002,-910,2240,-1190
00:01:42.056,,-84,158,1001,-1050,2380,-1260
00:01:42.075,,-86,162,1002,-770,2660,-1470
00:01:42.094,,-87,164,1003,-840,2590,-1610
00:01:42.113,,-89,168,1002,-910,2520,-1470
00:01:42.132,,-90,170,1005,-1680,2380,-700
00:01:42.151,,-87,165,1002,-1470,2450,-490
00:01:42.170,,-85,161,1007,-1470,2310,-490
00:01:42.189,,-87,160,1006,-1330,2310,-840
00:01:42.207,,-89,159,1007,-1050,2170,-1050
00:01:42.226,,-90,166,1003,-770,1820,-980
00:01:42.245,,-89,169,1003,-980,1750,-770
00:01:42.264,,-87,165,1004,-1470,1680,-630
00:01:42.283,,-85,158,1004,-1120,1610,-630
00:01:42.302,,-88,159,1001,-210,1470,-840
00:01:42.321,,-86,161,998,-210,1400,-1050
00:01:42.340,,-86,166,997,-630,1750,-980
00:01:42.358,,-86,160,1000,-1260,2170,-840
00:01:42.377,,-89,162,1005,-1190,2450,-910
