Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:01:56.352,,-91,24,1046,-4620,350,-2590,85,-400,-703
00:01:56.370,,-90,23,1043,-4200,-140,-3150,84,-402,-706
00:01:56.389,,-94,23,1045,-2800,-280,-3430,85,-402,-703
00:01:56.407,,-96,19,1040,-2380,-350,-3570,91,-400,-705
00:01:56.426,,-95,11,1037,-2450,0,-3710,90,-399,-708
00:01:56.444,,-91,6,1036,-2870,420,-3920,87,-393,-702
00:01:56.463,,-91,0,1032,-3780,700,-4060,75,-387,-705
00:01:56.481,,-86,-8,1036,-4480,420,-4060,84,-394,-699
00:01:56.500,,-90,-5,1035,-4970,-70,-3220,90,-397,-700
00:01:56.518,,-96,-3,1037,-5740,-840,-2170,87,-399,-703
00:01:56.537,,-100,0,1049,-6650,-2240,-1260,76,-396,-699
00:01:56.555,,-97,3,1064,-6300,-4340,-910,76,-394,-703
00:01:56.574,,-93,21,1077,-5040,-5950,-420,76,-385,-702
00:01:56.592,,-84,32,1094,-4830,-6720,70,76,-385,-702
00:01:56.611,,-73,34,1110,-4760,-6160,280,76,-394,-694
00:01:56.629,,-69,39,1117,-3640,-4270,-210,73,-385,-694
00:01:56.648,,-67,34,1116,-3780,-2100,-1470,75,-388,-693
00:01:56.666,,-67,16,1108,-4550,-350,-2730,79,-382,-693
00:01:56.685,,-68,2,1097,-3920,1050,-3150,72,-382,-700
00:01:56.703,,-74,3,1083,-3080,1680,-2660,85,-376,-687
00:01:56.722,,-74,5,1072,-3500,1190,-2240,84,-375,-685
00:01:56.740,,-78,12,1064,-3780,490,-1750,93,-375,-693
00:01:56.759,,-81,24,1061,-3780,-210,-1400,87,-366,-678
00:01:56.777,,-82,28,1068,-4690,-1120,-1400,97,-373,-682
00:01:56.796,,-82,28,1068,-4690,-1120,-1400,103,-369,-685
00:01:56.814,,-82,26,1077,-5250,-2100,-1610,106,-384,-676
00:01:56.833,,-77,29,1084,-4480,-2730,-1820,105,-381,-681
00:01:56.851,,-69,33,1086,-3570,-2730,-1960,111,-391,-678
00:01:56.870,,-65,33,1085,-3010,-1680,-2100,112,-384,-685
00:01:56.888,,-67,31,1088,-2800,70,-2310,109,-394,-690
00:01:56.907,,-70,26,1081,-2870,1470,-2730,118,-403,-697
00:01:56.925,,-78,26,1062,-2030,3010,-2730,120,-399,-699
00:01:56.944,,-84,25,1042,-1190,4270,-2660,123,-399,-702
00:01:56.962,,-87,19,1025,-1190,4690,-2870,118,-397,-711
00:01:56.981,,-86,11,1014,-1330,4550,-2940,118,-397,-703
00:01:56.999,,-88,4,1008,-1960,3640,-2380,123,-399,-703
00:01:57.018,,-84,-1,1014,-2800,1750,-1750,117,-387,-714
00:01:57.036,,-81,6,1019,-2170,-140,-770,117,-387,-714
00:01:57.055,,-80,33,1021,-980,-1330,350,114,-385,-718
00:01:57.073,,-79,53,1026,-1260,-1680,700,112,-399,-706
00:01:57.092,,-82,63,1031,-2100,-980,-70,100,-390,-706
00:01:57.110,,-85,64,1022,-2030,350,-1610,109,-385,-706
00:01:57.129,,-91,59,1015,-2030,1610,-3640,106,-391,-703
00:01:57.147,,-88,34,1009,-3080,2380,-5460,105,-385,-705
00:01:57.166,,-85,9,1003,-3290,2870,-6370,97,-393,-703
00:01:57.184,,-84,-2,995,-2800,3080,-6300,91,-396,-712
00:01:57.203,,-88,-10,989,-3080,3080,-5320,100,-387,-711
00:01:57.221,,-96,-15,983,-3500,2590,-4130,96,-379,-714
00:01:57.240,,-102,-12,985,-4060,1330,-3150,91,-388,-702
00:01:57.252,>gest5_cross_left,,,,,,,,,
00:01:57.258,,-101,-15,996,-5530,-770,-2450,105,-378,-711
00:01:57.277,,-95,-17,1016,-7000,-3710,-1680,102,-385,-705
00:01:57.295,,-88,-12,1048,-8400,-6790,-630,99,-394,-717
00:01:57.314,,-81,-4,1075,-9170,-9730,700,103,-388,-711
00:01:57.332,,-80,14,1100,-8260,-11060,2100,96,-385,-718
00:01:57.351,,-84,35,1122,-6930,-10640,2660,87,-376,-712
00:01:57.369,,-88,46,1131,-6020,-8960,1820,93,-381,-702
00:01:57.388,,-89,48,1130,-4690,-6300,-70,88,-376,-696
