Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:05:05.227,,-170,-11,1036,14420,2800,1540,-361,-321,-903
00:05:05.246,,-167,-9,1033,9310,2590,2030,-367,-327,-898
00:05:05.265,,-165,-2,1024,4270,2380,1750,-369,-331,-906
00:05:05.283,,-159,-9,1004,420,2170,1750,-363,-321,-904
00:05:05.302,,-159,-19,997,-910,2100,2240,-366,-315,-897
00:05:05.320,,-161,-18,1006,-770,2030,2310,-367,-322,-898
00:05:05.339,,-163,-19,1017,-350,1540,1960,-369,-319,-909
00:05:05.357,,-173,13,1023,-910,770,1400,-361,-324,-898
00:05:05.376,,-176,39,1018,-3780,70,1680,-361,-331,-901
00:05:05.394,,-184,36,1015,-7980,-700,2520,-360,-327,-907
00:05:05.413,,-186,35,1018,-11970,-2240,2450,-358,-327,-906
00:05:05.432,,-184,6,1025,-13510,-4200,1750,-355,-328,-903
00:05:05.450,,-169,-16,1036,-10360,-5810,-280,-358,-327,-907
00:05:05.469,,-160,-12,1057,-5320,-6370,-3150,-361,-325,-903
00:05:05.487,,-156,-7,1074,-2030,-7140,-5530,-358,-331,-903
00:05:05.506,,-142,-25,1075,-1820,-7980,-6020,-352,-330,-901
00:05:05.524,,-142,-43,1078,-1050,-7490,-4830,-355,-327,-904
00:05:05.543,,-144,-37,1083,840,-6370,-3570,-355,-327,-904
00:05:05.561,,-145,-24,1082,1750,-5110,-2870,-369,-325,-907
00:05:05.580,,-148,-9,1072,1330,-3780,-2730,-355,-339,-903
00:05:05.599,,-155,0,1060,-140,-2450,-2730,-360,-337,-907
00:05:05.617,,-168,-4,1047,-1750,-1610,-2800,-351,-331,-907
00:05:05.636,,-172,-5,1043,-2030,-1820,-3010,-363,-334,-903
00:05:05.654,,-177,-5,1035,-1120,-2030,-2940,-361,-337,-901
00:05:05.673,,-169,-4,1038,70,-2730,-2800,-364,-331,-907
00:05:05.691,,-168,-11,1043,-210,-3150,-2590,-364,-337,-903
00:05:05.710,,-166,-19,1054,-630,-3430,-2100,-358,-334,-904
