Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:01:21.211,,-83,-246,1083,-4130,-2450,-3150,118,-628,-814
00:01:21.229,,-85,-259,1084,-4760,-1470,-3360,115,-630,-814
00:01:21.248,,-84,-272,1080,-4970,-980,-3220,135,-633,-823
00:01:21.266,,-84,-275,1070,-3710,-420,-2660,124,-636,-826
00:01:21.285,,-87,-268,1065,-2730,280,-2030,123,-630,-829
00:01:21.303,,-93,-265,1060,-2940,560,-1680,117,-630,-826
00:01:21.322,,-96,-260,1057,-3570,490,-1820,112,-639,-823
00:01:21.340,,-102,-256,1051,-3780,140,-2100,114,-630,-820
00:01:21.359,,-103,-257,1047,-3990,-210,-2380,115,-633,-819
00:01:21.377,,-108,-263,1045,-4200,-490,-2450,114,-630,-810
00:01:21.396,,-108,-269,1054,-4410,-1330,-1890,114,-631,-822
00:01:21.414,,-108,-274,1054,-3570,-2240,-1050,112,-640,-819
00:01:21.433,,-108,-259,1051,-1890,-2590,-140,112,-636,-817
00:01:21.451,,-108,-249,1054,-1400,-2240,770,111,-642,-819
00:01:21.470,,-104,-243,1059,-1890,-1960,910,111,-642,-819
00:01:21.488,,-101,-245,1062,-1610,-1540,560,123,-639,-808
00:01:21.507,,-100,-244,1059,-1330,-980,70,127,-640,-819
00:01:21.525,,-96,-254,1054,-1540,-560,-350,121,-640,-825
00:01:21.544,,-94,-255,1048,-350,-140,-210,108,-636,-822
00:01:21.562,,-94,-247,1039,560,280,210,108,-640,-817
00:01:21.581,,-93,-245,1031,-280,350,700,123,-639,-817
00:01:21.599,,-90,-245,1034,-770,490,840,120,-636,-828
00:01:21.618,,-91,-239,1029,-840,350,630,123,-642,-813
00:01:21.636,,-88,-237,1029,-1470,-140,490,118,-646,-813
00:01:21.655,,-88,-236,1031,-1820,-630,420,123,-639,-810
00:01:21.673,,-87,-227,1030,-1540,-980,210,115,-630,-814
00:01:21.692,,-91,-218,1029,-1330,-1260,-350,123,-637,-814
00:01:21.710,,-90,-223,1032,-2240,-1400,-1260,120,-633,-819
00:01:21.729,,-93,-229,1034,-2310,-1050,-2100,115,-643,-814
00:01:21.747,,-96,-234,1030,-1960,-280,-3010,132,-631,-813
00:01:21.766,,-98,-239,1028,-2100,700,-3640,121,-634,-810
00:01:21.784,,-103,-246,1021,-2800,1540,-3990,124,-639,-819
00:01:21.803,,-108,-257,1021,-3710,1610,-4200,130,-633,-810
00:01:21.821,,-109,-268,1020,-4130,770,-4270,126,-640,-807
00:01:21.840,,-107,-276,1031,-4130,-490,-3990,123,-633,-804
00:01:21.858,,-101,-280,1044,-4410,-2170,-3430,117,-631,-801
00:01:21.877,,-99,-287,1055,-4550,-3570,-2730,124,-628,-798
00:01:21.895,,-100,-281,1068,-4340,-4620,-2030,130,-637,-808
00:01:21.914,,-102,-280,1073,-4550,-5040,-1260,130,-637,-808
00:01:21.932,,-105,-272,1075,-4410,-4550,-490,127,-637,-802
00:01:21.951,,-108,-263,1075,-4340,-2870,-70,133,-633,-799
00:01:21.969,,-107,-261,1069,-5670,-910,-280,127,-636,-807
00:01:21.988,,-105,-268,1060,-7280,980,-1050,124,-622,-807
00:01:22.006,,-101,-278,1057,-9240,1750,-1680,127,-621,-801
00:01:22.025,,-98,-297,1047,-11270,1610,-1820,118,-619,-793
00:01:22.043,,-103,-303,1040,-11340,1820,-1050,126,-631,-787
00:01:22.062,,-114,-281,1019,-13090,2590,280,129,-615,-789
00:01:22.080,,-126,-284,1006,-19110,3360,2240,126,-613,-778
00:01:22.099,,-133,-287,1005,-25620,3430,5040,133,-624,-777
00:01:22.117,,-133,-307,1007,-31290,2380,8050,133,-624,-772
00:01:22.136,,-130,-366,1006,-29540,0,10640,133,-625,-771
00:01:22.154,,-120,-349,1017,-13860,-2660,10290,135,-621,-775
00:01:22.173,,-110,-279,1029,2310,-5460,10080,135,-624,-775
00:01:22.191,,-97,-235,1039,7140,-8330,10220,142,-624,-777
00:01:22.210,,-78,-224,1057,6370,-9380,9520,145,-622,-774
00:01:22.228,,-68,-218,1067,7350,-7700,7280,141,-609,-769
00:01:22.247,,-63,-212,1068,8750,-5180,3570,135,-615,-766
00:01:22.265,,-65,-222,1062,8050,-2170,-840,133,-609,-781
00:01:22.284,,-69,-240,1043,5250,700,-4760,136,-604,-784
00:01:22.302,,-77,-268,1022,1330,3500,-7420,109,-612,-759
00:01:22.321,,-92,-304,1008,-2520,5040,-8470,126,-603,-750
00:01:22.339,,-111,-330,995,-3990,4550,-8260,126,-603,-750
00:01:22.358,,-122,-337,993,-2660,2870,-6930,105,-616,-747
00:01:22.376,,-136,-327,995,-840,1540,-4690,120,-612,-757
00:01:22.395,,-137,-314,997,-350,0,-2590,127,-609,-760
00:01:22.413,,-136,-301,1007,-140,-560,-840,129,-615,-763
00:01:22.432,,-133,-288,1020,-560,-1260,70,123,-618,-748
00:01:22.450,,-124,-286,1030,-1610,-2170,560,132,-622,-747
00:01:22.469,,-113,-287,1044,-1820,-2800,910,114,-621,-751
00:01:22.487,,-113,-287,1044,-1820,-2800,910,120,-627,-769
00:01:22.506,,-111,-283,1048,-980,-2520,1190,126,-628,-766
00:01:22.524,,-105,-279,1049,-140,-2590,910,132,-640,-768
00:01:22.543,,-102,-280,1045,490,-2170,280,127,-628,-774
00:01:22.561,,-97,-278,1047,350,-1680,-560,115,-622,-766
00:01:22.580,,-96,-285,1040,-560,-1120,-1540,96,-624,-771
00:01:22.598,,-99,-284,1039,-1190,-490,-2170,112,-627,-768
00:01:22.617,,-108,-284,1029,-2030,210,-2590,121,-633,-763
00:01:22.635,,-118,-286,1019,-2730,630,-3010,120,-636,-769
00:01:22.654,,-127,-289,1017,-2730,700,-3500,112,-633,-781
00:01:22.672,,-136,-296,1013,-3150,420,-3850,118,-636,-783
00:01:22.691,,-137,-315,1006,-3290,-560,-3780,112,-636,-790
00:01:22.709,,-138,-323,1009,-2380,-1400,-2940,120,-637,-790
00:01:22.728,,-128,-332,1020,-2240,-2800,-1680,108,-633,-787
00:01:22.746,,-117,-332,1031,-2100,-4130,70,117,-628,-789
00:01:22.765,,-106,-315,1045,-1260,-4970,2170,118,-627,-787
00:01:22.783,,-103,-290,1052,-1050,-5110,3640,118,-627,-787
00:01:22.802,,-102,-269,1052,-1050,-4690,4060,111,-627,-784
00:01:22.820,,-106,-251,1052,-490,-3360,3640,114,-630,-780
00:01:22.839,,-104,-243,1052,-630,-2240,2310,126,-631,-775
00:01:22.857,,-100,-252,1050,-1330,-1610,630,120,-636,-778
00:01:22.876,,-94,-266,1047,-1400,-1540,-980,132,-633,-789
00:01:22.894,,-91,-278,1041,-770,-1750,-2030,123,-631,-798
00:01:22.913,,-91,-282,1036,-700,-1610,-2380,114,-631,-787
00:01:22.931,,-104,-289,1019,-1470,-560,-2170,118,-631,-774
00:01:22.950,,-112,-296,1015,-1960,420,-1750,112,-633,-774
00:01:22.968,,-118,-301,1009,-2100,770,-1400,118,-628,-771
00:01:22.971,>gest4_cross_right,,,,,,,,,
00:01:22.987,,-115,-302,1006,-2450,-140,-910,120,-616,-780
00:01:23.005,,-113,-297,1005,-2310,-1120,140,120,-613,-774
00:01:23.024,,-109,-288,1012,-2170,-1890,1190,121,-615,-781
00:01:23.042,,-110,-276,1021,-2660,-2310,1680,129,-613,-771
00:01:23.061,,-112,-270,1030,-3500,-2800,1540,115,-598,-766
00:01:23.079,,-112,-273,1037,-3640,-3570,840,105,-597,-760
00:01:23.098,,-108,-272,1039,-2520,-4200,210,102,-594,-765
00:01:23.116,,-107,-270,1040,-1470,-4130,-210,102,-603,-765
00:01:23.135,,-101,-274,1050,-2030,-3570,-420,106,-604,-768
00:01:23.153,,-103,-282,1052,-3080,-2660,-490,94,-606,-742
00:01:23.172,,-102,-287,1054,-3360,-2030,-630,96,-601,-745
00:01:23.190,,-103,-283,1043,-3010,-1120,-700,103,-600,-739
