Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:04:09.128,,-43,-79,1074,-3360,-630,-700,-310,-408,-910
00:04:09.147,,-42,-81,1073,-3220,-490,-490,-319,-394,-913
00:04:09.165,,-39,-83,1072,-3010,-490,-490,-324,-405,-915
00:04:09.184,,-38,-81,1069,-2730,-560,-560,-312,-402,-910
00:04:09.203,,-41,-77,1071,-2380,-490,-700,-316,-409,-912
00:04:09.221,,-40,-74,1071,-2030,-490,-840,-313,-400,-909
00:04:09.240,,-42,-74,1075,-1120,-490,-770,-309,-415,-909
00:04:09.258,,-43,-67,1077,-560,-700,-1120,-315,-406,-909
00:04:09.277,,-43,-68,1076,-770,-700,-1330,-313,-408,-919
00:04:09.295,,-44,-69,1079,-770,-280,-1960,-307,-402,-916
00:04:09.314,,-44,-69,1079,-770,-280,-1960,-306,-406,-913
00:04:09.332,,-43,-79,1067,-1260,-280,-2660,-313,-406,-907
00:04:09.351,,-43,-85,1061,-1120,-420,-2730,-327,-411,-913
00:04:09.370,,-44,-88,1059,-630,-980,-2170,-313,-400,-907
00:04:09.388,,-42,-83,1056,490,-1400,-1750,-312,-414,-918
00:04:09.407,,-43,-69,1054,490,-1190,-1750,-313,-406,-918
00:04:09.425,,-41,-76,1048,-1400,-980,-1680,-313,-405,-910
00:04:09.444,,-41,-79,1048,-2450,-560,-1610,-313,-405,-910
00:04:09.462,,-41,-81,1044,-2800,-770,-1470,-322,-412,-913
00:04:09.481,,-44,-79,1047,-2660,-1330,-1050,-312,-405,-909
00:04:09.499,,-44,-78,1055,-1960,-1680,-630,-313,-406,-912
00:04:09.518,,-46,-66,1064,-1540,-1610,-840,-307,-414,-913
00:04:09.537,,-47,-67,1062,-2380,-1540,-1120,-319,-411,-915
00:04:09.555,,-48,-69,1069,-2940,-1400,-1470,-319,-400,-915
00:04:09.574,,-46,-76,1068,-3150,-1750,-1610,-307,-408,-907
00:04:09.592,,-43,-75,1071,-2450,-1890,-1540,-315,-406,-918
00:04:09.611,,-39,-72,1067,-2310,-1540,-1610,-319,-405,-918
00:04:09.629,,-42,-77,1072,-2800,-1120,-1330,-324,-408,-912
00:04:09.648,,-45,-82,1076,-2940,-840,-1050,-310,-411,-912
00:04:09.666,,-44,-81,1078,-2450,-700,-1120,-313,-405,-910
00:04:09.685,,-46,-76,1079,-2240,-770,-1330,-312,-408,-913
00:04:09.704,,-41,-79,1075,-2520,-560,-1470,-318,-402,-909
00:04:09.722,,-37,-81,1069,-2800,0,-1540,-312,-408,-916
00:04:09.741,,-34,-84,1065,-3010,420,-1330,-312,-400,-912
00:04:09.759,,-39,-87,1055,-2870,700,-980,-318,-409,-912
00:04:09.778,,-42,-86,1052,-2310,490,-700,-313,-405,-912
00:04:09.796,,-48,-80,1051,-1540,-70,-630,-318,-399,-910
00:04:09.815,,-48,-71,1050,-1400,-770,-840,-316,-402,-912
00:04:09.834,,-48,-66,1053,-2310,-1260,-1190,-310,-414,-913
00:04:09.852,,-46,-66,1051,-3360,-1540,-1470,-315,-409,-912
00:04:09.871,,-46,-66,1055,-3920,-1540,-1540,-321,-409,-912
00:04:09.889,,-47,-69,1057,-4060,-1540,-1890,-306,-402,-916
00:04:09.908,,-51,-71,1059,-3220,-1960,-2660,-315,-406,-913
00:04:09.926,,-54,-70,1063,-2450,-2450,-3360,-310,-406,-913
00:04:09.945,,-50,-75,1069,-2800,-3010,-3710,-315,-400,-915
00:04:09.963,,-44,-80,1071,-3010,-3010,-3850,-319,-399,-916
00:04:09.982,,-40,-84,1077,-3010,-2660,-3710,-319,-399,-916
00:04:10.001,,-37,-89,1082,-3010,-2240,-3500,-316,-406,-915
00:04:10.019,,-40,-96,1079,-2240,-1750,-3080,-316,-405,-913
00:04:10.038,,-44,-94,1083,-840,-1260,-2800,-316,-411,-913
00:04:10.056,,-49,-89,1078,0,-1050,-2660,-316,-397,-906
00:04:10.075,,-51,-83,1069,-70,-1050,-2520,-318,-403,-909
00:04:10.093,,-50,-80,1066,-910,-910,-2240,-315,-405,-910
00:04:10.112,,-50,-82,1065,-1890,-630,-2030,-318,-405,-909
00:04:10.130,,-44,-88,1057,-2240,-420,-1960,-312,-405,-909
00:04:10.149,,-46,-85,1057,-1610,-70,-1610,-318,-406,-910
00:04:10.168,,-48,-87,1050,-1680,-280,-1260,-310,-403,-910
00:04:10.186,,-48,-81,1043,-1680,-490,-1120,-322,-403,-912
00:04:10.205,,-49,-77,1041,-2310,-770,-1050,-316,-403,-915
00:04:10.223,,-49,-82,1038,-3150,-1400,-1120,-310,-403,-904
00:04:10.242,,-48,-81,1037,-3080,-1820,-1260,-316,-403,-916
00:04:10.260,,-45,-81,1040,-3010,-2660,-1120,-319,-403,-915
00:04:10.279,,-48,-76,1052,-2660,-3220,-910,-321,-409,-916
00:04:10.298,,-47,-74,1068,-2660,-3500,-980,-315,-408,-918
