Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:54:46.480,,-169,14,1051,1260,350,630,-57,100,-451
18:54:46.499,,-170,6,1030,2030,2520,-840,-57,93,-436
18:54:46.518,,-174,-12,1006,2100,4130,-2380,-49,99,-444
18:54:46.536,,-182,-30,989,1820,4550,-3150,-57,103,-442
18:54:46.555,,-192,-47,978,1190,3640,-3220,-63,97,-447
18:54:46.574,,-202,-47,977,770,1890,-2660,-58,97,-447
18:54:46.593,,-210,-41,984,-350,70,-1960,-54,105,-435
18:54:46.612,,-216,-33,999,-1750,-1470,-1120,-58,99,-438
18:54:46.630,,-220,-26,1015,-2590,-2240,-350,-61,96,-445
18:54:46.649,,-221,-16,1028,-2450,-2590,280,-54,97,-444
18:54:46.668,,-218,-9,1034,-2030,-2450,980,-61,96,-439
18:54:46.687,,-209,-6,1040,-1680,-1960,1540,-51,96,-447
18:54:46.705,,-200,-12,1042,-1470,-1260,1680,-51,96,-438
18:54:46.724,,-190,-19,1040,-1120,-910,1820,-60,94,-441
18:54:46.743,,-183,-22,1039,-1050,-700,2240,-48,96,-445
18:54:46.762,,-176,-19,1040,-1400,-980,2660,-58,93,-441
18:54:46.781,,-172,-9,1046,-1750,-1260,2660,-57,99,-442
18:54:46.799,,-172,-2,1052,-2030,-1680,1960,-54,102,-442
18:54:46.818,,-172,4,1058,-1750,-2170,770,-51,94,-441
18:54:46.837,,-174,8,1059,-1610,-2310,-630,-61,90,-438
18:54:46.856,,-180,2,1061,-1890,-1960,-1610,-54,96,-439
18:54:46.875,,-186,-6,1059,-1750,-1680,-2380,-52,97,-445
18:54:46.893,,-190,-16,1056,-1400,-1470,-2800,-54,91,-429
18:54:46.912,,-190,-25,1058,-700,-1400,-2940,-60,93,-436
18:54:46.931,,-190,-27,1051,0,-1050,-2730,-54,105,-439
18:54:46.950,,-191,-26,1052,140,-490,-2100,-51,99,-442
18:54:46.969,,-194,-27,1047,0,-140,-1750,-54,96,-439
18:54:46.987,,-196,-27,1042,-140,0,-1680,-54,103,-442
18:54:47.006,,-198,-33,1039,-420,-210,-1540,-51,96,-444
18:54:47.025,,-197,-33,1037,-560,-630,-1190,-49,93,-444
18:54:47.044,,-199,-31,1039,-1120,-910,-560,-49,93,-444
18:54:47.062,,-196,-28,1042,-1890,-1190,280,-60,94,-447
18:54:47.081,,-196,-24,1043,-2380,-1400,1120,-55,97,-445
18:54:47.100,,-194,-17,1048,-2310,-1890,2030,-55,100,-442
18:54:47.119,,-190,-5,1051,-1750,-2310,2940,-57,90,-438
18:54:47.138,,-184,-5,1055,-1400,-2240,3500,-55,88,-445
18:54:47.156,,-184,10,1055,-1400,-2240,3500,-49,97,-447
18:54:47.175,,-175,13,1057,-1610,-1610,3430,-46,93,-442
18:54:47.194,,-167,12,1058,-1680,-770,2870,-64,94,-442
18:54:47.213,,-164,7,1058,-1540,-70,1960,-46,94,-441
18:54:47.232,,-161,1,1059,-1400,140,1190,-51,99,-438
18:54:47.250,,-158,-1,1060,-840,210,630,-52,93,-432
18:54:47.269,,-155,0,1057,-140,490,420,-49,90,-441
18:54:47.288,,-155,3,1050,770,1260,-70,-49,99,-435
18:54:47.307,,-162,-1,1038,1820,2450,-840,-52,106,-433
18:54:47.326,,-168,-3,1019,2030,3920,-1400,-52,90,-435
18:54:47.344,,-177,-18,1000,910,4900,-1260,-61,99,-444
18:54:47.363,,-182,-26,989,280,4900,-1190,-48,100,-430
18:54:47.382,,-184,-23,984,280,4060,-840,-48,93,-429
18:54:47.401,,-184,-19,983,-210,2940,-210,-49,96,-445
18:54:47.420,,-182,-10,987,-70,2030,70,-55,105,-444
18:54:47.438,,-182,-1,985,70,1750,-210,-52,100,-435
18:54:47.457,,-188,-2,986,-70,2030,-630,-48,96,-436
18:54:47.476,,-192,-7,982,-140,2240,-1190,-51,99,-441
18:54:47.495,,-195,-15,980,-350,2170,-1470,-48,99,-444
18:54:47.513,,-193,-25,982,-910,1750,-1470,-57,103,-445
18:54:47.532,,-189,-30,989,-1330,1330,-1050,-55,94,-435
18:54:47.551,,-186,-31,993,-1470,910,-280,-54,93,-438
18:54:47.570,,-186,-21,999,-1050,630,630,-52,102,-450
18:54:47.589,,-189,-6,1000,-280,560,1610,-45,94,-444
18:54:47.607,,-187,8,998,630,770,1960,-48,99,-435
18:54:47.626,,-185,8,990,1610,1610,1400,-54,99,-447
18:54:47.645,,-182,13,980,2940,3150,490,-46,93,-438
18:54:47.664,,-184,2,966,2730,4760,-70,-51,99,-444
18:54:47.683,,-185,-13,948,2240,5740,-490,-55,102,-442
18:54:47.701,,-185,-16,938,2310,5880,-770,-58,96,-453
18:54:47.720,,-184,-25,932,1820,5180,-490,-49,111,-448
18:54:47.739,,-186,-27,929,1820,4200,-70,-49,105,-444
18:54:47.758,,-185,-22,929,2450,3360,350,-52,103,-439
18:54:47.777,,-182,-11,927,3010,2940,700,-57,108,-445
18:54:47.795,,-181,-2,924,2730,3220,840,-49,108,-450
18:54:47.814,,-183,2,918,2100,3640,490,-54,109,-445
18:54:47.833,,-186,7,909,1610,3710,-490,-58,108,-439
18:54:47.849,>gest8_up,,,,,,,,,
18:54:47.852,,-194,6,899,630,3150,-1750,-55,108,-448
18:54:47.870,,-201,-2,903,-560,1750,-2940,-51,106,-448
18:54:47.889,,-202,-15,909,-1190,-350,-3920,-58,102,-453
18:54:47.908,,-204,-17,920,-1260,-2450,-4270,-57,112,-447
18:54:47.927,,-205,-17,934,-1610,-3920,-4200,-51,103,-447
18:54:47.946,,-206,-11,941,-1890,-4480,-3990,-57,102,-448
18:54:47.964,,-207,-6,944,-1890,-4130,-3850,-63,105,-441
18:54:47.983,,-212,-6,937,-1890,-3220,-3640,-63,111,-456
18:54:48.002,,-216,-7,926,-1680,-2310,-3430,-52,103,-438
18:54:48.021,,-220,-12,912,-1820,-1960,-3010,-64,105,-447
18:54:48.040,,-215,-20,903,-2590,-2450,-2380,-63,103,-439
18:54:48.058,,-206,-22,899,-3570,-4060,-1680,-63,103,-439
18:54:48.077,,-197,-24,898,-4900,-6160,-1260,-46,105,-457
18:54:48.096,,-187,-29,907,-6230,-8610,-1260,-61,102,-450
18:54:48.115,,-181,-23,914,-7070,-11200,-1470,-54,105,-448
18:54:48.133,,-173,-27,916,-8120,-13790,-1610,-55,100,-436
18:54:48.152,,-163,-32,921,-9100,-15960,-1960,-48,94,-441
18:54:48.171,,-162,-36,929,-10150,-17710,-2520,-55,93,-438
18:54:48.190,,-166,-46,938,-11620,-19250,-3290,-54,96,-441
18:54:48.209,,-171,-62,956,-13160,-20860,-4200,-51,90,-439
18:54:48.227,,-173,-79,980,-14350,-22820,-4410,-39,90,-441
18:54:48.246,,-169,-94,1008,-15190,-24710,-3780,-49,87,-436
18:54:48.265,,-162,-103,1039,-15470,-26250,-2450,-46,81,-429
18:54:48.284,,-151,-104,1067,-15050,-27510,-560,-31,75,-436
18:54:48.303,,-143,-92,1088,-14000,-27930,1540,-40,76,-429
18:54:48.321,,-138,-83,1106,-13160,-27650,3290,-42,69,-424
18:54:48.340,,-133,-71,1120,-12040,-26740,4830,-37,67,-421
18:54:48.359,,-125,-60,1133,-10570,-25550,6160,-40,57,-418
18:54:48.378,,-121,-58,1154,-8680,-24290,7350,-33,55,-429
18:54:48.397,,-121,-52,1186,-5460,-23590,8400,-31,63,-421
18:54:48.415,,-132,-50,1239,210,-24430,10430,-19,54,-424
18:54:48.434,,-145,-32,1348,9730,-27300,14700,-28,54,-406
18:54:48.453,,-139,13,1522,23380,-32900,21980,-31,55,-408
18:54:48.472,,-96,108,1755,39340,-37030,28280,-31,45,-411
18:54:48.491,,-10,143,1977,53130,-31150,30100,-30,37,-397
18:54:48.509,,80,118,1998,67060,-10290,25690,-39,31,-388
18:54:48.528,,169,11,1998,85260,24640,19040,-48,45,-393
18:54:48.547,,225,-34,1998,102970,68390,11970,-54,46,-406
18:54:48.566,,220,-72,1998,110180,113330,8540,-72,60,-411
18:54:48.584,,185,-127,1873,112770,151760,8820,-85,75,-418
18:54:48.603,,114,-153,1521,116830,182000,10360,-102,97,-427
18:54:48.622,,62,-120,1240,123060,202790,11830,-112,127,-430
18:54:48.641,,11,-44,991,126700,214130,13930,-124,157,-441
18:54:48.660,,-44,3,741,124040,217000,14910,-142,184,-445
18:54:48.678,,-98,41,526,117460,213290,14980,-163,208,-453
18:54:48.697,,-161,74,406,110530,203490,14910,-175,249,-453
18:54:48.716,,-217,81,282,105140,188370,14910,-183,264,-451
18:54:48.735,,-278,83,143,100520,168980,13440,-210,282,-447
18:54:48.754,,-318,115,64,99260,146440,11410,-219,309,-433
18:54:48.772,,-365,189,8,96600,123550,8680,-220,322,-432
18:54:48.791,,-415,280,-29,87430,102130,6440,-240,322,-412
18:54:48.810,,-442,352,-65,71610,82810,6230,-256,345,-414
18:54:48.829,,-459,380,-62,53200,67270,8120,-252,349,-406
18:54:48.848,,-462,380,-63,34650,54600,8610,-252,352,-405
18:54:48.866,,-470,350,-77,21350,42700,8190,-268,355,-400
18:54:48.885,,-471,371,-71,17010,30450,7280,-268,366,-399
18:54:48.904,,-461,422,-71,11270,18620,5180,-265,364,-408
18:54:48.923,,-450,470,-81,-2240,6930,3080,-258,366,-400
18:54:48.941,,-450,470,-81,-2240,6930,3080,-264,372,-400
18:54:48.960,,-446,470,-113,-21980,-4690,-280,-259,369,-400
18:54:48.979,,-445,451,-158,-41650,-17570,-5320,-240,357,-415
