Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:12:35.109,,-270,-52,987,-2800,2730,490
00:12:35.128,,-268,-63,991,-2170,2870,70
00:12:35.147,,-275,-55,991,560,2800,-420
00:12:35.166,,-277,-52,986,1260,2310,-420
00:12:35.185,,-276,-51,983,70,2100,-280
00:12:35.204,,-270,-59,986,-1330,2380,-560
00:12:35.223,,-271,-62,987,-980,2520,-1260
00:12:35.241,,-282,-56,985,140,2100,-1680
00:12:35.260,,-274,-45,986,-280,1610,-1750
00:12:35.279,,-275,-48,985,-2590,1470,-1960
00:12:35.298,,-276,-58,981,-3500,1400,-2380
00:12:35.317,,-270,-56,974,-1890,1330,-2590
00:12:35.336,,-266,-48,973,-420,1890,-2450
00:12:35.355,,-270,-41,981,-210,3220,-2170
00:12:35.374,,-277,-43,992,-910,4130,-2100
00:12:35.393,,-278,-51,995,-980,3710,-2030
00:12:35.411,,-271,-46,996,350,2870,-1750
00:12:35.430,,-266,-40,996,980,2310,-1260
00:12:35.449,,-282,-44,998,280,2240,-770
00:12:35.468,,-276,-47,997,-560,2100,-560
00:12:35.487,,-273,-52,994,-1330,1470,-770
00:12:35.506,,-267,-53,991,-1120,1190,-1260
00:12:35.525,,-273,-48,990,-210,1540,-1680
00:12:35.544,,-279,-44,989,0,1820,-1470
00:12:35.563,,-275,-43,990,-630,1680,-1120
00:12:35.582,,-275,-45,992,-910,1470,-1120
00:12:35.600,,-278,-42,991,-770,1050,-1260
00:12:35.619,,-274,-40,986,-980,630,-1260
00:12:35.638,,-269,-42,980,-1120,490,-910
00:12:35.657,,-272,-42,976,-700,560,-490
00:12:35.676,,-271,-39,975,-560,910,-210
00:12:35.695,,-271,-39,972,-980,1470,-210
00:12:35.714,,-265,-42,972,-1260,1960,-210
00:12:35.733,,-259,-40,978,-490,2590,-140
00:12:35.752,,-271,-33,984,70,3080,210
00:12:35.770,,-278,-40,985,-840,2870,840
00:12:35.789,,-272,-47,980,-1400,2030,1400
00:12:35.808,,-261,-50,978,-1050,1750,1540
00:12:35.827,,-267,-48,981,-1400,3080,700
00:12:35.846,,-276,-56,983,-1540,3080,210
00:12:35.865,,-269,-50,986,-1260,3010,-350
00:12:35.884,,-266,-45,989,-1120,3080,-840
00:12:35.903,,-273,-46,991,-1330,3080,-700
00:12:35.922,,-274,-48,991,-1540,2870,-280
00:12:35.940,,-267,-51,992,-1400,2590,0
00:12:35.959,,-271,-44,993,-630,2450,-280
00:12:35.978,,-282,-43,991,-1050,2240,-350
00:12:35.997,,-275,-48,987,-2100,1890,-280
00:12:36.016,,-264,-53,987,-2030,1960,-490
00:12:36.035,,-266,-45,990,-280,2520,-840
00:12:36.054,,-278,-38,992,210,2730,-770
00:12:36.073,,-281,-41,990,-1050,2100,-210
00:12:36.092,,-272,-54,989,-1960,1400,280
00:12:36.110,,-269,-54,988,-770,1260,70
00:12:36.129,,-277,-45,988,-140,1330,-350
00:12:36.148,,-278,-46,984,-1260,1400,-630
00:12:36.167,,-276,-53,982,-2310,1260,-560
00:12:36.186,,-272,-55,983,-1750,1330,-560
00:12:36.205,,-274,-48,982,-840,1610,-700
00:12:36.224,,-273,-43,978,-1120,1680,-840
00:12:36.243,,-269,-47,977,-2100,1820,-770
00:12:36.262,,-268,-53,980,-1960,2380,-630
00:12:36.280,,-272,-50,985,-280,3010,-700
00:12:36.299,,-274,-40,988,700,3290,-630
00:12:36.318,,-274,-37,991,-560,3010,-350
00:12:36.337,,-270,-47,991,-2100,2520,-70
00:12:36.356,,-272,-53,993,-1330,2380,140
00:12:36.375,,-275,-48,992,-70,2170,210
00:12:36.394,,-272,-47,988,-420,1960,350
00:12:36.413,,-269,-53,985,-1750,1820,210
00:12:36.432,,-270,-61,985,-1750,2100,-70
00:12:36.450,,-275,-56,988,-280,2450,-420
00:12:36.469,,-279,-50,987,-140,2170,-840
00:12:36.488,,-274,-49,983,-1750,1610,-1260
00:12:36.507,,-266,-57,978,-2800,1470,-1750
00:12:36.526,,-268,-53,979,-1120,2170,-1890
00:12:36.545,,-272,-39,985,280,2940,-1750
00:12:36.564,,-276,-35,989,-1050,3080,-1400
00:12:36.583,,-273,-49,987,-2590,2590,-1120
00:12:36.602,,-274,-51,984,-1260,2170,-980
00:12:36.620,,-274,-36,983,350,2170,-560
00:12:36.639,,-276,-36,982,-1400,2240,-210
00:12:36.658,,-272,-54,980,-3360,2310,-280
00:12:36.677,,-272,-55,982,-1610,2660,-700
00:12:36.696,,-276,-38,987,630,3080,-840
00:12:36.715,,-279,-33,988,-490,3220,-490
00:12:36.734,,-277,-46,989,-2520,3010,-70
00:12:36.753,,-272,-51,992,-1960,2730,0
00:12:36.772,,-272,-44,995,70,2660,0
00:12:36.791,,-275,-45,994,140,2520,560
00:12:36.809,,-279,-52,991,-700,2240,1190
00:12:36.828,,-272,-56,989,-980,1960,1190
00:12:36.847,,-271,-58,987,-700,1890,490
00:12:36.866,,-267,-55,990,70,2240,-490
00:12:36.885,,-282,-52,990,420,2450,-910
00:12:36.904,,-279,-51,985,-210,1890,-910
00:12:36.923,,-268,-52,983,-910,1190,-910
00:12:36.942,,-266,-50,985,-1120,1470,-1120
00:12:36.960,,-277,-53,986,-1190,1890,-1120
00:12:36.979,,-276,-53,986,-1400,1750,-1050
00:12:36.998,,-275,-53,983,-1540,1330,-1260
00:12:37.017,,-273,-52,978,-1400,1120,-1610
00:12:37.036,,-271,-51,979,-1190,1470,-1820
00:12:37.055,,-272,-48,982,-1050,2240,-1820
00:12:37.074,,-276,-48,985,-1120,2730,-1610
00:12:37.093,,-273,-47,987,-1190,2660,-1540
00:12:37.112,,-271,-44,991,-490,2590,-1610
00:12:37.131,,-277,-41,992,70,2520,-1400
00:12:37.149,,-278,-42,989,-280,2100,-910
00:12:37.168,,-274,-45,985,-1260,1540,-490
00:12:37.187,,-267,-49,982,-1400,1540,-490
00:12:37.206,,-275,-47,985,-560,2240,-630
00:12:37.225,,-278,-48,986,-70,2660,-630
00:12:37.244,,-277,-47,987,0,2520,-560
00:12:37.263,,-275,-43,987,-280,2170,-910
00:12:37.282,,-276,-43,985,-700,2030,-1190
00:12:37.301,,-277,-41,984,-770,2030,-1120
00:12:37.319,,-277,-43,981,-910,1890,-700
00:12:37.338,,-271,-46,978,-840,1820,-140
00:12:37.357,,-267,-42,979,-420,2240,0
00:12:37.376,,-274,-43,981,-630,2800,-70
00:12:37.395,,-281,-46,984,-910,3010,0
00:12:37.414,,-279,-46,985,-1190,2660,140
00:12:37.433,,-272,-48,984,-1470,2240,0
00:12:37.452,,-273,-46,982,-1190,2100,-350
00:12:37.471,,-279,-45,981,-1050,2240,-280
00:12:37.489,,-273,-49,982,-1470,2380,140
00:12:37.508,,-271,-51,988,-1400,2800,70
00:12:37.527,,-281,-48,991,-770,2870,-350
00:12:37.546,,-280,-44,990,-770,2450,-420
00:12:37.565,,-274,-47,988,-1610,1960,-350
00:12:37.584,,-271,-53,989,-1820,1820,-350
00:12:37.603,,-274,-50,990,-910,1890,-490
00:12:37.622,,-277,-48,987,-630,1890,-560
00:12:37.641,,-280,-48,982,-910,1610,-490
00:12:37.659,,-269,-47,981,-1190,1540,-420
00:12:37.678,,-270,-48,981,-1260,1960,-700
00:12:37.697,,-276,-49,979,-910,2170,-910
00:12:37.716,,-274,-47,977,-560,2100,-770
00:12:37.735,,-270,-46,979,-700,2310,-560
00:12:37.754,,-274,-45,986,-980,2870,-490
00:12:37.773,,-281,-46,994,-1260,3080,-350
00:12:37.792,,-280,-49,995,-1540,2310,-210
00:12:37.811,,-276,-52,993,-1260,1470,-280
00:12:37.814,>gest4_cross_right,,,,,,
00:12:37.829,,-278,-47,990,-1050,910,-560
00:12:37.848,,-278,-48,986,-1400,910,-560
00:12:37.867,,-274,-52,983,-1820,1120,-350
00:12:37.886,,-269,-56,983,-1540,1470,-140
00:12:37.905,,-271,-53,986,-420,1960,-420
00:12:37.924,,-274,-46,987,70,2100,-700
00:12:37.943,,-279,-43,983,-700,1820,-700
00:12:37.962,,-273,-47,981,-1680,1470,-560
00:12:37.981,,-266,-48,981,-1400,1540,-560
00:12:37.999,,-274,-48,982,-770,1960,-560
00:12:38.018,,-275,-47,980,-420,2310,-350
00:12:38.037,,-271,-47,981,-420,2450,0
00:12:38.056,,-266,-49,983,-560,2590,70
00:12:38.075,,-272,-50,987,-210,2870,-70
00:12:38.094,,-277,-49,992,-70,3010,-140
00:12:38.113,,-281,-48,992,-490,2590,-140
00:12:38.132,,-275,-50,990,-1330,1820,-210
00:12:38.151,,-269,-56,985,-1260,1610,-560
00:12:38.169,,-274,-53,983,-140,1750,-840
00:12:38.188,,-275,-47,981,0,1960,-840
00:12:38.207,,-272,-46,979,-1260,2170,-910
00:12:38.226,,-267,-53,980,-2030,2380,-1190
00:12:38.245,,-275,-50,983,-770,2590,-1470
00:12:38.264,,-279,-40,983,210,2590,-1400
00:12:38.283,,-275,-37,982,-700,2380,-1120
00:12:38.302,,-268,-44,982,-2170,2520,-910
00:12:38.321,,-271,-48,983,-1680,2940,-980
00:12:38.339,,-280,-43,987,0,3220,-700
00:12:38.358,,-279,-34,991,0,3150,-280
00:12:38.377,,-274,-43,992,-1750,2730,-210
00:12:38.396,,-274,-53,991,-1750,2520,-490
00:12:38.415,,-279,-44,991,350,2380,-70
00:12:38.434,,-281,-49,990,-1750,2030,350
00:12:38.453,,-275,-60,988,-2170,1750,0
00:12:38.472,,-275,-51,982,-490,1540,-840
00:12:38.491,,-275,-42,976,-140,1470,-1260
00:12:38.509,,-273,-46,972,-1540,1680,-1120
00:12:38.528,,-273,-51,975,-2100,2380,-910
00:12:38.547,,-275,-46,984,-1120,3220,-1120
00:12:38.566,,-280,-41,993,-910,3290,-1190
00:12:38.585,,-273,-49,1003,-1820,2730,-700
00:12:38.604,,-251,-72,1050,-1890,3010,-140
00:12:38.623,,-252,-104,1203,700,6510,350
00:12:38.642,,-307,-46,1480,3010,10990,-840
00:12:38.661,,-395,-21,1760,-7070,5670,-4620
00:12:38.679,,-439,-103,1910,-17360,-16450,-7840
00:12:38.698,,-418,-149,1940,-3500,-45990,-8400
00:12:38.717,,-437,-48,1872,23240,-74340,-5530
00:12:38.736,,-441,39,1695,30520,-99960,350
00:12:38.755,,-412,20,1421,18060,-121310,7280
00:12:38.774,,-331,-63,1146,10570,-134260,13020
00:12:38.793,,-285,-88,916,20650,-138250,14910
00:12:38.812,,-269,-47,726,33740,-138320,14210
00:12:38.831,,-192,21,576,35630,-135730,11340
00:12:38.849,,-88,98,455,24920,-128940,6300
00:12:38.868,,-79,115,345,7070,-117600,1680
00:12:38.887,,-74,109,252,-5040,-104300,-1400
00:12:38.906,,-33,154,177,-6580,-90790,-4550
00:12:38.925,,-6,225,126,-5740,-77280,-7630
00:12:38.944,,36,294,88,-7840,-61320,-8120
00:12:38.963,,71,337,53,-12950,-41230,-3640
00:12:38.982,,98,360,39,-18690,-16870,6510
00:12:39.001,,120,368,52,-25550,11270,21280
00:12:39.019,,141,314,81,-31990,43190,38500
00:12:39.038,,114,274,153,-28210,79240,56140
00:12:39.057,,5,256,256,-18760,116620,72170
00:12:39.076,,-123,228,365,-14490,150710,87640
00:12:39.095,,-206,154,499,-19250,177870,106120
00:12:39.114,,-330,42,669,-24220,199920,128520
00:12:39.133,,-524,-58,937,-21210,213360,147280
00:12:39.152,,-652,-195,1302,-20300,208880,154490
00:12:39.171,,-659,-427,1656,-25130,186480,145040
00:12:39.189,,-685,-579,1897,-27650,154210,120120
00:12:39.208,,-709,-601,1997,-35420,117460,88760
00:12:39.227,,-563,-665,1998,-54670,78680,57960
00:12:39.246,,-329,-780,1997,-56770,49630,33810
00:12:39.265,,-295,-685,1998,-23100,34510,21490
00:12:39.284,,-392,-462,1998,6300,20370,17710
00:12:39.303,,-469,-428,1998,3080,-7490,10780
00:12:39.322,,-505,-488,1998,1610,-46830,-2730
00:12:39.341,,-523,-315,1994,24780,-84490,-14910
00:12:39.359,,-511,-113,1829,36610,-113890,-18620
00:12:39.378,,-476,-134,1625,31710,-132370,-15470
00:12:39.397,,-484,-160,1461,43470,-143220,-9380
00:12:39.416,,-513,-30,1299,61530,-155190,-1750
00:12:39.435,,-507,26,1096,52850,-168420,6510
00:12:39.454,,-467,-66,844,29680,-178990,12740
00:12:39.473,,-383,-149,614,19320,-184310,14490
00:12:39.492,,-241,-174,406,23450,-182910,11690
00:12:39.511,,-130,-152,221,29610,-176750,7560
00:12:39.530,,-45,-240,41,31080,-167510,6020
00:12:39.548,,89,-300,-103,41720,-152600,5670
00:12:39.567,,260,-254,-185,50820,-127750,2030
00:12:39.586,,423,-228,-254,37660,-90510,-10920
00:12:39.605,,439,-267,-290,9170,-44450,-31150
00:12:39.624,,396,-293,-237,-16870,4690,-49560
00:12:39.643,,396,-280,-98,-34860,51940,-60690
00:12:39.662,,367,-252,61,-45710,95760,-67410
00:12:39.681,,245,-231,225,-53620,132930,-72170
00:12:39.700,,66,-250,417,-63700,160300,-75110
00:12:39.718,,-91,-355,657,-73640,176190,-79520
00:12:39.737,,-180,-489,879,-66080,175980,-92190
00:12:39.756,,-325,-357,1054,-34160,155610,-109340
00:12:39.775,,-393,-78,1176,-20160,124810,-120750
00:12:39.794,,-302,19,1210,-48790,101010,-123550
00:12:39.813,,-269,-63,1167,-81550,93100,-121310
00:12:39.832,,-346,-5,1152,-86380,92680,-114310
00:12:39.851,,-416,56,1204,-88690,91490,-102340
00:12:39.870,,-391,-82,1286,-86590,94640,-89460
00:12:39.888,,-457,-129,1402,-45710,101570,-80080
00:12:39.907,,-562,163,1573,8680,101640,-73150
00:12:39.926,,-629,393,1706,11970,86170,-63700
00:12:39.945,,-548,206,1700,-22540,60970,-49000
00:12:39.964,,-488,-36,1556,-19810,36330,-34160
00:12:39.983,,-444,47,1413,18060,16870,-21560
00:12:40.002,,-386,209,1315,22260,4830,-12250
00:12:40.021,,-329,20,1184,-12460,0,-4970
00:12:40.040,,-319,-210,1063,-17640,350,980
00:12:40.058,,-307,-195,1002,14840,350,5950
00:12:40.077,,-291,22,1021,32200,490,7980
00:12:40.096,,-306,-18,1012,4480,420,7350
00:12:40.115,,-310,-185,965,-18270,490,5460
00:12:40.134,,-305,-228,935,-8750,-210,4340
00:12:40.153,,-291,-130,942,7490,-560,4480
00:12:40.172,,-275,-96,954,4340,350,4340
00:12:40.191,,-264,-160,943,-4830,1750,3290
00:12:40.210,,-286,-207,929,-420,2520,3430
00:12:40.228,,-293,-168,935,10990,1960,5460
00:12:40.247,,-291,-97,956,9870,630,7070
00:12:40.266,,-251,-124,948,-7350,-350,7000
00:12:40.285,,-253,-213,920,-18060,1120,6160
00:12:40.304,,-267,-243,910,-11200,2940,5950
00:12:40.323,,-251,-199,934,-700,4550,6090
00:12:40.342,,-241,-190,953,280,7420,5110
00:12:40.361,,-277,-215,957,-1190,9940,3220
00:12:40.380,,-300,-215,961,1820,10290,1750
00:12:40.398,,-290,-179,989,3850,9170,560
00:12:40.417,,-279,-180,1009,-1050,7630,-1260
00:12:40.436,,-281,-197,1004,-5740,5950,-3430
00:12:40.455,,-288,-192,989,-5600,3990,-4410
00:12:40.474,,-273,-175,988,-5180,2660,-3710
00:12:40.493,,-241,-201,993,-5460,3360,-2800
00:12:40.512,,-253,-202,995,70,5390,-3010
00:12:40.531,,-275,-164,998,6160,6300,-3220
00:12:40.550,,-281,-137,995,5180,6020,-2380
00:12:40.568,,-281,-163,993,-350,5460,-490
00:12:40.587,,-277,-186,992,-1120,4970,1050
00:12:40.606,,-290,-173,987,2380,4200,1470
00:12:40.625,,-299,-152,978,2870,3010,1610
00:12:40.644,,-288,-170,969,-1330,2100,2100
00:12:40.663,,-286,-209,961,-2940,2170,2380
00:12:40.682,,-297,-211,953,1400,2310,1680
00:12:40.701,,-303,-178,947,4410,1890,210
00:12:40.720,,-291,-162,946,420,1680,-1610
00:12:40.739,,-275,-197,946,-5110,2310,-3360
00:12:40.757,,-287,-211,945,-3010,3220,-4550
00:12:40.776,,-295,-179,951,2380,3640,-5040
00:12:40.795,,-281,-138,964,1750,4130,-5180
00:12:40.814,,-271,-152,971,-3850,5880,-4830
00:12:40.833,,-283,-175,978,-3780,7490,-3920
00:12:40.852,,-301,-166,982,2100,7280,-2590
00:12:40.871,,-300,-138,986,6020,5530,-1050
00:12:40.890,,-281,-127,987,3850,4200,280
00:12:40.909,,-284,-152,982,-350,3850,1330
00:12:40.927,,-291,-173,977,70,3640,2310
00:12:40.946,,-302,-161,978,2940,3080,2870
00:12:40.965,,-291,-157,982,2310,2450,2730
00:12:40.984,,-285,-173,980,210,2310,2030
00:12:41.003,,-298,-173,976,840,1610,1120
00:12:41.022,,-298,-166,975,-840,1260,700
00:12:41.041,,-283,-180,977,-630,1540,-210
00:12:41.060,,-292,-166,979,2870,1820,-1120
00:12:41.079,,-301,-135,978,4130,1400,-1120
00:12:41.097,,-291,-128,981,-140,490,-420
00:12:41.116,,-290,-155,981,-4480,140,420
00:12:41.135,,-299,-174,976,-2800,-350,840
00:12:41.154,,-301,-153,969,2310,-1050,1330
00:12:41.173,,-298,-132,964,2450,-1470,1960
00:12:41.192,,-284,-149,963,-1960,-980,2240
00:12:41.211,,-286,-170,966,-2870,140,1470
00:12:41.230,,-301,-165,963,770,490,350
00:12:41.249,,-300,-133,960,3010,-140,-140
00:12:41.267,,-282,-133,958,-770,-490,560
00:12:41.286,,-273,-156,956,-3640,70,1470
00:12:41.304,<gest4_cross_right,,,,,,
00:12:41.305,,-285,-157,958,-1610,630,1820
00:12:41.324,,-290,-145,953,420,770,2100
00:12:41.343,,-280,-145,948,-560,840,2660
00:12:41.362,,-267,-165,949,-1610,1960,2940
00:12:41.381,,-280,-166,957,280,3500,2660
00:12:41.400,,-299,-159,963,1470,4340,1820
00:12:41.419,,-297,-162,963,560,4200,1190
00:12:41.437,,-284,-167,963,210,3990,840
00:12:41.456,,-289,-161,969,1260,4550,700
00:12:41.475,,-295,-157,976,1470,4900,630
00:12:41.494,,-298,-153,980,840,4760,210
00:12:41.513,,-285,-147,987,-420,4200,-420
00:12:41.532,,-284,-152,992,-1470,3920,-840
00:12:41.551,,-302,-150,997,-490,3360,-770
00:12:41.570,,-310,-144,993,350,2030,-280
00:12:41.589,,-297,-139,984,-280,420,210
00:12:41.608,,-280,-145,978,-1610,-140,560
00:12:41.626,,-282,-152,976,-1120,490,770
00:12:41.645,,-294,-149,975,770,1050,840
00:12:41.664,,-294,-140,971,1540,840,1120
00:12:41.683,,-285,-138,966,-350,210,1750
00:12:41.702,,-277,-158,965,-2870,210,2170
00:12:41.721,,-292,-171,963,-1960,700,1750
00:12:41.740,,-299,-161,958,490,910,980
00:12:41.759,,-279,-146,959,420,1190,280
00:12:41.778,,-273,-151,962,-1470,2240,-700
00:12:41.796,,-291,-154,967,-980,3150,-1540
00:12:41.815,,-304,-144,966,910,3220,-1680
00:12:41.834,,-296,-131,964,1260,2730,-910
00:12:41.853,,-274,-124,965,-280,2450,-70
00:12:41.872,,-275,-134,971,-1820,2940,210
00:12:41.891,,-289,-142,979,-980,3570,280
00:12:41.910,,-304,-140,981,1050,3430,280
00:12:41.929,,-302,-134,979,1680,2450,700
00:12:41.948,,-286,-131,975,280,1750,1260
00:12:41.966,,-280,-142,976,-1190,1960,1540
00:12:41.985,,-287,-149,977,-560,2450,1540
00:12:42.004,,-297,-148,977,700,2380,1820
00:12:42.023,,-287,-143,981,490,1820,1750
00:12:42.042,,-286,-145,980,-700,1680,1120
00:12:42.061,,-298,-150,979,-1260,1470,490
00:12:42.080,,-300,-150,976,-910,980,280
00:12:42.099,,-288,-145,977,-700,770,70
00:12:42.118,,-282,-136,982,-770,1050,-560
00:12:42.136,,-297,-137,981,-1400,1190,-980
00:12:42.155,,-297,-142,974,-1330,700,-630
