Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:01:21.472,,-485,-595,731,-1470,-980,-1960,420,-631,-414
00:01:21.490,,-466,-596,744,-1890,-1820,-1610,409,-624,-408
00:01:21.509,,-471,-604,724,-2940,-2170,-1470,399,-628,-400
00:01:21.527,,-478,-599,744,-1470,-1960,-1540,405,-624,-405
00:01:21.546,,-479,-604,736,-2380,-2170,-1750,424,-621,-406
00:01:21.564,,-466,-608,737,-2100,-2170,-1470,423,-616,-420
00:01:21.582,,-477,-597,738,-1050,-2100,-1120,426,-610,-417
00:01:21.601,,-467,-597,744,-1750,-2940,-1330,415,-624,-411
00:01:21.619,,-465,-594,735,-1680,-3010,-1680,411,-619,-411
00:01:21.638,,-464,-580,741,-560,-2730,-1540,405,-622,-411
00:01:21.656,,-469,-583,745,-1750,-2870,-1470,415,-624,-405
00:01:21.675,,-456,-594,755,-2100,-3150,-2100,411,-618,-397
00:01:21.693,,-456,-594,755,-2100,-3150,-2100,399,-634,-397
00:01:21.712,,-461,-592,748,-1050,-2450,-2730,399,-634,-397
00:01:21.730,,-462,-585,743,-1470,-1120,-2240,405,-631,-390
00:01:21.749,,-452,-593,745,-2660,-770,-1680,405,-643,-394
00:01:21.767,,-467,-592,726,-2170,-490,-1820,411,-634,-402
00:01:21.786,,-462,-582,735,-1610,-560,-2170,411,-637,-391
00:01:21.804,,-468,-588,717,-2730,-210,-1820,414,-643,-391
00:01:21.823,,-441,-584,723,-2240,-210,-1260,430,-634,-390
00:01:21.841,,-458,-579,712,-2240,-490,-1610,438,-636,-393
00:01:21.860,,-475,-581,725,-2310,-1610,-2310,433,-618,-397
00:01:21.878,,-463,-588,726,-1890,-2450,-2520,433,-615,-394
00:01:21.897,,-446,-579,722,-1400,-2450,-2240,423,-610,-388
00:01:21.915,,-433,-575,716,-2380,-1610,-1960,393,-625,-378
00:01:21.934,,-457,-574,720,-3010,-840,-2170,391,-625,-372
00:01:21.952,,-461,-577,724,-2660,-1330,-2520,376,-618,-370
00:01:21.971,,-451,-580,715,-2100,-2380,-2800,381,-616,-367
00:01:21.989,,-451,-584,717,-2240,-2590,-3150,387,-624,-366
00:01:22.008,,-450,-600,738,-2520,-2730,-3500,381,-634,-358
00:01:22.026,,-466,-612,731,-2520,-2380,-3150,369,-621,-355
00:01:22.045,,-439,-606,735,-2520,-1890,-2310,396,-633,-369
00:01:22.063,,-447,-606,721,-3150,-700,-1960,405,-627,-370
00:01:22.082,,-467,-604,727,-2730,-210,-2030,411,-628,-381
00:01:22.100,,-478,-602,732,-2310,-1190,-2240,405,-624,-378
00:01:22.119,,-460,-608,727,-2030,-2520,-2520,399,-621,-385
00:01:22.137,,-445,-614,728,-2240,-2240,-2870,403,-622,-381
00:01:22.156,,-466,-620,734,-2800,-1540,-2800,403,-622,-381
00:01:22.174,,-457,-614,740,-2730,-1960,-2100,397,-621,-379
00:01:22.193,,-465,-614,731,-2310,-2380,-1330,391,-630,-390
00:01:22.211,,-439,-607,738,-2240,-2940,-1750,394,-631,-376
00:01:22.230,,-464,-611,739,-2310,-2660,-2660,400,-631,-387
00:01:22.248,,-459,-614,754,-1820,-2870,-3080,396,-633,-385
00:01:22.267,,-455,-622,748,-1820,-3010,-3150,397,-640,-391
00:01:22.285,,-453,-625,754,-1890,-2590,-2590,391,-636,-384
00:01:22.304,,-436,-625,751,-2590,-2310,-2380,396,-631,-384
00:01:22.322,,-467,-623,747,-2590,-1120,-2310,405,-627,-388
00:01:22.341,,-461,-623,752,-2380,-840,-1820,385,-637,-390
00:01:22.359,,-442,-623,745,-2520,-700,-1680,387,-631,-384
00:01:22.378,,-436,-614,727,-1960,210,-1400,385,-633,-385
00:01:22.396,,-461,-602,736,-1820,1050,-1050,381,-642,-381
00:01:22.415,,-454,-607,725,-2030,350,-630,369,-640,-379
00:01:22.433,,-449,-592,717,-1050,140,-840,379,-643,-375
00:01:22.452,,-455,-603,727,-1120,-420,-1540,394,-637,-379
00:01:22.470,,-444,-605,711,-1960,-770,-2030,396,-640,-388
00:01:22.489,,-461,-596,712,-1260,-70,-1400,412,-640,-387
00:01:22.507,,-454,-593,720,-1820,-700,-420,405,-634,-379
00:01:22.526,,-419,-586,706,-3010,-1680,-140,393,-637,-385
00:01:22.544,,-470,-587,708,-2590,-770,-1260,390,-642,-375
00:01:22.563,,-485,-595,751,-1820,-1820,-1680,396,-630,-373
00:01:22.581,,-433,-611,730,-1960,-3710,-1540,396,-630,-373
00:01:22.600,,-418,-589,711,-770,-2100,-1400,391,-637,-381
00:01:22.618,,-464,-594,745,-2100,-350,-1470,393,-639,-381
00:01:22.637,,-452,-608,728,-3850,-630,-1750,378,-636,-378
00:01:22.655,,-414,-571,693,-1050,280,-1400,388,-633,-363
00:01:22.674,,-466,-559,698,-840,910,-1120,388,-634,-367
00:01:22.692,,-457,-586,732,-2660,-2800,-1960,394,-633,-370
00:01:22.703,>gest3_circle_cw,,,,,,,,,
00:01:22.710,,-461,-595,709,-140,-5110,-3220,399,-643,-375
00:01:22.729,,-429,-582,728,1470,-5390,-4130,411,-642,-372
00:01:22.747,,-447,-619,750,-2170,-4690,-3990,406,-648,-378
00:01:22.766,,-432,-621,764,-1820,-4200,-3780,411,-645,-384
00:01:22.784,,-439,-596,740,-420,-2590,-3500,423,-645,-385
00:01:22.803,,-440,-593,750,-2170,-1750,-2660,414,-640,-387
00:01:22.821,,-440,-604,732,-3640,-1260,-2520,415,-643,-397
00:01:22.840,,-448,-591,740,-1120,-1400,-3150,412,-646,-396
00:01:22.858,,-453,-603,734,-1050,-2660,-3220,409,-637,-400
00:01:22.877,,-427,-616,749,-1820,-3570,-3010,426,-643,-394
00:01:22.895,,-441,-617,746,-1050,-2660,-2870,418,-636,-402
00:01:22.914,,-435,-614,766,-1540,-1820,-3220,414,-640,-400
00:01:22.932,,-423,-618,754,-1960,-1050,-3220,415,-652,-403
00:01:22.951,,-430,-588,752,-210,350,-2730,423,-645,-408
00:01:22.969,,-452,-589,767,140,210,-2590,424,-637,-414
00:01:22.988,,-430,-596,757,630,-700,-3640,424,-643,-423
00:01:23.006,,-430,-596,757,4410,-420,-5180,424,-643,-423
00:01:23.025,,-434,-600,758,4410,-420,-5180,423,-646,-421
00:01:23.043,,-431,-604,767,9240,-700,-6370,417,-642,-429
00:01:23.062,,-433,-612,759,15890,-1330,-7630,412,-634,-436
00:01:23.080,,-433,-593,757,26740,-1470,-10150,417,-627,-435
