Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:00:57.925,,-509,-810,558,-840,140,-1050,393,-595,-148
00:00:57.944,,-529,-815,551,-910,490,-1750,393,-585,-147
00:00:57.962,,-539,-823,566,-210,140,-2660,399,-597,-160
00:00:57.981,,-508,-834,545,-490,-770,-3710,394,-597,-157
00:00:57.999,,-524,-835,540,-630,-140,-3570,405,-592,-154
00:00:58.018,,-535,-833,558,-490,-280,-2520,403,-595,-147
00:00:58.036,,-522,-809,543,-630,-770,-700,397,-595,-157
00:00:58.055,,-531,-791,564,210,-1680,770,393,-597,-154
00:00:58.073,,-528,-790,574,-140,-2870,-140,408,-592,-153
00:00:58.092,,-495,-788,572,-910,-3220,-3080,399,-594,-154
00:00:58.110,,-524,-811,559,-1540,-1050,-4550,399,-598,-150
00:00:58.129,,-542,-831,585,-1820,420,-4200,390,-598,-148
00:00:58.147,,-512,-847,563,-2310,420,-3220,394,-600,-150
00:00:58.166,,-500,-835,559,-1330,210,-2030,394,-600,-150
00:00:58.184,,-548,-838,559,-1960,910,-1470,391,-597,-147
00:00:58.203,,-534,-848,558,-2590,1260,-1400,399,-600,-150
00:00:58.221,,-527,-833,555,-1120,1680,-840,393,-598,-150
00:00:58.240,,-525,-826,552,-1610,1750,70,393,-606,-150
00:00:58.258,,-527,-827,552,-2800,2100,280,381,-603,-148
00:00:58.277,,-523,-827,546,-2660,2940,-140,390,-600,-148
00:00:58.295,,-548,-831,546,-2520,3360,-560,390,-603,-142
00:00:58.314,,-543,-833,540,-3010,3010,-560,390,-597,-148
00:00:58.332,,-538,-833,527,-2730,3150,-280,391,-597,-147
00:00:58.351,,-515,-822,516,-3010,3500,840,402,-600,-142
00:00:58.369,,-552,-827,528,-2800,3080,1680,396,-589,-148
00:00:58.388,,-537,-826,533,-1890,770,980,391,-600,-153
00:00:58.406,,-528,-817,520,-1540,-350,-770,394,-600,-147
00:00:58.425,,-554,-826,537,-1260,-140,-910,393,-591,-144
00:00:58.443,,-544,-820,534,-1750,70,-420,384,-597,-139
00:00:58.462,,-525,-810,528,-1400,-210,210,390,-594,-147
00:00:58.480,,-512,-792,530,-1400,-770,630,400,-595,-144
00:00:58.499,,-564,-798,528,-2100,-1190,-350,399,-600,-142
00:00:58.517,,-548,-809,535,-1960,-2100,-1470,393,-594,-144
00:00:58.536,,-554,-812,527,-1540,-2170,-2100,390,-589,-136
00:00:58.554,,-531,-812,534,-2100,-2030,-1190,397,-592,-141
00:00:58.573,,-511,-806,524,-3010,-1120,-350,394,-597,-144
00:00:58.591,,-556,-814,539,-2310,-700,140,402,-597,-141
00:00:58.610,,-540,-816,538,-1960,-1820,-490,402,-597,-141
00:00:58.628,,-521,-809,528,-1540,-2030,-420,397,-585,-145
00:00:58.647,,-537,-803,539,-1400,-1190,210,402,-585,-150
00:00:58.665,,-554,-805,529,-2660,0,490,393,-583,-150
00:00:58.684,,-525,-799,540,-2030,350,630,397,-588,-144
00:00:58.702,,-534,-796,523,-1680,630,560,405,-588,-141
00:00:58.721,,-540,-798,532,-2170,910,350,397,-589,-142
00:00:58.739,,-551,-820,532,-2030,1400,-140,390,-592,-144
00:00:58.758,,-528,-805,542,-420,630,-490,387,-594,-142
00:00:58.776,,-532,-793,527,-280,420,-280,393,-589,-142
00:00:58.795,,-543,-785,531,-770,840,-140,391,-592,-129
00:00:58.813,,-549,-786,515,-1470,1470,-1050,393,-591,-145
00:00:58.832,,-559,-794,514,-1120,1330,-1750,391,-594,-144
00:00:58.850,,-556,-798,518,-1190,0,-1820,390,-594,-144
00:00:58.869,,-532,-806,505,-1750,-910,-1680,399,-594,-142
00:00:58.887,,-561,-808,544,-700,-1260,-980,396,-589,-144
00:00:58.906,,-563,-816,549,-770,-2310,-1050,397,-585,-141
00:00:58.924,,-510,-807,539,-770,-2170,-1120,396,-588,-142
00:00:58.943,,-522,-789,542,-560,-420,-980,391,-592,-145
00:00:58.961,,-581,-793,541,-1190,700,-1120,406,-585,-141
00:00:58.980,,-564,-794,542,-840,70,-1610,399,-591,-138
00:00:58.998,,-526,-794,519,-630,-910,-2520,399,-600,-139
00:00:59.017,,-530,-788,518,-980,-560,-2730,402,-594,-139
00:00:59.035,,-589,-805,532,-770,-420,-2310,402,-594,-139
00:00:59.054,,-528,-800,542,350,-2520,-2520,417,-594,-138
00:00:59.072,,-529,-795,533,910,-3150,-2590,421,-595,-148
00:00:59.091,,-531,-783,548,-350,-2310,-2870,420,-585,-142
00:00:59.109,,-586,-811,539,-1470,-140,-2870,420,-591,-148
00:00:59.128,,-465,-780,542,-980,-70,-2240,402,-579,-153
00:00:59.146,,-465,-780,542,-980,-70,-910,393,-579,-150
00:00:59.165,,-550,-777,526,-910,910,-910,384,-588,-145
00:00:59.183,,-549,-787,550,-2030,0,-1330,384,-588,-145
00:00:59.202,,-521,-778,503,-2520,1120,-2870,381,-591,-144
00:00:59.220,,-539,-786,508,-2240,3080,-1120,393,-586,-150
00:00:59.239,,-502,-774,485,-3430,3500,210,388,-586,-144
00:00:59.257,,-553,-775,521,-1050,1540,700,375,-594,-148
00:00:59.276,,-550,-778,511,280,-1680,-1050,376,-604,-150
00:00:59.294,,-530,-767,518,630,-1890,-1680,385,-597,-147
00:00:59.313,,-483,-767,512,-1050,70,-1120,384,-604,-156
00:00:59.331,,-542,-756,504,-1820,2660,-490,376,-586,-142
00:00:59.350,,-565,-758,525,-1400,2380,70,388,-588,-148
00:00:59.368,,-530,-751,482,-2170,1330,350,385,-589,-145
00:00:59.387,,-502,-744,481,-3010,1610,980,372,-591,-150
00:00:59.405,,-563,-764,497,-3290,2240,1120,370,-603,-141
00:00:59.424,,-556,-767,518,-2240,630,630,375,-598,-150
00:00:59.442,,-515,-772,492,-1400,-490,560,366,-603,-144
00:00:59.461,,-488,-747,508,-840,280,1190,366,-603,-144
00:00:59.479,,-551,-751,507,-1750,1610,1190,379,-594,-151
00:00:59.498,,-554,-758,499,-1820,2030,280,376,-598,-148
00:00:59.516,,-540,-751,488,-1120,2030,-840,382,-604,-151
00:00:59.535,,-574,-767,486,-1540,2030,-630,384,-595,-153
00:00:59.553,,-561,-772,493,-1540,980,0,379,-592,-148
00:00:59.572,,-523,-769,473,-1680,490,770,387,-591,-141
00:00:59.590,,-523,-758,488,-1330,420,1120,382,-594,-154
00:00:59.603,>gest2_circle_ccw,,,,,,,,,
00:00:59.609,,-559,-749,510,-840,-70,560,387,-592,-153
00:00:59.627,,-563,-747,505,0,-1050,-1120,384,-595,-153
00:00:59.646,,-556,-735,503,630,-700,-2240,372,-586,-148
00:00:59.664,,-545,-749,476,-840,210,-2870,376,-597,-145
00:00:59.683,,-554,-755,475,-1470,700,-2870,369,-604,-151
00:00:59.701,,-574,-766,466,-1260,-350,-3430,373,-597,-145
00:00:59.720,,-544,-775,465,-1330,-2030,-3780,379,-595,-147
