Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:10:53.962,,-35,-31,1019,-1470,2380,70
00:10:53.980,,-29,-34,1022,-1680,2310,490
00:10:53.999,,-25,-34,1026,-1260,2380,560
00:10:54.018,,-28,-35,1032,-910,2450,630
00:10:54.037,,-31,-39,1032,-1120,2170,770
00:10:54.056,,-34,-40,1028,-1260,1470,1050
00:10:54.075,,-29,-40,1024,-1960,700,1120
00:10:54.094,,-24,-47,1018,-2730,350,910
00:10:54.113,,-20,-51,1012,-2240,560,490
00:10:54.129,>gest1_still,,,,,,
00:10:54.132,,-25,-46,1009,-1400,1190,280
00:10:54.150,,-26,-47,1010,-1890,1820,140
00:10:54.169,,-28,-52,1013,-2310,2380,-140
00:10:54.188,,-33,-47,1019,-1680,2660,-700
00:10:54.207,,-35,-41,1019,-1680,2520,-1050
00:10:54.226,,-30,-41,1019,-2380,2170,-1050
00:10:54.245,,-26,-43,1018,-2520,2170,-980
00:10:54.264,,-30,-39,1019,-1820,2450,-770
00:10:54.283,,-32,-39,1019,-1750,2800,-280
00:10:54.302,,-33,-43,1019,-1960,2940,280
00:10:54.320,,-32,-45,1022,-1890,3080,560
00:10:54.339,,-30,-46,1028,-1470,3290,420
00:10:54.358,,-34,-47,1033,-1260,3360,210
00:10:54.377,,-35,-48,1034,-1120,3150,280
00:10:54.396,,-35,-46,1035,-1260,2660,210
00:10:54.415,,-30,-48,1034,-1610,2170,0
00:10:54.434,,-32,-49,1033,-1260,1820,-210
00:10:54.453,,-33,-47,1029,-770,1610,-140
00:10:54.471,,-31,-46,1026,-980,1400,140
00:10:54.490,,-28,-51,1024,-1470,1330,140
00:10:54.509,,-30,-54,1022,-1120,1400,0
00:10:54.528,,-35,-51,1018,-560,1400,-210
00:10:54.547,,-34,-50,1014,-1050,1330,-280
00:10:54.566,,-30,-54,1011,-1610,1470,-630
00:10:54.585,,-30,-52,1012,-980,2030,-1050
00:10:54.604,,-32,-46,1014,-490,2590,-1330
00:10:54.623,,-32,-46,1019,-910,3080,-1330
00:10:54.641,,-33,-45,1023,-1120,3080,-1190
00:10:54.660,,-35,-45,1023,-1120,2870,-1120
00:10:54.679,,-35,-44,1022,-980,2520,-910
00:10:54.698,,-32,-43,1021,-1120,2380,-700
00:10:54.717,,-32,-44,1023,-1330,2520,-560
00:10:54.736,,-34,-46,1025,-1260,2800,-630
00:10:54.755,,-38,-47,1027,-910,2800,-770
00:10:54.774,,-36,-43,1027,-560,2660,-770
00:10:54.793,,-36,-44,1026,-910,2450,-770
00:10:54.811,,-35,-46,1025,-1190,2240,-700
00:10:54.830,,-36,-44,1024,-910,2170,-700
00:10:54.849,,-35,-42,1021,-840,2030,-700
00:10:54.868,,-32,-42,1018,-910,2100,-490
00:10:54.887,,-33,-43,1017,-630,2310,-350
00:10:54.906,,-38,-42,1016,-420,2450,-210
00:10:54.925,,-34,-42,1016,-630,2660,-70
00:10:54.944,,-28,-44,1018,-840,2940,-140
00:10:54.963,,-28,-44,1021,-420,3360,-280
00:10:54.981,,-37,-45,1026,210,3640,-280
00:10:55.000,,-43,-41,1028,140,3430,-70
00:10:55.019,,-40,-42,1029,-840,2800,-70
00:10:55.038,,-37,-45,1029,-1470,2170,-280
00:10:55.057,,-37,-45,1026,-1260,1680,-420
00:10:55.076,,-38,-46,1021,-1260,1330,-210
00:10:55.095,,-35,-46,1017,-1540,1400,0
00:10:55.114,,-34,-49,1018,-1680,1820,-70
00:10:55.132,,-38,-50,1020,-1400,2240,-350
00:10:55.151,,-41,-49,1023,-980,2380,-630
00:10:55.170,,-41,-44,1022,-980,2380,-910
00:10:55.189,,-37,-43,1024,-1470,2380,-1050
00:10:55.208,,-34,-42,1026,-1400,2450,-1260
00:10:55.227,,-37,-38,1027,-770,2450,-1120
00:10:55.246,,-37,-33,1028,-490,2380,-700
00:10:55.265,,-36,-36,1027,-980,2030,-140
00:10:55.284,,-34,-41,1026,-1050,1750,280
00:10:55.302,,-33,-42,1027,-560,1820,490
00:10:55.321,,-36,-43,1027,-280,1890,700
00:10:55.340,,-40,-49,1025,-770,1400,700
00:10:55.359,,-30,-51,1018,-560,1190,210
00:10:55.378,,-31,-51,1017,-560,1470,-350
00:10:55.397,,-33,-50,1016,-770,1820,-700
00:10:55.416,,-34,-48,1016,-1050,2030,-910
00:10:55.435,,-32,-47,1017,-1190,2100,-980
00:10:55.453,,-30,-46,1017,-910,2240,-1120
00:10:55.472,,-33,-42,1017,-420,2520,-1260
00:10:55.491,,-37,-41,1015,-560,2660,-1260
00:10:55.510,,-34,-42,1013,-910,2520,-980
00:10:55.529,,-28,-44,1014,-1190,2660,-840
00:10:55.548,,-31,-45,1015,-700,3150,-980
00:10:55.567,,-36,-42,1019,-70,3710,-1050
00:10:55.586,,-38,-38,1024,-420,3850,-1050
00:10:55.605,,-39,-39,1028,-1120,3710,-1190
00:10:55.623,,-37,-38,1032,-1190,3290,-1260
00:10:55.642,,-37,-38,1032,-840,2870,-1050
00:10:55.661,,-37,-37,1030,-560,2590,-630
00:10:55.680,,-37,-36,1031,-490,2450,-280
00:10:55.699,,-39,-37,1033,-980,2240,-70
00:10:55.718,,-41,-42,1032,-1330,1750,0
00:10:55.737,,-42,-43,1026,-1120,1190,0
00:10:55.756,,-38,-41,1020,-1190,770,70
00:10:55.775,,-35,-44,1015,-1540,980,-70
00:10:55.793,,-33,-44,1013,-1260,1400,-210
00:10:55.812,,-30,-43,1010,-770,1820,-420
00:10:55.831,,-34,-43,1010,-630,2380,-420
00:10:55.850,,-38,-43,1013,-560,3010,-350
00:10:55.869,,-46,-41,1017,-630,3360,-490
00:10:55.888,,-49,-38,1018,-1120,2940,-770
00:10:55.907,,-40,-39,1017,-1890,2380,-840
00:10:55.926,,-31,-39,1017,-1960,2380,-770
00:10:55.945,,-38,-41,1022,-1750,2940,-350
00:10:55.963,,-44,-44,1026,-1540,3290,210
00:10:55.982,,-45,-45,1029,-1540,3080,630
00:10:56.001,,-44,-46,1030,-1610,2660,630
00:10:56.020,,-42,-47,1032,-1610,2380,280
00:10:56.039,,-43,-47,1032,-1470,2310,-140
00:10:56.058,,-40,-44,1032,-1260,2310,-350
00:10:56.077,,-38,-42,1031,-1260,2030,-420
00:10:56.096,,-38,-42,1030,-1260,1680,-280
00:10:56.114,,-38,-42,1026,-980,1400,70
00:10:56.133,,-39,-41,1022,-840,1190,350
00:10:56.152,,-36,-44,1018,-1050,1190,560
00:10:56.171,,-33,-49,1017,-1050,1470,560
00:10:56.190,,-35,-49,1017,-280,1960,420
00:10:56.209,,-37,-46,1018,70,2380,70
00:10:56.228,,-38,-48,1017,-350,2380,-210
00:10:56.247,,-34,-47,1019,-630,2450,-420
00:10:56.266,,-35,-47,1021,-770,2520,-490
00:10:56.284,,-39,-49,1022,-770,2450,-420
00:10:56.303,,-36,-47,1022,-770,2170,-420
00:10:56.322,,-33,-48,1022,-1050,2030,-490
00:10:56.341,,-34,-49,1023,-1050,2170,-840
00:10:56.360,,-38,-45,1024,-700,2310,-1120
00:10:56.379,,-41,-43,1022,-910,2240,-1260
00:10:56.398,,-37,-44,1021,-1120,2030,-1260
00:10:56.417,,-35,-40,1022,-910,2030,-1330
00:10:56.435,,-35,-37,1023,-840,2310,-1190
00:10:56.454,,-39,-38,1025,-840,2520,-910
00:10:56.473,,-43,-38,1024,-770,2310,-700
00:10:56.492,,-40,-38,1022,-840,1890,-280
00:10:56.511,,-36,-41,1018,-980,1680,-70
00:10:56.530,,-38,-42,1015,-630,1890,-70
00:10:56.549,,-38,-41,1015,-420,2450,-70
00:10:56.568,,-38,-42,1019,-700,3010,-210
00:10:56.587,,-43,-44,1022,-840,3080,-350
00:10:56.605,,-40,-43,1022,-630,2870,-420
00:10:56.624,,-36,-44,1021,-700,2730,-420
00:10:56.643,,-38,-44,1022,-840,2800,-350
00:10:56.662,,-40,-44,1024,-910,3010,-280
00:10:56.681,,-38,-44,1025,-1050,2940,-420
00:10:56.700,,-37,-45,1025,-840,2870,-770
00:10:56.719,,-43,-44,1025,-560,2800,-980
00:10:56.738,,-43,-43,1026,-630,2730,-980
00:10:56.756,,-44,-41,1027,-770,2660,-1120
00:10:56.775,,-48,-39,1029,-1050,2310,-1260
00:10:56.794,,-44,-40,1028,-1610,1750,-1190
00:10:56.813,,-43,-41,1024,-1750,1330,-980
00:10:56.832,,-43,-40,1020,-1470,1260,-770
00:10:56.851,,-43,-41,1018,-1540,1400,-490
00:10:56.870,,-42,-42,1019,-1470,1750,-350
00:10:56.889,,-44,-41,1022,-1050,2100,-560
00:10:56.908,,-48,-40,1024,-980,2310,-630
00:10:56.926,,-46,-38,1025,-1120,2240,-560
00:10:56.945,,-42,-38,1024,-1050,2100,-560
00:10:56.964,,-39,-34,1025,-630,2030,-420
00:10:56.983,,-39,-33,1026,-630,2030,-210
00:10:57.002,,-44,-37,1025,-910,1960,280
00:10:57.021,,-43,-39,1021,-700,1610,840
00:10:57.040,,-35,-41,1019,-560,1540,1050
00:10:57.059,,-35,-45,1020,-490,1960,980
00:10:57.077,,-41,-46,1022,-140,2450,700
00:10:57.096,,-43,-47,1023,-210,2380,350
00:10:57.111,<gest1_still,,,,,,
00:10:57.115,,-41,-44,1021,-630,1960,70
00:10:57.134,,-35,-48,1019,-1120,1750,-140
00:10:57.153,,-37,-46,1018,-770,1960,-350
00:10:57.172,,-39,-43,1019,-630,2240,-350
00:10:57.191,,-38,-44,1018,-1120,2170,-350
00:10:57.210,,-33,-46,1018,-1260,2100,-420
00:10:57.229,,-37,-45,1019,-770,2240,-630
00:10:57.247,,-42,-41,1020,-700,2380,-770
00:10:57.266,,-43,-43,1019,-1260,2310,-630
00:10:57.285,,-40,-44,1020,-1680,2100,-700
00:10:57.304,,-40,-43,1020,-1540,2100,-910
00:10:57.323,,-41,-40,1018,-1050,2310,-1050
00:10:57.342,,-41,-38,1018,-980,2590,-1050
00:10:57.361,,-38,-38,1023,-1120,3010,-910
00:10:57.380,,-40,-38,1029,-1050,3220,-840
00:10:57.398,,-45,-37,1032,-630,3150,-700
00:10:57.417,,-47,-35,1031,-420,2660,-490
00:10:57.436,,-44,-37,1027,-770,1960,-70
00:10:57.455,,-37,-39,1026,-980,1750,280
00:10:57.474,,-37,-41,1027,-770,1890,350
00:10:57.493,,-43,-43,1026,-420,1890,420
00:10:57.512,,-45,-43,1022,-350,1610,490
00:10:57.531,,-37,-44,1020,-630,1400,350
00:10:57.550,,-35,-45,1014,-770,1400,-70
00:10:57.568,,-39,-44,1010,-560,1680,-350
00:10:57.587,,-41,-44,1010,-560,2100,-420
00:10:57.606,,-40,-45,1012,-770,2660,-490
00:10:57.625,,-45,-39,1020,-840,3010,-700
00:10:57.644,,-46,-40,1023,-1330,2800,-910
00:10:57.663,,-40,-41,1024,-1610,2450,-980
00:10:57.682,,-40,-37,1025,-980,2310,-910
00:10:57.701,,-43,-34,1026,-910,2310,-630
00:10:57.720,,-43,-39,1024,-1330,2170,-210
00:10:57.738,,-43,-41,1022,-1050,2170,70
00:10:57.757,,-42,-37,1025,-630,2310,140
00:10:57.776,,-44,-38,1029,-910,2520,-70
00:10:57.795,,-44,-40,1027,-980,2310,-420
00:10:57.814,,-43,-36,1023,-630,1750,-420
00:10:57.833,,-36,-34,1016,-980,1400,-140
00:10:57.852,,-33,-39,1013,-1400,1610,70
00:10:57.871,,-35,-42,1011,-980,2170,280
00:10:57.889,,-37,-42,1013,-280,2800,350
00:10:57.908,,-38,-41,1017,-490,3220,350
00:10:57.927,,-41,-48,1022,-1120,3500,70
00:10:57.946,,-46,-43,1029,-490,3010,-980
00:10:57.965,,-46,-42,1026,-1050,2450,-1330
00:10:57.984,,-39,-42,1022,-1540,2100,-1330
00:10:58.003,,-37,-41,1023,-1330,2310,-1400
00:10:58.022,,-42,-37,1026,-1050,2730,-1470
00:10:58.041,,-48,-37,1027,-840,2660,-1470
00:10:58.059,,-49,-33,1022,-980,2100,-1120
00:10:58.078,,-43,-34,1016,-1470,1610,-700
00:10:58.097,,-40,-37,1012,-1750,1680,-560
00:10:58.116,,-41,-40,1010,-1190,2310,-420
00:10:58.135,,-42,-35,1013,-420,3080,-350
00:10:58.154,,-48,-38,1017,-770,3640,-210
00:10:58.173,,-50,-40,1023,-1260,3780,-210
00:10:58.192,,-51,-41,1026,-1190,3430,-350
00:10:58.211,,-47,-35,1026,-1120,3010,-490
00:10:58.229,,-42,-36,1027,-1750,2660,-420
00:10:58.248,,-41,-41,1027,-1890,2730,-280
00:10:58.267,,-44,-39,1030,-1050,2870,0
00:10:58.286,,-45,-40,1030,-560,2730,210
00:10:58.305,,-47,-41,1029,-630,2450,350
00:10:58.324,,-48,-42,1027,-1050,2030,280
