Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:49:22.435,,-314,-207,1008,1400,1120,-3500,-133,216,-465
18:49:22.454,,-312,-213,1002,1120,1820,-1330,-138,216,-460
18:49:22.473,,-318,-208,995,1050,1890,630,-133,208,-459
18:49:22.492,,-322,-194,996,1190,1470,2170,-139,222,-463
18:49:22.511,,-327,-175,995,1330,980,3430,-135,208,-465
18:49:22.529,,-329,-160,996,1610,840,4340,-138,208,-466
18:49:22.548,,-329,-147,992,1540,1120,4620,-135,207,-451
18:49:22.567,,-330,-143,995,1120,1540,4690,-135,213,-468
18:49:22.586,,-327,-150,995,630,1680,4830,-127,216,-471
18:49:22.605,,-321,-151,994,1190,1470,5180,-136,210,-466
18:49:22.623,,-312,-151,995,1960,980,5810,-135,205,-463
18:49:22.642,,-302,-153,997,1820,560,6370,-129,213,-463
18:49:22.661,,-295,-153,999,1400,350,6440,-130,216,-466
18:49:22.680,,-288,-149,1004,1120,280,6090,-138,208,-466
18:49:22.699,,-284,-144,1008,420,350,5460,-133,216,-462
18:49:22.717,,-283,-140,1016,-350,420,4690,-129,210,-460
18:49:22.736,,-287,-135,1023,-910,140,3920,-139,213,-471
18:49:22.755,,-291,-123,1032,-560,-280,3080,-138,204,-469
18:49:22.774,,-294,-111,1032,210,-770,2170,-132,208,-471
18:49:22.792,,-296,-107,1029,980,-840,1260,-130,216,-466
18:49:22.811,,-302,-109,1026,1400,-490,350,-136,210,-468
18:49:22.830,,-303,-118,1024,1470,-70,-280,-136,205,-477
18:49:22.849,,-302,-129,1014,1400,420,-840,-135,204,-472
18:49:22.868,,-298,-141,1006,1260,840,-1190,-139,211,-463
18:49:22.886,,-300,-152,1001,1120,1050,-1050,-135,205,-459
18:49:22.905,,-302,-159,994,1120,840,-560,-132,213,-462
18:49:22.924,,-303,-154,988,1120,560,-70,-133,207,-465
18:49:22.943,,-308,-145,984,630,350,560,-135,207,-462
18:49:22.962,,-314,-138,986,-70,140,1050,-135,210,-457
18:49:22.980,,-317,-130,993,-70,-420,1330,-138,210,-466
18:49:22.999,,-320,-120,994,280,-910,1470,-138,210,-466
18:49:23.018,,-315,-114,1000,420,-1400,1330,-129,214,-462
18:49:23.037,,-308,-114,1003,560,-1260,1190,-135,208,-459
18:49:23.056,,-298,-111,1000,700,-630,770,-132,211,-465
18:49:23.074,,-289,-117,991,140,350,140,-133,214,-460
18:49:23.093,,-287,-125,987,-490,1330,-770,-129,208,-472
18:49:23.112,,-288,-136,984,-1260,1400,-1610,-141,211,-468
18:49:23.131,,-287,-142,983,-840,700,-2100,-133,208,-465
18:49:23.149,,-288,-137,984,700,70,-2100,-130,208,-459
18:49:23.168,,-289,-125,977,1610,70,-1820,-126,211,-450
18:49:23.187,,-288,-120,972,1750,1050,-1750,-141,210,-462
18:49:23.206,,-288,-121,968,1260,2520,-2380,-132,210,-454
18:49:23.225,,-292,-135,958,280,3570,-3150,-130,217,-454
18:49:23.243,,-298,-146,951,-700,3640,-3500,-136,216,-454
18:49:23.262,,-304,-154,947,-1260,2520,-3080,-133,210,-465
18:49:23.281,,-307,-149,957,-980,630,-2240,-139,220,-465
18:49:23.300,,-313,-136,971,-70,-1330,-1750,-138,222,-468
18:49:23.319,,-315,-121,985,700,-2660,-1750,-138,217,-466
18:49:23.337,,-317,-109,988,1120,-2590,-1890,-142,213,-459
18:49:23.356,,-320,-108,989,770,-1540,-2240,-136,204,-463
18:49:23.375,,-319,-123,986,70,-350,-2590,-141,216,-465
18:49:23.394,,-317,-136,978,140,420,-2660,-144,214,-457
18:49:23.413,,-315,-145,966,560,700,-1960,-145,217,-466
18:49:23.431,,-310,-149,963,350,420,-840,-141,211,-456
