Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:01:02.748,,261,-186,994,-4410,-70,-1750,280,-606,-435
00:01:02.766,,272,-194,1008,-3780,-910,-1470,277,-613,-433
00:01:02.785,,276,-193,1017,-3080,-700,-1470,282,-606,-432
00:01:02.803,,259,-173,998,-3080,-70,-2030,288,-610,-429
00:01:02.822,,279,-185,1018,-2380,-980,-2100,283,-609,-439
00:01:02.840,,291,-185,1031,-1190,-2030,-1680,286,-607,-430
00:01:02.859,,293,-188,1047,-700,-1750,-1330,282,-616,-432
00:01:02.877,,265,-183,1029,-3010,-910,-1330,277,-616,-430
00:01:02.896,,294,-203,1054,-3080,-1120,-1890,289,-598,-423
00:01:02.914,,281,-176,1034,-1540,-1050,-2100,274,-606,-424
00:01:02.933,,268,-170,1008,-4340,1120,-1610,283,-603,-427
00:01:02.951,,269,-190,1023,-6440,770,-2100,292,-600,-427
00:01:02.970,,294,-209,1043,-3710,-1330,-3430,283,-603,-426
00:01:02.988,,301,-209,1043,-2100,-840,-2730,283,-603,-426
00:01:03.007,,245,-185,1016,-5040,1190,-910,289,-609,-426
00:01:03.025,,308,-206,1065,-3430,-770,-1330,280,-612,-435
00:01:03.044,,266,-160,1017,-1190,-1540,-2940,283,-606,-435
00:01:03.062,,265,-199,1038,-5460,350,-1890,277,-597,-421
00:01:03.081,,311,-193,1069,-5110,-980,-1680,276,-603,-429
00:01:03.099,,260,-161,986,-3430,560,-2590,268,-589,-417
00:01:03.118,,265,-202,1016,-7350,1120,-2170,267,-597,-414
00:01:03.136,,306,-204,1041,-5670,-2030,-1470,273,-595,-408
00:01:03.155,,269,-180,1017,-1610,-700,-1260,306,-610,-399
00:01:03.173,,253,-154,989,-4970,840,-770,306,-619,-414
00:01:03.191,,270,-163,990,-7280,210,-1330,301,-618,-423
00:01:03.210,,265,-143,976,-3780,-770,-2590,297,-618,-426
00:01:03.229,,274,-178,1002,-4760,-630,-2520,303,-610,-426
00:01:03.247,,263,-202,995,-7770,140,-2240,300,-607,-421
00:01:03.265,,292,-184,988,-3710,-490,-2240,294,-607,-423
00:01:03.284,,260,-168,983,-1260,-560,-1330,301,-601,-421
00:01:03.302,,284,-194,1033,-2800,-1820,-1330,307,-610,-430
00:01:03.321,,284,-161,1027,-1470,-1890,-2310,303,-598,-423
00:01:03.340,,233,-130,958,-3990,1190,-3220,292,-600,-426
00:01:03.358,,244,-174,971,-9030,2170,-4340,294,-606,-421
00:01:03.376,,279,-187,999,-6230,-1120,-4690,291,-594,-418
00:01:03.395,,283,-189,991,-2870,-1820,-3290,292,-598,-418
00:01:03.413,,264,-198,984,-6160,700,-1050,297,-600,-421
00:01:03.432,,280,-209,1020,-4970,-350,-910,297,-600,-421
00:01:03.451,,291,-170,1023,1540,-3220,-1330,288,-603,-415
00:01:03.469,,275,-147,1016,-490,-1400,-280,289,-598,-421
00:01:03.487,,254,-165,1006,-7280,1050,-630,291,-601,-412
00:01:03.506,,305,-158,1019,-4270,-2170,-3080,298,-603,-414
00:01:03.524,,260,-184,1008,-3080,-2030,-3360,307,-598,-411
00:01:03.543,,293,-211,1039,-7070,-770,-1120,291,-592,-405
00:01:03.561,,298,-209,1022,-5600,210,-630,291,-595,-400
00:01:03.580,,273,-159,994,-840,-700,-1260,300,-595,-414
00:01:03.598,,297,-183,1059,-2170,-2170,-770,286,-603,-408
00:01:03.617,,306,-169,1050,-2800,-1960,-420,294,-600,-409
00:01:03.635,,271,-138,1019,-1890,-420,-1540,297,-595,-411
00:01:03.654,,285,-180,1040,-4760,-840,-2800,301,-603,-412
00:01:03.672,,291,-186,1027,-5670,-490,-3500,291,-598,-412
