Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
16:28:59.390,,-211,87,1022,-1330,-140,-140,127,-18,-267
16:28:59.408,,-212,91,1025,-770,-630,-140,138,-18,-265
16:28:59.427,,-210,92,1028,-770,-630,0,132,-24,-259
16:28:59.446,,-208,89,1035,-1400,-140,0,132,-24,-258
16:28:59.465,,-207,84,1033,-1960,420,-140,136,-12,-264
16:28:59.483,,-209,83,1031,-1820,770,0,129,-24,-255
16:28:59.502,,-213,84,1032,-1750,840,280,135,-24,-268
16:28:59.521,,-213,84,1030,-1470,490,630,130,-25,-267
16:28:59.540,,-214,90,1030,-1050,210,840,135,-21,-264
16:28:59.559,,-213,90,1034,-980,0,1050,127,-27,-256
16:28:59.577,,-209,90,1035,-840,-210,1050,132,-27,-261
16:28:59.596,,-207,94,1033,-490,-70,980,127,-24,-264
16:28:59.615,,-207,94,1031,-560,210,770,129,-15,-262
16:28:59.634,,-207,93,1024,-1050,560,630,130,-22,-264
16:28:59.652,,-211,90,1025,-1260,490,560,135,-24,-258
16:28:59.671,,-213,85,1025,-980,-70,420,135,-24,-262
16:28:59.690,,-209,85,1025,-280,-840,490,127,-19,-252
16:28:59.709,,-206,87,1021,-280,-910,560,126,-18,-259
16:28:59.727,,-204,85,1025,-1120,-560,700,136,-22,-262
16:28:59.746,,-207,84,1025,-1400,-350,560,136,-19,-259
16:28:59.765,,-211,90,1020,-1190,-420,350,127,-16,-256
16:28:59.784,,-212,91,1023,-1330,-560,210,126,-24,-261
16:28:59.803,,-212,91,1027,-1610,-700,140,130,-21,-256
16:28:59.821,,-209,88,1029,-1540,-910,70,124,-24,-262
16:28:59.840,,-210,88,1028,-1400,-910,-210,136,-15,-256
16:28:59.859,,-213,85,1028,-1610,-910,-210,135,-16,-268
16:28:59.878,,-214,81,1033,-1680,-1120,140,132,-19,-262
16:28:59.896,,-213,82,1033,-1190,-1540,350,132,-19,-262
16:28:59.915,,-211,85,1033,-700,-1890,560,126,-27,-262
16:28:59.934,,-211,85,1037,-700,-1820,630,133,-24,-252
16:28:59.953,,-209,86,1037,-700,-1610,630,138,-24,-258
16:28:59.971,,-209,84,1040,-770,-1400,630,139,-16,-253
16:28:59.990,,-209,83,1040,-630,-1330,630,127,-19,-268
16:29:00.009,,-209,82,1037,-210,-1120,840,130,-24,-253
16:29:00.028,,-206,84,1038,-280,-910,980,133,-25,-262
16:29:00.046,,-205,86,1033,-140,-560,1050,138,-19,-252
16:29:00.065,,-206,88,1029,-280,-140,910,141,-19,-256
16:29:00.084,,-210,85,1029,-560,0,770,132,-18,-267
16:29:00.103,,-209,84,1024,-280,-210,770,133,-18,-262
16:29:00.122,,-210,90,1029,210,-420,1050,132,-13,-258
16:29:00.140,,-207,91,1027,140,-630,980,132,-25,-253
16:29:00.159,,-205,92,1028,-210,-210,630,133,-22,-264
16:29:00.178,,-205,87,1029,-910,70,280,144,-21,-262
16:29:00.197,,-207,82,1027,-840,-280,70,133,-22,-261
16:29:00.215,,-204,82,1029,-280,-700,280,135,-21,-255
16:29:00.234,,-203,86,1033,-70,-910,350,141,-18,-262
16:29:00.253,,-204,86,1036,-70,-770,490,126,-18,-264
16:29:00.272,,-203,89,1036,0,-490,420,141,-21,-246
16:29:00.290,,-203,90,1033,-70,-210,280,135,-25,-270
16:29:00.309,,-205,91,1034,70,-140,140,127,-16,-259
16:29:00.328,,-204,90,1032,280,-420,0,129,-27,-267
16:29:00.347,,-206,92,1032,700,-770,-140,129,-24,-256
16:29:00.366,,-204,93,1031,910,-910,-210,139,-22,-265
16:29:00.384,,-202,93,1030,560,-770,-420,135,-19,-261
16:29:00.403,,-201,92,1029,140,-350,-490,133,-18,-273
16:29:00.422,,-206,86,1025,-140,-280,-700,141,-16,-264
16:29:00.441,,-208,86,1023,280,-630,-630,138,-21,-265
16:29:00.459,,-209,86,1027,630,-1190,-420,138,-16,-262
16:29:00.478,,-207,88,1027,770,-1470,-210,129,-22,-261
16:29:00.497,,-205,91,1032,700,-1260,0,129,-21,-262
16:29:00.516,,-205,93,1028,140,-840,-140,129,-22,-255
16:29:00.534,,-205,90,1026,-350,-490,-210,135,-18,-268
16:29:00.553,,-207,89,1023,-490,-490,-140,135,-19,-273
16:29:00.572,,-206,90,1023,-350,-630,70,129,-21,-265
16:29:00.591,,-206,93,1023,-210,-840,-70,135,-16,-255
16:29:00.610,,-207,95,1026,-350,-840,-210,133,-16,-262
16:29:00.628,,-204,91,1030,-770,-840,-280,144,-19,-261
16:29:00.647,,-204,91,1030,-770,-840,-280,136,-24,-265
16:29:00.666,,-202,87,1034,-1050,-700,-350,133,-25,-253
16:29:00.685,,-202,87,1034,-840,-630,-280,135,-19,-261
16:29:00.703,,-203,91,1035,-420,-490,-210,133,-18,-264
16:29:00.722,,-203,91,1036,-350,-560,-210,133,-21,-250
16:29:00.741,,-198,95,1037,-350,-490,-280,133,-25,-261
