Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
19:11:44.381,,-272,-122,1019,910,-4970,1820,210,-46,-258
19:11:44.399,,-260,-117,1031,770,-4690,3360,219,-43,-258
19:11:44.418,,-251,-122,1033,140,-4060,4620,214,-43,-255
19:11:44.437,,-240,-107,1031,210,-3220,5460,216,-46,-256
19:11:44.456,,-237,-109,1031,-770,-1890,6160,219,-46,-253
19:11:44.475,,-233,-105,1032,-1610,-1050,6440,222,-49,-255
19:11:44.493,,-232,-108,1037,-1260,-560,6580,220,-42,-249
19:11:44.512,,-226,-99,1044,-140,-490,6230,216,-46,-258
19:11:44.531,,-217,-98,1052,280,-630,5460,213,-43,-255
19:11:44.550,,-214,-94,1047,560,-490,4480,219,-43,-261
19:11:44.568,,-208,-95,1049,770,-350,3360,225,-43,-264
19:11:44.587,,-205,-92,1049,1260,-560,2380,219,-48,-265
19:11:44.606,,-205,-80,1049,2310,-1260,1680,216,-39,-255
19:11:44.625,,-203,-68,1048,3430,-2450,1190,217,-40,-249
19:11:44.644,,-198,-52,1037,4480,-3780,490,211,-40,-262
19:11:44.662,,-197,-38,1035,5600,-4760,-560,216,-43,-258
19:11:44.681,,-196,-27,1038,6370,-5880,-1960,213,-39,-258
19:11:44.700,,-199,-28,1036,7350,-6650,-3290,216,-43,-255
19:11:44.719,,-205,-25,1026,8190,-6790,-4200,208,-42,-261
19:11:44.737,,-212,-36,1020,8190,-6790,-4830,213,-39,-259
19:11:44.756,,-216,-43,1021,8820,-7070,-5250,216,-39,-250
19:11:44.775,,-218,-43,1013,9310,-7140,-5460,211,-45,-249
19:11:44.794,,-216,-51,1012,8890,-6930,-5180,208,-45,-253
19:11:44.812,,-212,-55,1012,7770,-6650,-4690,208,-54,-267
19:11:44.831,,-211,-61,1014,6930,-6300,-4340,210,-39,-253
19:11:44.850,,-215,-55,1010,6020,-6160,-3850,202,-43,-259
19:11:44.869,,-216,-59,1012,4900,-6370,-3010,210,-48,-247
19:11:44.888,,-221,-62,1017,3920,-6860,-1960,216,-54,-255
19:11:44.906,,-220,-58,1024,4130,-7490,-1120,214,-49,-265
19:11:44.925,,-221,-56,1029,3990,-8050,-210,214,-49,-265
19:11:44.944,,-224,-55,1041,3430,-8680,490,205,-51,-264
19:11:44.963,,-218,-53,1060,3850,-9590,840,210,-49,-256
19:11:44.981,,-207,-40,1069,5250,-9730,1120,208,-46,-247
19:11:45.000,,-196,-30,1079,5880,-8960,910,204,-55,-262
19:11:45.019,,-191,-22,1080,5600,-7350,490,208,-49,-259
19:11:45.038,,-190,-25,1081,5320,-5530,-70,210,-46,-258
19:11:45.056,,-189,-23,1075,5740,-3850,-560,210,-46,-262
