Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:02:01.863,,-63,162,999,-1120,1960,-1750
00:02:01.882,,-63,164,1003,-770,2030,-1680
00:02:01.900,,-62,165,1001,-700,1820,-1960
00:02:01.919,,-64,169,1002,-420,1680,-2100
00:02:01.938,,-61,174,1001,-140,1610,-1890
00:02:01.957,,-59,170,1001,-560,1540,-1750
00:02:01.976,,-58,167,1001,-700,1680,-1820
00:02:01.995,,-57,167,1004,-210,1820,-1820
00:02:02.014,,-57,169,1004,70,1750,-2030
00:02:02.033,,-58,169,1004,-140,1540,-2170
00:02:02.051,,-57,177,1004,70,1470,-2240
00:02:02.070,,-61,181,1004,0,1540,-1960
00:02:02.089,,-60,175,1003,-210,1400,-1610
00:02:02.108,,-57,177,1000,210,1260,-1470
00:02:02.127,,-53,178,998,350,1190,-1540
00:02:02.146,,-57,177,996,70,1470,-1610
00:02:02.165,,-58,176,998,140,1680,-1400
00:02:02.184,,-57,176,997,140,1820,-1260
00:02:02.203,,-55,176,997,-70,1960,-1330
00:02:02.221,,-56,172,997,-140,2380,-1610
00:02:02.240,,-56,176,1001,210,2870,-1610
00:02:02.259,,-59,181,1010,0,3150,-1330
00:02:02.278,,-57,176,1010,-840,2660,-1120
00:02:02.297,,-56,172,1010,-980,2170,-1050
00:02:02.316,,-58,178,1006,-280,1960,-1190
00:02:02.335,,-58,187,1007,-140,2030,-1260
00:02:02.354,,-60,188,1006,-490,1960,-840
00:02:02.372,,-64,180,1005,-1050,1890,-420
00:02:02.391,,-57,174,1005,-910,1750,-280
00:02:02.410,,-52,174,1002,-560,1750,-420
00:02:02.429,,-55,174,1002,-910,1820,-630
00:02:02.448,,-59,175,1000,-1260,1960,-700
00:02:02.467,,-59,175,1001,-1260,1960,-630
00:02:02.486,,-59,174,1001,-1260,2030,-770
00:02:02.505,,-62,175,1003,-980,2100,-840
00:02:02.524,,-60,177,1004,-490,2100,-770
00:02:02.542,,-57,173,1002,-700,1890,-700
00:02:02.561,,-57,173,1002,-1190,1750,-770
00:02:02.580,,-59,173,1005,-1400,1820,-910
00:02:02.599,,-59,175,1004,-980,1820,-910
00:02:02.618,,-59,177,1003,-630,1750,-770
00:02:02.637,,-55,173,1000,-840,1750,-770
00:02:02.656,,-57,174,1001,-1050,1960,-910
00:02:02.675,,-60,178,1004,-1330,2100,-980
00:02:02.693,,-58,176,1004,-1540,2030,-840
00:02:02.712,,-58,174,1003,-1330,1960,-560
00:02:02.731,,-55,172,1002,-980,1820,-560
00:02:02.750,,-54,174,1000,-910,1960,-840
00:02:02.769,,-57,174,1001,-1050,2030,-700
00:02:02.788,,-59,174,1001,-1260,2100,-700
00:02:02.807,,-58,174,1001,-1120,2240,-700
00:02:02.826,,-60,175,1004,-910,2520,-840
00:02:02.845,,-58,174,1003,-910,2240,-630
00:02:02.863,,-60,174,1004,-1050,2030,-560
00:02:02.882,,-56,171,1003,-1260,1820,-630
00:02:02.901,,-55,169,1000,-980,1960,-630
00:02:02.920,,-56,170,1000,-560,2030,-630
00:02:02.939,,-58,172,1001,-490,2030,-910
00:02:02.958,,-61,173,997,-700,1960,-1190
00:02:02.977,,-62,173,997,-770,2100,-1260
00:02:02.996,,-53,173,996,-490,2450,-980
00:02:03.014,,-54,173,1001,-630,2870,-1050
00:02:03.033,,-57,173,1005,-840,3080,-1470
00:02:03.052,,-62,179,1007,-490,2870,-1470
00:02:03.071,,-61,183,1005,-490,2380,-910
00:02:03.075,>gest3_circle_cw,,,,,,
00:02:03.090,,-54,178,1005,-1050,2240,-630
00:02:03.109,,-54,175,1005,-1190,2450,-630
00:02:03.128,,-59,175,1008,-1050,2590,-910
00:02:03.147,,-61,178,1011,-700,2310,-980
00:02:03.165,,-60,181,1012,-560,2100,-700
00:02:03.184,,-55,177,1009,-1330,1680,-350
00:02:03.203,,-53,171,1007,-1750,1470,-420
00:02:03.222,,-58,174,1004,-1260,1610,-770
00:02:03.241,,-58,182,1005,-980,1610,-770
00:02:03.260,,-60,182,1003,-1470,1540,-490
00:02:03.279,,-56,175,1003,-1960,1540,-350
00:02:03.298,,-57,173,1002,-1470,1610,-420
00:02:03.317,,-58,172,1002,-980,1610,-490
00:02:03.335,,-56,176,1001,-910,1330,-420
00:02:03.354,,-55,177,1002,-1540,1120,-490
00:02:03.373,,-56,175,1002,-1890,1400,-630
00:02:03.392,,-61,176,1002,-1400,1680,-490
00:02:03.411,,-62,176,1002,-1610,1470,-140
00:02:03.430,,-53,169,1002,-1960,1400,-280
00:02:03.449,,-55,166,1001,-1750,1610,-630
00:02:03.468,,-59,169,1002,-1190,1820,-770
00:02:03.486,,-55,171,1006,-1330,1820,-700
00:02:03.505,,-51,170,1008,-2380,1750,-560
00:02:03.524,,-53,166,1011,-3220,1750,-770
00:02:03.543,,-59,164,1014,-2940,1680,-1190
00:02:03.562,,-63,171,1011,-1890,1470,-1330
00:02:03.581,,-59,178,1008,-1820,980,-1050
00:02:03.600,,-53,176,1004,-2520,770,-910
00:02:03.619,,-51,168,1002,-2520,910,-1050
00:02:03.638,,-53,169,999,-1680,1260,-1050
00:02:03.656,,-57,171,1000,-1750,1190,-840
00:02:03.675,,-54,162,996,-2520,840,-630
00:02:03.694,,-50,151,993,-2520,840,-840
00:02:03.713,,-54,147,989,-1680,1260,-1330
00:02:03.732,,-53,144,978,-770,1680,-2240
00:02:03.751,,-45,158,961,0,2240,-3150
00:02:03.770,,-46,170,951,-70,3290,-3850
00:02:03.789,,-42,179,936,350,5110,-4130
00:02:03.807,,-43,192,939,1540,7140,-3500
00:02:03.826,,-43,204,956,1960,9030,-2730
00:02:03.845,,-52,207,986,1190,10640,-1960
00:02:03.864,,-61,199,1014,560,10920,-630
00:02:03.883,,-68,196,1035,840,10010,350
00:02:03.902,,-68,195,1035,1470,8470,490
00:02:03.921,,-67,196,1037,2660,7280,840
00:02:03.940,,-64,198,1037,3080,6370,2100
00:02:03.959,,-64,178,1040,1120,5460,3010
00:02:03.977,,-65,157,1039,-840,4620,2660
00:02:03.996,,-67,153,1040,-910,3990,1820
00:02:04.015,,-74,164,1039,-630,3570,1050
00:02:04.034,,-90,169,1035,-1330,2800,630
00:02:04.053,,-93,165,1021,-2100,1820,280
00:02:04.072,,-88,167,1001,-1680,1260,-70
00:02:04.091,,-77,171,980,-1260,1190,-280
00:02:04.110,,-66,176,958,-1540,1750,-770
00:02:04.128,,-55,183,942,-1540,3220,-1050
00:02:04.147,,-54,200,926,-980,5250,-1050
00:02:04.166,,-48,232,906,70,7350,-350
00:02:04.185,,-35,277,899,1190,10360,910
00:02:04.204,,-42,312,892,1820,14280,2800
00:02:04.223,,-46,334,891,4130,17780,6300
00:02:04.242,,-60,349,902,6790,20860,10640
00:02:04.261,,-62,358,921,7280,22750,15330
00:02:04.280,,-44,361,952,5740,24080,19670
00:02:04.298,,19,386,993,4830,25550,23100
00:02:04.317,,49,423,1069,4130,29050,25130
00:02:04.336,,-9,446,1170,1890,34090,28350
00:02:04.355,,-101,441,1257,-2030,34930,34510
00:02:04.374,,-185,402,1313,-8330,29190,42840
00:02:04.393,,-211,316,1335,-14980,17850,51730
00:02:04.412,,-182,262,1350,-16660,4480,59360
00:02:04.431,,-157,221,1355,-17500,-3850,64050
00:02:04.449,,-161,172,1368,-16730,-8540,67900
00:02:04.468,,-187,140,1367,-14490,-12880,70350
00:02:04.487,,-225,87,1327,-14980,-19600,70560
00:02:04.506,,-233,41,1275,-16450,-28560,69510
00:02:04.525,,-238,7,1231,-18130,-37660,67060
00:02:04.544,,-225,-24,1177,-22680,-45290,62580
00:02:04.563,,-212,-80,1133,-27510,-50610,56350
00:02:04.582,,-212,-139,1098,-30310,-54110,49560
00:02:04.601,,-213,-204,1058,-32130,-57680,41230
00:02:04.619,,-203,-252,984,-31570,-61390,30660
00:02:04.638,,-173,-295,919,-28070,-65660,18550
00:02:04.657,,-133,-258,859,-25830,-67340,4900
00:02:04.676,,-125,-228,793,-33670,-65030,-9590
00:02:04.695,,-100,-241,734,-45920,-61180,-23730
00:02:04.714,,-74,-240,673,-48650,-54950,-35560
00:02:04.733,,-41,-190,620,-41790,-48090,-46130
00:02:04.752,,2,-110,596,-34860,-40740,-55580
00:02:04.770,,35,-57,591,-30870,-31360,-64050
00:02:04.789,,64,-5,571,-27230,-20860,-71680
00:02:04.808,,91,44,559,-23660,-10500,-76930
00:02:04.827,,127,99,554,-18130,-980,-80150
00:02:04.846,,148,137,577,-10990,8540,-82250
00:02:04.865,,107,217,613,-6580,19390,-82390
00:02:04.884,,124,265,644,-6650,28070,-80640
00:02:04.903,,158,293,680,-4690,36260,-77280
00:02:04.922,,116,310,741,-1750,45920,-72100
00:02:04.940,,58,288,788,350,52640,-65100
00:02:04.959,,103,268,813,10850,54040,-57190
00:02:04.978,,125,334,883,26810,56280,-49770
00:02:04.997,,94,392,957,31430,60690,-45570
00:02:05.016,,25,421,1012,21140,63700,-42000
00:02:05.035,,36,330,1030,10220,62510,-36820
00:02:05.054,,49,328,1065,17430,61600,-28630
00:02:05.073,,6,374,1116,27020,62160,-20020
00:02:05.091,,-57,373,1159,24220,60270,-13440
00:02:05.110,,-71,324,1163,18620,55300,-9170
00:02:05.129,,-30,335,1155,20230,50330,-4690
00:02:05.148,,-40,360,1178,24290,49350,2170
00:02:05.167,,-108,421,1200,19460,49000,10010
00:02:05.186,,-136,350,1231,1540,43890,14910
00:02:05.205,,-97,234,1247,-7420,35560,19530
00:02:05.224,,-104,231,1258,1540,29330,23940
00:02:05.243,,-126,267,1240,11480,23590,27370
00:02:05.261,,-126,347,1212,13370,18690,30030
00:02:05.280,,-139,369,1218,5040,13860,33950
00:02:05.299,,-152,267,1210,-3920,8890,39620
00:02:05.318,,-169,216,1181,2870,3500,44590
00:02:05.337,,-207,213,1143,11410,-1750,48160
00:02:05.356,,-208,127,1102,9100,-7490,50400
00:02:05.375,,-184,30,1046,6510,-12040,50750
00:02:05.394,,-166,-45,993,5880,-13370,47670
00:02:05.412,,-133,-96,963,3360,-12740,40950
00:02:05.431,,-124,-114,944,840,-9450,31220
00:02:05.450,,-130,-98,938,420,-4970,20930
00:02:05.469,,-144,-43,943,2170,-630,11480
00:02:05.488,,-146,31,954,2380,2240,3640
00:02:05.507,,-139,110,972,0,4340,-2030
00:02:05.526,,-146,163,993,-2030,5950,-5390
00:02:05.545,,-162,208,1013,-2660,6230,-6440
00:02:05.564,,-169,235,1024,-2450,4900,-5880
00:02:05.582,,-147,241,1018,-2380,2240,-4130
00:02:05.601,,-121,232,1010,-2170,0,-2380
00:02:05.620,,-110,210,1001,-2590,-840,-1540
00:02:05.639,,-91,191,995,-2310,-1120,-1540
00:02:05.658,,-83,185,990,-1400,-910,-2100
00:02:05.677,,-81,181,986,-1960,-280,-3150
00:02:05.696,,-93,180,980,-2380,630,-4130
00:02:05.715,,-98,185,987,-1960,840,-4200
00:02:05.734,,-114,191,988,-1470,910,-4340
00:02:05.752,,-100,195,989,-1050,630,-4410
00:02:05.771,,-98,204,984,-350,910,-4480
00:02:05.790,,-94,213,986,-840,1050,-4620
00:02:05.809,,-93,207,984,-1610,980,-4970
00:02:05.828,,-100,215,983,-700,1610,-5110
00:02:05.847,,-102,218,981,-210,1750,-4410
00:02:05.866,,-105,222,981,-280,1890,-3430
00:02:05.885,,-95,214,983,-770,1750,-2450
00:02:05.903,,-92,207,988,-770,2100,-1960
00:02:05.922,,-100,203,996,-630,2590,-2170
00:02:05.941,,-106,209,1002,-70,2660,-2450
00:02:05.960,,-107,211,998,350,2450,-2310
00:02:05.979,,-109,211,1004,-420,1960,-1820
00:02:05.998,,-107,203,1003,-630,1470,-1330
00:02:06.017,,-94,200,1004,-420,840,-1260
00:02:06.036,,-103,199,1007,-770,910,-1680
00:02:06.054,,-105,198,1006,-910,560,-1960
00:02:06.073,,-104,201,1007,-910,140,-1960
00:02:06.092,,-105,197,1007,-980,-70,-1890
00:02:06.111,,-104,196,1004,-560,-350,-2100
00:02:06.130,,-98,200,999,-630,-980,-2240
00:02:06.149,,-88,201,991,-700,-1120,-2380
00:02:06.168,,-94,204,990,-1190,-700,-2730
00:02:06.187,,-97,204,988,-1610,-490,-2870
00:02:06.206,,-102,206,985,-910,-210,-2730
00:02:06.224,,-102,209,981,-1330,-140,-2310
00:02:06.243,,-102,201,980,-2450,70,-2310
00:02:06.262,,-97,198,978,-1680,490,-2170
00:02:06.281,,-97,203,983,-840,910,-2100
00:02:06.300,,-99,201,981,-840,1120,-2310
00:02:06.319,,-91,202,979,-770,1190,-2450
00:02:06.338,,-88,206,984,-980,1610,-2450
00:02:06.357,,-90,199,990,-1890,2240,-2590
00:02:06.376,,-93,199,991,-1470,2660,-2590
00:02:06.394,,-95,204,997,-770,2590,-2240
00:02:06.413,,-94,201,1000,-840,2240,-2380
00:02:06.432,,-92,204,998,-350,1960,-2380
00:02:06.451,,-95,207,1000,-210,1750,-2100
00:02:06.470,,-97,207,1000,-420,1540,-1890
00:02:06.489,,-90,208,997,-770,1190,-1750
00:02:06.508,,-89,206,998,-1120,1260,-1470
00:02:06.527,,-90,200,998,-1470,1400,-1400
00:02:06.534,<gest3_circle_cw,,,,,,
00:02:06.546,,-94,201,997,-1190,1610,-1330
00:02:06.564,,-94,205,1001,-1190,1470,-980
00:02:06.583,,-91,200,1000,-1960,1260,-840
00:02:06.602,,-90,196,999,-2240,1050,-980
00:02:06.621,,-95,191,999,-1400,910,-1190
00:02:06.640,,-98,205,995,-210,840,-1050
00:02:06.659,,-94,211,998,-980,490,-770
00:02:06.678,,-91,202,994,-2030,350,-490
00:02:06.697,,-92,198,994,-2030,560,-210
00:02:06.715,,-89,194,994,-1260,700,-70
00:02:06.734,,-89,197,992,-840,700,-280
00:02:06.753,,-91,199,991,-1540,770,-630
00:02:06.772,,-91,193,993,-1820,770,-700
00:02:06.791,,-91,196,991,-1050,980,-560
00:02:06.810,,-91,196,994,-910,910,-490
00:02:06.829,,-88,192,993,-1050,840,-840
00:02:06.848,,-87,191,991,-1470,980,-1400
00:02:06.867,,-89,187,998,-700,1260,-1330
00:02:06.885,,-90,198,990,140,1890,-1540
00:02:06.904,,-90,193,993,-1050,1750,-1750
00:02:06.923,,-90,192,993,-1050,1540,-1890
00:02:06.942,,-85,199,990,-560,1540,-1890
00:02:06.961,,-82,198,991,-910,1680,-2170
00:02:06.980,,-85,199,990,-630,2100,-2240
00:02:06.999,,-88,202,992,-420,2380,-2170
00:02:07.018,,-93,203,991,-630,2380,-1960
00:02:07.036,,-92,205,992,-980,2310,-1750
00:02:07.055,,-86,202,992,-1470,2240,-1330
00:02:07.074,,-82,197,991,-1470,2310,-1330
00:02:07.093,,-84,202,994,-1050,2520,-1540
00:02:07.112,,-86,203,993,-1190,2730,-1750
00:02:07.131,,-89,205,995,-910,2730,-1540
00:02:07.150,,-88,205,998,-700,2660,-1120
00:02:07.169,,-87,200,1000,-1050,2520,-980
00:02:07.188,,-87,198,999,-840,2240,-910
00:02:07.206,,-86,197,999,-770,2030,-910
00:02:07.225,,-85,196,999,-1050,1890,-1050
00:02:07.244,,-89,198,999,-1120,1960,-1260
00:02:07.263,,-90,200,995,-1190,1890,-1190
00:02:07.282,,-91,198,995,-1120,1820,-1050
00:02:07.301,,-89,195,993,-1190,1750,-1120
00:02:07.320,,-86,196,990,-1120,1890,-1260
00:02:07.339,,-86,196,993,-1050,2170,-1190
00:02:07.358,,-89,194,992,-1190,2520,-1260
00:02:07.376,,-88,193,993,-1400,2800,-1400
00:02:07.395,,-87,197,997,-1610,2870,-1470
00:02:07.414,,-92,197,1002,-1890,2940,-1610
00:02:07.433,,-94,198,1001,-1750,2800,-1540
00:02:07.452,,-91,202,1002,-1400,2450,-1260
