Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:02:39.217,,-79,356,1225,-1400,10570,-13300
00:02:39.236,,-71,303,1170,1750,4060,-6300
00:02:39.255,,-75,279,1120,2940,-140,-3150
00:02:39.273,,-75,246,1074,840,-2380,-490
00:02:39.292,,-81,231,1039,-490,-2940,980
00:02:39.311,,-91,216,1017,-1330,-2870,2730
00:02:39.330,,-104,196,1004,-2520,-2800,4620
00:02:39.349,,-119,185,995,-2660,-3290,4130
00:02:39.368,,-122,204,975,-2660,-3430,4410
00:02:39.387,,-123,195,975,-5040,-3360,6160
00:02:39.406,,-127,180,972,-5810,-3010,6300
00:02:39.425,,-116,172,966,-3780,-2730,6720
00:02:39.443,,-123,185,975,-3150,-2100,7420
00:02:39.462,,-115,153,976,-4690,-2030,6790
00:02:39.481,,-103,155,975,-3640,-1190,6510
00:02:39.500,,-100,138,987,-2170,140,6230
00:02:39.519,,-103,140,987,-490,1750,6160
00:02:39.538,,-106,130,998,-210,2800,5110
00:02:39.557,,-110,137,998,280,3150,3920
00:02:39.576,,-119,149,1004,770,3150,3220
00:02:39.595,,-127,163,1005,560,2870,2730
00:02:39.613,,-119,160,1003,350,2660,2590
00:02:39.632,,-121,163,1007,70,2940,3150
00:02:39.651,,-122,150,1009,-1120,2800,3710
00:02:39.670,,-119,144,1008,-1470,2660,3780
00:02:39.689,,-107,136,1008,-1120,2310,3850
00:02:39.708,,-110,132,1012,-1400,2170,3220
00:02:39.727,,-114,133,1014,-1050,2100,2310
00:02:39.746,,-116,143,1010,-490,2240,1750
00:02:39.764,,-115,148,1009,-1330,2170,1540
00:02:39.783,,-117,145,1015,-2030,1680,1470
00:02:39.802,,-121,150,1014,-1750,910,1400
00:02:39.821,,-114,157,1009,-1400,350,1330
00:02:39.840,,-108,158,1007,-1190,210,1470
00:02:39.859,,-103,160,1004,-1400,350,1470
00:02:39.878,,-111,154,1005,-2310,420,1120
00:02:39.897,,-107,145,1004,-2240,210,1120
00:02:39.916,,-96,161,996,0,-140,1190
00:02:39.934,,-96,163,994,-1330,-210,700
00:02:39.953,,-100,162,991,-1960,70,490
00:02:39.972,,-104,160,992,-1540,630,700
00:02:39.991,,-101,157,990,-980,840,980
00:02:40.010,,-102,159,995,-840,1120,1120
00:02:40.029,,-99,154,996,-980,1190,1120
00:02:40.048,,-92,150,998,-840,1190,980
00:02:40.067,,-95,155,998,-490,1190,560
00:02:40.086,,-100,161,998,-770,1190,350
00:02:40.104,,-99,161,998,-1330,1260,350
00:02:40.123,,-94,165,996,-1190,1400,630
00:02:40.142,,-101,161,1000,-770,1680,980
00:02:40.161,,-102,157,998,-210,1890,1260
00:02:40.180,,-98,159,999,-140,1960,1260
00:02:40.199,,-93,155,1001,-1330,1890,770
00:02:40.218,,-94,155,1001,-1750,2030,140
00:02:40.237,,-101,163,999,-1120,2450,140
00:02:40.256,,-106,161,1000,-700,2520,700
00:02:40.274,,-104,159,1002,-840,2310,1190
00:02:40.293,,-97,151,1003,-1540,2100,1050
00:02:40.312,,-94,147,1003,-1330,2100,560
00:02:40.331,,-99,150,1003,-490,2310,140
00:02:40.350,,-106,157,1000,-140,2450,0
00:02:40.369,,-102,155,993,-630,2240,210
00:02:40.388,,-98,156,997,-1050,2100,210
00:02:40.407,,-97,145,997,-1260,2310,-560
00:02:40.426,,-99,151,993,-140,2660,-1190
00:02:40.444,,-99,164,993,840,3010,-1050
00:02:40.463,,-102,168,998,-140,3220,-560
00:02:40.482,,-104,159,1002,-1750,3430,-420
00:02:40.501,,-98,153,1005,-1820,3570,-350
00:02:40.520,,-96,162,1012,-1190,3710,-560
00:02:40.539,,-104,167,1016,-1190,3990,-910
00:02:40.558,,-107,164,1016,-1050,3360,-700
00:02:40.577,,-106,161,1012,-840,2660,-70
00:02:40.595,,-109,163,1013,-910,2100,420
00:02:40.614,,-101,161,1010,-1540,1610,630
00:02:40.633,,-102,156,1010,-1820,1470,560
00:02:40.652,,-111,161,1011,-1680,1400,630
00:02:40.671,,-115,157,1011,-1890,910,840
00:02:40.681,<gest4_cross_right,,,,,,
00:02:40.690,,-113,156,1010,-2100,140,1050
00:02:40.709,,-109,152,1007,-2100,-560,1120
00:02:40.728,,-93,153,1001,-1540,-980,1050
00:02:40.747,,-94,158,1002,-980,-700,1190
00:02:40.765,,-96,155,1003,-980,-350,980
00:02:40.784,,-101,151,1004,-1260,-420,420
00:02:40.803,,-97,152,997,-1190,-700,70
00:02:40.822,,-89,157,995,-560,-630,140
00:02:40.841,,-82,159,991,210,-210,350
00:02:40.860,,-79,157,986,490,630,350
00:02:40.879,,-87,154,990,70,1470,630
00:02:40.898,,-96,151,996,-770,1610,420
00:02:40.917,,-95,151,996,-1120,1540,-140
00:02:40.935,,-90,152,996,-420,1610,-350
00:02:40.954,,-95,157,997,210,2240,-420
00:02:40.973,,-93,162,1002,-490,2380,-420
00:02:40.992,,-95,158,1005,-1400,2660,-630
00:02:41.011,,-97,154,1004,-1400,2870,-350
00:02:41.030,,-97,150,1003,-980,2940,-210
00:02:41.049,,-92,153,1001,-560,2310,-490
00:02:41.068,,-89,161,1005,-910,2380,-840
00:02:41.087,,-89,158,1009,-1610,2730,-910
00:02:41.105,,-93,153,1008,-1400,2870,-840
00:02:41.124,,-100,158,1006,-700,2660,-840
00:02:41.143,,-92,155,1007,-420,1750,-770
00:02:41.162,,-90,162,1003,-490,1330,-770
00:02:41.181,,-92,161,1001,-1190,1400,-980
00:02:41.200,,-93,157,999,-1120,1610,-910
00:02:41.219,,-90,160,998,-350,1890,-490
00:02:41.238,,-87,161,998,-420,1960,-350
00:02:41.257,,-82,157,998,-1120,2030,-630
00:02:41.275,,-89,160,1001,-1400,2450,-770
00:02:41.294,,-94,159,998,-1050,2590,-630
00:02:41.313,,-93,162,1000,-630,2520,70
00:02:41.332,,-85,156,1000,-1190,2310,140
00:02:41.351,,-85,153,999,-1540,2520,-350
00:02:41.370,,-87,160,1000,-1050,3010,-840
00:02:41.389,,-88,166,1005,-700,3080,-560
00:02:41.408,,-98,162,1009,-910,3430,-210
00:02:41.426,,-94,158,1006,-700,2730,-140
00:02:41.445,,-91,165,1003,-420,2660,-70
00:02:41.464,,-95,164,1007,-1050,2660,-70
00:02:41.483,,-96,159,1005,-1680,2730,-140
