Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:00:19.666,,-291,-483,908,-16170,-41720,-54180,381,-561,-364
00:00:19.684,,-291,-483,908,-72240,-214760,-223930,375,-555,-363
00:00:19.703,,-280,-464,921,-72240,-214760,-223930,378,-555,-372
00:00:19.721,,-282,-452,912,11480,-20160,-10360,379,-543,-369
00:00:19.740,,-296,-456,889,6230,8120,1610,379,-541,-367
00:00:19.758,,-287,-462,896,1960,10150,0,376,-546,-369
00:00:19.777,,-310,-488,877,-2520,14280,-1260,363,-538,-373
00:00:19.795,,-319,-501,860,-4130,16590,-1540,363,-535,-369
00:00:19.814,,-324,-501,856,-2660,18340,-1540,373,-538,-360
00:00:19.832,,-322,-496,835,-1750,18900,-770,370,-535,-358
00:00:19.851,,-335,-483,819,-840,17920,1330,369,-532,-363
00:00:19.869,,-344,-474,814,-70,16100,3010,355,-534,-361
00:00:19.888,,-354,-470,814,210,13510,3150,361,-540,-358
00:00:19.906,,-371,-462,799,-210,11060,1960,361,-540,-358
00:00:19.925,,-395,-465,794,-840,8400,490,369,-534,-345
00:00:19.943,,-373,-465,809,-1540,5670,-910,363,-541,-343
00:00:19.962,,-392,-472,794,-2100,4970,-1960,366,-532,-345
00:00:19.980,,-378,-456,816,-1750,3010,-2520,361,-537,-351
00:00:19.999,,-382,-482,823,-3080,1750,-2590,361,-529,-343
00:00:20.017,,-357,-472,820,-3360,490,-3150,366,-529,-351
00:00:20.036,,-363,-493,816,-3360,-350,-3430,372,-522,-361
00:00:20.054,,-372,-491,842,-2170,-2590,-3780,372,-535,-349
00:00:20.073,,-354,-491,859,-910,-4830,-3150,367,-529,-355
00:00:20.091,,-366,-495,855,490,-5390,-2730,366,-540,-363
00:00:20.110,,-347,-496,869,1400,-5250,-2940,358,-537,-357
00:00:20.128,,-355,-497,869,1050,-3990,-3220,367,-538,-363
00:00:20.147,,-356,-485,892,2170,-3850,-3010,360,-532,-355
00:00:20.165,,-346,-485,892,3080,-4340,-2030,354,-535,-346
00:00:20.184,,-360,-476,872,2450,-3710,-2380,354,-537,-348
00:00:20.202,,-374,-481,889,2520,-4480,-3080,349,-544,-354
00:00:20.221,,-359,-479,905,2240,-5250,-3360,358,-543,-354
00:00:20.239,,-353,-484,874,1120,-4130,-3570,367,-549,-360
00:00:20.258,,-351,-481,866,630,-2520,-3850,381,-555,-367
00:00:20.276,,-362,-492,885,-350,-2240,-3430,375,-547,-378
00:00:20.295,,-342,-492,886,-1750,-3640,-2450,373,-546,-375
00:00:20.313,,-326,-493,865,-1610,-3710,-1680,372,-537,-385
00:00:20.332,,-363,-483,854,-140,-2590,-1260,367,-537,-375
00:00:20.350,,-365,-473,892,1470,-3640,-350,367,-537,-375
00:00:20.369,,-334,-467,889,1050,-5040,-210,364,-544,-367
00:00:20.387,,-344,-456,863,350,-4130,-1120,354,-540,-373
00:00:20.406,,-350,-449,902,1120,-4760,-1960,351,-544,-372
00:00:20.424,,-341,-455,918,140,-5040,-2660,358,-543,-376
00:00:20.443,,-321,-449,897,-700,-3360,-3920,364,-547,-370
00:00:20.461,,-329,-445,880,-1260,-350,-4690,369,-546,-373
00:00:20.480,,-340,-458,896,-2660,910,-5110,360,-541,-369
00:00:20.498,,-332,-462,901,-3290,-70,-4410,354,-544,-373
00:00:20.517,,-323,-474,882,-2240,-420,-3640,357,-540,-370
00:00:20.535,,-339,-478,874,-1120,70,-4060,358,-544,-363
00:00:20.554,,-344,-483,901,-1400,-560,-3920,358,-540,-352
00:00:20.572,,-345,-503,897,-2100,-980,-2870,363,-541,-346
00:00:20.591,,-328,-494,876,-980,-140,-1610,355,-547,-363
00:00:20.609,,-334,-489,870,-630,1610,-280,346,-543,-358
00:00:20.628,,-355,-490,871,-2380,1540,1400,355,-543,-358
00:00:20.646,,-345,-486,876,-3640,-140,2870,348,-540,-354
00:00:20.665,,-346,-490,864,-2590,-1400,4060,360,-540,-342
00:00:20.683,,-356,-472,861,-1890,-630,4340,340,-540,-357
00:00:20.702,,-349,-461,879,-3150,-1050,4200,348,-541,-351
00:00:20.720,,-331,-451,876,-4550,-1120,4060,360,-540,-349
00:00:20.739,,-353,-443,858,-3710,210,3430,366,-538,-351
00:00:20.757,,-342,-421,880,-2660,560,2730,349,-546,-337
00:00:20.776,,-360,-436,860,-4200,490,1610,349,-546,-337
00:00:20.794,,-353,-425,864,-3710,210,140,345,-547,-345
00:00:20.813,,-357,-448,857,-3220,350,-1190,331,-543,-339
00:00:20.831,,-357,-450,864,-3150,-350,-2730,339,-547,-337
00:00:20.850,,-348,-472,871,-3430,-1470,-3640,334,-541,-334
00:00:20.868,,-353,-478,867,-2310,-1680,-4340,345,-540,-331
00:00:20.887,,-339,-478,869,-2030,-630,-4130,345,-555,-336
00:00:20.905,,-359,-488,857,-2870,980,-2730,340,-544,-327
00:00:20.924,,-334,-469,871,-2870,1260,-1120,352,-537,-334
00:00:20.942,,-360,-482,851,-3360,1960,70,340,-540,-331
00:00:20.961,,-348,-461,872,-2520,770,350,349,-547,-324
00:00:20.979,,-361,-484,863,-2590,0,560,340,-555,-321
00:00:20.998,,-348,-463,862,-1330,-490,700,345,-547,-328
00:00:21.016,,-348,-463,862,-1330,-490,700,342,-550,-330
00:00:21.035,,-331,-454,852,-1400,350,1470,346,-549,-331
00:00:21.053,,-364,-449,843,-2240,1120,2030,340,-535,-340
00:00:21.072,,-359,-455,865,-3220,-280,2310,342,-535,-330
00:00:21.090,,-377,-454,856,-2730,-2170,2170,349,-529,-334
00:00:21.109,,-367,-450,871,-1400,-4340,1610,349,-526,-334
00:00:21.127,,-365,-453,867,-980,-5110,980,349,-525,-337
00:00:21.146,,-352,-444,879,-1190,-4620,420,345,-535,-330
00:00:21.164,,-355,-453,894,-1820,-3780,140,343,-526,-327
00:00:21.183,,-356,-451,908,-3010,-2940,-280,351,-529,-334
00:00:21.201,,-368,-469,898,-3640,-1610,-700,346,-540,-343
00:00:21.220,,-356,-464,903,-3150,-630,-1330,346,-540,-343
00:00:21.238,,-367,-467,884,-3500,350,-1540,360,-547,-348
00:00:21.257,,-371,-468,896,-3220,490,-1400,364,-538,-343
00:00:21.275,,-354,-474,887,-3850,630,-1890,366,-537,-349
00:00:21.294,,-367,-470,871,-3500,1820,-2940,363,-528,-349
00:00:21.312,,-390,-477,885,-3150,2520,-3080,364,-540,-361
00:00:21.331,,-373,-481,892,-3570,1400,-3080,369,-534,-357
00:00:21.349,,-361,-483,868,-3220,1330,-3080,349,-537,-342
00:00:21.368,,-374,-484,857,-2240,2450,-3150,358,-535,-343
00:00:21.386,,-382,-476,879,-2240,1750,-2800,357,-537,-334
00:00:21.405,,-368,-480,876,-3080,70,-1890,349,-534,-340
00:00:21.423,,-367,-474,867,-1680,-840,-1890,339,-531,-345
00:00:21.442,,-374,-465,867,-840,-350,-2310,351,-538,-331
00:00:21.460,,-381,-460,877,-1890,-1190,-2800,357,-529,-333
00:00:21.479,,-380,-470,874,-2660,-2240,-2940,346,-537,-331
00:00:21.497,,-373,-472,871,-2380,-2730,-3360,340,-544,-324
00:00:21.516,,-376,-474,861,-3150,-1890,-3430,337,-537,-330
00:00:21.534,,-369,-472,884,-3290,-2870,-3080,351,-546,-336
00:00:21.553,,-385,-485,899,-2730,-4270,-2310,357,-540,-331
00:00:21.571,,-353,-476,902,-1960,-5040,-2940,352,-532,-333
00:00:21.590,,-367,-482,882,-2310,-2380,-3640,355,-534,-336
00:00:21.608,,-377,-486,892,-3570,210,-4060,355,-544,-339
00:00:21.627,,-361,-486,902,-4200,630,-3430,352,-535,-343
00:00:21.645,,-361,-487,874,-4340,1050,-2380,352,-535,-343
00:00:21.664,,-365,-485,855,-3850,2240,-2380,357,-538,-334
00:00:21.682,,-370,-471,856,-3570,2660,-2310,358,-532,-337
00:00:21.701,,-370,-478,857,-4130,1820,-1680,364,-541,-336
00:00:21.719,,-364,-474,857,-3710,560,-2100,361,-531,-343
00:00:21.738,,-384,-486,863,-2730,-490,-2730,360,-538,-336
00:00:21.756,,-369,-476,882,-2100,-1610,-2800,369,-534,-337
00:00:21.775,,-370,-491,863,-2380,-910,-2240,363,-538,-336
00:00:21.793,,-369,-478,874,-2240,-140,-1610,369,-522,-328
00:00:21.812,,-374,-489,873,-3010,210,-980,355,-529,-336
00:00:21.830,,-375,-485,858,-3430,210,-420,361,-528,-330
00:00:21.833,>gest2_circle_ccw,,,,,,,,,
00:00:21.849,,-374,-478,866,-2800,-420,0,358,-523,-328
00:00:21.867,,-388,-479,871,-2800,-1680,-140,376,-529,-325
00:00:21.886,,-366,-473,868,-2800,-2590,-490,375,-532,-340
00:00:21.904,,-381,-474,857,-2520,-1610,-700,369,-543,-343
00:00:21.923,,-365,-467,874,-2590,-1680,-700,372,-538,-336
00:00:21.941,,-365,-479,866,-3430,-1540,-910,372,-526,-346
00:00:21.960,,-375,-467,881,-1960,-2170,-1610,375,-531,-349
00:00:21.978,,-375,-478,880,-1540,-2800,-1960,378,-535,-345
00:00:21.997,,-366,-468,871,-1400,-2380,-2240,370,-529,-354
00:00:22.015,,-373,-473,879,-1050,-1540,-2030,369,-526,-351
00:00:22.034,,-376,-480,877,-1890,-1470,-1960,372,-523,-348
00:00:22.052,,-359,-472,876,-2450,-1960,-2240,369,-523,-354
00:00:22.071,,-379,-455,855,-3850,-840,-2100,370,-529,-352
00:00:22.089,,-377,-363,880,-16870,770,280,370,-529,-352
00:00:22.108,,-385,-352,853,-56140,3220,5110,366,-523,-348
00:00:22.126,,-402,-460,820,-100310,5110,9240,379,-523,-345
00:00:22.145,,-393,-598,812,-118020,3920,9100,376,-526,-327
00:00:22.163,,-390,-682,780,-101780,1820,5320,388,-514,-307
00:00:22.182,,-386,-714,757,-64330,210,1960,396,-511,-304
00:00:22.200,,-404,-672,752,-26810,-140,-770,388,-507,-304
00:00:22.219,,-389,-618,763,-5460,-2590,-2240,387,-520,-300
00:00:22.237,,-395,-596,769,-1610,-4550,-1820,393,-507,-298
00:00:22.256,,-386,-602,787,-4060,-7350,-700,399,-514,-289
00:00:22.274,,-367,-601,800,-5040,-8890,-560,397,-513,-294
00:00:22.293,,-366,-607,785,-3990,-8400,-420,384,-514,-295
00:00:22.311,,-364,-589,807,-630,-7210,140,385,-516,-307
00:00:22.330,,-370,-589,825,350,-6860,0,388,-517,-306
00:00:22.348,,-370,-587,825,350,-6860,0,403,-510,-312
00:00:22.367,,-363,-585,823,-420,-6790,-770,397,-508,-303
00:00:22.385,,-365,-574,807,-210,-4830,-1470,387,-505,-310
00:00:22.404,,-387,-577,795,70,-1890,-2170,385,-523,-312
00:00:22.422,,-387,-577,813,1190,-1400,-2870,375,-507,-310
00:00:22.441,,-369,-584,789,1610,-1610,-3920,381,-513,-313
00:00:22.459,,-385,-583,774,3710,-1400,-4340,387,-517,-300
00:00:22.478,,-375,-589,785,5250,-2380,-4480,376,-513,-301
00:00:22.496,,-388,-586,759,4900,-2660,-4410,381,-528,-310
00:00:22.515,,-386,-589,761,5530,-3850,-3570,381,-528,-310
00:00:22.533,,-379,-592,771,6510,-5600,-3290,393,-525,-324
00:00:22.552,,-371,-591,778,7280,-7350,-2870,408,-514,-336
00:00:22.570,,-365,-578,788,8190,-8400,-2380,418,-517,-339
00:00:22.589,,-366,-557,817,8680,-9450,-1960,400,-514,-336
00:00:22.607,,-332,-518,861,8680,-9660,-2590,393,-514,-336
00:00:22.626,,-354,-482,899,7630,-8260,-3850,385,-519,-345
00:00:22.644,,-321,-423,964,8540,-6720,-7210,373,-523,-339
00:00:22.663,,-280,-325,972,8470,-770,-12110,388,-523,-334
00:00:22.681,,-231,-257,919,-560,10150,-18270,391,-528,-325
00:00:22.700,,-244,-210,898,-20160,22050,-28000,378,-525,-318
00:00:22.718,,-278,-276,915,-49070,30660,-41720,379,-532,-312
00:00:22.737,,-306,-423,960,-76090,35630,-56420,384,-537,-288
00:00:22.755,,-335,-619,971,-85820,40670,-67270,391,-549,-268
00:00:22.774,,-335,-814,956,-74200,46690,-70770,400,-561,-258
00:00:22.792,,-332,-995,958,-53410,58590,-65730,390,-573,-255
00:00:22.811,,-315,-1178,1008,-43330,73850,-53690,391,-577,-253
00:00:22.829,,-328,-1308,986,-50400,88340,-36190,408,-583,-235
00:00:22.848,,-384,-1394,882,-63630,102340,-13370,408,-579,-219
00:00:22.866,,-458,-1397,704,-71330,114100,11970,415,-567,-208
00:00:22.885,,-527,-1308,536,-66710,122710,36330,414,-567,-198
00:00:22.903,,-590,-1179,439,-56980,124880,56910,403,-544,-190
00:00:22.922,,-636,-1055,370,-51310,115640,72940,402,-531,-181
00:00:22.940,,-647,-1000,276,-51170,96810,84560,399,-519,-166
00:00:22.959,,-663,-931,167,-52640,74970,93590,399,-519,-166
00:00:22.977,,-680,-866,76,-56210,54110,101220,403,-499,-154
00:00:22.996,,-703,-778,19,-62370,34860,107800,393,-478,-151
00:00:23.014,,-704,-754,4,-64190,15330,113750,375,-459,-138
00:00:23.033,,-674,-716,-40,-52920,-2870,116760,364,-445,-138
00:00:23.051,,-615,-627,-73,-30590,-17710,117670,354,-423,-132
00:00:23.070,,-578,-507,-49,-11760,-30940,117180,349,-420,-136
00:00:23.088,,-550,-387,-7,-4410,-45570,115080,340,-402,-136
00:00:23.107,,-539,-285,45,-7980,-59290,110320,333,-391,-138
00:00:23.125,,-518,-204,100,-18830,-73360,100870,315,-375,-142
00:00:23.144,,-490,-168,115,-29540,-85750,87920,297,-352,-150
