Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:02:01.686,,-40,139,1013,-700,2450,-490
00:02:01.704,,-39,140,1011,-560,2520,-210
00:02:01.723,,-37,138,1012,-910,2310,-140
00:02:01.742,,-33,135,1010,-1400,2100,-350
00:02:01.761,,-33,138,1011,-1470,2240,-560
00:02:01.780,,-40,143,1011,-1330,2380,-840
00:02:01.799,,-41,144,1010,-1190,2310,-840
00:02:01.818,,-41,147,1010,-1050,2170,-630
00:02:01.837,,-41,152,1010,-1330,2100,-350
00:02:01.856,,-37,140,1011,-1820,2030,-280
00:02:01.874,,-35,136,1009,-1330,2170,70
00:02:01.893,,-33,142,1008,-910,2030,70
00:02:01.912,,-36,141,1012,-1540,1820,-420
00:02:01.931,,-38,136,1011,-1610,1890,-910
00:02:01.937,>gest1_still,,,,,,
00:02:01.950,,-40,140,1011,-700,1890,-630
00:02:01.969,,-40,144,1012,-350,1680,-140
00:02:01.988,,-36,141,1011,-770,1470,-140
00:02:02.007,,-34,138,1008,-1050,1330,-420
00:02:02.026,,-35,140,1009,-910,1470,-490
00:02:02.044,,-35,140,1011,-1050,1610,-420
00:02:02.063,,-35,139,1008,-910,1750,-280
00:02:02.082,,-37,142,1010,-700,1820,-350
00:02:02.101,,-38,140,1012,-770,1820,-420
00:02:02.120,,-35,138,1008,-910,1820,-350
00:02:02.139,,-39,141,1012,-1190,1890,-350
00:02:02.158,,-34,137,1015,-1540,1750,-490
00:02:02.177,,-38,138,1014,-1540,1890,-420
00:02:02.196,,-35,138,1013,-1540,1610,-350
00:02:02.214,,-34,137,1016,-1680,1470,-350
00:02:02.233,,-31,134,1013,-1610,1400,-560
00:02:02.252,,-31,138,1011,-1400,1540,-770
00:02:02.271,,-37,140,1013,-1750,1400,-980
00:02:02.290,,-34,138,1010,-1890,980,-1050
00:02:02.309,,-33,139,1004,-1260,980,-980
00:02:02.328,,-33,146,1004,-910,1050,-700
00:02:02.347,,-31,140,1003,-1400,1120,-910
00:02:02.366,,-27,138,1001,-1470,1260,-910
00:02:02.384,,-29,143,1001,-1120,1680,-770
00:02:02.403,,-28,142,1002,-1260,1960,-630
00:02:02.422,,-33,139,1008,-1330,2310,-700
00:02:02.441,,-33,141,1008,-840,2380,-630
00:02:02.460,,-32,142,1008,-770,2380,-630
00:02:02.479,,-28,137,1010,-630,2590,-420
00:02:02.498,,-26,136,1009,-420,2730,-70
00:02:02.517,,-24,136,1011,-770,2800,0
00:02:02.536,,-26,136,1015,-1400,2730,-420
00:02:02.554,,-32,137,1017,-1400,2730,-630
00:02:02.573,,-34,143,1016,-1120,2450,-490
00:02:02.592,,-33,147,1017,-840,2240,-210
00:02:02.611,,-35,145,1017,-910,2170,210
00:02:02.630,,-32,140,1014,-910,1960,560
00:02:02.649,,-31,135,1012,-980,1750,700
00:02:02.668,,-31,134,1012,-1260,1540,560
00:02:02.687,,-30,130,1009,-1540,1470,70
00:02:02.706,,-32,133,1008,-1260,1680,-280
00:02:02.724,,-35,138,1010,-910,1890,-350
00:02:02.743,,-35,137,1009,-840,1960,-210
00:02:02.762,,-35,134,1008,-980,1960,-140
00:02:02.781,,-33,134,1009,-980,1960,-280
00:02:02.800,,-33,135,1008,-1190,2030,-630
00:02:02.819,,-32,134,1008,-1260,2170,-770
00:02:02.838,,-30,135,1009,-1190,2240,-700
00:02:02.857,,-30,135,1010,-980,2520,-770
00:02:02.876,,-35,138,1011,-840,2730,-910
00:02:02.894,,-35,144,1013,-1120,2590,-910
00:02:02.913,,-34,137,1014,-1680,2450,-840
00:02:02.932,,-31,132,1014,-1400,2380,-560
00:02:02.951,,-30,134,1012,-770,2380,-490
00:02:02.970,,-29,136,1012,-700,2240,-700
00:02:02.989,,-31,136,1012,-1190,2170,-1050
00:02:03.008,,-31,136,1012,-1470,2100,-1120
00:02:03.027,,-30,138,1011,-1190,2170,-980
00:02:03.046,,-31,142,1011,-980,2310,-630
00:02:03.064,,-32,142,1012,-1330,2240,-350
00:02:03.083,,-30,136,1011,-1680,2170,-350
00:02:03.102,,-30,133,1013,-1330,2170,-280
00:02:03.121,,-34,138,1012,-630,2240,-280
00:02:03.140,,-35,137,1010,-630,2100,-350
00:02:03.159,,-30,136,1008,-840,1890,-350
00:02:03.178,,-29,131,1008,-910,2170,-280
00:02:03.197,,-30,133,1008,-770,2380,-280
00:02:03.216,,-37,133,1009,-910,2450,-630
00:02:03.234,,-38,135,1008,-910,2170,-910
00:02:03.253,,-35,136,1007,-630,2100,-1050
00:02:03.272,,-36,140,1006,0,2660,-840
00:02:03.291,,-33,139,1008,0,3010,-490
00:02:03.310,,-30,132,1009,-280,3150,-280
00:02:03.329,,-31,133,1010,-210,3220,-420
00:02:03.348,,-32,140,1013,-420,3220,-840
00:02:03.367,,-36,142,1016,-980,3080,-1120
00:02:03.386,,-38,140,1016,-980,2940,-910
00:02:03.404,,-38,146,1017,-350,2660,-280
00:02:03.423,,-35,144,1018,-280,2520,-140
00:02:03.442,,-35,138,1016,-560,2520,-140
00:02:03.461,,-37,135,1014,-560,2310,-70
00:02:03.480,,-34,136,1014,-490,2030,-70
00:02:03.499,,-34,139,1013,-910,1890,-420
00:02:03.518,,-37,137,1012,-1120,1890,-840
00:02:03.537,,-39,141,1010,-700,2030,-770
00:02:03.556,,-38,142,1009,-560,2030,-420
00:02:03.574,,-36,139,1013,-630,2100,-210
00:02:03.593,,-37,138,1012,-630,2170,-420
00:02:03.612,,-39,137,1009,-840,2030,-770
00:02:03.631,,-36,135,1011,-770,1750,-840
00:02:03.650,,-37,141,1009,-350,1890,-840
00:02:03.669,,-34,144,1008,-490,2100,-980
00:02:03.688,,-37,141,1009,-910,2310,-1050
00:02:03.707,,-38,142,1012,-770,2380,-840
00:02:03.726,,-39,142,1011,-770,2450,-700
00:02:03.744,,-34,137,1011,-910,2310,-770
00:02:03.763,,-33,137,1011,-700,2380,-770
00:02:03.782,,-35,141,1012,-630,2450,-770
00:02:03.801,,-33,140,1013,-980,2380,-1050
00:02:03.820,,-38,144,1015,-1190,2380,-1050
00:02:03.839,,-35,141,1015,-1120,2100,-840
00:02:03.858,,-33,142,1012,-840,1960,-490
00:02:03.877,,-33,143,1011,-700,2030,-420
00:02:03.896,,-34,144,1011,-910,2030,-490
00:02:03.914,,-38,143,1010,-1190,2100,-630
00:02:03.933,,-40,142,1012,-980,2100,-560
00:02:03.952,,-40,145,1013,-770,1890,-280
00:02:03.971,,-37,140,1008,-910,1750,-140
00:02:03.990,,-33,137,1006,-770,1750,-140
00:02:04.009,,-32,137,1006,-420,1890,-280
00:02:04.028,,-37,141,1007,-490,2240,-420
00:02:04.047,,-39,138,1006,-980,2170,-700
00:02:04.066,,-39,138,1005,-1050,2030,-910
00:02:04.084,,-38,143,1007,-560,2310,-910
00:02:04.103,,-39,145,1006,-280,2800,-840
00:02:04.122,,-38,148,1009,-700,3010,-490
00:02:04.141,,-36,135,1014,-1260,2940,-210
00:02:04.160,,-31,132,1010,-770,2940,-210
00:02:04.179,,-34,142,1013,-350,2940,-490
00:02:04.198,,-39,145,1016,-980,2660,-910
00:02:04.217,,-40,143,1015,-1330,2380,-980
00:02:04.236,,-37,142,1013,-770,2240,-630
00:02:04.254,,-43,150,1015,-210,2240,-210
00:02:04.273,,-35,146,1013,-560,1890,-280
00:02:04.292,,-33,142,1007,-980,1750,-140
00:02:04.311,,-32,142,1009,-1190,1750,-70
00:02:04.330,,-36,139,1011,-1190,1960,-140
00:02:04.349,,-38,138,1007,-840,2100,-280
00:02:04.368,,-38,142,1008,-560,2100,-280
00:02:04.387,,-38,143,1011,-560,2030,-280
00:02:04.406,,-41,140,1011,-700,2100,-350
00:02:04.424,,-42,138,1010,-560,1820,-420
00:02:04.443,,-39,141,1008,-350,1400,-490
00:02:04.462,,-34,143,1007,-490,1470,-630
00:02:04.481,,-35,145,1007,-770,1890,-700
00:02:04.500,,-37,142,1008,-980,2170,-630
00:02:04.519,,-37,139,1008,-840,2170,-350
00:02:04.538,,-34,139,1010,-490,2310,-280
00:02:04.557,,-36,144,1013,-630,2450,-560
00:02:04.576,,-35,138,1012,-1120,2310,-980
00:02:04.594,,-38,142,1013,-1050,2240,-910
00:02:04.613,,-35,147,1013,-980,1960,-770
00:02:04.632,,-33,144,1009,-840,2030,-490
00:02:04.651,,-35,147,1010,-700,2240,-280
00:02:04.670,,-34,144,1011,-1120,2170,-210
00:02:04.689,,-34,143,1011,-1260,2170,-210
00:02:04.708,,-34,145,1011,-1050,2100,-140
00:02:04.727,,-35,145,1010,-980,2170,-70
00:02:04.745,,-39,147,1011,-840,2380,0
00:02:04.764,,-42,150,1010,-770,2380,0
00:02:04.783,,-42,142,1012,-1050,2170,210
00:02:04.802,,-37,139,1007,-770,2100,420
00:02:04.821,,-31,140,1006,-560,2100,420
00:02:04.840,,-33,138,1007,-910,2450,210
00:02:04.859,,-37,137,1008,-1120,2730,-140
00:02:04.878,,-40,139,1011,-1050,2730,-490
00:02:04.897,,-41,141,1012,-770,2450,-840
00:02:04.915,,-43,147,1011,-210,2520,-910
00:02:04.934,,-39,149,1011,-140,2590,-560
00:02:04.953,,-39,149,1013,-770,2660,-70
00:02:04.972,,-35,138,1012,-1470,2450,0
00:02:04.991,,-34,135,1011,-1400,2380,-140
00:02:05.010,,-38,142,1010,-910,2380,-490
00:02:05.029,,-41,145,1008,-910,2310,-700
00:02:05.048,,-39,146,1007,-910,2240,-630
00:02:05.067,,-39,148,1007,-700,2520,-420
00:02:05.085,,-43,146,1010,-840,2660,-350
00:02:05.104,,-41,141,1010,-910,2380,-210
00:02:05.123,,-38,143,1008,-770,2100,-140
00:02:05.142,,-39,144,1009,-980,2100,-350
00:02:05.161,,-40,142,1008,-1050,2170,-630
00:02:05.180,,-39,144,1007,-630,2310,-630
00:02:05.199,,-44,150,1011,-420,2450,-490
00:02:05.218,,-44,146,1015,-770,2310,-420
00:02:05.237,,-40,142,1014,-700,2030,-420
00:02:05.255,,-38,142,1011,-280,1890,-350
00:02:05.274,,-40,147,1012,-420,1820,-490
00:02:05.293,,-38,141,1014,-1120,1680,-770
00:02:05.312,,-41,141,1014,-1050,1820,-840
00:02:05.331,,-41,145,1012,-700,1680,-770
00:02:05.350,,-40,148,1012,-770,1540,-700
00:02:05.369,,-38,147,1011,-1190,1540,-840
00:02:05.388,,-39,145,1011,-1400,1750,-770
00:02:05.406,,-39,147,1010,-1400,1750,-420
00:02:05.425,,-38,147,1011,-1540,1680,-420
00:02:05.444,,-36,139,1013,-1540,1540,-560
00:02:05.463,,-36,142,1011,-840,1540,-560
00:02:05.482,,-36,150,1008,-490,1610,-630
00:02:05.501,,-36,148,1008,-1260,1540,-700
00:02:05.520,,-37,147,1009,-1820,1680,-630
00:02:05.539,,-34,142,1009,-1540,1680,-490
00:02:05.558,,-35,144,1010,-980,1820,-420
00:02:05.576,<gest1_still,,,,,,
00:02:05.576,,-40,149,1011,-840,1750,-560
00:02:05.595,,-37,149,1010,-1190,1400,-630
00:02:05.614,,-37,143,1010,-1260,1260,-490
00:02:05.633,,-35,145,1006,-630,1260,-280
00:02:05.652,,-32,148,1004,-630,1400,-280
00:02:05.671,,-29,143,1005,-1050,1610,-350
00:02:05.690,,-34,142,1007,-1120,1960,-350
00:02:05.709,,-37,143,1009,-980,2100,-420
00:02:05.728,,-39,144,1011,-910,2100,-630
00:02:05.746,,-39,145,1012,-490,2240,-630
00:02:05.765,,-38,147,1011,-560,2310,-140
00:02:05.784,,-29,137,1012,-1120,1890,0
00:02:05.803,,-26,136,1009,-1050,1960,-70
00:02:05.822,,-28,145,1008,-1050,2030,-560
00:02:05.841,,-37,150,1011,-1470,2030,-980
00:02:05.860,,-41,152,1011,-1470,1890,-840
00:02:05.879,,-39,158,1009,-910,1750,-210
00:02:05.898,,-36,152,1009,-630,1680,350
00:02:05.916,,-32,146,1006,-350,1750,770
00:02:05.935,,-31,145,1004,-350,1820,700
00:02:05.954,,-34,146,1007,-840,1820,350
00:02:05.973,,-35,142,1007,-1400,1890,-70
00:02:05.992,,-35,141,1006,-910,2100,-280
00:02:06.011,,-38,151,1006,-70,2450,-70
00:02:06.030,,-37,149,1008,-350,2380,0
00:02:06.049,,-34,138,1010,-700,2310,70
00:02:06.068,,-34,138,1009,-280,2310,-140
00:02:06.086,,-34,147,1009,-140,2240,-630
00:02:06.105,,-36,146,1011,-840,2240,-1050
00:02:06.124,,-35,147,1013,-910,2380,-910
00:02:06.143,,-38,148,1012,-560,2590,-560
00:02:06.162,,-37,146,1013,-490,2590,-420
00:02:06.181,,-36,149,1012,-840,2450,-560
00:02:06.200,,-34,141,1013,-1400,2240,-770
00:02:06.219,,-35,141,1015,-1190,2310,-770
00:02:06.238,,-35,143,1011,-770,2310,-770
00:02:06.256,,-33,146,1010,-770,2100,-770
00:02:06.275,,-34,145,1010,-910,2100,-910
00:02:06.294,,-33,150,1008,-980,2100,-1050
00:02:06.313,,-34,150,1009,-1400,2100,-840
00:02:06.332,,-33,145,1010,-1400,2240,-420
00:02:06.351,,-33,147,1008,-910,2380,-210
00:02:06.370,,-34,148,1009,-840,2380,-350
00:02:06.389,,-37,147,1010,-980,2380,-420
00:02:06.408,,-36,149,1008,-980,2240,-280
00:02:06.426,,-35,141,1009,-980,2240,-140
00:02:06.445,,-35,142,1008,-490,2240,-140
00:02:06.464,,-33,143,1007,-210,2170,-280
00:02:06.483,,-34,143,1007,-560,2240,-490
00:02:06.502,,-35,142,1007,-770,2310,-560
00:02:06.521,,-40,148,1007,-490,2380,-700
00:02:06.540,,-39,149,1007,-630,2310,-840
00:02:06.559,,-38,147,1009,-490,2590,-700
00:02:06.578,,-38,146,1006,-140,3080,-280
00:02:06.596,,-37,147,1009,-140,3080,-140
00:02:06.615,,-32,143,1011,-630,2870,-420
00:02:06.634,,-35,144,1012,-840,2870,-910
00:02:06.653,,-37,147,1013,-700,2730,-980
00:02:06.672,,-39,151,1014,-280,2520,-700
00:02:06.691,,-39,156,1013,-210,2450,-560
