Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:06:51.857,,-23,-222,1034,-2870,1750,-3010,-418,-607,-399
00:06:51.876,,-20,-222,1043,-2380,840,-3360,-421,-600,-411
00:06:51.895,,-17,-217,1049,-1750,350,-3640,-420,-603,-402
00:06:51.913,,-18,-211,1045,-1890,140,-3990,-412,-597,-405
00:06:51.932,,-18,-210,1039,-2240,350,-4060,-411,-606,-403
00:06:51.950,,-19,-212,1033,-2030,840,-3850,-424,-604,-397
00:06:51.969,,-25,-213,1030,-1960,1400,-3500,-417,-598,-415
00:06:51.987,,-36,-207,1022,-2660,1960,-3080,-414,-603,-408
00:06:52.006,,-46,-215,1016,-4130,2170,-2800,-415,-603,-414
00:06:52.024,,-52,-223,1019,-4620,1820,-2730,-418,-600,-412
00:06:52.043,,-55,-231,1019,-4480,840,-2730,-417,-595,-409
00:06:52.061,,-45,-243,1032,-3430,-210,-2660,-406,-598,-403
00:06:52.080,,-30,-240,1049,-3430,-350,-2030,-421,-597,-402
00:06:52.098,,-19,-244,1053,-4620,490,-1120,-415,-601,-399
00:06:52.117,,-13,-241,1061,-6160,2170,-280,-415,-601,-399
00:06:52.135,,-13,-231,1057,-7070,3430,-140,-411,-598,-409
00:06:52.154,,-12,-225,1056,-7280,4270,-350,-415,-597,-405
00:06:52.172,,-16,-216,1047,-7560,4340,-770,-415,-603,-408
00:06:52.191,,-19,-216,1037,-7210,3780,-1120,-417,-604,-412
00:06:52.209,,-24,-215,1031,-6370,2660,-1260,-421,-595,-414
00:06:52.228,,-28,-213,1027,-5320,1260,-1190,-408,-603,-412
00:06:52.246,,-29,-215,1032,-4760,-350,-1050,-415,-592,-411
00:06:52.265,,-29,-224,1039,-3990,-1820,-980,-418,-598,-414
00:06:52.283,,-27,-226,1047,-2380,-3080,-980,-409,-598,-406
00:06:52.302,,-18,-225,1053,-1050,-3430,-1190,-421,-604,-418
00:06:52.320,,-16,-225,1052,-1120,-2660,-1330,-415,-601,-406
00:06:52.339,,-16,-231,1049,-1890,-1400,-1820,-420,-595,-399
00:06:52.358,,-16,-241,1056,-1750,-420,-2380,-417,-594,-409
00:06:52.376,,-18,-236,1053,-350,560,-3150,-415,-601,-417
00:06:52.395,,-22,-222,1044,0,1540,-3850,-412,-597,-412
00:06:52.413,,-33,-220,1034,-1120,2170,-4410,-418,-600,-411
00:06:52.432,,-43,-226,1033,-1330,2240,-4900,-411,-603,-414
00:06:52.450,,-58,-223,1033,-420,1750,-5110,-411,-598,-415
00:06:52.469,,-64,-224,1034,140,560,-4900,-411,-595,-406
00:06:52.487,,-68,-233,1036,770,-910,-4410,-408,-597,-406
00:06:52.506,,-72,-230,1036,1750,-2030,-3780,-412,-595,-415
00:06:52.524,,-71,-227,1035,1820,-2940,-3080,-406,-600,-412
00:06:52.543,,-67,-236,1043,1470,-3430,-2170,-409,-600,-408
00:06:52.561,,-63,-234,1048,1610,-3290,-1470,-415,-598,-408
00:06:52.580,,-60,-231,1050,1400,-2590,-840,-415,-598,-408
00:06:52.598,,-55,-233,1047,350,-1750,-350,-414,-597,-408
00:06:52.617,,-55,-236,1042,140,-910,-350,-415,-597,-403
00:06:52.635,,-50,-229,1039,560,-350,-630,-421,-591,-417
00:06:52.654,,-51,-232,1033,280,140,-630,-423,-601,-402
00:06:52.672,,-47,-236,1033,-140,280,-560,-415,-594,-406
00:06:52.691,,-48,-235,1026,-210,490,-420,-414,-603,-405
00:06:52.709,,-44,-232,1031,-700,560,-280,-421,-595,-403
00:06:52.728,,-40,-238,1029,-2030,420,-210,-414,-597,-406
00:06:52.746,,-39,-241,1026,-1890,420,-70,-417,-598,-409
00:06:52.765,,-41,-229,1025,-2310,420,70,-420,-601,-403
00:06:52.784,,-42,-232,1024,-3640,280,140,-418,-603,-402
00:06:52.802,,-42,-235,1028,-4340,-140,140,-409,-594,-405
00:06:52.821,,-40,-227,1032,-3570,-770,-70,-414,-606,-400
00:06:52.839,,-36,-220,1036,-3500,-1050,-70,-415,-604,-418
00:06:52.858,,-31,-216,1040,-4130,-980,-280,-423,-601,-405
00:06:52.876,,-31,-214,1046,-4760,-630,-560,-420,-603,-408
00:06:52.895,,-34,-209,1046,-4760,-210,-1120,-420,-594,-406
00:06:52.913,,-36,-210,1047,-4550,70,-1750,-411,-606,-405
00:06:52.932,,-36,-210,1047,-4550,70,-1750,-415,-601,-411
00:06:52.950,,-38,-206,1042,-4270,280,-2380,-414,-600,-405
00:06:52.969,,-45,-209,1037,-4340,350,-2730,-414,-597,-405
00:06:52.987,,-46,-214,1036,-3990,-70,-3010,-414,-598,-405
00:06:53.006,,-47,-221,1042,-3780,-700,-3080,-418,-594,-406
00:06:53.024,,-45,-226,1041,-3150,-1470,-3010,-408,-592,-417
00:06:53.043,,-43,-227,1044,-2800,-1820,-2450,-408,-592,-417
00:06:53.061,,-45,-225,1041,-2800,-1820,-1610,-418,-601,-403
00:06:53.080,,-44,-227,1050,-3220,-1540,-840,-411,-589,-412
00:06:53.098,,-47,-224,1050,-3220,-1400,-630,-424,-592,-412
00:06:53.117,,-47,-224,1047,-2590,-1260,-770,-412,-598,-408
00:06:53.135,,-46,-220,1045,-1890,-1190,-1050,-408,-601,-409
00:06:53.154,,-42,-222,1048,-1820,-630,-1330,-415,-600,-415
00:06:53.172,,-43,-226,1047,-2100,-210,-1540,-414,-591,-403
00:06:53.191,,-40,-232,1051,-1750,140,-1750,-423,-595,-412
00:06:53.209,,-42,-231,1044,-1120,490,-1890,-408,-597,-406
00:06:53.228,,-44,-229,1040,-840,770,-2100,-420,-600,-403
00:06:53.247,,-45,-230,1034,-1190,630,-2240,-421,-600,-405
00:06:53.265,,-46,-234,1033,-1260,420,-2240,-414,-601,-409
00:06:53.284,,-48,-232,1030,-980,0,-2310,-415,-595,-406
00:06:53.302,,-51,-224,1024,-1260,-280,-2380,-411,-595,-414
00:06:53.321,,-52,-223,1021,-2170,-630,-2310,-417,-598,-403
00:06:53.339,,-54,-225,1022,-2310,-840,-2450,-414,-597,-400
00:06:53.358,,-56,-226,1027,-2240,-1120,-2870,-421,-600,-402
00:06:53.376,,-60,-229,1024,-1820,-1610,-3430,-409,-595,-403
00:06:53.395,,-58,-233,1034,-1960,-1820,-3500,-417,-595,-411
00:06:53.413,,-55,-240,1040,-2590,-1890,-3430,-414,-589,-412
00:06:53.432,,-56,-241,1043,-2870,-1400,-3010,-415,-597,-406
00:06:53.450,,-58,-240,1045,-3150,-1050,-2590,-409,-595,-408
00:06:53.469,,-59,-240,1046,-3220,-770,-2310,-421,-592,-405
00:06:53.487,,-63,-231,1044,-3220,-420,-2170,-406,-592,-409
00:06:53.506,,-62,-231,1044,-3500,-280,-2030,-406,-592,-409
00:06:53.524,,-60,-232,1047,-3080,-350,-2030,-412,-586,-403
00:06:53.543,,-59,-225,1050,-2170,-210,-2170,-411,-597,-402
00:06:53.561,,-58,-222,1048,-1820,0,-2450,-412,-595,-411
00:06:53.580,,-59,-221,1048,-1400,70,-2660,-408,-588,-409
00:06:53.599,,-61,-216,1045,-630,210,-3010,-415,-598,-408
00:06:53.617,,-66,-216,1039,-280,210,-3360,-405,-589,-411
00:06:53.636,,-67,-220,1041,70,-210,-3430,-414,-592,-408
00:06:53.654,,-68,-221,1036,630,-560,-3360,-421,-594,-399
00:06:53.673,,-67,-225,1032,630,-840,-3080,-409,-595,-411
00:06:53.691,,-69,-228,1035,140,-700,-2590,-420,-589,-405
00:06:53.710,,-69,-232,1032,-140,-560,-2240,-417,-591,-403
00:06:53.728,,-70,-232,1032,0,-420,-1820,-420,-595,-402
00:06:53.747,,-69,-228,1034,-280,-350,-1540,-414,-594,-406
00:06:53.765,,-67,-230,1033,-1050,-140,-1330,-417,-595,-405
00:06:53.784,,-63,-233,1039,-1470,0,-1190,-417,-588,-397
00:06:53.802,,-61,-230,1040,-1610,70,-1260,-421,-591,-409
00:06:53.821,,-59,-230,1036,-1960,0,-1260,-418,-582,-408
00:06:53.839,,-57,-229,1033,-2240,-280,-1260,-423,-598,-408
00:06:53.858,,-55,-226,1032,-2380,-560,-1050,-414,-594,-402
00:06:53.876,,-54,-224,1032,-2660,-980,-770,-415,-586,-406
00:06:53.895,,-52,-222,1033,-2870,-1470,-700,-418,-594,-405
00:06:53.913,,-51,-216,1033,-2660,-1820,-910,-412,-591,-412
00:06:53.932,,-52,-212,1031,-2800,-2030,-1190,-411,-594,-405
00:06:53.950,,-52,-214,1031,-3010,-2240,-1610,-408,-598,-408
00:06:53.969,,-54,-215,1035,-2800,-2380,-2100,-408,-598,-408
00:06:53.987,,-54,-217,1038,-2590,-2380,-2660,-421,-594,-409
00:06:54.006,,-58,-220,1038,-2590,-2450,-3220,-415,-591,-412
00:06:54.024,,-54,-228,1044,-2590,-2520,-3640,-420,-592,-403
00:06:54.043,,-56,-228,1043,-2660,-2310,-3710,-414,-595,-397
00:06:54.062,,-55,-232,1043,-2660,-2100,-3570,-408,-603,-408
00:06:54.080,,-56,-228,1042,-2730,-1820,-3290,-412,-588,-405
00:06:54.099,,-59,-226,1040,-3010,-1470,-3010,-421,-595,-406
00:06:54.117,,-60,-227,1042,-3220,-1470,-2870,-412,-591,-405
00:06:54.136,,-59,-227,1042,-2870,-1610,-2940,-414,-591,-405
00:06:54.154,,-60,-221,1039,-2450,-1610,-3010,-417,-592,-406
00:06:54.173,,-59,-223,1038,-2800,-1680,-2940,-411,-586,-403
00:06:54.191,,-60,-227,1040,-2870,-1750,-2800,-409,-591,-409
00:06:54.210,,-60,-226,1040,-2520,-1890,-2730,-414,-594,-411
00:06:54.228,,-57,-230,1042,-2450,-2030,-2590,-414,-592,-394
00:06:54.247,,-56,-234,1043,-2310,-2100,-2310,-418,-588,-406
00:06:54.265,,-56,-234,1043,-2310,-2100,-2310,-421,-583,-403
00:06:54.284,,-57,-229,1042,-2030,-1820,-2030,-415,-588,-403
00:06:54.302,,-59,-227,1039,-2450,-1610,-1820,-414,-589,-408
00:06:54.321,,-60,-229,1040,-2800,-1610,-1750,-417,-598,-402
00:06:54.339,,-57,-229,1040,-2240,-1610,-1960,-423,-598,-405
00:06:54.358,,-58,-221,1038,-1820,-1470,-2170,-420,-588,-402
00:06:54.376,,-57,-224,1039,-2310,-1400,-2310,-414,-589,-402
00:06:54.395,,-56,-227,1040,-2520,-1260,-2450,-417,-585,-406
00:06:54.413,,-56,-227,1041,-2100,-1190,-2660,-418,-592,-406
00:06:54.432,,-55,-227,1043,-1820,-1120,-2940,-418,-592,-406
00:06:54.440,>gest1_still,,,,,,,,,
00:06:54.451,,-55,-229,1043,-1750,-980,-3150,-415,-595,-403
00:06:54.469,,-56,-230,1039,-1890,-770,-3290,-411,-591,-405
00:06:54.488,,-60,-232,1039,-2170,-700,-3150,-409,-591,-408
00:06:54.506,,-63,-233,1037,-2240,-840,-2940,-414,-585,-412
00:06:54.525,,-63,-231,1034,-1820,-1120,-2590,-402,-592,-403
00:06:54.543,,-63,-228,1034,-1820,-1400,-2310,-414,-597,-409
00:06:54.562,,-64,-228,1035,-1890,-1470,-2030,-420,-588,-408
00:06:54.580,,-63,-224,1036,-1820,-1540,-1890,-417,-582,-417
00:06:54.599,,-63,-224,1035,-1890,-1680,-1960,-415,-589,-403
