Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
10:48:21.358,,-138,-46,1055,-5040,-140,910,243,366,-289
10:48:21.377,,-142,-38,1053,-4480,-1820,2380,238,361,-285
10:48:21.396,,-143,-19,1059,-3150,-4130,4060,241,357,-291
10:48:21.414,,-139,4,1076,-1400,-5880,5250,244,361,-286
10:48:21.433,,-138,4,1086,280,-6300,5040,252,351,-294
10:48:21.452,,-138,28,1086,280,-6300,5040,243,354,-286
10:48:21.471,,-138,35,1086,420,-5040,3220,249,363,-286
10:48:21.489,,-132,18,1088,-490,-3080,490,252,352,-291
10:48:21.508,,-128,-10,1090,-1540,-1120,-1680,250,354,-297
10:48:21.527,,-129,-34,1086,-1960,280,-2450,244,354,-298
10:48:21.546,,-132,-48,1077,-1680,700,-1400,262,346,-286
10:48:21.565,,-141,-40,1069,-1050,420,630,249,352,-298
10:48:21.583,,-149,-24,1063,-420,-280,2310,246,345,-295
10:48:21.602,,-150,-10,1060,280,-1190,3080,247,351,-297
10:48:21.621,,-149,0,1054,700,-1820,2940,253,345,-295
10:48:21.640,,-146,-1,1054,490,-2100,2590,246,354,-291
10:48:21.658,,-141,-15,1060,70,-2170,2660,255,355,-303
10:48:21.677,,-134,-21,1063,350,-2100,2730,250,358,-295
10:48:21.696,,-125,-17,1064,350,-1750,2520,253,360,-289
10:48:21.715,,-121,-16,1066,-700,-1050,2450,249,361,-295
10:48:21.734,,-123,-16,1066,-1400,-350,2380,252,364,-286
10:48:21.752,,-128,-10,1064,-1050,-210,2100,252,354,-288
10:48:21.771,,-127,-5,1061,-560,-350,1260,255,363,-279
10:48:21.790,,-122,-3,1065,-560,-560,210,264,348,-261
10:48:21.809,,-118,-6,1067,-1190,-490,-630,267,346,-282
10:48:21.827,,-119,-10,1066,-1540,-420,-840,273,349,-288
10:48:21.846,,-125,-9,1068,-1540,-560,-630,273,340,-295
10:48:21.865,,-129,-8,1069,-1540,-1120,-630,268,354,-297
10:48:21.884,,-131,-5,1073,-980,-1890,-1120,262,357,-313
10:48:21.903,,-131,-6,1083,-700,-2380,-1680,262,357,-313
10:48:21.921,,-129,-14,1087,-560,-2520,-1960,255,355,-313
10:48:21.940,,-129,-19,1089,70,-2170,-1960,255,363,-315
10:48:21.959,,-128,-17,1084,420,-1330,-2240,259,361,-312
10:48:21.978,,-127,-26,1083,-630,-420,-2660,259,358,-318
10:48:21.996,,-128,-37,1084,-1610,0,-2730,256,352,-316
