Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:31:19.349,,-134,-15,1034,0,-140,-560,-204,148,-399
18:31:19.368,,-131,-15,1033,-140,-490,-630,-204,142,-396
18:31:19.387,,-131,-19,1039,-350,-490,-980,-198,144,-393
18:31:19.406,,-128,-20,1045,0,-630,-840,-213,142,-400
18:31:19.425,,-128,-16,1042,70,-700,-420,-205,156,-397
18:31:19.443,,-129,-18,1041,-700,-560,-280,-205,148,-397
18:31:19.462,,-133,-19,1041,-1050,-560,-560,-208,145,-399
18:31:19.481,,-131,-17,1043,-980,-840,-560,-208,148,-406
18:31:19.500,,-126,-16,1045,-700,-1120,-490,-201,151,-403
18:31:19.519,,-124,-10,1048,-560,-910,-700,-208,156,-403
18:31:19.537,,-126,-13,1045,-1050,-350,-910,-202,142,-408
18:31:19.556,,-127,-16,1046,-1470,70,-910,-199,159,-396
18:31:19.575,,-126,-15,1039,-1540,350,-840,-210,147,-397
18:31:19.594,,-132,-17,1035,-1470,420,-770,-207,147,-409
18:31:19.612,,-137,-20,1036,-490,70,-560,-213,150,-402
18:31:19.631,,-134,-18,1029,70,-210,-630,-210,147,-402
18:31:19.650,,-126,-20,1034,-280,-560,-700,-201,150,-396
18:31:19.669,,-124,-20,1040,-420,-910,-280,-202,156,-402
18:31:19.688,,-129,-14,1039,-210,-1260,280,-208,141,-399
18:31:19.706,,-130,-10,1042,-140,-1330,420,-202,144,-405
18:31:19.725,,-130,-9,1047,-840,-1120,70,-199,145,-405
18:31:19.744,,-129,-11,1051,-1190,-910,-420,-207,151,-403
18:31:19.763,,-122,-10,1049,-840,-630,-700,-208,148,-402
18:31:19.782,,-122,-9,1041,-1050,140,-1050,-198,150,-408
18:31:19.800,,-125,-14,1039,-1260,700,-1400,-198,151,-406
18:31:19.819,,-133,-16,1037,-980,980,-1610,-213,150,-405
18:31:19.838,,-134,-20,1039,-350,490,-1680,-213,150,-405
18:31:19.857,,-134,-22,1036,210,70,-1820,-210,148,-397
18:31:19.876,,-128,-27,1037,350,-210,-1750,-207,150,-403
18:31:19.894,,-129,-27,1036,280,-280,-1540,-202,154,-394
18:31:19.913,,-131,-27,1034,280,-280,-1120,-205,150,-397
18:31:19.932,,-134,-28,1029,-70,-140,-770,-204,153,-400
18:31:19.951,,-132,-28,1031,-280,-210,-350,-199,148,-399
18:31:19.970,,-133,-22,1029,-70,-560,140,-210,145,-403
18:31:19.988,,-132,-12,1029,280,-910,770,-207,150,-402
18:31:20.007,,-134,-5,1025,70,-1260,1120,-204,142,-400
18:31:20.026,,-129,-10,1032,-350,-1820,1050,-199,150,-396
18:31:20.045,,-124,-11,1036,-280,-2450,560,-208,150,-405
18:31:20.063,,-125,-11,1041,-210,-2730,70,-199,157,-397
18:31:20.082,,-127,-18,1044,-770,-2590,-70,-210,150,-400
18:31:20.101,,-128,-19,1050,-700,-2380,140,-202,145,-394
18:31:20.120,,-128,-15,1049,-420,-1960,210,-204,147,-403
18:31:20.139,,-125,-17,1056,-490,-1750,420,-205,159,-397
18:31:20.157,,-128,-14,1058,-280,-1190,630,-196,144,-397
18:31:20.176,,-125,-11,1053,-70,-910,840,-213,138,-393
18:31:20.195,,-121,-5,1052,-140,-630,910,-210,145,-400
18:31:20.214,,-124,-3,1048,-630,-210,490,-211,148,-396
18:31:20.233,,-122,-7,1044,-1120,-70,-350,-202,154,-400
18:31:20.251,,-122,-9,1039,-980,-70,-1050,-205,150,-394
18:31:20.270,,-128,-8,1033,-700,-210,-1120,-210,154,-402
18:31:20.289,,-130,-11,1039,-560,-770,-980,-198,147,-403
18:31:20.308,,-128,-20,1038,-210,-1190,-1120,-204,147,-396
18:31:20.326,,-123,-23,1047,420,-1540,-1120,-201,141,-394
18:31:20.345,,-120,-27,1052,70,-1540,-700,-201,153,-403
18:31:20.364,,-122,-29,1054,-280,-1120,-280,-202,148,-393
18:31:20.383,,-123,-22,1064,-280,-700,0,-204,144,-397
18:31:20.402,,-129,-20,1053,-140,-420,210,-199,150,-402
18:31:20.420,,-129,-12,1048,140,-140,210,-198,144,-397
18:31:20.439,,-128,-10,1045,-140,0,0,-202,145,-406
18:31:20.458,,-128,-8,1039,0,-140,-210,-205,147,-399
18:31:20.477,,-128,-8,1039,280,-560,-280,-210,139,-403
18:31:20.496,,-124,-6,1039,280,-560,-280,-198,151,-397
18:31:20.514,,-122,-8,1041,0,-840,-700,-205,145,-396
18:31:20.533,,-124,-12,1042,-210,-770,-1120,-213,154,-397
18:31:20.552,,-125,-17,1045,-420,-700,-1260,-210,156,-399
18:31:20.571,,-126,-21,1048,-700,-420,-910,-201,148,-408
18:31:20.590,,-128,-26,1044,-700,0,-700,-204,148,-400
18:31:20.608,,-130,-24,1042,-280,350,-350,-210,150,-409
18:31:20.627,,-130,-24,1036,-210,70,140,-205,141,-402
18:31:20.646,,-127,-20,1030,-140,-210,490,-204,147,-402
18:31:20.665,,-124,-13,1029,-70,-490,560,-201,150,-393
18:31:20.683,,-127,-8,1029,-560,-560,630,-211,151,-405
18:31:20.702,,-129,-8,1029,-910,-910,700,-205,148,-406
18:31:20.721,,-125,-5,1030,-770,-1260,280,-195,141,-402
18:31:20.740,,-123,-4,1030,-700,-1610,-350,-204,142,-405
18:31:20.759,,-123,-8,1037,-700,-1750,-770,-201,144,-399
18:31:20.777,,-124,-15,1037,-770,-1820,-910,-202,148,-393
18:31:20.796,,-121,-21,1046,-560,-2030,-980,-202,148,-393
18:31:20.815,,-123,-21,1048,-140,-1750,-980,-198,150,-399
18:31:20.834,,-121,-27,1044,-420,-1260,-840,-210,139,-390
18:31:20.853,,-117,-26,1049,-840,-560,-770,-205,147,-397
18:31:20.871,,-124,-23,1044,-700,70,-420,-210,144,-403
18:31:20.890,,-126,-20,1037,-420,210,280,-202,150,-399
