Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:01:39.088,,-190,-466,930,-2170,-3360,1190,244,-421,-690
00:01:39.106,,-183,-451,933,-70,-4690,1050,244,-406,-685
00:01:39.125,,-176,-439,936,0,-4830,770,241,-408,-682
00:01:39.143,,-174,-442,935,-1960,-3990,70,226,-414,-682
00:01:39.162,,-172,-455,945,-3710,-2940,-1120,234,-403,-675
00:01:39.180,,-171,-468,947,-4200,-2240,-2170,228,-409,-681
00:01:39.199,,-172,-473,944,-3780,-1540,-2520,226,-400,-679
00:01:39.217,,-172,-473,944,-4060,-1120,-3080,228,-403,-673
00:01:39.236,,-178,-477,943,-4060,-1120,-3080,240,-411,-672
00:01:39.254,,-182,-484,938,-4690,-1260,-3710,237,-411,-672
00:01:39.273,,-193,-488,937,-4550,-1260,-3990,237,-411,-672
00:01:39.291,,-197,-498,942,-5180,-1750,-3920,244,-415,-669
00:01:39.310,,-198,-512,949,-6020,-2800,-3780,238,-409,-672
00:01:39.328,,-198,-514,963,-5250,-3850,-3010,244,-418,-672
00:01:39.347,,-199,-505,974,-3990,-4620,-1750,241,-414,-675
00:01:39.365,,-199,-489,978,-3150,-4970,-630,259,-414,-676
00:01:39.384,,-200,-474,985,-2310,-3920,140,244,-423,-666
00:01:39.402,,-201,-466,987,-2380,-2520,0,243,-412,-669
00:01:39.421,,-194,-473,981,-2940,-1400,-1050,256,-417,-670
00:01:39.439,,-185,-493,970,-3290,-490,-2100,247,-414,-669
00:01:39.458,,-175,-510,961,-3150,-210,-2240,252,-408,-669
00:01:39.476,,-170,-518,949,-2800,-700,-1610,249,-418,-673
00:01:39.495,,-174,-510,946,-1960,-1120,-560,244,-417,-681
00:01:39.513,,-180,-492,944,-1050,-1050,630,253,-418,-666
00:01:39.532,,-187,-470,939,-910,-280,980,258,-418,-660
00:01:39.550,,-191,-465,936,-2030,630,140,246,-418,-664
00:01:39.569,,-194,-469,927,-2660,1330,-770,253,-412,-663
00:01:39.587,,-197,-474,919,-2800,1470,-1260,256,-420,-666
00:01:39.606,,-198,-483,912,-3360,910,-1190,244,-408,-664
00:01:39.624,,-202,-489,914,-2940,-350,-560,255,-414,-669
00:01:39.643,,-200,-483,926,-2030,-1960,210,250,-418,-669
00:01:39.661,,-195,-477,935,-1610,-3640,770,253,-414,-660
00:01:39.680,,-186,-465,943,-770,-4410,980,255,-405,-660
00:01:39.698,,-179,-448,952,-490,-3710,1120,243,-412,-652
00:01:39.717,,-178,-446,949,-1750,-2170,630,243,-412,-652
00:01:39.735,,-185,-448,937,-2590,-280,-140,240,-417,-660
00:01:39.754,,-193,-454,925,-2660,770,-770,229,-406,-655
00:01:39.772,,-198,-462,913,-2730,630,-1190,229,-414,-652
00:01:39.791,,-195,-467,909,-2310,-70,-1190,231,-414,-658
00:01:39.809,,-188,-468,910,-1890,-840,-1260,237,-421,-663
00:01:39.828,,-180,-469,913,-2590,-1680,-1610,237,-426,-661
00:01:39.846,,-183,-471,917,-3570,-2310,-1960,240,-427,-661
00:01:39.865,,-189,-473,927,-4130,-2940,-1960,247,-423,-664
00:01:39.883,,-192,-470,935,-3570,-3430,-1470,250,-418,-666
00:01:39.902,,-190,-462,936,-2590,-3500,-1120,256,-421,-670
00:01:39.920,,-189,-457,932,-2310,-2730,-1050,258,-427,-669
00:01:39.939,,-186,-465,930,-3080,-1540,-1330,258,-421,-669
00:01:39.957,,-185,-480,928,-4270,-910,-1820,264,-417,-664
00:01:39.976,,-184,-495,930,-4620,-1120,-1820,261,-421,-672
00:01:39.994,,-181,-499,936,-4130,-2170,-1330,265,-421,-660
00:01:40.013,,-181,-489,946,-3080,-3570,-770,264,-420,-663
00:01:40.031,,-183,-473,950,-2170,-4200,-210,271,-408,-670
00:01:40.050,,-190,-456,956,-1960,-3290,-210,264,-408,-666
00:01:40.068,,-193,-457,951,-3360,-2030,-1190,267,-417,-669
00:01:40.087,,-195,-472,943,-4410,-770,-2240,265,-412,-664
00:01:40.105,,-194,-489,932,-4270,-210,-2520,268,-409,-664
00:01:40.124,,-192,-501,925,-4480,-980,-2030,256,-411,-663
00:01:40.142,,-184,-511,935,-4340,-2870,-1050,259,-412,-660
00:01:40.161,,-179,-501,951,-2730,-4900,420,259,-412,-660
00:01:40.179,,-175,-478,965,-1680,-6300,1260,258,-414,-661
00:01:40.198,,-171,-460,975,-2030,-6160,1120,261,-411,-658
00:01:40.216,,-170,-450,981,-2450,-4690,420,253,-409,-660
00:01:40.235,,-170,-450,981,-3080,-2730,-700,256,-412,-660
00:01:40.253,,-168,-467,969,-3780,-910,-1820,258,-411,-652
00:01:40.256,>gest4_cross_right,,,,,,,,,
00:01:40.272,,-170,-482,953,-3150,770,-2380,267,-412,-664
00:01:40.290,,-168,-493,943,-2940,1680,-2310,259,-417,-655
00:01:40.309,,-171,-502,931,-3430,1540,-2030,252,-405,-661
00:01:40.327,,-174,-497,929,-3080,910,-1470,253,-408,-652
00:01:40.346,,-184,-485,925,-3220,-70,-840,258,-414,-655
00:01:40.364,,-192,-475,928,-3640,-1050,-420,258,-411,-652
00:01:40.383,,-198,-466,930,-3500,-1960,-140,256,-403,-658
00:01:40.401,,-201,-459,935,-2940,-2450,0,259,-414,-651
00:01:40.420,,-195,-464,942,-3640,-2940,-350,252,-408,-657
00:01:40.438,,-185,-479,943,-4550,-2940,-700,247,-411,-649
00:01:40.457,,-178,-483,944,-4270,-2310,-350,259,-409,-658
00:01:40.475,,-175,-473,938,-4480,-1610,280,255,-412,-649
