Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:03:30.844,,-83,-121,1063,-3780,-2380,-630,-367,-292,-924
00:03:30.863,,-83,-117,1067,-3080,-2170,-70,-361,-304,-927
00:03:30.881,,-78,-111,1071,-2520,-2240,140,-367,-297,-934
00:03:30.900,,-76,-109,1075,-2940,-2380,0,-366,-294,-924
00:03:30.918,,-75,-113,1079,-3430,-2450,0,-373,-294,-919
00:03:30.937,,-78,-104,1073,-2660,-2240,210,-361,-303,-921
00:03:30.956,,-78,-90,1067,-1960,-1820,700,-370,-300,-924
00:03:30.974,,-81,-84,1066,-2590,-1050,980,-376,-298,-915
00:03:30.993,,-80,-84,1073,-3780,-560,560,-372,-297,-930
00:03:31.011,,-79,-83,1071,-5110,-630,-630,-366,-303,-928
00:03:31.030,,-73,-85,1065,-7210,-1190,-1890,-370,-294,-915
00:03:31.048,,-73,-111,1063,-8400,-1750,-2310,-369,-292,-915
00:03:31.067,,-72,-132,1075,-6020,-1960,-2870,-364,-294,-919
00:03:31.085,,-75,-124,1072,-1540,-1890,-3500,-364,-298,-913
00:03:31.104,,-73,-115,1066,560,-1890,-3850,-366,-289,-922
00:03:31.123,,-76,-122,1061,-350,-1890,-3710,-375,-298,-910
00:03:31.141,,-73,-132,1066,-770,-2240,-3430,-369,-298,-921
00:03:31.160,,-68,-132,1061,-350,-2170,-3150,-369,-298,-921
00:03:31.178,,-71,-131,1062,210,-2310,-2590,-355,-289,-916
00:03:31.197,,-71,-132,1056,630,-2730,-2170,-360,-298,-921
00:03:31.215,,-68,-128,1053,2240,-2660,-1750,-366,-294,-916
00:03:31.234,,-74,-111,1049,2870,-1680,-1470,-373,-291,-918
00:03:31.252,,-84,-108,1042,770,-1470,-840,-366,-298,-919
00:03:31.271,,-89,-117,1045,-910,-2310,-280,-367,-292,-924
00:03:31.290,,-84,-118,1048,350,-3640,-630,-360,-288,-912
00:03:31.308,,-81,-109,1047,2170,-4550,-1260,-370,-297,-924
00:03:31.327,,-79,-105,1052,2520,-5110,-1330,-369,-301,-925
00:03:31.345,,-72,-102,1056,1120,-5110,-910,-364,-304,-916
00:03:31.364,,-68,-103,1062,-420,-4760,-70,-373,-300,-922
00:03:31.382,,-72,-109,1065,-770,-4130,560,-369,-306,-922
00:03:31.401,,-76,-104,1074,420,-3850,770,-364,-304,-928
00:03:31.420,,-69,-108,1074,2380,-4480,770,-367,-306,-928
00:03:31.438,,-63,-103,1071,5810,-5180,210,-364,-303,-925
00:03:31.457,,-62,-92,1076,9660,-5320,-420,-360,-304,-921
00:03:31.475,,-55,-69,1072,10640,-5040,-1120,-369,-306,-925
00:03:31.494,,-56,-65,1072,7910,-4270,-630,-367,-309,-921
00:03:31.512,,-56,-71,1075,4270,-3780,210,-373,-312,-919
00:03:31.531,,-58,-88,1079,3920,-3290,350,-364,-312,-934
00:03:31.550,,-53,-75,1076,7770,-3080,-420,-375,-307,-928
00:03:31.568,,-56,-44,1071,9030,-2380,-1190,-375,-307,-927
00:03:31.587,,-52,-37,1062,4270,-2310,-1120,-373,-301,-919
00:03:31.605,,-57,-56,1051,-1750,-1540,-420,-376,-312,-925
00:03:31.624,,-54,-71,1063,-3920,-1330,-420,-372,-307,-924
00:03:31.642,,-54,-83,1052,-2590,-1680,-910,-375,-313,-930
00:03:31.661,,-57,-83,1058,1330,-2100,-1120,-379,-310,-913
00:03:31.680,,-59,-64,1062,3010,-2870,-1260,-381,-313,-934
00:03:31.698,,-52,-65,1064,1960,-3710,-1050,-370,-306,-924
00:03:31.717,,-50,-63,1065,840,-3780,-1260,-370,-306,-924
00:03:31.735,,-50,-66,1074,350,-3430,-1400,-376,-309,-918
00:03:31.754,,-46,-67,1081,420,-2940,-1540,-378,-313,-919
00:03:31.772,,-45,-64,1081,770,-2030,-1400,-385,-307,-921
00:03:31.791,,-50,-61,1080,770,-1610,-980,-375,-312,-924
00:03:31.810,,-47,-61,1077,1190,-1540,-980,-375,-315,-921
00:03:31.828,,-49,-67,1071,3080,-1610,-1470,-385,-300,-915
00:03:31.847,,-48,-62,1069,6720,-2030,-2100,-388,-313,-922
00:03:31.865,,-44,-53,1066,10500,-2450,-2450,-378,-306,-919
00:03:31.884,,-43,-32,1068,12530,-2660,-2800,-381,-298,-912
00:03:31.902,,-50,-25,1069,11130,-2380,-2870,-391,-310,-913
00:03:31.921,,-44,-60,1064,11690,-3500,-3080,-396,-310,-903
00:03:31.939,,-45,-58,1069,19950,-3850,-4200,-393,-301,-904
00:03:31.958,,-45,-58,1069,27650,-3220,-5390,-400,-306,-900
00:03:31.977,,-53,-4,1068,27650,-3220,-5390,-403,-304,-906
00:03:31.995,,-53,37,1062,24150,-2660,-5740,-409,-304,-904
00:03:32.014,,-50,32,1066,11410,-2170,-5180,-403,-313,-891
00:03:32.032,,-53,-9,1066,-1190,-1960,-4200,-406,-303,-891
00:03:32.051,,-48,-48,1062,-3990,-2100,-3570,-409,-310,-886
00:03:32.069,,-48,-30,1065,-560,-1470,-3360,-408,-306,-889
00:03:32.088,,-49,-18,1060,-490,-1400,-2450,-405,-300,-888
00:03:32.107,,-49,-33,1058,-2100,-1750,-1330,-412,-300,-892
00:03:32.125,,-52,-27,1062,-1610,-1330,-1260,-408,-310,-888
00:03:32.144,,-56,-14,1058,-1610,-1120,-1050,-409,-312,-892
00:03:32.162,,-44,-23,1065,-2800,-1610,-630,-412,-303,-880
