Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:03:11.267,,-23,-227,1050,-3010,-630,1190,-279,-382,-948
00:03:11.286,,-24,-225,1054,-2590,-840,840,-283,-390,-954
00:03:11.304,,-23,-220,1052,-2870,-1050,700,-279,-379,-954
00:03:11.323,,-19,-223,1051,-3220,-980,840,-277,-393,-951
00:03:11.341,,-15,-224,1059,-3080,-350,1050,-279,-384,-948
00:03:11.360,,-16,-221,1059,-3080,420,1120,-273,-387,-948
00:03:11.379,,-21,-225,1062,-3430,1120,1400,-279,-384,-936
00:03:11.397,,-26,-234,1060,-3010,1190,1330,-280,-396,-943
00:03:11.416,,-29,-225,1060,-1260,1190,840,-273,-388,-945
00:03:11.434,,-29,-222,1051,-560,770,350,-270,-391,-946
00:03:11.453,,-30,-218,1042,-280,840,140,-274,-388,-949
00:03:11.471,,-30,-216,1043,-1050,1330,-70,-274,-387,-940
00:03:11.490,,-34,-223,1034,-2240,1330,-280,-283,-385,-951
00:03:11.508,,-43,-223,1037,-2520,1120,-280,-280,-393,-954
00:03:11.527,,-40,-225,1033,-3010,350,-210,-282,-384,-945
00:03:11.546,,-34,-226,1038,-3220,-350,-350,-282,-393,-946
00:03:11.564,,-33,-227,1039,-2870,-420,-1050,-276,-388,-946
00:03:11.583,,-31,-229,1038,-2380,-490,-1680,-276,-388,-946
00:03:11.601,,-36,-227,1037,-2240,-490,-1960,-280,-382,-945
00:03:11.620,,-38,-224,1042,-2940,-910,-1890,-279,-387,-943
00:03:11.638,,-35,-227,1043,-4340,-1610,-1960,-276,-388,-948
00:03:11.657,,-34,-236,1038,-4970,-2100,-2520,-277,-385,-954
00:03:11.676,,-32,-238,1035,-4060,-2170,-3080,-276,-388,-946
00:03:11.694,,-29,-239,1038,-2870,-2030,-3080,-276,-391,-948
00:03:11.713,,-31,-240,1044,-2170,-1820,-2940,-274,-375,-945
00:03:11.731,,-33,-238,1048,-2100,-1890,-2800,-276,-388,-945
00:03:11.750,,-35,-240,1047,-2380,-1960,-2450,-274,-390,-948
00:03:11.769,,-34,-240,1051,-2030,-2030,-2380,-273,-396,-955
00:03:11.787,,-35,-232,1050,-1820,-1610,-2590,-273,-378,-946
00:03:11.806,,-34,-235,1051,-2310,-1330,-2520,-276,-391,-948
00:03:11.824,,-34,-241,1045,-2310,-1190,-2590,-274,-381,-946
00:03:11.843,,-34,-240,1048,-1330,-1190,-2590,-286,-387,-943
00:03:11.861,,-31,-236,1047,-980,-1330,-2450,-277,-387,-948
00:03:11.880,,-29,-238,1046,-1400,-1190,-1960,-274,-382,-945
00:03:11.899,,-29,-241,1048,-1750,-700,-1470,-276,-387,-942
00:03:11.917,,-32,-241,1050,-1680,-350,-1260,-277,-382,-949
00:03:11.936,,-36,-238,1045,-1330,-210,-1190,-277,-391,-955
