Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:06:33.294,,-70,-197,1040,-2170,-1120,-1960,-312,-340,-354
00:06:33.312,,-65,-202,1044,-1820,-1330,-2030,-310,-343,-358
00:06:33.331,,-61,-201,1044,-1680,-1190,-1750,-315,-346,-352
00:06:33.349,,-61,-202,1047,-2590,-840,-1120,-306,-336,-358
00:06:33.368,,-62,-199,1045,-3430,-490,-560,-306,-348,-360
00:06:33.386,,-63,-191,1042,-3430,-350,-280,-303,-348,-351
00:06:33.405,,-62,-184,1038,-3360,-490,-280,-306,-345,-352
00:06:33.423,,-63,-181,1037,-3150,-700,-490,-312,-336,-358
00:06:33.442,,-62,-180,1043,-2870,-1050,-980,-316,-346,-361
00:06:33.460,,-58,-183,1049,-2870,-1610,-1470,-306,-343,-358
00:06:33.479,,-55,-183,1047,-2660,-1890,-1820,-310,-340,-358
00:06:33.497,,-54,-186,1047,-2660,-1820,-2100,-306,-346,-351
00:06:33.516,,-52,-188,1050,-2870,-1470,-2380,-307,-345,-351
00:06:33.534,,-57,-193,1048,-3360,-1120,-2730,-310,-345,-355
00:06:33.553,,-61,-201,1044,-3360,-1190,-3080,-310,-345,-355
00:06:33.571,,-65,-200,1047,-2800,-1470,-3220,-310,-351,-352
00:06:33.590,,-67,-200,1047,-2380,-1960,-3220,-313,-342,-354
00:06:33.608,,-67,-195,1044,-1960,-2170,-3150,-310,-342,-355
00:06:33.627,,-70,-192,1049,-2100,-1960,-3080,-312,-337,-358
00:06:33.646,,-69,-204,1051,-2730,-1750,-3080,-306,-340,-357
00:06:33.664,,-74,-208,1048,-2310,-1470,-3080,-309,-345,-357
00:06:33.683,,-75,-209,1046,-1890,-1540,-2800,-309,-343,-355
00:06:33.701,,-74,-210,1044,-2100,-1610,-2240,-310,-343,-354
00:06:33.720,,-71,-208,1040,-2030,-1610,-1680,-309,-348,-355
00:06:33.738,,-68,-207,1040,-2240,-1540,-1330,-303,-337,-349
00:06:33.757,,-65,-207,1040,-2520,-1610,-980,-312,-343,-352
00:06:33.775,,-62,-207,1037,-2450,-1820,-840,-303,-336,-363
00:06:33.794,,-61,-197,1033,-2030,-1960,-700,-306,-342,-355
00:06:33.812,,-61,-191,1034,-2590,-2100,-630,-303,-349,-354
00:06:33.831,,-61,-190,1037,-3150,-2380,-700,-318,-349,-351
00:06:33.849,,-60,-189,1039,-2730,-2660,-980,-315,-343,-352
00:06:33.868,,-60,-185,1041,-2310,-2800,-1470,-310,-342,-351
00:06:33.886,,-60,-188,1042,-2800,-2940,-1890,-306,-354,-358
00:06:33.905,,-57,-194,1047,-2870,-3220,-2100,-312,-345,-358
00:06:33.923,,-57,-193,1045,-2450,-3360,-2240,-306,-342,-346
00:06:33.942,,-54,-197,1047,-2310,-3360,-2170,-307,-345,-351
00:06:33.960,,-57,-197,1047,-2240,-3080,-2100,-310,-339,-357
00:06:33.979,,-58,-197,1046,-2240,-2870,-2100,-304,-337,-360
00:06:33.997,,-56,-200,1051,-2520,-2940,-2100,-309,-342,-357
00:06:34.016,,-57,-202,1042,-2590,-3010,-2030,-309,-342,-357
00:06:34.034,,-55,-201,1047,-2450,-3080,-1890,-309,-349,-360
00:06:34.053,,-53,-200,1048,-2450,-3080,-1820,-309,-345,-366
00:06:34.072,,-53,-195,1050,-2520,-2870,-1820,-303,-355,-363
00:06:34.090,,-55,-191,1048,-2730,-2590,-1890,-306,-346,-360
00:06:34.109,,-56,-192,1044,-2940,-2240,-1960,-312,-337,-361
00:06:34.127,,-56,-194,1045,-2800,-2240,-2240,-307,-340,-366
00:06:34.146,,-55,-196,1042,-2520,-2380,-2520,-306,-339,-360
00:06:34.164,,-54,-197,1042,-2520,-2520,-2520,-313,-343,-363
00:06:34.183,,-53,-200,1042,-2520,-2730,-2660,-313,-342,-352
00:06:34.201,,-56,-199,1045,-2170,-2800,-2590,-300,-340,-355
00:06:34.220,,-54,-201,1045,-2100,-2870,-2590,-306,-348,-361
00:06:34.238,,-53,-201,1044,-2170,-2660,-2520,-307,-349,-364
00:06:34.257,,-55,-203,1046,-2380,-2380,-2450,-301,-342,-358
00:06:34.275,,-54,-207,1043,-2450,-2310,-2380,-304,-343,-355
00:06:34.294,,-53,-204,1042,-2380,-2310,-2240,-312,-342,-357
00:06:34.312,,-52,-203,1041,-2730,-2450,-2030,-307,-346,-361
00:06:34.331,,-50,-205,1042,-2870,-2590,-1890,-309,-346,-358
00:06:34.349,,-45,-202,1048,-2450,-2520,-1820,-303,-342,-361
00:06:34.368,,-45,-202,1047,-2520,-2520,-1820,-312,-340,-366
00:06:34.386,,-48,-202,1049,-2240,-2450,-1820,-304,-342,-364
00:06:34.405,,-51,-199,1049,-1960,-2590,-2030,-307,-343,-363
00:06:34.423,,-51,-197,1048,-1820,-2800,-1960,-300,-348,-360
00:06:34.442,,-50,-198,1051,-1890,-2590,-1960,-304,-345,-358
00:06:34.461,,-49,-199,1053,-2170,-2170,-1960,-312,-346,-364
00:06:34.479,,-51,-205,1049,-2590,-1820,-2100,-312,-346,-364
00:06:34.498,,-49,-214,1049,-2520,-1750,-2030,-303,-340,-355
00:06:34.516,,-48,-214,1048,-1750,-1680,-1680,-304,-345,-366
00:06:34.535,,-49,-207,1045,-1820,-1400,-1120,-301,-337,-361
00:06:34.553,,-48,-207,1046,-2520,-1190,-700,-309,-345,-360
00:06:34.572,,-46,-205,1045,-2450,-1120,-770,-306,-343,-360
00:06:34.590,,-47,-196,1042,-2030,-980,-980,-301,-339,-358
00:06:34.609,,-47,-196,1042,-2030,-980,-980,-301,-342,-361
00:06:34.627,,-48,-200,1038,-2310,-1190,-1050,-304,-343,-363
00:06:34.646,,-46,-200,1041,-2170,-1470,-980,-303,-342,-366
00:06:34.664,,-45,-196,1041,-1960,-1680,-1050,-298,-345,-363
00:06:34.683,,-45,-195,1042,-2450,-1680,-1050,-310,-345,-360
00:06:34.701,,-46,-198,1042,-2730,-1750,-1190,-313,-345,-363
00:06:34.720,,-43,-198,1044,-2450,-1820,-1470,-304,-337,-358
00:06:34.738,,-43,-198,1047,-2170,-1750,-1540,-303,-345,-370
00:06:34.757,,-41,-199,1049,-1890,-1750,-1750,-298,-343,-366
00:06:34.775,,-42,-197,1052,-1890,-1470,-1960,-303,-349,-372
