Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
10:42:59.325,,-219,-12,1087,-1260,-490,-1470,142,438,-282
10:42:59.344,,-215,-8,1080,280,-1050,-700,151,445,-292
10:42:59.363,,-212,-2,1076,630,-980,-70,148,450,-291
10:42:59.382,,-210,1,1071,210,-490,-210,148,441,-286
10:42:59.401,,-209,0,1071,350,-70,-630,141,427,-270
10:42:59.419,,-205,-3,1062,560,0,-1120,132,433,-282
10:42:59.438,,-201,-4,1054,490,210,-1120,132,445,-283
10:42:59.457,,-204,-3,1047,420,490,-630,133,459,-280
10:42:59.476,,-205,-1,1048,420,280,-140,141,465,-277
10:42:59.494,,-197,3,1045,1120,-280,-70,130,447,-276
10:42:59.513,,-192,14,1040,2170,-280,70,126,438,-268
10:42:59.532,,-190,22,1040,1890,280,-350,121,432,-267
10:42:59.551,,-186,17,1039,140,630,-1610,126,442,-277
10:42:59.569,,-193,9,1035,-1120,910,-2730,135,460,-280
10:42:59.588,,-193,9,1035,-1120,910,-2730,129,462,-279
10:42:59.607,,-196,-4,1043,-1750,210,-3290,133,450,-267
10:42:59.626,,-192,-7,1044,-1120,-1050,-3080,127,435,-273
10:42:59.645,,-196,7,1048,840,-2100,-1960,123,436,-264
10:42:59.663,,-196,21,1049,2100,-2520,-1610,127,438,-268
10:42:59.682,,-200,28,1043,1960,-1820,-2450,133,451,-277
10:42:59.701,,-206,16,1044,630,-630,-4060,132,457,-277
10:42:59.720,,-212,-5,1042,-1260,70,-5390,136,442,-267
10:42:59.738,,-214,-24,1044,-1540,-350,-5180,120,436,-267
10:42:59.757,,-217,-23,1049,-140,-1260,-3360,130,421,-264
10:42:59.776,,-214,-12,1050,1610,-2310,-1190,112,436,-274
10:42:59.795,,-206,10,1050,2520,-2520,-70,127,448,-276
10:42:59.813,,-205,14,1042,1470,-1540,-70,132,450,-273
10:42:59.832,,-212,4,1047,-560,-280,-770,129,441,-265
10:42:59.851,,-208,-5,1044,-1190,-140,-1050,129,441,-265
10:42:59.870,,-206,1,1039,-420,-490,-140,127,430,-268
10:42:59.889,,-201,15,1044,-210,-840,1260,117,426,-262
10:42:59.907,,-196,16,1048,-840,-1260,1960,111,433,-276
10:42:59.926,,-190,20,1049,-490,-1470,1680,120,450,-276
10:42:59.945,,-188,22,1049,-210,-1470,1050,132,444,-288
10:42:59.964,,-182,19,1052,0,-1400,490,129,447,-277
10:42:59.982,,-181,20,1054,910,-980,210,117,435,-271
10:43:00.001,,-176,24,1057,840,-350,-560,109,430,-274
10:43:00.020,,-174,16,1051,-350,210,-1610,117,432,-268
10:43:00.039,,-179,12,1044,-770,700,-2240,111,447,-267
10:43:00.058,,-189,11,1035,-840,700,-2380,120,447,-273
10:43:00.076,,-198,3,1033,-770,140,-2030,123,450,-267
10:43:00.095,,-202,1,1039,-420,-980,-1680,114,438,-261
10:43:00.114,,-193,1,1045,-350,-2590,-1330,118,430,-262
