Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
18:51:44.449,,-162,-31,1053,840,-1050,0,-73,90,-442
18:51:44.468,,-160,-36,1052,1400,-560,-420,-58,94,-430
18:51:44.487,,-161,-34,1044,1890,350,-700,-57,87,-439
18:51:44.506,,-163,-40,1034,1820,1260,-840,-69,93,-436
18:51:44.524,,-165,-43,1023,1680,2170,-1050,-63,91,-430
18:51:44.543,,-171,-46,1013,910,2660,-1330,-63,93,-429
18:51:44.562,,-176,-57,1011,70,2100,-1400,-63,85,-433
18:51:44.581,,-178,-59,1011,-70,910,-1190,-66,84,-430
18:51:44.600,,-178,-49,1015,-70,-420,-560,-66,99,-436
18:51:44.618,,-180,-42,1024,-700,-1330,70,-61,94,-421
18:51:44.637,,-179,-37,1029,-1190,-1960,210,-61,94,-435
18:51:44.656,,-180,-32,1037,-1050,-2240,-140,-61,91,-436
18:51:44.675,,-178,-37,1044,-1330,-2030,-630,-73,94,-436
18:51:44.693,,-172,-48,1055,-1470,-1890,-840,-57,88,-433
18:51:44.712,,-165,-53,1063,-1050,-1540,-350,-61,88,-427
18:51:44.731,,-160,-51,1065,-840,-980,350,-58,90,-436
18:51:44.750,,-157,-44,1061,-630,-280,980,-54,99,-438
18:51:44.769,,-161,-32,1055,-350,630,980,-63,91,-430
18:51:44.787,,-166,-28,1048,-350,1190,490,-69,93,-430
18:51:44.806,,-169,-33,1041,-210,1190,-350,-66,91,-427
18:51:44.825,,-171,-32,1035,350,980,-1050,-61,91,-435
18:51:44.844,,-173,-38,1031,70,630,-1470,-58,90,-427
18:51:44.863,,-177,-48,1030,-350,280,-1610,-67,87,-439
18:51:44.881,,-179,-52,1029,-140,-210,-1400,-67,96,-432
18:51:44.900,,-180,-51,1030,280,-630,-980,-61,88,-439
18:51:44.919,,-179,-48,1031,350,-700,-700,-66,91,-438
18:51:45.097,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.098,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.098,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.099,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.099,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.099,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.100,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.100,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.101,,-171,-38,1045,140,-1750,490,-60,96,-432
18:51:45.107,,-167,-38,1052,0,-1120,490,-60,96,-432
18:51:45.126,,-166,-39,1053,-140,-350,350,-66,87,-444
18:51:45.144,,-169,-35,1047,140,350,210,-63,91,-436
18:51:45.163,,-171,-36,1040,140,840,0,-72,90,-432
18:51:45.182,,-172,-40,1037,210,910,-280,-60,96,-432
18:51:45.201,,-173,-42,1030,420,770,-770,-60,85,-436
18:51:45.219,,-172,-42,1029,350,630,-1050,-60,91,-441
18:51:45.238,,-175,-44,1027,-70,350,-1190,-69,94,-436
18:51:45.257,,-179,-47,1024,-350,-140,-1050,-70,88,-438
18:51:45.276,,-182,-48,1027,0,-910,-980,-64,85,-430
18:51:45.295,,-185,-46,1031,210,-1470,-630,-64,91,-435
18:51:45.314,>gest8_up,,,,,,,,,
18:51:45.313,,-181,-44,1033,420,-1890,-210,-72,96,-438
18:51:45.332,,-177,-40,1036,630,-1750,280,-60,82,-427
18:51:45.351,,-176,-38,1039,420,-1190,700,-63,93,-435
18:51:45.370,,-176,-38,1039,420,-1190,700,-69,87,-432
18:51:45.388,,-173,-39,1036,420,-770,910,-70,91,-433
18:51:45.407,,-170,-35,1029,560,-280,910,-69,100,-430
18:51:45.426,,-166,-36,1025,-140,-70,910,-61,81,-433
18:51:45.445,,-163,-38,1021,-700,-140,840,-61,90,-427
18:51:45.464,,-165,-35,1019,-770,-490,700,-66,84,-433
18:51:45.482,,-167,-33,1019,-1120,-1050,490,-67,91,-438
18:51:45.501,,-167,-31,1019,-1470,-1890,210,-55,85,-432
18:51:45.520,,-169,-31,1024,-1540,-2590,-210,-67,90,-429
18:51:45.539,,-169,-32,1030,-1260,-3220,-490,-61,91,-436
18:51:45.558,,-167,-31,1035,-770,-3290,-840,-69,81,-433
18:51:45.576,,-165,-33,1037,-560,-2870,-1120,-66,93,-435
18:51:45.595,,-165,-35,1033,-840,-1820,-1190,-63,91,-432
18:51:45.614,,-165,-40,1024,-1680,-910,-1330,-61,87,-436
18:51:45.633,,-170,-47,1015,-2520,-560,-1470,-58,84,-421
18:51:45.651,,-174,-52,1014,-2870,-1260,-1400,-64,88,-424
18:51:45.670,,-176,-51,1015,-3080,-2870,-1260,-63,84,-436
18:51:45.689,,-176,-50,1019,-3080,-4760,-1050,-58,90,-430
18:51:45.708,,-173,-49,1026,-3080,-6300,-1050,-61,82,-429
18:51:45.727,,-170,-53,1035,-3010,-7280,-910,-61,85,-424
18:51:45.745,,-164,-58,1045,-2940,-7840,-560,-63,85,-441
18:51:45.764,,-158,-65,1055,-2870,-7700,210,-58,81,-430
18:51:45.783,,-156,-67,1056,-3080,-6930,1260,-57,79,-427
18:51:45.802,,-161,-70,1058,-3360,-6230,2660,-69,81,-429
18:51:45.821,,-168,-72,1064,-2520,-6300,4410,-58,81,-426
18:51:45.839,,-182,-74,1069,-350,-7350,6580,-57,76,-430
18:51:45.858,,-207,-62,1091,3640,-10010,9100,-48,72,-417
