Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ
00:04:35.790,,20,107,1015,-1400,1890,-560
00:04:35.809,,22,109,1012,-770,1540,-560
00:04:35.828,,26,114,1011,-280,1470,-700
00:04:35.847,,23,117,1009,-560,1890,-980
00:04:35.866,,23,120,1010,-980,2240,-840
00:04:35.885,,20,117,1012,-1330,2520,-560
00:04:35.904,,23,114,1012,-1330,2380,-490
00:04:35.922,,25,114,1016,-1050,2310,-420
00:04:35.941,,24,115,1015,-1050,2310,-420
00:04:35.960,,24,111,1014,-1330,2310,-350
00:04:35.979,,24,113,1011,-1190,2100,-420
00:04:35.998,,24,117,1012,-980,2170,-350
00:04:36.017,,24,117,1015,-1470,2450,-280
00:04:36.036,,22,113,1018,-1820,2660,-140
00:04:36.055,,18,109,1018,-1610,2450,0
00:04:36.073,,20,110,1018,-1120,2030,-70
00:04:36.092,,21,108,1016,-1190,1750,-210
00:04:36.111,,22,105,1012,-1260,1680,-350
00:04:36.130,,24,107,1011,-1120,1610,-490
00:04:36.149,,25,109,1008,-1260,1750,-910
00:04:36.168,,19,112,1008,-1260,1960,-1260
00:04:36.187,,16,117,1006,-980,2100,-1120
00:04:36.206,,18,113,1006,-910,2240,-770
00:04:36.225,,25,109,1008,-980,2450,-420
00:04:36.243,,28,103,1009,-1400,2870,-770
00:04:36.262,,25,104,1014,-1470,3220,-1400
00:04:36.281,,17,112,1014,-910,3220,-1820
00:04:36.300,,14,122,1018,-700,3010,-1400
00:04:36.319,,16,117,1017,-1190,2800,-910
00:04:36.338,,22,113,1016,-1470,2450,-560
00:04:36.357,,24,112,1018,-1330,2450,-770
00:04:36.376,,22,110,1018,-1050,2660,-1120
00:04:36.394,,18,114,1021,-770,2520,-910
00:04:36.413,,22,114,1021,-910,2030,-560
00:04:36.432,,21,113,1017,-1330,1680,-630
00:04:36.451,,23,112,1014,-1470,1680,-770
00:04:36.470,,24,112,1012,-1120,1960,-700
00:04:36.489,,21,117,1014,-910,2170,-350
00:04:36.508,,19,110,1014,-1540,2100,-420
00:04:36.527,,15,106,1012,-1400,1890,-490
00:04:36.546,,21,109,1009,-560,1540,-420
00:04:36.564,,26,112,1008,-210,1540,-490
00:04:36.583,,22,114,1006,-560,1890,-630
00:04:36.602,,18,111,1007,-770,2240,-560
00:04:36.621,,18,110,1009,-770,2520,-350
00:04:36.640,,25,108,1013,-1050,2730,-420
00:04:36.659,,26,104,1015,-1470,2870,-700
00:04:36.678,,18,108,1020,-980,2800,-1120
00:04:36.697,,15,115,1020,-490,2380,-1120
00:04:36.715,,22,118,1018,-420,2100,-700
00:04:36.734,,28,116,1018,-1050,2030,-420
00:04:36.753,,25,112,1018,-1820,2240,-700
00:04:36.772,,18,113,1019,-1470,2310,-910
00:04:36.791,,16,120,1017,-700,1960,-560
00:04:36.810,,21,117,1015,-1050,1610,-70
00:04:36.829,,26,110,1014,-1540,1610,-70
00:04:36.848,,23,109,1012,-1470,1820,-210
00:04:36.867,,21,111,1011,-980,1890,-490
00:04:36.885,,16,113,1008,-490,1680,-280
00:04:36.904,,21,112,1004,-490,1470,70
00:04:36.923,,25,105,1004,-910,1540,210
00:04:36.942,,26,100,1001,-980,1960,-420
00:04:36.961,,23,105,1002,-560,2520,-1190
00:04:36.980,,20,114,1004,-140,3080,-1260
00:04:36.999,,18,118,1011,-350,3500,-840
00:04:37.018,,19,111,1012,-1260,3640,-630
00:04:37.037,,24,109,1018,-1400,3500,-770
00:04:37.055,,22,113,1024,-910,3500,-1120
00:04:37.074,,17,117,1028,-560,3150,-1120
00:04:37.093,,14,118,1028,-280,2590,-770
00:04:37.112,,15,122,1022,-350,1960,-350
00:04:37.131,,23,121,1020,-910,1610,-70
00:04:37.150,,24,120,1020,-1400,1960,70
00:04:37.169,,17,114,1021,-1890,2240,210
00:04:37.188,,13,109,1018,-1890,1890,350
00:04:37.207,,17,108,1015,-1610,1190,420
00:04:37.225,,22,109,1011,-1330,840,140
00:04:37.244,,20,104,1009,-1330,1260,-140
00:04:37.263,,15,107,1007,-770,1610,-280
00:04:37.282,,15,112,1006,-630,1540,-350
00:04:37.301,,16,111,1005,-1050,1470,-350
00:04:37.320,,19,105,1006,-1120,1680,-210
00:04:37.339,,23,103,1008,-770,2030,-210
00:04:37.358,,25,103,1011,-840,2240,-840
00:04:37.376,,24,107,1015,-840,2450,-1540
00:04:37.395,,13,118,1019,-630,2800,-1610
00:04:37.414,,10,118,1018,-980,2660,-1120
00:04:37.433,,20,114,1018,-1120,2030,-350
00:04:37.452,,27,105,1013,-1400,1820,-350
00:04:37.471,,25,102,1012,-1400,2100,-840
00:04:37.490,,22,107,1015,-980,2450,-1260
00:04:37.509,,24,118,1017,-910,2380,-1400
00:04:37.528,,21,122,1019,-1540,2310,-1260
00:04:37.546,,15,119,1017,-1820,2240,-980
00:04:37.565,,16,116,1015,-910,1960,-350
00:04:37.584,,28,121,1014,-490,1540,210
00:04:37.603,,29,115,1015,-1400,1610,0
00:04:37.622,,22,113,1018,-1680,1820,-210
00:04:37.641,,12,112,1014,-980,1820,0
00:04:37.660,,12,110,1010,-280,1260,490
00:04:37.679,,20,107,1003,-420,980,630
00:04:37.698,,35,101,1002,-1470,1610,210
00:04:37.716,,29,98,1011,-2170,3570,-140
00:04:37.735,,17,97,1022,-2380,5040,-420
00:04:37.754,,8,99,1034,-3220,3780,-630
00:04:37.773,,15,103,1032,-2800,1960,-1190
00:04:37.792,,16,112,1022,-2030,700,-1750
00:04:37.811,,13,124,1015,-1050,350,-1750
00:04:37.830,,16,131,1010,-910,350,-1120
00:04:37.849,,23,126,1008,-2100,490,-630
00:04:37.868,,23,115,1007,-2660,840,-350
00:04:37.886,,20,114,1006,-2100,1190,-70
00:04:37.905,,23,112,1005,-1960,1120,70
00:04:37.924,,22,109,1007,-2030,1050,210
00:04:37.933,>gest9_down,,,,,,
00:04:37.943,,21,102,1005,-1820,910,70
00:04:37.962,,17,98,1002,-980,770,-210
00:04:37.981,,23,101,1003,140,770,-420
00:04:38.000,,28,107,1004,140,1190,-490
00:04:38.019,,32,100,1011,-980,1750,-630
00:04:38.037,,31,96,1019,-1330,2100,-700
00:04:38.056,,28,98,1026,-770,2030,-910
00:04:38.075,,28,106,1029,-350,1470,-910
00:04:38.094,,30,112,1028,-630,980,-910
00:04:38.113,,32,111,1027,-910,560,-770
00:04:38.132,,29,116,1028,-910,490,-490
00:04:38.151,,28,115,1025,-1330,210,-280
00:04:38.170,,28,112,1021,-1540,-70,0
00:04:38.189,,32,111,1020,-1750,-280,280
00:04:38.207,,27,109,1018,-2100,0,280
00:04:38.226,,23,103,1012,-2310,-70,210
00:04:38.245,,24,101,1010,-2170,-280,490
00:04:38.264,,28,97,1003,-2450,-280,420
00:04:38.283,,32,94,1000,-2590,0,-140
00:04:38.302,,28,93,997,-2240,560,-840
00:04:38.321,,27,95,996,-1680,1120,-1120
00:04:38.340,,27,99,995,-1260,1470,-1190
00:04:38.358,,29,97,990,-1470,1610,-1260
00:04:38.377,,32,91,992,-1470,2240,-1540
00:04:38.396,,30,92,997,-840,3010,-1890
00:04:38.415,,34,97,1006,-490,3500,-2310
00:04:38.434,,26,104,1008,-560,3710,-2660
00:04:38.453,,22,101,1006,-630,3570,-2730
00:04:38.472,,26,100,995,0,3150,-2660
00:04:38.491,,28,102,980,1050,3080,-2800
00:04:38.510,,31,101,954,2240,3430,-3010
00:04:38.528,,23,94,911,3360,4410,-3570
00:04:38.547,,-1,77,841,5040,6300,-4130
00:04:38.566,,-34,65,736,7560,9590,-4830
00:04:38.585,,-55,52,602,9520,14350,-6020
00:04:38.604,,-51,34,463,14210,20370,-8890
00:04:38.623,,-7,68,337,22680,28770,-11200
00:04:38.642,,-48,114,305,32690,42980,-9170
00:04:38.661,,-88,112,386,44730,55090,-9030
00:04:38.680,,-120,171,524,56980,64540,-12320
00:04:38.698,,-150,229,725,57120,76090,-16380
00:04:38.717,,-167,229,948,51240,83860,-22190
00:04:38.736,,-175,241,1135,51590,87780,-25830
00:04:38.755,,-251,357,1395,52640,88690,-25690
00:04:38.774,,-312,434,1614,44240,82180,-25690
00:04:38.793,,-308,467,1686,28000,71050,-26390
00:04:38.812,,-283,442,1690,10780,57960,-23590
00:04:38.831,,-252,412,1695,-700,43890,-16940
00:04:38.850,,-232,391,1706,-7070,29960,-8750
00:04:38.868,,-245,389,1704,-12110,16240,-2170
00:04:38.887,,-263,360,1641,-19040,1960,2170
00:04:38.906,,-284,384,1596,-24920,-14910,7420
00:04:38.925,,-310,360,1594,-28770,-31290,16030
00:04:38.944,,-299,360,1572,-31430,-46550,22470
00:04:38.963,,-290,332,1513,-37310,-57470,25830
00:04:38.982,,-275,283,1377,-43960,-66430,26880
00:04:39.001,,-245,253,1236,-48440,-76790,29260
00:04:39.019,,-221,225,1146,-52710,-87360,32060
00:04:39.038,,-207,182,1040,-51450,-93940,32200
00:04:39.057,,-189,160,918,-43890,-95550,31290
00:04:39.076,,-159,151,774,-35350,-93730,29540
00:04:39.095,,-103,112,614,-27300,-89110,25970
00:04:39.114,,-43,71,466,-20230,-81690,21420
00:04:39.133,,17,35,388,-14420,-71190,18970
00:04:39.152,,71,6,357,-10010,-58590,16660
00:04:39.170,,81,66,365,-8820,-43260,11760
00:04:39.189,,70,51,430,-16590,-27580,5530
00:04:39.208,,77,50,510,-17290,-13650,2170
00:04:39.227,,60,61,616,-8470,-1050,2450
00:04:39.246,,56,99,733,280,6930,4200
00:04:39.265,,67,108,835,2240,11550,4130
00:04:39.284,,89,93,923,-280,14210,2310
00:04:39.303,,93,69,984,0,16940,1260
00:04:39.322,,95,65,1015,3360,18340,1190
00:04:39.340,,97,70,1042,7280,17500,770
00:04:39.359,,99,96,1077,8680,15400,140
00:04:39.378,,98,101,1094,6020,13370,-1610
00:04:39.397,,90,100,1088,3290,12250,-3010
00:04:39.416,,81,105,1071,2730,11270,-3360
00:04:39.435,,82,119,1057,3080,9940,-2870
00:04:39.454,,78,126,1049,2380,9030,-2240
00:04:39.473,,71,123,1034,910,8400,-1820
00:04:39.492,,68,122,1029,280,7770,-1120
00:04:39.510,,74,121,1026,0,7420,-700
00:04:39.529,,68,122,1023,-350,7210,-560
00:04:39.548,,57,112,1021,-70,6720,-140
00:04:39.567,,53,119,1021,770,5950,560
00:04:39.586,,71,121,1028,560,5250,770
00:04:39.605,,71,115,1034,-1190,5460,700
00:04:39.624,,63,101,1036,-2380,5320,-70
00:04:39.643,,55,103,1031,-1400,4550,-490
00:04:39.661,,60,112,1028,-490,3570,-560
00:04:39.680,,64,118,1026,-630,3010,-630
00:04:39.699,,56,116,1017,-1680,2870,-980
00:04:39.718,,57,113,1017,-1750,2380,-1330
00:04:39.737,,61,127,1006,-490,1960,-1190
00:04:39.756,,60,134,1011,-280,1890,-840
00:04:39.775,,55,130,1008,-1120,2170,-210
00:04:39.794,,53,117,1003,-1680,2310,490
00:04:39.813,,57,110,998,-1050,2030,700
00:04:39.831,,64,112,998,-420,2030,420
00:04:39.850,,67,113,1002,-350,2660,-70
00:04:39.869,,65,113,1014,-910,3430,-420
00:04:39.888,,56,111,1011,-1190,3920,-840
00:04:39.907,,46,120,1012,-770,3640,-840
00:04:39.926,,51,116,1013,-1050,3150,-910
00:04:39.945,,51,117,1010,-980,3150,-630
00:04:39.964,,51,118,1011,-630,3150,-420
00:04:39.983,,56,111,1013,-840,2870,-560
00:04:40.001,,55,113,1012,-700,2800,-840
00:04:40.020,,55,117,1010,-280,2730,-1050
00:04:40.039,,53,117,1008,-280,2590,-1120
00:04:40.058,,59,114,1005,-490,2450,-1330
00:04:40.077,,59,116,1000,-280,2730,-1750
00:04:40.096,,57,120,1005,-630,3150,-2240
00:04:40.115,,54,121,1006,-910,3500,-2380
00:04:40.134,,50,128,1005,-630,3780,-2100
00:04:40.152,,50,127,1012,-910,4060,-1610
00:04:40.171,,49,117,1016,-1470,4340,-1190
00:04:40.190,,51,107,1014,-1260,3920,-1050
00:04:40.209,,57,113,1012,-490,3150,-1400
00:04:40.228,,53,121,1010,-70,3010,-2100
00:04:40.247,,47,126,1005,-70,3290,-2380
00:04:40.266,,51,130,1010,-140,3500,-1890
00:04:40.285,,49,135,1011,-210,3850,-1330
00:04:40.303,,43,132,1013,-1120,3780,-1050
00:04:40.322,,41,120,1015,-1400,3500,-560
00:04:40.341,,51,121,1010,-280,3010,0
00:04:40.360,,54,122,1011,-980,2870,-560
00:04:40.379,,47,120,1017,-770,3150,-630
00:04:40.398,,41,119,1021,-420,3150,-490
00:04:40.417,,42,120,1020,-70,2660,-280
00:04:40.436,,42,118,1019,-280,2030,-280
00:04:40.455,,52,114,1015,-630,1680,-420
00:04:40.473,,52,117,1014,-420,1890,-630
00:04:40.492,,49,115,1017,-700,2100,-980
00:04:40.511,,40,115,1019,-980,2100,-1120
00:04:40.530,,40,117,1014,-840,1750,-1190
00:04:40.549,,42,123,1013,-1050,1470,-1260
00:04:40.568,,47,125,1011,-1540,1470,-1330
00:04:40.587,,45,123,1012,-1540,1680,-1050
00:04:40.606,,44,120,1012,-1120,1610,-630
00:04:40.624,,50,117,1009,-910,1260,-770
00:04:40.643,,52,119,1004,-910,1330,-1050
00:04:40.662,,51,121,1005,-1120,1610,-1120
00:04:40.681,,45,123,1006,-910,2030,-1050
00:04:40.700,,45,125,1007,-840,2240,-700
00:04:40.719,,46,121,1008,-1260,2310,-630
00:04:40.738,,47,122,1009,-1190,2310,-770
00:04:40.757,,46,124,1009,-1050,2170,-910
00:04:40.776,,46,126,1009,-1050,2240,-840
00:04:40.794,,49,123,1010,-910,2310,-490
00:04:40.813,,43,120,1011,-980,2380,-140
00:04:40.832,,45,112,1010,-1190,2030,-280
00:04:40.851,,52,110,1006,-490,1610,-490
00:04:40.870,,56,117,1003,140,1680,-980
00:04:40.889,,55,123,1005,-350,2240,-1400
00:04:40.908,,45,124,1004,-910,3150,-1610
00:04:40.927,,45,129,1009,-560,3360,-1050
00:04:40.946,,49,130,1015,-630,3150,-560
00:04:40.964,,50,124,1015,-980,3080,-700
00:04:40.983,,44,124,1017,-910,2800,-700
00:04:41.002,,40,124,1015,-490,2590,-630
00:04:41.005,<gest9_down,,,,,,
00:04:41.021,,41,128,1011,-350,2380,-70
00:04:41.040,,46,124,1010,-980,2450,140
00:04:41.059,,51,116,1010,-1260,2450,-70
00:04:41.078,,50,120,1016,-770,2660,-350
00:04:41.097,,45,122,1015,-700,2870,-490
00:04:41.116,,35,126,1013,-980,2660,-420
00:04:41.134,,38,119,1007,-1470,2030,-350
00:04:41.153,,48,119,1002,-910,1960,-280
00:04:41.172,,48,121,1004,-630,2660,-560
00:04:41.191,,47,118,1007,-980,3290,-1050
00:04:41.210,,37,124,1013,-910,3360,-1260
00:04:41.229,,29,123,1015,-1120,2940,-1120
00:04:41.248,,35,120,1012,-700,2170,-700
00:04:41.267,,43,121,1005,-140,1820,-630
00:04:41.285,,48,120,1001,-280,2100,-1260
00:04:41.304,,43,121,1001,-560,2800,-1680
00:04:41.323,,34,118,1005,-210,3220,-1680
00:04:41.342,,43,123,1004,280,3080,-1470
00:04:41.361,,45,122,1007,-280,3080,-1680
00:04:41.380,,43,119,1008,-420,3500,-1960
00:04:41.399,,42,127,1011,0,3640,-1820
00:04:41.418,,43,127,1016,-490,3850,-1540
00:04:41.437,,42,127,1019,-1050,3850,-1400
00:04:41.455,,41,122,1019,-1470,3710,-1680
00:04:41.474,,41,126,1021,-980,3430,-1820
00:04:41.493,,36,133,1022,-560,3430,-1470
00:04:41.512,,35,128,1021,-1120,2940,-1050
00:04:41.531,,40,124,1018,-1400,2380,-840
00:04:41.550,,43,122,1013,-1330,2240,-910
00:04:41.569,,41,124,1007,-1190,2380,-1190
00:04:41.588,,40,129,1007,-840,2590,-1190
00:04:41.606,,31,132,1005,-980,2800,-910
00:04:41.625,,30,121,1006,-1470,2730,-560
00:04:41.644,,34,119,1002,-770,2310,-280
00:04:41.663,,43,122,999,-140,2170,-700
00:04:41.682,,45,125,1001,-140,2730,-1190
00:04:41.701,,34,124,1003,-280,3850,-1190
00:04:41.720,,27,121,1009,-420,4200,-840
00:04:41.739,,35,122,1012,-280,3710,-910
00:04:41.758,,34,123,1011,-280,3500,-1330
00:04:41.776,,36,124,1012,280,3500,-1540
00:04:41.795,,33,135,1016,700,3640,-1260
00:04:41.814,,33,132,1020,-420,3640,-1050
00:04:41.833,,29,125,1019,-1190,3500,-910
00:04:41.852,,32,123,1019,-700,3080,-980
