Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
20:57:36.381,,-175,-32,1044,-840,-1120,-700,199,-127,-399
20:57:36.400,,-176,-27,1046,-490,-1120,-630,202,-109,-393
20:57:36.419,,-174,-28,1047,-700,-1050,-700,207,-120,-397
20:57:36.437,,-172,-29,1044,-630,-910,-700,207,-123,-397
20:57:36.456,,-173,-23,1043,-630,-700,-630,207,-126,-394
20:57:36.475,,-174,-27,1044,-1120,-420,-700,195,-118,-388
20:57:36.494,,-174,-30,1042,-1260,-420,-770,208,-124,-391
20:57:36.513,,-175,-31,1042,-840,-560,-840,207,-118,-397
20:57:36.531,,-175,-31,1039,-560,-700,-840,199,-117,-391
20:57:36.550,,-175,-29,1041,-560,-980,-770,201,-124,-388
20:57:36.569,,-176,-29,1044,-770,-1050,-700,198,-118,-390
20:57:36.588,,-178,-26,1045,-490,-1190,-560,202,-117,-397
20:57:36.607,,-179,-24,1046,-350,-1260,-700,205,-126,-394
20:57:36.625,,-177,-23,1049,-280,-1190,-910,204,-117,-391
20:57:36.644,,-180,-27,1048,-560,-840,-1050,199,-120,-393
20:57:36.663,,-181,-29,1050,-630,-770,-980,202,-118,-396
20:57:36.682,,-183,-30,1051,-420,-980,-700,201,-115,-394
20:57:36.701,,-182,-27,1052,210,-1190,-560,208,-123,-390
20:57:36.719,,-180,-25,1053,560,-1190,-560,207,-126,-388
20:57:36.738,,-179,-31,1055,490,-980,-560,199,-127,-397
20:57:36.757,,-178,-30,1055,700,-770,-560,208,-118,-388
20:57:36.776,,-178,-29,1052,770,-560,-350,205,-127,-390
20:57:36.794,,-177,-27,1048,630,-420,-70,202,-124,-391
20:57:36.813,,-175,-26,1045,770,-280,0,207,-126,-394
20:57:36.832,,-174,-23,1042,1190,-350,-140,208,-126,-387
20:57:36.851,,-175,-24,1039,1120,-420,-490,213,-124,-394
20:57:36.870,,-175,-26,1037,910,-490,-630,204,-123,-396
20:57:36.888,,-175,-31,1036,630,-770,-560,207,-123,-391
20:57:36.907,,-172,-28,1036,1050,-1190,-280,205,-126,-394
20:57:36.926,,-172,-21,1037,1050,-1330,-280,205,-129,-388
20:57:36.945,,-171,-25,1039,350,-1540,-420,205,-129,-388
20:57:36.964,,-172,-25,1044,70,-1470,-490,213,-126,-387
20:57:36.982,,-174,-23,1044,0,-1470,-560,211,-132,-396
20:57:37.001,,-177,-23,1049,350,-1470,-490,204,-121,-390
20:57:37.020,,-176,-22,1053,630,-1400,-490,198,-121,-397
20:57:37.039,,-172,-19,1053,630,-1260,-490,205,-121,-399
20:57:37.058,,-172,-21,1053,280,-770,-560,201,-126,-396
20:57:37.076,,-172,-24,1050,0,-490,-700,196,-126,-396
20:57:37.095,,-172,-25,1049,350,-350,-630,204,-118,-388
20:57:37.114,,-172,-22,1047,840,-420,-490,198,-127,-393
20:57:37.133,,-171,-16,1043,840,-560,-350,204,-123,-393
20:57:37.151,,-172,-13,1042,490,-490,-420,198,-120,-408
20:57:37.166,>gest7_left,,,,,,,,,
20:57:37.170,,-174,-15,1042,420,-630,-630,199,-123,-400
20:57:37.189,,-175,-13,1039,770,-980,-980,199,-118,-397
20:57:37.208,,-173,-16,1042,980,-1260,-1260,199,-118,-396
20:57:37.227,,-173,-16,1042,980,-1470,-1470,205,-118,-399
20:57:37.245,,-171,-21,1045,980,-1470,-1470,196,-121,-393
20:57:37.264,,-172,-20,1049,910,-1470,-1400,201,-117,-397
20:57:37.283,,-173,-21,1048,840,-1470,-1330,201,-120,-388
20:57:37.302,,-175,-14,1047,1120,-1330,-1190,199,-124,-399
20:57:37.321,,-180,-12,1047,1190,-1120,-1330,202,-126,-384
20:57:37.339,,-180,-14,1046,1120,-1050,-1470,198,-127,-394
20:57:37.358,,-179,-18,1048,1330,-1190,-1610,199,-123,-390
20:57:37.377,,-177,-16,1046,1890,-1400,-1680,198,-120,-396
20:57:37.396,,-174,-16,1045,2100,-1400,-1750,195,-124,-400
20:57:37.415,,-174,-17,1043,1750,-1260,-1680,196,-121,-393
20:57:37.433,,-176,-15,1038,1610,-1260,-1540,201,-124,-393
20:57:37.452,,-182,-2,1037,1400,-1400,-1610,207,-120,-390
20:57:37.471,,-182,-11,1038,420,-1820,-2100,198,-120,-391
20:57:37.490,,-181,-13,1036,840,-2380,-2520,204,-136,-396
20:57:37.508,,-175,-5,1039,1820,-2940,-2660,199,-129,-388
20:57:37.527,,-172,-6,1037,1260,-2940,-2870,193,-127,-388
20:57:37.546,,-171,-11,1040,420,-2940,-3220,193,-126,-388
20:57:37.565,,-173,-17,1042,70,-3290,-3360,193,-129,-388
20:57:37.584,,-169,-18,1044,350,-3710,-3360,199,-130,-391
20:57:37.602,,-170,-17,1045,350,-3850,-3360,198,-129,-384
20:57:37.621,,-171,-19,1047,0,-3850,-3500,202,-127,-397
20:57:37.640,,-170,-27,1044,-350,-3780,-3640,196,-130,-390
20:57:37.659,,-173,-42,1049,-1050,-3570,-3640,192,-129,-393
20:57:37.678,,-190,-73,1050,-2310,-2870,-3220,198,-123,-400
20:57:37.696,,-220,-106,1052,-3500,-1890,-2100,198,-121,-394
20:57:37.715,,-245,-144,1065,-4900,-770,-140,195,-129,-394
20:57:37.734,,-261,-193,1066,-7140,1120,2380,198,-127,-399
20:57:37.753,,-285,-249,1062,-10080,4130,6300,198,-118,-396
20:57:37.772,,-247,-391,979,-16100,5670,10990,210,-126,-399
20:57:37.790,,-276,-471,973,-23870,8120,17990,211,-124,-387
20:57:37.809,,-235,-653,896,-26600,6020,33320,214,-121,-388
20:57:37.828,,-221,-636,869,-23590,2380,53480,222,-108,-390
20:57:37.847,,-221,-607,884,-22890,-1680,76300,240,-117,-396
20:57:37.866,,-185,-598,885,-27090,-7490,97650,250,-111,-379
20:57:37.884,,-139,-581,929,-31150,-10780,116620,265,-109,-385
20:57:37.903,,-92,-545,959,-33670,-11830,135310,289,-102,-369
20:57:37.922,,-56,-468,1001,-39060,-10360,153230,304,-94,-381
20:57:37.941,,-19,-442,1007,-52150,-7280,167650,304,-94,-381
20:57:37.959,,18,-418,1035,-65380,-4270,179340,328,-82,-367
20:57:37.978,,19,-351,1082,-72450,-1610,190540,348,-72,-358
20:57:37.997,,50,-299,1118,-75880,-2240,200060,367,-54,-349
20:57:38.016,,88,-255,1134,-77770,-3920,206500,382,-40,-351
20:57:38.035,,140,-134,1180,-73780,-6440,210560,390,-18,-343
20:57:38.053,,165,-5,1242,-68600,-7560,211540,414,-1,-330
20:57:38.072,,190,86,1237,-66150,-8820,207270,426,10,-325
20:57:38.091,,221,140,1253,-66010,-8400,195300,445,39,-321
20:57:38.110,,237,198,1236,-66570,-5250,175840,453,48,-306
20:57:38.129,,223,227,1209,-65310,-1120,151760,466,64,-301
20:57:38.147,,193,212,1216,-60970,2730,124740,480,82,-295
20:57:38.166,,135,228,1222,-53060,5600,98210,480,81,-283
20:57:38.185,,78,210,1236,-40460,4830,75110,481,97,-274
20:57:38.204,,24,200,1256,-27090,2800,54110,478,103,-279
20:57:38.223,,-37,176,1268,-15330,350,36190,489,111,-279
