Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:00:38.725,,-457,-698,648,-980,-630,-2870,345,-529,-193
00:00:38.744,,-445,-680,642,-560,280,-2310,348,-535,-193
00:00:38.762,,-461,-681,642,-1750,630,-1400,352,-529,-186
00:00:38.780,,-467,-690,647,-2100,0,-1540,360,-522,-195
00:00:38.799,,-460,-686,645,-1260,-420,-2170,351,-523,-195
00:00:38.817,,-447,-687,640,-1540,-210,-2170,360,-523,-198
00:00:38.836,,-444,-676,638,-2030,700,-1750,360,-520,-193
00:00:38.854,,-474,-685,640,-2170,1260,-1260,364,-520,-190
00:00:38.873,,-458,-688,641,-2380,350,-1400,355,-516,-195
00:00:38.891,,-452,-688,621,-2590,210,-1820,357,-522,-187
00:00:38.910,,-468,-685,630,-2310,490,-1540,348,-510,-181
00:00:38.928,,-462,-691,629,-3010,0,-1330,361,-513,-190
00:00:38.947,,-451,-688,615,-3570,70,-1190,352,-517,-181
00:00:38.965,,-467,-682,617,-3640,700,-560,352,-517,-181
00:00:38.984,,-477,-696,626,-4130,210,-210,349,-526,-184
00:00:39.002,,-452,-692,621,-3850,-770,-560,354,-516,-178
00:00:39.021,,-456,-685,622,-2870,-700,-420,351,-523,-183
00:00:39.039,,-474,-687,643,-2940,-980,-140,357,-519,-180
00:00:39.058,,-453,-697,632,-3430,-980,-350,354,-517,-181
00:00:39.076,,-459,-685,624,-2520,630,-840,351,-522,-178
00:00:39.095,,-475,-691,620,-3360,1610,-560,351,-520,-184
00:00:39.113,,-463,-691,610,-4060,1750,-490,354,-513,-184
00:00:39.132,,-481,-693,609,-3010,1190,-350,354,-520,-177
00:00:39.150,,-485,-691,613,-2590,-350,-630,345,-514,-174
00:00:39.169,,-464,-693,603,-2870,-1400,-560,348,-519,-180
00:00:39.187,,-465,-679,608,-2520,-1050,-210,355,-520,-183
00:00:39.206,,-488,-684,621,-2590,-1260,-70,358,-517,-180
00:00:39.224,,-477,-688,629,-2450,-2310,-630,349,-513,-175
00:00:39.243,,-465,-689,624,-1680,-2660,-1680,352,-517,-183
00:00:39.261,,-479,-690,621,-2100,-1890,-2030,346,-514,-183
00:00:39.280,,-486,-701,632,-2730,-1610,-2100,348,-523,-178
00:00:39.298,,-485,-712,631,-2310,-1680,-2170,349,-513,-186
00:00:39.317,,-470,-709,628,-1820,-1960,-2450,354,-511,-181
00:00:39.335,,-471,-708,629,-2170,-1820,-2030,345,-519,-171
00:00:39.354,,-477,-705,633,-2730,-1470,-1470,355,-520,-183
00:00:39.372,,-489,-707,629,-2520,-1260,-1190,345,-526,-186
00:00:39.391,,-490,-708,628,-2240,-1400,-1260,358,-523,-180
00:00:39.409,,-484,-713,633,-2170,-2030,-1470,358,-523,-180
00:00:39.428,,-474,-709,625,-2310,-2310,-1750,361,-525,-181
00:00:39.446,,-486,-711,636,-1960,-2240,-1750,360,-525,-178
00:00:39.465,,-487,-718,638,-2170,-2310,-1400,366,-513,-181
00:00:39.483,,-479,-708,643,-1820,-2380,-1470,361,-519,-180
00:00:39.502,,-481,-705,637,-1680,-2380,-1610,367,-505,-180
00:00:39.520,,-466,-692,635,-1960,-2170,-2240,364,-514,-178
00:00:39.539,,-486,-700,627,-1960,-1680,-2450,364,-510,-172
00:00:39.557,,-493,-700,640,-1260,-2520,-2310,372,-511,-183
00:00:39.576,,-472,-703,639,-1050,-4060,-2800,384,-516,-180
00:00:39.594,,-471,-701,642,-700,-4340,-3080,391,-508,-193
00:00:39.613,,-492,-712,661,-840,-3990,-2800,393,-502,-193
00:00:39.631,,-455,-714,645,-1470,-3290,-2520,385,-510,-199
00:00:39.650,,-450,-693,642,-910,-1820,-2100,394,-504,-190
00:00:39.668,,-467,-679,637,-1820,-1120,-1400,394,-511,-195
00:00:39.687,,-465,-680,635,-2450,-1470,-1400,387,-513,-202
00:00:39.705,,-473,-679,639,-1190,-2030,-1610,391,-507,-205
00:00:39.724,,-464,-667,636,-770,-2660,-1890,394,-511,-205
00:00:39.742,,-456,-681,639,-1330,-2870,-2170,409,-507,-199
00:00:39.761,,-447,-673,634,-1330,-2100,-2310,406,-508,-210
00:00:39.779,,-477,-681,642,-910,-1610,-2170,406,-511,-216
00:00:39.798,,-453,-680,639,-1400,-2240,-2100,424,-507,-213
00:00:39.816,,-450,-685,623,-1540,-1960,-2170,427,-504,-222
00:00:39.835,,-455,-665,633,-1120,-1470,-1750,427,-504,-222
00:00:39.853,,-467,-675,638,-2170,-1960,-1260,423,-493,-226
00:00:39.872,,-437,-660,629,-1890,-2450,-1400,412,-495,-222
00:00:39.890,,-461,-656,624,-1400,-2170,-1470,400,-493,-232
