Sensors' Acquisition [Hz]: Acc@52.0 Gyro@52.0 Mag@52.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ, GyroX [mdps], GyroY, GyroZ, MagX [mgauss], MagY, MagZ
00:02:07.185,,-64,47,1060,-1750,-1120,-2030,169,-304,-918
00:02:07.203,,-64,35,1058,-2100,-1750,-2730,168,-306,-919
00:02:07.222,,-60,35,1062,-1050,-2170,-3010,156,-303,-916
00:02:07.241,,-62,35,1067,-1260,-2030,-2800,174,-303,-916
00:02:07.259,,-59,31,1069,-1960,-1960,-3150,165,-300,-919
00:02:07.278,,-59,32,1065,-1820,-1680,-3360,160,-309,-916
00:02:07.296,,-58,26,1064,-2310,-1610,-3220,172,-300,-910
00:02:07.315,,-58,24,1062,-2030,-1680,-2800,163,-289,-913
00:02:07.333,,-58,29,1061,-1330,-1610,-2590,171,-306,-912
00:02:07.352,,-55,22,1057,-1960,-1680,-2730,165,-307,-924
00:02:07.371,,-55,20,1058,-2240,-1610,-2730,159,-312,-918
00:02:07.389,,-56,18,1058,-2520,-1820,-2380,171,-301,-915
00:02:07.408,,-60,18,1063,-2520,-2100,-1890,171,-312,-916
00:02:07.426,,-59,23,1066,-2310,-2310,-1820,163,-304,-913
00:02:07.445,,-57,19,1066,-2660,-2310,-1890,172,-304,-910
00:02:07.464,,-55,12,1072,-2660,-2310,-1680,162,-312,-912
00:02:07.482,,-54,17,1077,-1820,-2030,-1050,162,-306,-915
00:02:07.501,,-49,22,1076,-1960,-1750,-560,169,-307,-915
00:02:07.519,,-44,26,1076,-2380,-1120,-490,169,-307,-915
00:02:07.538,,-43,26,1069,-2380,-560,-350,163,-301,-918
00:02:07.556,,-46,33,1061,-1680,-350,0,169,-303,-912
00:02:07.575,,-52,43,1057,-1260,-560,210,168,-301,-912
00:02:07.594,,-54,47,1057,-1190,-1050,-280,156,-306,-918
00:02:07.612,,-54,47,1057,-770,-1680,-1050,166,-297,-910
